,BG_GR,GR_BG,GR_MK,GR_IT_SUD,IT_SUD_GR,MK_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-02-22 15:00:00+00:00,0.0,1364.75,450.0,0.0,0.0,0.0,1364.75,450.0,0.0,1814.75
2026-02-22 16:00:00+00:00,0.0,1390.05,420.0,500.0,0.0,0.0,1390.05,420.0,500.0,2310.05
2026-02-22 17:00:00+00:00,0.0,1371.375,420.0,500.0,0.0,0.0,1371.375,420.0,500.0,2291.375
2026-02-22 18:00:00+00:00,0.0,1360.6,400.0,500.0,0.0,0.0,1360.6,400.0,500.0,2260.6
2026-02-22 19:00:00+00:00,0.0,1496.275,400.0,500.0,0.0,0.0,1496.275,400.0,500.0,2396.275
2026-02-22 20:00:00+00:00,0.0,1249.15,415.0,500.0,0.0,0.0,1249.15,415.0,500.0,2164.15
2026-02-22 21:00:00+00:00,0.0,1245.1,416.0,500.0,0.0,0.0,1245.1,416.0,500.0,2161.1
2026-02-22 22:00:00+00:00,0.0,1352.075,430.0,500.0,0.0,0.0,1352.075,430.0,500.0,2282.075
2026-02-22 23:00:00+00:00,0.0,903.525,432.0,500.0,0.0,0.0,903.525,432.0,500.0,1835.525
2026-02-23 00:00:00+00:00,0.0,858.375,435.0,500.0,0.0,0.0,858.375,435.0,500.0,1793.375
2026-02-23 01:00:00+00:00,0.0,872.9,427.0,500.0,0.0,0.0,872.9,427.0,500.0,1799.9
2026-02-23 02:00:00+00:00,0.0,847.475,435.0,500.0,0.0,0.0,847.475,435.0,500.0,1782.475
2026-02-23 03:00:00+00:00,0.0,940.25,435.0,500.0,0.0,0.0,940.25,435.0,500.0,1875.25
2026-02-23 04:00:00+00:00,0.0,1056.225,434.0,500.0,0.0,0.0,1056.225,434.0,500.0,1990.225
2026-02-23 05:00:00+00:00,0.0,1220.5,435.0,500.0,0.0,0.0,1220.5,435.0,500.0,2155.5
2026-02-23 06:00:00+00:00,0.0,1302.0,435.0,500.0,0.0,0.0,1302.0,435.0,500.0,2237.0
2026-02-23 07:00:00+00:00,0.0,1208.0,450.0,500.0,0.0,0.0,1208.0,450.0,500.0,2158.0
2026-02-23 08:00:00+00:00,0.0,1190.0,450.0,0.0,0.0,0.0,1190.0,450.0,0.0,1640.0
2026-02-23 09:00:00+00:00,0.0,1193.0,450.0,0.0,0.0,0.0,1193.0,450.0,0.0,1643.0
2026-02-23 10:00:00+00:00,0.0,1207.0,450.0,0.0,0.0,0.0,1207.0,450.0,0.0,1657.0
2026-02-23 11:00:00+00:00,0.0,1236.0,450.0,0.0,0.0,0.0,1236.0,450.0,0.0,1686.0
2026-02-23 12:00:00+00:00,0.0,1271.0,450.0,0.0,0.0,0.0,1271.0,450.0,0.0,1721.0
2026-02-23 13:00:00+00:00,0.0,1258.0,450.0,500.0,0.0,0.0,1258.0,450.0,500.0,2208.0
2026-02-23 14:00:00+00:00,0.0,1244.0,450.0,500.0,0.0,0.0,1244.0,450.0,500.0,2194.0
2026-02-23 15:00:00+00:00,0.0,1199.0,450.0,500.0,0.0,0.0,1199.0,450.0,500.0,2149.0
2026-02-23 16:00:00+00:00,0.0,1295.975,450.0,500.0,0.0,0.0,1295.975,450.0,500.0,2245.975
2026-02-23 17:00:00+00:00,0.0,1325.65,450.0,32.0,0.0,0.0,1325.65,450.0,32.0,1807.65
2026-02-23 18:00:00+00:00,0.0,1417.25,445.0,24.0,0.0,0.0,1417.25,445.0,24.0,1886.25
2026-02-23 19:00:00+00:00,0.0,1445.0,440.0,296.0,0.0,0.0,1445.0,440.0,296.0,2181.0
2026-02-23 20:00:00+00:00,0.0,1409.875,440.0,500.0,0.0,0.0,1409.875,440.0,500.0,2349.875
2026-02-23 21:00:00+00:00,0.0,1357.0,445.0,500.0,0.0,0.0,1357.0,445.0,500.0,2302.0
2026-02-23 22:00:00+00:00,0.0,1288.0,445.0,500.0,0.0,0.0,1288.0,445.0,500.0,2233.0
2026-02-23 23:00:00+00:00,0.0,785.625,435.0,500.0,0.0,0.0,785.625,435.0,500.0,1720.625
2026-02-24 00:00:00+00:00,0.0,625.55,435.0,500.0,0.0,0.0,625.55,435.0,500.0,1560.55
2026-02-24 01:00:00+00:00,0.0,787.775,435.0,500.0,0.0,0.0,787.775,435.0,500.0,1722.775
2026-02-24 02:00:00+00:00,0.0,937.275,435.0,500.0,0.0,0.0,937.275,435.0,500.0,1872.275
2026-02-24 03:00:00+00:00,0.0,1050.75,435.0,500.0,0.0,0.0,1050.75,435.0,500.0,1985.75
2026-02-24 04:00:00+00:00,0.0,1207.85,450.0,459.0,0.0,0.0,1207.85,450.0,459.0,2116.85
2026-02-24 05:00:00+00:00,0.0,1145.65,390.0,394.0,0.0,0.0,1145.65,390.0,394.0,1929.65
2026-02-24 06:00:00+00:00,0.0,1487.8,450.0,500.0,0.0,0.0,1487.8,450.0,500.0,2437.8
2026-02-24 07:00:00+00:00,0.0,1315.0,450.0,500.0,0.0,0.0,1315.0,450.0,500.0,2265.0
2026-02-24 08:00:00+00:00,0.0,1304.0,450.0,500.0,0.0,10.0,1304.0,440.0,500.0,2244.0
2026-02-24 09:00:00+00:00,0.0,1325.0,450.0,500.0,0.0,13.0,1325.0,437.0,500.0,2262.0
2026-02-24 10:00:00+00:00,0.0,1326.0,450.0,500.0,0.0,18.0,1326.0,432.0,500.0,2258.0
2026-02-24 11:00:00+00:00,0.0,1312.0,450.0,500.0,0.0,18.0,1312.0,432.0,500.0,2244.0
2026-02-24 12:00:00+00:00,0.0,1313.0,450.0,500.0,0.0,7.0,1313.0,443.0,500.0,2256.0
2026-02-24 13:00:00+00:00,0.0,1291.0,450.0,500.0,0.0,0.0,1291.0,450.0,500.0,2241.0
2026-02-24 14:00:00+00:00,0.0,1293.0,450.0,500.0,0.0,2.0,1293.0,448.0,500.0,2241.0
2026-02-24 15:00:00+00:00,0.0,1300.0,450.0,265.0,0.0,0.0,1300.0,450.0,265.0,2015.0
2026-02-24 16:00:00+00:00,0.0,732.375,450.0,500.0,0.0,0.0,732.375,450.0,500.0,1682.375
2026-02-24 17:00:00+00:00,0.0,581.0,424.0,500.0,0.0,0.0,581.0,424.0,500.0,1505.0
2026-02-24 18:00:00+00:00,0.0,466.7,395.0,500.0,0.0,0.0,466.7,395.0,500.0,1361.7
2026-02-24 19:00:00+00:00,0.0,475.04999999999995,395.0,500.0,0.0,0.0,475.04999999999995,395.0,500.0,1370.05
2026-02-24 20:00:00+00:00,0.0,646.575,444.0,500.0,0.0,0.0,646.575,444.0,500.0,1590.575
2026-02-24 21:00:00+00:00,0.0,424.625,450.0,500.0,0.0,0.0,424.625,450.0,500.0,1374.625
2026-02-24 22:00:00+00:00,0.0,451.22499999999997,443.0,500.0,0.0,0.0,451.22499999999997,443.0,500.0,1394.225
2026-02-24 23:00:00+00:00,0.0,299.05,423.0,500.0,0.0,0.0,299.05,423.0,500.0,1222.05
2026-02-25 00:00:00+00:00,0.0,329.45,404.0,500.0,0.0,0.0,329.45,404.0,500.0,1233.45
2026-02-25 01:00:00+00:00,0.0,401.775,382.0,500.0,0.0,0.0,401.775,382.0,500.0,1283.775
2026-02-25 02:00:00+00:00,0.0,596.0,402.0,500.0,0.0,0.0,596.0,402.0,500.0,1498.0
2026-02-25 03:00:00+00:00,0.0,737.525,402.0,500.0,0.0,0.0,737.525,402.0,500.0,1639.525
2026-02-25 04:00:00+00:00,0.0,894.75,381.0,500.0,0.0,0.0,894.75,381.0,500.0,1775.75
2026-02-25 05:00:00+00:00,0.0,600.6,425.0,500.0,0.0,0.0,600.6,425.0,500.0,1525.6
2026-02-25 06:00:00+00:00,0.0,1035.525,400.0,500.0,0.0,0.0,1035.525,400.0,500.0,1935.525
2026-02-25 07:00:00+00:00,0.0,1259.725,450.0,500.0,0.0,0.0,1259.725,450.0,500.0,2209.725
2026-02-25 08:00:00+00:00,0.0,1351.0,426.0,500.0,0.0,2.0,1351.0,424.0,500.0,2275.0
2026-02-25 09:00:00+00:00,0.0,1350.0,450.0,500.0,0.0,10.0,1350.0,440.0,500.0,2290.0
2026-02-25 10:00:00+00:00,0.0,1373.0,450.0,500.0,0.0,9.0,1373.0,441.0,500.0,2314.0
2026-02-25 11:00:00+00:00,0.0,1386.0,450.0,500.0,0.0,5.0,1386.0,445.0,500.0,2331.0
2026-02-25 12:00:00+00:00,0.0,1341.0,441.0,500.0,0.0,5.0,1341.0,436.0,500.0,2277.0
2026-02-25 13:00:00+00:00,0.0,1342.0,448.0,500.0,0.0,0.0,1342.0,448.0,500.0,2290.0
2026-02-25 14:00:00+00:00,0.0,1275.0,450.0,500.0,0.0,0.0,1275.0,450.0,500.0,2225.0
2026-02-25 15:00:00+00:00,0.0,1186.675,450.0,500.0,0.0,0.0,1186.675,450.0,500.0,2136.675
2026-02-25 16:00:00+00:00,0.0,1160.525,450.0,0.0,160.0,0.0,1160.525,450.0,-160.0,1450.525
2026-02-25 17:00:00+00:00,0.0,1305.5,450.0,0.0,500.0,0.0,1305.5,450.0,-500.0,1255.5
2026-02-25 18:00:00+00:00,0.0,1311.95,450.0,0.0,500.0,0.0,1311.95,450.0,-500.0,1261.95
2026-02-25 19:00:00+00:00,0.0,1277.825,439.0,0.0,258.0,0.0,1277.825,439.0,-258.0,1458.825
2026-02-25 20:00:00+00:00,0.0,641.125,450.0,500.0,0.0,0.0,641.125,450.0,500.0,1591.125
2026-02-25 21:00:00+00:00,0.0,597.125,450.0,500.0,0.0,0.0,597.125,450.0,500.0,1547.125
2026-02-25 22:00:00+00:00,0.0,512.075,450.0,500.0,0.0,0.0,512.075,450.0,500.0,1462.075
2026-02-25 23:00:00+00:00,0.0,828.425,368.0,500.0,0.0,0.0,828.425,368.0,500.0,1696.425
2026-02-26 00:00:00+00:00,0.0,670.275,348.0,500.0,0.0,0.0,670.275,348.0,500.0,1518.275
2026-02-26 01:00:00+00:00,0.0,628.2,303.0,500.0,0.0,0.0,628.2,303.0,500.0,1431.2
2026-02-26 02:00:00+00:00,0.0,751.525,308.0,500.0,0.0,0.0,751.525,308.0,500.0,1559.525
2026-02-26 03:00:00+00:00,0.0,667.35,339.0,500.0,0.0,0.0,667.35,339.0,500.0,1506.35
2026-02-26 04:00:00+00:00,0.0,648.6,303.0,500.0,0.0,0.0,648.6,303.0,500.0,1451.6
2026-02-26 05:00:00+00:00,0.0,896.2,323.0,500.0,0.0,0.0,896.2,323.0,500.0,1719.2
2026-02-26 06:00:00+00:00,0.0,1242.175,397.0,500.0,0.0,0.0,1242.175,397.0,500.0,2139.175
2026-02-26 07:00:00+00:00,0.0,1458.0,417.0,500.0,0.0,0.0,1458.0,417.0,500.0,2375.0
2026-02-26 08:00:00+00:00,0.0,1461.0,369.0,500.0,0.0,0.0,1461.0,369.0,500.0,2330.0
2026-02-26 09:00:00+00:00,0.0,1451.0,380.0,500.0,0.0,0.0,1451.0,380.0,500.0,2331.0
2026-02-26 10:00:00+00:00,0.0,1451.0,372.0,500.0,0.0,0.0,1451.0,372.0,500.0,2323.0
2026-02-26 11:00:00+00:00,0.0,1478.0,377.0,500.0,0.0,0.0,1478.0,377.0,500.0,2355.0
2026-02-26 12:00:00+00:00,0.0,1471.0,380.0,500.0,0.0,0.0,1471.0,380.0,500.0,2351.0
2026-02-26 13:00:00+00:00,0.0,1462.0,369.0,500.0,0.0,0.0,1462.0,369.0,500.0,2331.0
2026-02-26 14:00:00+00:00,0.0,1374.0,450.0,500.0,0.0,0.0,1374.0,450.0,500.0,2324.0
2026-02-26 15:00:00+00:00,0.0,1359.0,435.0,500.0,0.0,0.0,1359.0,435.0,500.0,2294.0
2026-02-26 16:00:00+00:00,0.0,1418.0,410.0,500.0,0.0,0.0,1418.0,410.0,500.0,2328.0
2026-02-26 17:00:00+00:00,0.0,1241.75,450.0,500.0,0.0,0.0,1241.75,450.0,500.0,2191.75
2026-02-26 18:00:00+00:00,0.0,1227.675,445.0,500.0,0.0,0.0,1227.675,445.0,500.0,2172.675
2026-02-26 19:00:00+00:00,0.0,1480.975,450.0,500.0,0.0,0.0,1480.975,450.0,500.0,2430.975
2026-02-26 20:00:00+00:00,0.0,1381.175,450.0,500.0,0.0,0.0,1381.175,450.0,500.0,2331.175
2026-02-26 21:00:00+00:00,0.0,1183.975,450.0,500.0,0.0,0.0,1183.975,450.0,500.0,2133.975
2026-02-26 22:00:00+00:00,0.0,1145.275,438.0,500.0,0.0,0.0,1145.275,438.0,500.0,2083.275
2026-02-26 23:00:00+00:00,0.0,1196.25,333.0,500.0,0.0,0.0,1196.25,333.0,500.0,2029.25
2026-02-27 00:00:00+00:00,0.0,1130.5,318.0,500.0,0.0,0.0,1130.5,318.0,500.0,1948.5
2026-02-27 01:00:00+00:00,0.0,975.4,318.0,500.0,0.0,0.0,975.4,318.0,500.0,1793.4
2026-02-27 02:00:00+00:00,0.0,1005.925,318.0,500.0,0.0,0.0,1005.925,318.0,500.0,1823.925
2026-02-27 03:00:00+00:00,0.0,1026.6,318.0,500.0,0.0,0.0,1026.6,318.0,500.0,1844.6
2026-02-27 04:00:00+00:00,0.0,1050.125,318.0,500.0,0.0,0.0,1050.125,318.0,500.0,1868.125
2026-02-27 05:00:00+00:00,0.0,1306.575,362.0,500.0,0.0,0.0,1306.575,362.0,500.0,2168.575
2026-02-27 06:00:00+00:00,0.0,1305.025,408.0,500.0,0.0,0.0,1305.025,408.0,500.0,2213.025
2026-02-27 07:00:00+00:00,0.0,887.35,420.0,500.0,0.0,0.0,887.35,420.0,500.0,1807.35
2026-02-27 08:00:00+00:00,0.0,1270.125,420.0,500.0,0.0,0.0,1270.125,420.0,500.0,2190.125
2026-02-27 09:00:00+00:00,0.0,1075.15,380.0,500.0,0.0,0.0,1075.15,380.0,500.0,1955.15
2026-02-27 10:00:00+00:00,0.0,1202.65,387.0,500.0,0.0,0.0,1202.65,387.0,500.0,2089.65
2026-02-27 11:00:00+00:00,0.0,1197.525,385.0,500.0,0.0,0.0,1197.525,385.0,500.0,2082.525
2026-02-27 12:00:00+00:00,0.0,667.5,435.0,500.0,0.0,0.0,667.5,435.0,500.0,1602.5
2026-02-27 13:00:00+00:00,0.0,684.75,370.0,500.0,0.0,0.0,684.75,370.0,500.0,1554.75
2026-02-27 14:00:00+00:00,0.0,1140.475,385.0,500.0,0.0,0.0,1140.475,385.0,500.0,2025.475
2026-02-27 15:00:00+00:00,0.0,1081.625,450.0,500.0,0.0,0.0,1081.625,450.0,500.0,2031.625
2026-02-27 16:00:00+00:00,0.0,1432.0,450.0,0.0,175.0,0.0,1432.0,450.0,-175.0,1707.0
2026-02-27 17:00:00+00:00,0.0,1142.7749999999999,425.0,0.0,125.1,0.0,1142.7749999999999,425.0,-125.1,1442.675
2026-02-27 18:00:00+00:00,0.0,1176.45,408.0,0.0,27.2,0.0,1176.45,408.0,-27.2,1557.25
2026-02-27 19:00:00+00:00,0.0,1417.35,418.0,170.7,0.0,0.0,1417.35,418.0,170.7,2006.05
2026-02-27 20:00:00+00:00,0.0,1002.7,445.0,500.0,0.0,0.0,1002.7,445.0,500.0,1947.7
2026-02-27 21:00:00+00:00,0.0,930.525,430.0,500.0,0.0,0.0,930.525,430.0,500.0,1860.525
2026-02-27 22:00:00+00:00,0.0,1094.55,420.0,500.0,0.0,0.0,1094.55,420.0,500.0,2014.55
2026-02-27 23:00:00+00:00,0.0,1261.175,365.0,500.0,0.0,0.0,1261.175,365.0,500.0,2126.175
2026-02-28 00:00:00+00:00,0.0,996.65,305.0,500.0,0.0,0.0,996.65,305.0,500.0,1801.65
2026-02-28 01:00:00+00:00,0.0,1122.0749999999998,305.0,500.0,0.0,0.0,1122.0749999999998,305.0,500.0,1927.0749999999998
2026-02-28 02:00:00+00:00,0.0,1195.075,305.0,500.0,0.0,0.0,1195.075,305.0,500.0,2000.075
2026-02-28 03:00:00+00:00,0.0,1266.2,305.0,500.0,0.0,0.0,1266.2,305.0,500.0,2071.2
2026-02-28 04:00:00+00:00,0.0,1227.475,365.0,500.0,0.0,0.0,1227.475,365.0,500.0,2092.475
2026-02-28 05:00:00+00:00,0.0,1239.35,365.0,500.0,0.0,0.0,1239.35,365.0,500.0,2104.35
2026-02-28 06:00:00+00:00,0.0,1227.5,425.0,500.0,0.0,0.0,1227.5,425.0,500.0,2152.5
2026-02-28 07:00:00+00:00,0.0,979.0749999999999,440.0,500.0,0.0,0.0,979.0749999999999,440.0,500.0,1919.0749999999998
2026-02-28 08:00:00+00:00,0.0,1022.125,388.0,500.0,0.0,0.0,1022.125,388.0,500.0,1910.125
2026-02-28 09:00:00+00:00,0.0,711.45,193.0,0.0,0.0,0.0,711.45,193.0,0.0,904.45
2026-02-28 10:00:00+00:00,0.0,356.5,223.0,0.0,0.0,0.0,356.5,223.0,0.0,579.5
2026-02-28 11:00:00+00:00,0.0,439.375,223.0,0.0,0.0,0.0,439.375,223.0,0.0,662.375
2026-02-28 12:00:00+00:00,0.0,525.0250000000001,218.0,0.0,0.0,0.0,525.0250000000001,218.0,0.0,743.0250000000001
2026-02-28 13:00:00+00:00,0.0,645.4,188.0,0.0,0.0,0.0,645.4,188.0,0.0,833.4
2026-02-28 14:00:00+00:00,0.0,1115.825,405.0,0.0,0.0,0.0,1115.825,405.0,0.0,1520.825
2026-02-28 15:00:00+00:00,0.0,1337.5,450.0,0.0,0.0,0.0,1337.5,450.0,0.0,1787.5
2026-02-28 16:00:00+00:00,0.0,1164.625,415.0,500.0,0.0,0.0,1164.625,415.0,500.0,2079.625
2026-02-28 17:00:00+00:00,0.0,1133.2,325.0,500.0,0.0,0.0,1133.2,325.0,500.0,1958.2
2026-02-28 18:00:00+00:00,0.0,1028.5,325.0,500.0,0.0,0.0,1028.5,325.0,500.0,1853.5
2026-02-28 19:00:00+00:00,0.0,1042.075,311.0,500.0,0.0,0.0,1042.075,311.0,500.0,1853.075
2026-02-28 20:00:00+00:00,0.0,1003.225,328.0,500.0,0.0,0.0,1003.225,328.0,500.0,1831.225
2026-02-28 21:00:00+00:00,0.0,1142.425,371.0,500.0,0.0,0.0,1142.425,371.0,500.0,2013.425
2026-02-28 22:00:00+00:00,0.0,1344.725,353.0,500.0,0.0,0.0,1344.725,353.0,500.0,2197.725
2026-02-28 23:00:00+00:00,0.0,1269.25,279.0,500.0,0.0,0.0,1269.25,279.0,500.0,2048.25
2026-03-01 00:00:00+00:00,0.0,1296.25,229.0,500.0,0.0,0.0,1296.25,229.0,500.0,2025.25
2026-03-01 01:00:00+00:00,0.0,1315.35,229.0,500.0,0.0,0.0,1315.35,229.0,500.0,2044.35
2026-03-01 02:00:00+00:00,0.0,1316.925,229.0,500.0,0.0,0.0,1316.925,229.0,500.0,2045.925
2026-03-01 03:00:00+00:00,0.0,1329.85,304.0,500.0,0.0,0.0,1329.85,304.0,500.0,2133.85
2026-03-01 04:00:00+00:00,0.0,1211.925,390.0,500.0,0.0,0.0,1211.925,390.0,500.0,2101.925
2026-03-01 05:00:00+00:00,0.0,1102.375,408.0,500.0,0.0,0.0,1102.375,408.0,500.0,2010.375
2026-03-01 06:00:00+00:00,0.0,1345.875,390.0,500.0,0.0,0.0,1345.875,390.0,500.0,2235.875
2026-03-01 07:00:00+00:00,0.0,1399.25,450.0,500.0,0.0,0.0,1399.25,450.0,500.0,2349.25
2026-03-01 08:00:00+00:00,0.0,1339.0,411.0,500.0,0.0,1.0,1339.0,410.0,500.0,2249.0
2026-03-01 09:00:00+00:00,0.0,1320.1,347.0,500.0,0.0,0.0,1320.1,347.0,500.0,2167.1
2026-03-01 10:00:00+00:00,0.0,1294.0,318.0,500.0,0.0,4.0,1294.0,314.0,500.0,2108.0
2026-03-01 11:00:00+00:00,0.0,1291.3,293.0,500.0,0.0,7.0,1291.3,286.0,500.0,2077.3
2026-03-01 12:00:00+00:00,0.0,1015.45,282.0,500.0,0.0,5.0,1015.45,277.0,500.0,1792.45
2026-03-01 13:00:00+00:00,0.0,1070.525,375.0,500.0,0.0,0.0,1070.525,375.0,500.0,1945.525
2026-03-01 14:00:00+00:00,0.0,1239.25,430.0,500.0,0.0,0.0,1239.25,430.0,500.0,2169.25
2026-03-01 15:00:00+00:00,0.0,1199.725,450.0,500.0,0.0,0.0,1199.725,450.0,500.0,2149.725
2026-03-01 16:00:00+00:00,0.0,1212.25,199.0,500.0,0.0,0.0,1212.25,199.0,500.0,1911.25
2026-03-01 17:00:00+00:00,0.0,1250.25,124.0,500.0,0.0,0.0,1250.25,124.0,500.0,1874.25
2026-03-01 18:00:00+00:00,0.0,1167.625,129.0,500.0,0.0,0.0,1167.625,129.0,500.0,1796.625
2026-03-01 19:00:00+00:00,0.0,1284.25,132.0,500.0,0.0,0.0,1284.25,132.0,500.0,1916.25
2026-03-01 20:00:00+00:00,0.0,1129.1,142.0,500.0,0.0,0.0,1129.1,142.0,500.0,1771.1
2026-03-01 21:00:00+00:00,0.0,1117.125,176.0,500.0,0.0,0.0,1117.125,176.0,500.0,1793.125
2026-03-01 22:00:00+00:00,0.0,1168.5,201.0,500.0,0.0,0.0,1168.5,201.0,500.0,1869.5
2026-03-01 23:00:00+00:00,26.675,48.0,430.0,500.0,0.0,0.0,21.325,430.0,500.0,951.325
2026-03-02 00:00:00+00:00,0.0,76.825,399.0,500.0,0.0,0.0,76.825,399.0,500.0,975.825
2026-03-02 01:00:00+00:00,0.0,112.725,395.0,500.0,0.0,0.0,112.725,395.0,500.0,1007.725
2026-03-02 02:00:00+00:00,0.0,212.575,401.0,500.0,0.0,0.0,212.575,401.0,500.0,1113.575
2026-03-02 03:00:00+00:00,0.0,317.875,389.0,500.0,0.0,0.0,317.875,389.0,500.0,1206.875
2026-03-02 04:00:00+00:00,0.0,910.8,404.0,500.0,0.0,0.0,910.8,404.0,500.0,1814.8
2026-03-02 05:00:00+00:00,0.0,1164.55,424.0,28.0,0.0,0.0,1164.55,424.0,28.0,1616.55
2026-03-02 06:00:00+00:00,0.0,1227.0,448.0,500.0,0.0,0.0,1227.0,448.0,500.0,2175.0
2026-03-02 07:00:00+00:00,0.0,1191.7,450.0,500.0,0.0,0.0,1191.7,450.0,500.0,2141.7
2026-03-02 08:00:00+00:00,0.0,1271.0,409.0,500.0,0.0,0.0,1271.0,409.0,500.0,2180.0
2026-03-02 09:00:00+00:00,0.0,1264.0,395.0,500.0,0.0,0.0,1264.0,395.0,500.0,2159.0
2026-03-02 10:00:00+00:00,0.0,1270.0,382.0,500.0,0.0,0.0,1270.0,382.0,500.0,2152.0
2026-03-02 11:00:00+00:00,0.0,1278.0,397.0,500.0,0.0,0.0,1278.0,397.0,500.0,2175.0
2026-03-02 12:00:00+00:00,0.0,1252.875,403.0,500.0,0.0,0.0,1252.875,403.0,500.0,2155.875
2026-03-02 13:00:00+00:00,0.0,1074.525,449.0,500.0,0.0,0.0,1074.525,449.0,500.0,2023.525
2026-03-02 14:00:00+00:00,0.0,1175.0,450.0,500.0,0.0,0.0,1175.0,450.0,500.0,2125.0
2026-03-02 15:00:00+00:00,0.0,1000.0,450.0,500.0,0.0,5.0,1000.0,445.0,500.0,1945.0
2026-03-02 16:00:00+00:00,0.0,1325.0,420.0,0.0,47.0,0.0,1325.0,420.0,-47.0,1698.0
2026-03-02 17:00:00+00:00,0.0,1380.25,387.0,0.0,500.0,0.0,1380.25,387.0,-500.0,1267.25
2026-03-02 18:00:00+00:00,0.0,1418.775,361.0,0.0,500.0,0.0,1418.775,361.0,-500.0,1279.775
2026-03-02 19:00:00+00:00,0.0,1471.6,368.0,0.0,247.0,0.0,1471.6,368.0,-247.0,1592.6
2026-03-02 20:00:00+00:00,0.0,1220.15,330.0,436.0,0.0,0.0,1220.15,330.0,436.0,1986.15
2026-03-02 21:00:00+00:00,0.0,1041.35,410.0,500.0,0.0,0.0,1041.35,410.0,500.0,1951.35
2026-03-02 22:00:00+00:00,0.0,1144.025,382.0,500.0,0.0,0.0,1144.025,382.0,500.0,2026.025
2026-03-02 23:00:00+00:00,0.0,1380.225,327.0,500.0,0.0,0.0,1380.225,327.0,500.0,2207.225
2026-03-03 00:00:00+00:00,0.0,1443.7,333.0,500.0,0.0,0.0,1443.7,333.0,500.0,2276.7
2026-03-03 01:00:00+00:00,0.0,1485.0,343.0,500.0,0.0,0.0,1485.0,343.0,500.0,2328.0
2026-03-03 02:00:00+00:00,0.0,1463.0,343.0,500.0,0.0,0.0,1463.0,343.0,500.0,2306.0
2026-03-03 03:00:00+00:00,0.0,1486.0,343.0,500.0,0.0,0.0,1486.0,343.0,500.0,2329.0
2026-03-03 04:00:00+00:00,0.0,1444.15,345.0,500.0,0.0,0.0,1444.15,345.0,500.0,2289.15
2026-03-03 05:00:00+00:00,0.0,1211.525,413.0,358.0,0.0,0.0,1211.525,413.0,358.0,1982.525
2026-03-03 06:00:00+00:00,0.0,1420.0,450.0,500.0,0.0,0.0,1420.0,450.0,500.0,2370.0
2026-03-03 07:00:00+00:00,0.0,1213.175,442.0,500.0,0.0,0.0,1213.175,442.0,500.0,2155.175
2026-03-03 08:00:00+00:00,0.0,663.925,450.0,500.0,0.0,0.0,663.925,450.0,500.0,1613.925
2026-03-03 09:00:00+00:00,0.0,880.025,369.0,500.0,0.0,0.0,880.025,369.0,500.0,1749.025
2026-03-03 10:00:00+00:00,0.0,1243.025,357.0,500.0,0.0,0.0,1243.025,357.0,500.0,2100.025
2026-03-03 11:00:00+00:00,0.0,1275.9,312.0,500.0,0.0,0.0,1275.9,312.0,500.0,2087.9
2026-03-03 12:00:00+00:00,0.0,861.675,369.0,500.0,0.0,0.0,861.675,369.0,500.0,1730.675
2026-03-03 13:00:00+00:00,0.0,583.975,425.0,500.0,0.0,4.0,583.975,421.0,500.0,1504.975
2026-03-03 14:00:00+00:00,0.0,774.775,438.0,500.0,0.0,0.0,774.775,438.0,500.0,1712.775
2026-03-03 15:00:00+00:00,0.0,1084.075,450.0,426.0,0.0,0.0,1084.075,450.0,426.0,1960.075
2026-03-03 16:00:00+00:00,0.0,1368.0,450.0,0.0,454.0,0.0,1368.0,450.0,-454.0,1364.0
2026-03-03 17:00:00+00:00,0.0,1402.6,450.0,0.0,500.0,0.0,1402.6,450.0,-500.0,1352.6
2026-03-03 18:00:00+00:00,0.0,1416.15,444.0,0.0,500.0,0.0,1416.15,444.0,-500.0,1360.15
2026-03-03 19:00:00+00:00,0.0,1437.05,433.0,0.0,500.0,0.0,1437.05,433.0,-500.0,1370.05
2026-03-03 20:00:00+00:00,0.0,1345.6,447.0,0.0,228.0,0.0,1345.6,447.0,-228.0,1564.6
2026-03-03 21:00:00+00:00,0.0,1040.725,450.0,500.0,0.0,0.0,1040.725,450.0,500.0,1990.725
2026-03-03 22:00:00+00:00,0.0,1447.0,380.0,500.0,0.0,0.0,1447.0,380.0,500.0,2327.0
2026-03-03 23:00:00+00:00,0.0,1435.0,450.0,500.0,0.0,0.0,1435.0,450.0,500.0,2385.0
2026-03-04 00:00:00+00:00,0.0,1448.0,450.0,500.0,0.0,0.0,1448.0,450.0,500.0,2398.0
2026-03-04 01:00:00+00:00,0.0,1496.0,450.0,500.0,0.0,0.0,1496.0,450.0,500.0,2446.0
2026-03-04 02:00:00+00:00,0.0,1495.0,450.0,500.0,0.0,0.0,1495.0,450.0,500.0,2445.0
2026-03-04 03:00:00+00:00,0.0,1501.0,450.0,500.0,0.0,0.0,1501.0,450.0,500.0,2451.0
2026-03-04 04:00:00+00:00,0.0,1519.0,450.0,500.0,0.0,0.0,1519.0,450.0,500.0,2469.0
2026-03-04 05:00:00+00:00,0.0,1505.35,444.0,500.0,0.0,0.0,1505.35,444.0,500.0,2449.35
2026-03-04 06:00:00+00:00,0.0,1377.0,450.0,500.0,0.0,0.0,1377.0,450.0,500.0,2327.0
