,RS_MK,MK_RS,BG_MK,MK_BG,GR_MK,MK_GR,MK_BG_net_export,MK_GR_net_export,MK_RS_net_export,Net Export
2026-02-21 05:00:00+00:00,123.0,417.0,100.0,144.0,371.0,10.0,44.0,-361.0,294.0,-23.0
2026-02-21 06:00:00+00:00,150.0,417.0,75.0,162.0,377.0,5.0,87.0,-372.0,267.0,-18.0
2026-02-21 07:00:00+00:00,157.0,385.0,69.0,196.0,377.0,0.0,127.0,-377.0,228.0,-22.0
2026-02-21 08:00:00+00:00,150.0,455.0,0.0,218.0,450.0,0.0,218.0,-450.0,305.0,73.0
2026-02-21 09:00:00+00:00,146.0,453.0,0.0,231.0,450.0,0.0,231.0,-450.0,307.0,88.0
2026-02-21 10:00:00+00:00,147.0,448.0,0.0,262.0,450.0,0.0,262.0,-450.0,301.0,113.0
2026-02-21 11:00:00+00:00,124.0,448.0,0.0,250.0,450.0,0.0,250.0,-450.0,324.0,124.0
2026-02-21 12:00:00+00:00,164.0,448.0,0.0,241.0,450.0,0.0,241.0,-450.0,284.0,75.0
2026-02-21 13:00:00+00:00,155.0,453.0,0.0,202.0,450.0,0.0,202.0,-450.0,298.0,50.0
2026-02-21 14:00:00+00:00,136.0,428.0,0.0,212.0,450.0,0.0,212.0,-450.0,292.0,54.0
2026-02-21 15:00:00+00:00,215.0,382.0,0.0,203.0,396.0,0.0,203.0,-396.0,167.0,-26.0
2026-02-21 16:00:00+00:00,258.0,349.0,0.0,172.0,405.0,20.0,172.0,-385.0,91.0,-122.0
2026-02-21 17:00:00+00:00,237.0,349.0,0.0,187.0,405.0,20.0,187.0,-385.0,112.0,-86.0
2026-02-21 18:00:00+00:00,225.0,348.0,0.0,155.0,383.0,20.0,155.0,-363.0,123.0,-85.0
2026-02-21 19:00:00+00:00,236.0,374.0,0.0,167.0,387.0,20.0,167.0,-367.0,138.0,-62.0
2026-02-21 20:00:00+00:00,180.0,446.0,77.0,88.0,365.0,20.0,11.0,-345.0,266.0,-68.0
2026-02-21 21:00:00+00:00,199.0,442.0,78.0,70.0,360.0,20.0,-8.0,-340.0,243.0,-105.0
2026-02-21 22:00:00+00:00,168.0,450.0,79.0,73.0,360.0,20.0,-6.0,-340.0,282.0,-64.0
2026-02-21 23:00:00+00:00,184.0,331.0,33.0,90.0,353.0,0.0,57.0,-353.0,147.0,-149.0
2026-02-22 00:00:00+00:00,127.0,335.0,24.0,106.0,350.0,0.0,82.0,-350.0,208.0,-60.0
2026-02-22 01:00:00+00:00,159.0,373.0,24.0,116.0,350.0,0.0,92.0,-350.0,214.0,-44.0
2026-02-22 02:00:00+00:00,155.0,369.0,24.0,106.0,350.0,0.0,82.0,-350.0,214.0,-54.0
2026-02-22 03:00:00+00:00,139.0,373.0,24.0,106.0,366.0,0.0,82.0,-366.0,234.0,-50.0
2026-02-22 04:00:00+00:00,149.0,405.0,24.0,116.0,366.0,0.0,92.0,-366.0,256.0,-18.0
2026-02-22 05:00:00+00:00,177.0,416.0,24.0,116.0,366.0,0.0,92.0,-366.0,239.0,-35.0
2026-02-22 06:00:00+00:00,187.0,412.0,55.0,244.0,399.0,0.0,189.0,-399.0,225.0,15.0
2026-02-22 07:00:00+00:00,125.0,455.0,31.0,283.0,450.0,3.0,252.0,-447.0,330.0,135.0
2026-02-22 08:00:00+00:00,122.0,468.0,31.0,210.0,450.0,0.0,179.0,-450.0,346.0,75.0
2026-02-22 09:00:00+00:00,88.0,467.0,32.0,224.0,450.0,0.0,192.0,-450.0,379.0,121.0
2026-02-22 10:00:00+00:00,65.0,472.0,43.0,208.0,450.0,0.0,165.0,-450.0,407.0,122.0
2026-02-22 11:00:00+00:00,75.0,472.0,40.0,221.0,450.0,0.0,181.0,-450.0,397.0,128.0
2026-02-22 12:00:00+00:00,127.0,472.0,54.0,222.0,450.0,0.0,168.0,-450.0,345.0,63.0
2026-02-22 13:00:00+00:00,145.0,472.0,35.0,195.0,450.0,0.0,160.0,-450.0,327.0,37.0
2026-02-22 14:00:00+00:00,206.0,444.0,31.0,194.0,450.0,0.0,163.0,-450.0,238.0,-49.0
2026-02-22 15:00:00+00:00,188.0,326.0,0.0,177.0,450.0,0.0,177.0,-450.0,138.0,-135.0
2026-02-22 16:00:00+00:00,137.0,263.0,4.0,90.0,420.0,0.0,86.0,-420.0,126.0,-208.0
2026-02-22 17:00:00+00:00,190.0,366.0,16.0,67.0,420.0,0.0,51.0,-420.0,176.0,-193.0
2026-02-22 18:00:00+00:00,156.0,314.0,30.0,67.0,400.0,0.0,37.0,-400.0,158.0,-205.0
2026-02-22 19:00:00+00:00,158.0,307.0,39.0,67.0,400.0,0.0,28.0,-400.0,149.0,-223.0
2026-02-22 20:00:00+00:00,127.0,318.0,70.0,67.0,415.0,0.0,-3.0,-415.0,191.0,-227.0
2026-02-22 21:00:00+00:00,236.0,277.0,51.0,67.0,416.0,0.0,16.0,-416.0,41.0,-359.0
2026-02-22 22:00:00+00:00,178.0,293.0,40.0,67.0,430.0,0.0,27.0,-430.0,115.0,-288.0
2026-02-22 23:00:00+00:00,234.0,339.0,24.0,128.0,432.0,0.0,104.0,-432.0,105.0,-223.0
2026-02-23 00:00:00+00:00,178.0,384.0,24.0,155.0,435.0,0.0,131.0,-435.0,206.0,-98.0
2026-02-23 01:00:00+00:00,154.0,394.0,24.0,149.0,427.0,0.0,125.0,-427.0,240.0,-62.0
2026-02-23 02:00:00+00:00,194.0,390.0,24.0,153.0,435.0,0.0,129.0,-435.0,196.0,-110.0
2026-02-23 03:00:00+00:00,187.0,384.0,24.0,150.0,435.0,0.0,126.0,-435.0,197.0,-112.0
2026-02-23 04:00:00+00:00,164.0,383.0,24.0,149.0,434.0,0.0,125.0,-434.0,219.0,-90.0
2026-02-23 05:00:00+00:00,195.0,373.0,24.0,268.0,435.0,0.0,244.0,-435.0,178.0,-13.0
2026-02-23 06:00:00+00:00,143.0,322.0,26.0,320.0,435.0,0.0,294.0,-435.0,179.0,38.0
2026-02-23 07:00:00+00:00,158.0,394.0,67.0,327.0,450.0,0.0,260.0,-450.0,236.0,46.0
2026-02-23 08:00:00+00:00,145.0,427.0,78.0,279.0,450.0,0.0,201.0,-450.0,282.0,33.0
2026-02-23 09:00:00+00:00,128.0,442.0,60.0,251.0,450.0,0.0,191.0,-450.0,314.0,55.0
2026-02-23 10:00:00+00:00,101.0,442.0,78.0,228.0,450.0,0.0,150.0,-450.0,341.0,41.0
2026-02-23 11:00:00+00:00,108.0,449.0,84.0,225.0,450.0,0.0,141.0,-450.0,341.0,32.0
2026-02-23 12:00:00+00:00,135.0,433.0,88.0,238.0,450.0,0.0,150.0,-450.0,298.0,-2.0
2026-02-23 13:00:00+00:00,195.0,431.0,78.0,234.0,450.0,0.0,156.0,-450.0,236.0,-58.0
2026-02-23 14:00:00+00:00,211.0,398.0,25.0,249.0,450.0,0.0,224.0,-450.0,187.0,-39.0
2026-02-23 15:00:00+00:00,224.0,293.0,1.0,243.0,450.0,0.0,242.0,-450.0,69.0,-139.0
2026-02-23 16:00:00+00:00,246.0,264.0,0.0,259.0,450.0,0.0,259.0,-450.0,18.0,-173.0
2026-02-23 17:00:00+00:00,254.0,259.0,0.0,264.0,450.0,0.0,264.0,-450.0,5.0,-181.0
2026-02-23 18:00:00+00:00,265.0,210.0,0.0,361.0,445.0,0.0,361.0,-445.0,-55.0,-139.0
2026-02-23 19:00:00+00:00,241.0,280.0,0.0,236.0,440.0,0.0,236.0,-440.0,39.0,-165.0
2026-02-23 20:00:00+00:00,263.0,197.0,0.0,259.0,440.0,0.0,259.0,-440.0,-66.0,-247.0
2026-02-23 21:00:00+00:00,276.0,232.0,0.0,156.0,445.0,0.0,156.0,-445.0,-44.0,-333.0
2026-02-23 22:00:00+00:00,271.0,320.0,0.0,141.0,445.0,0.0,141.0,-445.0,49.0,-255.0
2026-02-23 23:00:00+00:00,216.0,408.0,78.0,178.0,435.0,0.0,100.0,-435.0,192.0,-143.0
2026-02-24 00:00:00+00:00,194.0,421.0,76.0,210.0,435.0,0.0,134.0,-435.0,227.0,-74.0
2026-02-24 01:00:00+00:00,195.0,431.0,74.0,210.0,435.0,0.0,136.0,-435.0,236.0,-63.0
2026-02-24 02:00:00+00:00,192.0,431.0,74.0,210.0,435.0,0.0,136.0,-435.0,239.0,-60.0
2026-02-24 03:00:00+00:00,190.0,433.0,74.0,210.0,435.0,0.0,136.0,-435.0,243.0,-56.0
2026-02-24 04:00:00+00:00,201.0,355.0,74.0,289.0,450.0,0.0,215.0,-450.0,154.0,-81.0
2026-02-24 05:00:00+00:00,173.0,237.0,24.0,266.0,390.0,0.0,242.0,-390.0,64.0,-84.0
2026-02-24 06:00:00+00:00,168.0,372.0,34.0,253.0,450.0,0.0,219.0,-450.0,204.0,-27.0
2026-02-24 07:00:00+00:00,141.0,442.0,109.0,282.0,450.0,0.0,173.0,-450.0,301.0,24.0
2026-02-24 08:00:00+00:00,146.0,479.0,50.0,289.0,450.0,10.0,239.0,-440.0,333.0,132.0
2026-02-24 09:00:00+00:00,118.0,480.0,70.0,309.0,450.0,13.0,239.0,-437.0,362.0,164.0
2026-02-24 10:00:00+00:00,119.0,481.0,70.0,328.0,450.0,18.0,258.0,-432.0,362.0,188.0
2026-02-24 11:00:00+00:00,133.0,481.0,70.0,329.0,450.0,18.0,259.0,-432.0,348.0,175.0
2026-02-24 12:00:00+00:00,136.0,459.0,60.0,295.0,450.0,7.0,235.0,-443.0,323.0,115.0
2026-02-24 13:00:00+00:00,137.0,457.0,59.0,276.0,450.0,0.0,217.0,-450.0,320.0,87.0
2026-02-24 14:00:00+00:00,134.0,434.0,50.0,232.0,450.0,2.0,182.0,-448.0,300.0,34.0
2026-02-24 15:00:00+00:00,154.0,424.0,50.0,142.0,450.0,0.0,92.0,-450.0,270.0,-88.0
2026-02-24 16:00:00+00:00,150.0,407.0,93.0,205.0,450.0,0.0,112.0,-450.0,257.0,-81.0
2026-02-24 17:00:00+00:00,143.0,403.0,52.0,157.0,424.0,0.0,105.0,-424.0,260.0,-59.0
2026-02-24 18:00:00+00:00,151.0,378.0,50.0,200.0,395.0,0.0,150.0,-395.0,227.0,-18.0
2026-02-24 19:00:00+00:00,168.0,345.0,50.0,212.0,395.0,0.0,162.0,-395.0,177.0,-56.0
2026-02-24 20:00:00+00:00,197.0,395.0,102.0,170.0,444.0,0.0,68.0,-444.0,198.0,-178.0
2026-02-24 21:00:00+00:00,193.0,425.0,159.0,155.0,450.0,0.0,-4.0,-450.0,232.0,-222.0
2026-02-24 22:00:00+00:00,167.0,446.0,154.0,176.0,443.0,0.0,22.0,-443.0,279.0,-142.0
2026-02-24 23:00:00+00:00,205.0,464.0,207.0,196.0,423.0,0.0,-11.0,-423.0,259.0,-175.0
2026-02-25 00:00:00+00:00,181.0,453.0,171.0,216.0,404.0,0.0,45.0,-404.0,272.0,-87.0
2026-02-25 01:00:00+00:00,206.0,463.0,183.0,216.0,382.0,0.0,33.0,-382.0,257.0,-92.0
2026-02-25 02:00:00+00:00,195.0,463.0,183.0,216.0,402.0,0.0,33.0,-402.0,268.0,-101.0
2026-02-25 03:00:00+00:00,194.0,468.0,188.0,211.0,402.0,0.0,23.0,-402.0,274.0,-105.0
2026-02-25 04:00:00+00:00,162.0,478.0,186.0,211.0,381.0,0.0,25.0,-381.0,316.0,-40.0
2026-02-25 05:00:00+00:00,156.0,447.0,140.0,283.0,425.0,0.0,143.0,-425.0,291.0,9.0
2026-02-25 06:00:00+00:00,111.0,467.0,155.0,213.0,400.0,0.0,58.0,-400.0,356.0,14.0
2026-02-25 07:00:00+00:00,137.0,477.0,85.0,238.0,450.0,0.0,153.0,-450.0,340.0,43.0
2026-02-25 08:00:00+00:00,110.0,486.0,95.0,273.0,426.0,2.0,178.0,-424.0,376.0,130.0
2026-02-25 09:00:00+00:00,105.0,467.0,95.0,312.0,450.0,10.0,217.0,-440.0,362.0,139.0
2026-02-25 10:00:00+00:00,124.0,467.0,126.0,346.0,450.0,9.0,220.0,-441.0,343.0,122.0
2026-02-25 11:00:00+00:00,125.0,467.0,101.0,338.0,450.0,5.0,237.0,-445.0,342.0,134.0
2026-02-25 12:00:00+00:00,129.0,467.0,95.0,299.0,441.0,5.0,204.0,-436.0,338.0,106.0
2026-02-25 13:00:00+00:00,119.0,467.0,95.0,268.0,448.0,0.0,173.0,-448.0,348.0,73.0
2026-02-25 14:00:00+00:00,117.0,467.0,95.0,304.0,450.0,0.0,209.0,-450.0,350.0,109.0
2026-02-25 15:00:00+00:00,157.0,380.0,0.0,275.0,450.0,0.0,275.0,-450.0,223.0,48.0
2026-02-25 16:00:00+00:00,245.0,344.0,0.0,261.0,450.0,0.0,261.0,-450.0,99.0,-90.0
2026-02-25 17:00:00+00:00,249.0,336.0,0.0,264.0,450.0,0.0,264.0,-450.0,87.0,-99.0
2026-02-25 18:00:00+00:00,239.0,329.0,0.0,289.0,450.0,0.0,289.0,-450.0,90.0,-71.0
2026-02-25 19:00:00+00:00,260.0,255.0,0.0,343.0,439.0,0.0,343.0,-439.0,-5.0,-101.0
2026-02-25 20:00:00+00:00,223.0,326.0,75.0,267.0,450.0,0.0,192.0,-450.0,103.0,-155.0
2026-02-25 21:00:00+00:00,312.0,460.0,125.0,199.0,450.0,0.0,74.0,-450.0,148.0,-228.0
2026-02-25 22:00:00+00:00,242.0,439.0,109.0,150.0,450.0,0.0,41.0,-450.0,197.0,-212.0
2026-02-25 23:00:00+00:00,167.0,427.0,140.0,83.0,368.0,0.0,-57.0,-368.0,260.0,-165.0
2026-02-26 00:00:00+00:00,144.0,434.0,130.0,123.0,348.0,0.0,-7.0,-348.0,290.0,-65.0
2026-02-26 01:00:00+00:00,142.0,434.0,130.0,112.0,303.0,0.0,-18.0,-303.0,292.0,-29.0
2026-02-26 02:00:00+00:00,150.0,434.0,130.0,85.0,308.0,0.0,-45.0,-308.0,284.0,-69.0
2026-02-26 03:00:00+00:00,146.0,434.0,130.0,122.0,339.0,0.0,-8.0,-339.0,288.0,-59.0
2026-02-26 04:00:00+00:00,139.0,434.0,130.0,121.0,303.0,0.0,-9.0,-303.0,295.0,-17.0
2026-02-26 05:00:00+00:00,112.0,447.0,143.0,186.0,323.0,0.0,43.0,-323.0,335.0,55.0
2026-02-26 06:00:00+00:00,120.0,467.0,225.0,268.0,397.0,0.0,43.0,-397.0,347.0,-7.0
2026-02-26 07:00:00+00:00,157.0,467.0,188.0,261.0,417.0,0.0,73.0,-417.0,310.0,-34.0
2026-02-26 08:00:00+00:00,150.0,467.0,185.0,261.0,369.0,0.0,76.0,-369.0,317.0,24.0
2026-02-26 09:00:00+00:00,144.0,466.0,157.0,286.0,380.0,0.0,129.0,-380.0,322.0,71.0
2026-02-26 10:00:00+00:00,135.0,455.0,147.0,298.0,372.0,0.0,151.0,-372.0,320.0,99.0
2026-02-26 11:00:00+00:00,134.0,456.0,145.0,329.0,377.0,0.0,184.0,-377.0,322.0,129.0
2026-02-26 12:00:00+00:00,151.0,466.0,160.0,307.0,380.0,0.0,147.0,-380.0,315.0,82.0
2026-02-26 13:00:00+00:00,148.0,467.0,167.0,206.0,369.0,0.0,39.0,-369.0,319.0,-11.0
2026-02-26 14:00:00+00:00,134.0,467.0,137.0,172.0,450.0,0.0,35.0,-450.0,333.0,-82.0
2026-02-26 15:00:00+00:00,192.0,386.0,95.0,218.0,435.0,0.0,123.0,-435.0,194.0,-118.0
2026-02-26 16:00:00+00:00,222.0,267.0,15.0,172.0,410.0,0.0,157.0,-410.0,45.0,-208.0
2026-02-26 17:00:00+00:00,178.0,264.0,15.0,250.0,450.0,0.0,235.0,-450.0,86.0,-129.0
2026-02-26 18:00:00+00:00,211.0,298.0,15.0,212.0,445.0,0.0,197.0,-445.0,87.0,-161.0
2026-02-26 19:00:00+00:00,219.0,417.0,138.0,197.0,450.0,0.0,59.0,-450.0,198.0,-193.0
2026-02-26 20:00:00+00:00,205.0,417.0,140.0,180.0,450.0,0.0,40.0,-450.0,212.0,-198.0
2026-02-26 21:00:00+00:00,298.0,402.0,164.0,120.0,450.0,0.0,-44.0,-450.0,104.0,-390.0
2026-02-26 22:00:00+00:00,268.0,402.0,167.0,138.0,438.0,0.0,-29.0,-438.0,134.0,-333.0
2026-02-26 23:00:00+00:00,263.0,386.0,15.0,60.0,333.0,0.0,45.0,-333.0,123.0,-165.0
2026-02-27 00:00:00+00:00,238.0,424.0,15.0,60.0,318.0,0.0,45.0,-318.0,186.0,-87.0
2026-02-27 01:00:00+00:00,251.0,438.0,15.0,60.0,318.0,0.0,45.0,-318.0,187.0,-86.0
2026-02-27 02:00:00+00:00,225.0,401.0,15.0,60.0,318.0,0.0,45.0,-318.0,176.0,-97.0
2026-02-27 03:00:00+00:00,219.0,397.0,15.0,67.0,318.0,0.0,52.0,-318.0,178.0,-88.0
2026-02-27 04:00:00+00:00,237.0,431.0,15.0,67.0,318.0,0.0,52.0,-318.0,194.0,-72.0
2026-02-27 05:00:00+00:00,197.0,337.0,15.0,224.0,362.0,0.0,209.0,-362.0,140.0,-13.0
2026-02-27 06:00:00+00:00,149.0,384.0,40.0,269.0,408.0,0.0,229.0,-408.0,235.0,56.0
2026-02-27 07:00:00+00:00,166.0,442.0,70.0,319.0,420.0,0.0,249.0,-420.0,276.0,105.0
2026-02-27 08:00:00+00:00,143.0,458.0,70.0,275.0,420.0,0.0,205.0,-420.0,315.0,100.0
2026-02-27 09:00:00+00:00,109.0,439.0,55.0,258.0,380.0,0.0,203.0,-380.0,330.0,153.0
2026-02-27 10:00:00+00:00,128.0,416.0,55.0,287.0,387.0,0.0,232.0,-387.0,288.0,133.0
2026-02-27 11:00:00+00:00,161.0,435.0,65.0,273.0,385.0,0.0,208.0,-385.0,274.0,97.0
2026-02-27 12:00:00+00:00,171.0,420.0,40.0,331.0,435.0,0.0,291.0,-435.0,249.0,105.0
2026-02-27 13:00:00+00:00,142.0,420.0,45.0,233.0,370.0,0.0,188.0,-370.0,278.0,96.0
2026-02-27 14:00:00+00:00,193.0,446.0,80.0,215.0,385.0,0.0,135.0,-385.0,253.0,3.0
2026-02-27 15:00:00+00:00,240.0,335.0,0.0,241.0,450.0,0.0,241.0,-450.0,95.0,-114.0
2026-02-27 16:00:00+00:00,255.0,348.0,0.0,195.0,450.0,0.0,195.0,-450.0,93.0,-162.0
2026-02-27 17:00:00+00:00,227.0,329.0,0.0,157.0,425.0,0.0,157.0,-425.0,102.0,-166.0
2026-02-27 18:00:00+00:00,247.0,343.0,0.0,139.0,408.0,0.0,139.0,-408.0,96.0,-173.0
2026-02-27 19:00:00+00:00,258.0,340.0,0.0,174.0,418.0,0.0,174.0,-418.0,82.0,-162.0
2026-02-27 20:00:00+00:00,225.0,219.0,0.0,288.0,445.0,0.0,288.0,-445.0,-6.0,-163.0
2026-02-27 21:00:00+00:00,297.0,344.0,10.0,164.0,430.0,0.0,154.0,-430.0,47.0,-229.0
2026-02-27 22:00:00+00:00,304.0,402.0,14.0,139.0,420.0,0.0,125.0,-420.0,98.0,-197.0
2026-02-27 23:00:00+00:00,348.0,316.0,25.0,133.0,365.0,0.0,108.0,-365.0,-32.0,-289.0
2026-02-28 00:00:00+00:00,334.0,329.0,0.0,133.0,305.0,0.0,133.0,-305.0,-5.0,-177.0
2026-02-28 01:00:00+00:00,321.0,345.0,0.0,133.0,305.0,0.0,133.0,-305.0,24.0,-148.0
2026-02-28 02:00:00+00:00,323.0,344.0,0.0,124.0,305.0,0.0,124.0,-305.0,21.0,-160.0
2026-02-28 03:00:00+00:00,322.0,343.0,0.0,105.0,305.0,0.0,105.0,-305.0,21.0,-179.0
2026-02-28 04:00:00+00:00,303.0,396.0,0.0,108.0,365.0,0.0,108.0,-365.0,93.0,-164.0
2026-02-28 05:00:00+00:00,289.0,381.0,0.0,127.0,365.0,0.0,127.0,-365.0,92.0,-146.0
2026-02-28 06:00:00+00:00,282.0,412.0,0.0,149.0,425.0,0.0,149.0,-425.0,130.0,-146.0
2026-02-28 07:00:00+00:00,256.0,399.0,59.0,259.0,440.0,0.0,200.0,-440.0,143.0,-97.0
2026-02-28 08:00:00+00:00,217.0,453.0,55.0,204.0,388.0,0.0,149.0,-388.0,236.0,-3.0
2026-02-28 09:00:00+00:00,230.0,388.0,0.0,134.0,193.0,0.0,134.0,-193.0,158.0,99.0
2026-02-28 10:00:00+00:00,194.0,386.0,0.0,159.0,223.0,0.0,159.0,-223.0,192.0,128.0
2026-02-28 11:00:00+00:00,195.0,386.0,0.0,166.0,223.0,0.0,166.0,-223.0,191.0,134.0
2026-02-28 12:00:00+00:00,210.0,384.0,0.0,135.0,218.0,0.0,135.0,-218.0,174.0,91.0
2026-02-28 13:00:00+00:00,232.0,355.0,0.0,125.0,188.0,0.0,125.0,-188.0,123.0,60.0
2026-02-28 14:00:00+00:00,249.0,417.0,33.0,169.0,405.0,0.0,136.0,-405.0,168.0,-101.0
2026-02-28 15:00:00+00:00,350.0,351.0,36.0,166.0,450.0,0.0,130.0,-450.0,1.0,-319.0
2026-02-28 16:00:00+00:00,329.0,429.0,23.0,99.0,415.0,0.0,76.0,-415.0,100.0,-239.0
2026-02-28 17:00:00+00:00,325.0,343.0,3.0,99.0,325.0,0.0,96.0,-325.0,18.0,-211.0
2026-02-28 18:00:00+00:00,324.0,333.0,0.0,112.0,325.0,0.0,112.0,-325.0,9.0,-204.0
2026-02-28 19:00:00+00:00,359.0,233.0,42.0,167.0,311.0,0.0,125.0,-311.0,-126.0,-312.0
2026-02-28 20:00:00+00:00,356.0,242.0,15.0,160.0,328.0,0.0,145.0,-328.0,-114.0,-297.0
2026-02-28 21:00:00+00:00,428.0,315.0,22.0,92.0,371.0,0.0,70.0,-371.0,-113.0,-414.0
2026-02-28 22:00:00+00:00,407.0,346.0,6.0,97.0,353.0,0.0,91.0,-353.0,-61.0,-323.0
2026-02-28 23:00:00+00:00,264.0,274.0,24.0,47.0,279.0,0.0,23.0,-279.0,10.0,-246.0
2026-03-01 00:00:00+00:00,242.0,274.0,0.0,47.0,229.0,0.0,47.0,-229.0,32.0,-150.0
2026-03-01 01:00:00+00:00,208.0,279.0,0.0,47.0,229.0,0.0,47.0,-229.0,71.0,-111.0
2026-03-01 02:00:00+00:00,205.0,275.0,0.0,47.0,229.0,0.0,47.0,-229.0,70.0,-112.0
2026-03-01 03:00:00+00:00,223.0,348.0,0.0,47.0,304.0,0.0,47.0,-304.0,125.0,-132.0
2026-03-01 04:00:00+00:00,190.0,388.0,0.0,89.0,390.0,0.0,89.0,-390.0,198.0,-103.0
2026-03-01 05:00:00+00:00,169.0,403.0,0.0,90.0,408.0,0.0,90.0,-408.0,234.0,-84.0
2026-03-01 06:00:00+00:00,151.0,386.0,0.0,84.0,390.0,0.0,84.0,-390.0,235.0,-71.0
2026-03-01 07:00:00+00:00,95.0,387.0,36.0,195.0,450.0,0.0,159.0,-450.0,292.0,1.0
2026-03-01 08:00:00+00:00,96.0,386.0,10.0,202.0,411.0,1.0,192.0,-410.0,290.0,72.0
2026-03-01 09:00:00+00:00,74.0,330.0,12.0,187.0,347.0,0.0,175.0,-347.0,256.0,84.0
2026-03-01 10:00:00+00:00,102.0,341.0,5.0,199.0,318.0,4.0,194.0,-314.0,239.0,119.0
2026-03-01 11:00:00+00:00,101.0,324.0,5.0,211.0,293.0,7.0,206.0,-286.0,223.0,143.0
2026-03-01 12:00:00+00:00,83.0,327.0,5.0,205.0,282.0,5.0,200.0,-277.0,244.0,167.0
2026-03-01 13:00:00+00:00,60.0,342.0,16.0,181.0,375.0,0.0,165.0,-375.0,282.0,72.0
2026-03-01 14:00:00+00:00,148.0,366.0,12.0,222.0,430.0,0.0,210.0,-430.0,218.0,-2.0
2026-03-01 15:00:00+00:00,230.0,331.0,9.0,173.0,450.0,0.0,164.0,-450.0,101.0,-185.0
2026-03-01 16:00:00+00:00,329.0,161.0,7.0,20.0,199.0,0.0,13.0,-199.0,-168.0,-354.0
2026-03-01 17:00:00+00:00,255.0,163.0,7.0,25.0,124.0,0.0,18.0,-124.0,-92.0,-198.0
2026-03-01 18:00:00+00:00,283.0,163.0,9.0,27.0,129.0,0.0,18.0,-129.0,-120.0,-231.0
2026-03-01 19:00:00+00:00,325.0,157.0,29.0,20.0,132.0,0.0,-9.0,-132.0,-168.0,-309.0
2026-03-01 20:00:00+00:00,314.0,160.0,34.0,20.0,142.0,0.0,-14.0,-142.0,-154.0,-310.0
2026-03-01 21:00:00+00:00,310.0,185.0,46.0,20.0,176.0,0.0,-26.0,-176.0,-125.0,-327.0
2026-03-01 22:00:00+00:00,282.0,202.0,45.0,20.0,201.0,0.0,-25.0,-201.0,-80.0,-306.0
2026-03-01 23:00:00+00:00,185.0,240.0,86.0,210.0,430.0,0.0,124.0,-430.0,55.0,-251.0
2026-03-02 00:00:00+00:00,149.0,247.0,83.0,240.0,399.0,0.0,157.0,-399.0,98.0,-144.0
2026-03-02 01:00:00+00:00,171.0,247.0,68.0,242.0,395.0,0.0,174.0,-395.0,76.0,-145.0
2026-03-02 02:00:00+00:00,155.0,247.0,83.0,213.0,401.0,0.0,130.0,-401.0,92.0,-179.0
2026-03-02 03:00:00+00:00,141.0,247.0,81.0,231.0,389.0,0.0,150.0,-389.0,106.0,-133.0
2026-03-02 04:00:00+00:00,135.0,258.0,40.0,227.0,404.0,0.0,187.0,-404.0,123.0,-94.0
2026-03-02 05:00:00+00:00,128.0,228.0,42.0,293.0,424.0,0.0,251.0,-424.0,100.0,-73.0
2026-03-02 06:00:00+00:00,115.0,272.0,71.0,315.0,448.0,0.0,244.0,-448.0,157.0,-47.0
2026-03-02 07:00:00+00:00,154.0,290.0,15.0,283.0,450.0,0.0,268.0,-450.0,136.0,-46.0
2026-03-02 08:00:00+00:00,126.0,292.0,45.0,336.0,409.0,0.0,291.0,-409.0,166.0,48.0
2026-03-02 09:00:00+00:00,93.0,287.0,24.0,281.0,395.0,0.0,257.0,-395.0,194.0,56.0
2026-03-02 10:00:00+00:00,93.0,287.0,20.0,271.0,382.0,0.0,251.0,-382.0,194.0,63.0
2026-03-02 11:00:00+00:00,77.0,287.0,25.0,271.0,397.0,0.0,246.0,-397.0,210.0,59.0
2026-03-02 12:00:00+00:00,123.0,292.0,55.0,282.0,403.0,0.0,227.0,-403.0,169.0,-7.0
2026-03-02 13:00:00+00:00,136.0,288.0,85.0,316.0,449.0,0.0,231.0,-449.0,152.0,-66.0
2026-03-02 14:00:00+00:00,184.0,266.0,35.0,281.0,450.0,0.0,246.0,-450.0,82.0,-122.0
2026-03-02 15:00:00+00:00,137.0,243.0,25.0,258.0,450.0,5.0,233.0,-445.0,106.0,-106.0
2026-03-02 16:00:00+00:00,163.0,243.0,54.0,221.0,420.0,0.0,167.0,-420.0,80.0,-173.0
2026-03-02 17:00:00+00:00,166.0,240.0,41.0,242.0,387.0,0.0,201.0,-387.0,74.0,-112.0
2026-03-02 18:00:00+00:00,164.0,235.0,49.0,207.0,361.0,0.0,158.0,-361.0,71.0,-132.0
2026-03-02 19:00:00+00:00,171.0,172.0,32.0,215.0,368.0,0.0,183.0,-368.0,1.0,-184.0
2026-03-02 20:00:00+00:00,178.0,189.0,59.0,170.0,330.0,0.0,111.0,-330.0,11.0,-208.0
2026-03-02 21:00:00+00:00,243.0,191.0,35.0,137.0,410.0,0.0,102.0,-410.0,-52.0,-360.0
2026-03-02 22:00:00+00:00,174.0,248.0,116.0,135.0,382.0,0.0,19.0,-382.0,74.0,-289.0
2026-03-02 23:00:00+00:00,153.0,194.0,124.0,180.0,327.0,0.0,56.0,-327.0,41.0,-230.0
2026-03-03 00:00:00+00:00,129.0,194.0,91.0,180.0,333.0,0.0,89.0,-333.0,65.0,-179.0
