,FI_NO_4,NO_4_FI,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-02-23 01:00:00+00:00,0.0,0.0,0.0,0.0,718.8,0.0,11.5,0.0,0.0,0.0,718.8,11.5,730.3
2026-02-23 02:00:00+00:00,0.0,0.0,0.0,0.0,692.8,0.0,0.0,0.0,0.0,0.0,692.8,0.0,692.8
2026-02-23 03:00:00+00:00,0.0,0.0,0.0,0.0,732.325,0.0,2.0,0.0,0.0,0.0,732.325,2.0,734.325
2026-02-23 04:00:00+00:00,0.0,0.0,0.0,0.0,749.5,0.0,24.0,0.0,0.0,0.0,749.5,24.0,773.5
2026-02-23 05:00:00+00:00,0.0,0.0,0.0,0.0,1056.75,0.0,0.0,15.25,0.0,0.0,1056.75,-15.25,1041.5
2026-02-23 06:00:00+00:00,0.0,0.0,25.0,0.0,1107.85,0.0,0.0,0.0,25.0,0.0,1107.85,0.0,1132.85
2026-02-23 07:00:00+00:00,0.0,0.0,0.0,0.0,1019.25,0.0,0.0,0.0,0.0,0.0,1019.25,0.0,1019.25
2026-02-23 08:00:00+00:00,0.0,0.0,0.0,0.0,1022.3,0.0,0.0,0.0,0.0,0.0,1022.3,0.0,1022.3
2026-02-23 09:00:00+00:00,0.0,0.0,0.0,0.0,1013.65,0.0,0.0,0.0,0.0,0.0,1013.65,0.0,1013.65
2026-02-23 10:00:00+00:00,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,0.0,0.0,1076.0,0.0,1076.0
2026-02-23 11:00:00+00:00,0.0,0.0,0.0,0.0,1071.025,0.0,0.0,0.0,0.0,0.0,1071.025,0.0,1071.025
2026-02-23 12:00:00+00:00,0.0,0.0,0.0,0.0,1174.875,0.0,0.0,0.0,0.0,0.0,1174.875,0.0,1174.875
2026-02-23 13:00:00+00:00,0.0,0.0,0.0,0.0,1198.9,0.0,0.0,47.0,0.0,0.0,1198.9,-47.0,1151.9
2026-02-23 14:00:00+00:00,0.0,0.0,0.0,0.0,1118.5,0.0,0.0,19.75,0.0,0.0,1118.5,-19.75,1098.75
2026-02-23 15:00:00+00:00,0.0,0.0,0.0,0.0,1044.05,0.0,0.0,0.0,0.0,0.0,1044.05,0.0,1044.05
2026-02-23 16:00:00+00:00,0.0,0.0,0.0,0.0,1054.125,0.0,0.0,0.0,0.0,0.0,1054.125,0.0,1054.125
2026-02-23 17:00:00+00:00,0.0,0.0,0.0,0.0,1050.825,0.0,0.0,0.0,0.0,0.0,1050.825,0.0,1050.825
2026-02-23 18:00:00+00:00,0.0,0.0,0.0,0.0,1026.575,0.0,0.0,0.0,0.0,0.0,1026.575,0.0,1026.575
2026-02-23 19:00:00+00:00,0.0,0.0,0.0,0.0,985.225,0.0,0.0,0.0,0.0,0.0,985.225,0.0,985.225
2026-02-23 20:00:00+00:00,0.0,0.0,0.0,0.0,962.0,0.0,0.0,3.25,0.0,0.0,962.0,-3.25,958.75
2026-02-23 21:00:00+00:00,0.0,0.0,0.0,0.0,1015.1,0.0,0.0,62.25,0.0,0.0,1015.1,-62.25,952.85
2026-02-23 22:00:00+00:00,0.0,0.0,0.0,0.0,1158.575,0.0,0.0,175.0,0.0,0.0,1158.575,-175.0,983.575
2026-02-23 23:00:00+00:00,0.0,0.0,0.0,0.0,1080.65,0.0,0.0,0.0,0.0,0.0,1080.65,0.0,1080.65
2026-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0,1111.375,0.0,0.0,6.0,0.0,0.0,1111.375,-6.0,1105.375
2026-02-24 01:00:00+00:00,0.0,0.0,0.0,0.0,1183.775,0.0,0.0,67.0,0.0,0.0,1183.775,-67.0,1116.775
2026-02-24 02:00:00+00:00,0.0,0.0,0.0,0.0,1167.625,0.0,0.0,58.5,0.0,0.0,1167.625,-58.5,1109.125
2026-02-24 03:00:00+00:00,0.0,0.0,0.0,0.0,1081.5,0.0,0.0,7.25,0.0,0.0,1081.5,-7.25,1074.25
2026-02-24 04:00:00+00:00,0.0,0.0,150.25,0.0,876.625,0.0,0.0,0.0,150.25,0.0,876.625,0.0,1026.875
2026-02-24 05:00:00+00:00,0.0,0.0,394.0,0.0,543.075,0.0,0.0,0.0,394.0,0.0,543.075,0.0,937.075
2026-02-24 06:00:00+00:00,0.0,0.0,464.75,0.0,402.4,0.0,0.0,0.0,464.75,0.0,402.4,0.0,867.15
2026-02-24 07:00:00+00:00,0.0,0.0,490.75,0.0,415.2,0.0,0.0,0.0,490.75,0.0,415.2,0.0,905.95
2026-02-24 08:00:00+00:00,0.0,0.0,476.5,0.0,401.575,0.0,0.0,0.0,476.5,0.0,401.575,0.0,878.075
2026-02-24 09:00:00+00:00,0.0,0.0,589.0,0.0,315.225,0.0,0.0,0.0,589.0,0.0,315.225,0.0,904.225
2026-02-24 10:00:00+00:00,0.0,0.0,649.75,0.0,252.5,0.0,0.0,0.0,649.75,0.0,252.5,0.0,902.25
2026-02-24 11:00:00+00:00,0.0,0.0,638.25,0.0,278.25,0.0,0.0,0.0,638.25,0.0,278.25,0.0,916.5
2026-02-24 12:00:00+00:00,0.0,0.0,709.25,0.0,230.775,0.0,0.0,0.0,709.25,0.0,230.775,0.0,940.025
2026-02-24 13:00:00+00:00,0.0,0.0,789.0,0.0,171.35,0.0,0.0,0.0,789.0,0.0,171.35,0.0,960.35
2026-02-24 14:00:00+00:00,0.0,0.0,893.25,0.0,136.25,0.0,0.0,0.0,893.25,0.0,136.25,0.0,1029.5
2026-02-24 15:00:00+00:00,0.0,0.0,1012.75,0.0,104.3,0.0,0.0,0.0,1012.75,0.0,104.3,0.0,1117.05
2026-02-24 16:00:00+00:00,0.0,0.0,1162.75,0.0,51.375,0.0,0.0,0.0,1162.75,0.0,51.375,0.0,1214.125
2026-02-24 17:00:00+00:00,0.0,0.0,1164.0,0.0,42.55,0.0,0.0,0.0,1164.0,0.0,42.55,0.0,1206.55
2026-02-24 18:00:00+00:00,0.0,0.0,1181.5,0.0,55.125,0.0,0.0,0.0,1181.5,0.0,55.125,0.0,1236.625
2026-02-24 19:00:00+00:00,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,0.0,0.0,1266.0
2026-02-24 20:00:00+00:00,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,1250.0
2026-02-24 21:00:00+00:00,0.0,0.0,1198.5,0.0,4.575,0.0,0.0,0.0,1198.5,0.0,4.575,0.0,1203.075
2026-02-24 22:00:00+00:00,0.0,0.0,1174.5,0.0,39.25,0.0,0.0,0.0,1174.5,0.0,39.25,0.0,1213.75
2026-02-24 23:00:00+00:00,0.0,0.0,1106.25,0.0,22.7,0.0,0.0,0.0,1106.25,0.0,22.7,0.0,1128.95
2026-02-25 00:00:00+00:00,0.0,0.0,1149.5,0.0,43.775,0.0,0.0,0.0,1149.5,0.0,43.775,0.0,1193.275
2026-02-25 01:00:00+00:00,0.0,0.0,1201.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,0.0,0.0,1201.0
2026-02-25 02:00:00+00:00,0.0,0.0,1213.25,0.0,10.325,0.0,0.0,0.0,1213.25,0.0,10.325,0.0,1223.575
2026-02-25 03:00:00+00:00,0.0,0.0,1239.0,0.0,54.725,0.0,0.0,0.0,1239.0,0.0,54.725,0.0,1293.725
2026-02-25 04:00:00+00:00,0.0,0.0,883.25,0.0,250.75,0.0,0.0,0.0,883.25,0.0,250.75,0.0,1134.0
2026-02-25 05:00:00+00:00,0.0,0.0,368.75,0.0,500.4,0.0,0.0,0.0,368.75,0.0,500.4,0.0,869.15
2026-02-25 06:00:00+00:00,0.0,0.0,85.75,0.0,614.15,0.0,0.0,0.0,85.75,0.0,614.15,0.0,699.9
2026-02-25 07:00:00+00:00,0.0,0.0,21.5,0.0,797.6,0.0,0.0,0.0,21.5,0.0,797.6,0.0,819.1
2026-02-25 08:00:00+00:00,0.0,0.0,19.0,0.0,936.35,0.0,0.0,0.0,19.0,0.0,936.35,0.0,955.35
2026-02-25 09:00:00+00:00,0.0,0.0,0.0,0.0,919.1,0.0,0.0,0.0,0.0,0.0,919.1,0.0,919.1
2026-02-25 10:00:00+00:00,0.0,0.0,0.0,0.0,478.0,0.0,0.0,59.0,0.0,0.0,478.0,-59.0,419.0
2026-02-25 11:00:00+00:00,0.0,0.0,0.0,0.0,441.95,0.0,0.0,0.0,0.0,0.0,441.95,0.0,441.95
2026-02-25 12:00:00+00:00,0.0,0.0,0.0,0.0,369.125,0.0,0.0,102.75,0.0,0.0,369.125,-102.75,266.375
2026-02-25 13:00:00+00:00,0.0,0.0,0.0,0.0,438.4,0.0,0.0,175.0,0.0,0.0,438.4,-175.0,263.4
2026-02-25 14:00:00+00:00,0.0,0.0,0.0,0.0,677.375,0.0,0.0,146.0,0.0,0.0,677.375,-146.0,531.375
2026-02-25 15:00:00+00:00,0.0,0.0,0.0,0.0,829.225,0.0,0.0,146.75,0.0,0.0,829.225,-146.75,682.475
2026-02-25 16:00:00+00:00,0.0,0.0,0.0,0.0,1024.875,0.0,0.0,144.75,0.0,0.0,1024.875,-144.75,880.125
2026-02-25 17:00:00+00:00,0.0,0.0,0.0,0.0,1219.75,0.0,0.0,300.75,0.0,0.0,1219.75,-300.75,919.0
2026-02-25 18:00:00+00:00,0.0,0.0,0.0,0.0,1221.675,0.0,0.0,479.0,0.0,0.0,1221.675,-479.0,742.675
2026-02-25 19:00:00+00:00,0.0,0.0,0.0,0.0,913.25,0.0,0.0,527.75,0.0,0.0,913.25,-527.75,385.5
2026-02-25 20:00:00+00:00,0.0,0.0,0.0,0.0,796.45,0.0,0.0,376.25,0.0,0.0,796.45,-376.25,420.20000000000005
2026-02-25 21:00:00+00:00,0.0,0.0,0.0,0.0,824.8,0.0,0.0,399.0,0.0,0.0,824.8,-399.0,425.79999999999995
2026-02-25 22:00:00+00:00,0.0,0.0,0.0,0.0,845.875,0.0,0.0,465.5,0.0,0.0,845.875,-465.5,380.375
2026-02-25 23:00:00+00:00,0.0,0.0,0.0,0.0,954.175,0.0,0.0,512.75,0.0,0.0,954.175,-512.75,441.42499999999995
2026-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0,921.5,0.0,0.0,437.0,0.0,0.0,921.5,-437.0,484.5
2026-02-26 01:00:00+00:00,0.0,0.0,0.0,0.0,956.625,0.0,0.0,348.75,0.0,0.0,956.625,-348.75,607.875
2026-02-26 02:00:00+00:00,0.0,0.0,0.0,0.0,876.575,0.0,0.0,230.5,0.0,0.0,876.575,-230.5,646.075
2026-02-26 03:00:00+00:00,0.0,0.0,0.0,0.0,728.875,0.0,0.0,0.0,0.0,0.0,728.875,0.0,728.875
2026-02-26 04:00:00+00:00,0.0,0.0,0.0,0.0,747.875,0.0,129.25,0.0,0.0,0.0,747.875,129.25,877.125
2026-02-26 05:00:00+00:00,0.0,0.0,0.0,0.0,855.225,0.0,147.75,0.0,0.0,0.0,855.225,147.75,1002.975
2026-02-26 06:00:00+00:00,0.0,0.0,85.25,0.0,1008.075,0.0,47.75,0.0,85.25,0.0,1008.075,47.75,1141.075
2026-02-26 07:00:00+00:00,0.0,0.0,98.75,0.0,985.075,0.0,0.0,0.0,98.75,0.0,985.075,0.0,1083.825
2026-02-26 08:00:00+00:00,0.0,0.0,0.0,0.0,843.425,0.0,115.75,0.0,0.0,0.0,843.425,115.75,959.175
2026-02-26 09:00:00+00:00,0.0,0.0,0.0,0.0,732.8,0.0,71.5,0.0,0.0,0.0,732.8,71.5,804.3
2026-02-26 10:00:00+00:00,0.0,0.0,0.0,0.0,529.425,0.0,9.25,0.0,0.0,0.0,529.425,9.25,538.675
2026-02-26 11:00:00+00:00,0.0,0.0,0.0,0.0,440.575,0.0,0.0,0.0,0.0,0.0,440.575,0.0,440.575
2026-02-26 12:00:00+00:00,0.0,0.0,0.0,0.0,534.4,0.0,0.0,0.0,0.0,0.0,534.4,0.0,534.4
2026-02-26 13:00:00+00:00,0.0,0.0,0.0,0.0,654.975,0.0,0.0,0.0,0.0,0.0,654.975,0.0,654.975
2026-02-26 14:00:00+00:00,0.0,0.0,0.0,0.0,1041.075,0.0,0.0,22.0,0.0,0.0,1041.075,-22.0,1019.075
2026-02-26 15:00:00+00:00,0.0,0.0,0.0,0.0,1208.85,0.0,0.0,102.5,0.0,0.0,1208.85,-102.5,1106.35
2026-02-26 16:00:00+00:00,0.0,0.0,0.0,0.0,1364.75,0.0,0.0,213.5,0.0,0.0,1364.75,-213.5,1151.25
2026-02-26 17:00:00+00:00,0.0,0.0,0.0,0.0,1280.225,0.0,0.0,86.75,0.0,0.0,1280.225,-86.75,1193.475
2026-02-26 18:00:00+00:00,0.0,0.0,0.0,0.0,1101.325,0.0,0.0,20.75,0.0,0.0,1101.325,-20.75,1080.575
2026-02-26 19:00:00+00:00,0.0,0.0,0.0,0.0,947.825,0.0,0.0,14.5,0.0,0.0,947.825,-14.5,933.325
2026-02-26 20:00:00+00:00,0.0,0.0,0.0,0.0,872.45,0.0,0.0,0.0,0.0,0.0,872.45,0.0,872.45
2026-02-26 21:00:00+00:00,0.0,0.0,0.0,0.0,726.3,0.0,0.0,0.0,0.0,0.0,726.3,0.0,726.3
2026-02-26 22:00:00+00:00,0.0,0.0,0.0,0.0,540.325,0.0,0.0,0.0,0.0,0.0,540.325,0.0,540.325
2026-02-26 23:00:00+00:00,0.0,0.0,0.0,0.0,797.025,0.0,0.0,0.0,0.0,0.0,797.025,0.0,797.025
2026-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0,947.675,0.0,31.75,0.0,0.0,0.0,947.675,31.75,979.425
2026-02-27 01:00:00+00:00,0.0,0.0,0.0,0.0,963.025,0.0,53.25,0.0,0.0,0.0,963.025,53.25,1016.275
2026-02-27 02:00:00+00:00,0.0,0.0,0.0,0.0,1037.075,0.0,148.0,0.0,0.0,0.0,1037.075,148.0,1185.075
2026-02-27 03:00:00+00:00,0.0,0.0,0.0,0.0,1123.0,0.0,134.75,0.0,0.0,0.0,1123.0,134.75,1257.75
2026-02-27 04:00:00+00:00,0.0,0.0,0.0,0.0,1228.75,0.0,107.75,0.0,0.0,0.0,1228.75,107.75,1336.5
2026-02-27 05:00:00+00:00,0.0,0.0,44.0,0.0,1390.7,0.0,6.5,0.0,44.0,0.0,1390.7,6.5,1441.2
2026-02-27 06:00:00+00:00,0.0,0.0,220.25,0.0,1272.65,0.0,0.0,0.0,220.25,0.0,1272.65,0.0,1492.9
2026-02-27 07:00:00+00:00,0.0,0.0,377.5,0.0,913.0,0.0,64.25,0.0,377.5,0.0,913.0,64.25,1354.75
2026-02-27 08:00:00+00:00,0.0,0.0,0.0,0.0,1052.775,0.0,14.25,0.0,0.0,0.0,1052.775,14.25,1067.025
2026-02-27 09:00:00+00:00,0.0,0.0,0.0,0.0,1079.4,0.0,36.0,0.0,0.0,0.0,1079.4,36.0,1115.4
2026-02-27 10:00:00+00:00,0.0,0.0,0.0,0.0,1115.775,0.0,43.25,0.0,0.0,0.0,1115.775,43.25,1159.025
2026-02-27 11:00:00+00:00,0.0,0.0,0.0,0.0,1116.225,0.0,31.5,0.0,0.0,0.0,1116.225,31.5,1147.725
2026-02-27 12:00:00+00:00,0.0,0.0,0.0,0.0,1216.45,0.0,60.0,0.0,0.0,0.0,1216.45,60.0,1276.45
2026-02-27 13:00:00+00:00,0.0,0.0,0.0,0.0,1541.15,0.0,12.25,0.0,0.0,0.0,1541.15,12.25,1553.4
2026-02-27 14:00:00+00:00,0.0,0.0,0.0,0.0,1587.6,0.0,1.25,0.0,0.0,0.0,1587.6,1.25,1588.85
2026-02-27 15:00:00+00:00,0.0,0.0,504.5,0.0,1082.35,0.0,0.0,0.0,504.5,0.0,1082.35,0.0,1586.85
2026-02-27 16:00:00+00:00,0.0,0.0,687.0,0.0,1002.325,0.0,0.0,0.0,687.0,0.0,1002.325,0.0,1689.325
2026-02-27 17:00:00+00:00,0.0,0.0,357.25,0.0,1350.775,0.0,0.0,0.0,357.25,0.0,1350.775,0.0,1708.025
2026-02-27 18:00:00+00:00,0.0,0.0,103.25,0.0,1512.425,0.0,0.75,0.0,103.25,0.0,1512.425,0.75,1616.425
2026-02-27 19:00:00+00:00,0.0,0.0,0.0,0.0,1474.8,0.0,8.75,0.0,0.0,0.0,1474.8,8.75,1483.55
2026-02-27 20:00:00+00:00,0.0,0.0,6.5,0.0,1438.45,0.0,0.0,0.0,6.5,0.0,1438.45,0.0,1444.95
2026-02-27 21:00:00+00:00,0.0,0.0,12.0,0.0,1388.85,0.0,0.0,0.0,12.0,0.0,1388.85,0.0,1400.85
2026-02-27 22:00:00+00:00,0.0,0.0,0.0,0.0,1301.85,0.0,0.0,0.0,0.0,0.0,1301.85,0.0,1301.85
2026-02-27 23:00:00+00:00,0.0,0.0,0.0,0.0,1291.675,0.0,0.0,0.0,0.0,0.0,1291.675,0.0,1291.675
2026-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,1151.15,0.0,0.0,0.0,0.0,0.0,1151.15,0.0,1151.15
2026-02-28 01:00:00+00:00,0.0,0.0,0.0,0.0,1122.325,0.0,0.0,0.0,0.0,0.0,1122.325,0.0,1122.325
2026-02-28 02:00:00+00:00,0.0,0.0,127.25,0.0,1023.2,0.0,0.0,0.0,127.25,0.0,1023.2,0.0,1150.45
2026-02-28 03:00:00+00:00,0.0,0.0,171.0,0.0,1080.175,0.0,0.0,0.0,171.0,0.0,1080.175,0.0,1251.175
2026-02-28 04:00:00+00:00,0.0,0.0,137.75,0.0,1085.4,0.0,0.0,0.0,137.75,0.0,1085.4,0.0,1223.15
2026-02-28 05:00:00+00:00,0.0,0.0,0.0,0.0,1229.05,0.0,0.0,96.75,0.0,0.0,1229.05,-96.75,1132.3
2026-02-28 06:00:00+00:00,0.0,0.0,0.0,0.0,1234.5,0.0,0.0,322.75,0.0,0.0,1234.5,-322.75,911.75
2026-02-28 07:00:00+00:00,0.0,0.0,0.0,0.0,1267.4,0.0,0.0,263.5,0.0,0.0,1267.4,-263.5,1003.9000000000001
2026-02-28 08:00:00+00:00,0.0,0.0,0.0,0.0,1274.9,0.0,0.0,226.5,0.0,0.0,1274.9,-226.5,1048.4
2026-02-28 09:00:00+00:00,0.0,0.0,0.0,0.0,1294.0,0.0,0.0,202.75,0.0,0.0,1294.0,-202.75,1091.25
2026-02-28 10:00:00+00:00,0.0,0.0,0.0,0.0,1266.05,0.0,0.0,149.25,0.0,0.0,1266.05,-149.25,1116.8
2026-02-28 11:00:00+00:00,0.0,0.0,0.0,0.0,1190.375,0.0,0.0,40.75,0.0,0.0,1190.375,-40.75,1149.625
2026-02-28 12:00:00+00:00,0.0,0.0,0.0,0.0,1133.125,0.0,0.0,108.75,0.0,0.0,1133.125,-108.75,1024.375
2026-02-28 13:00:00+00:00,0.0,0.0,0.0,0.0,1002.825,0.0,0.0,257.5,0.0,0.0,1002.825,-257.5,745.325
2026-02-28 14:00:00+00:00,0.0,0.0,0.0,0.0,1076.825,0.0,0.0,199.0,0.0,0.0,1076.825,-199.0,877.825
2026-02-28 15:00:00+00:00,0.0,0.0,156.25,0.0,881.975,0.0,0.0,70.75,156.25,0.0,881.975,-70.75,967.4749999999999
2026-02-28 16:00:00+00:00,0.0,0.0,0.0,0.0,1204.05,0.0,0.0,129.75,0.0,0.0,1204.05,-129.75,1074.3
2026-02-28 17:00:00+00:00,0.0,0.0,0.0,0.0,1227.975,0.0,0.0,184.0,0.0,0.0,1227.975,-184.0,1043.975
2026-02-28 18:00:00+00:00,0.0,0.0,0.0,0.0,1178.4,0.0,0.0,196.25,0.0,0.0,1178.4,-196.25,982.1500000000001
2026-02-28 19:00:00+00:00,0.0,0.0,0.0,0.0,1153.475,0.0,0.0,389.5,0.0,0.0,1153.475,-389.5,763.9749999999999
2026-02-28 20:00:00+00:00,0.0,0.0,0.0,0.0,1152.575,0.0,0.0,484.25,0.0,0.0,1152.575,-484.25,668.325
2026-02-28 21:00:00+00:00,0.0,0.0,0.0,0.0,1226.6,0.0,0.0,417.75,0.0,0.0,1226.6,-417.75,808.8499999999999
2026-02-28 22:00:00+00:00,0.0,0.0,0.0,0.0,1133.025,0.0,0.0,454.0,0.0,0.0,1133.025,-454.0,679.0250000000001
2026-02-28 23:00:00+00:00,0.0,0.0,0.0,0.0,969.5,0.0,0.0,1107.75,0.0,0.0,969.5,-1107.75,-138.25
2026-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0,919.975,0.0,0.0,1101.75,0.0,0.0,919.975,-1101.75,-181.77499999999998
2026-03-01 01:00:00+00:00,0.0,0.0,0.0,0.0,823.225,0.0,0.0,1005.5,0.0,0.0,823.225,-1005.5,-182.27499999999998
2026-03-01 02:00:00+00:00,0.0,0.0,0.0,0.0,867.6,0.0,0.0,766.5,0.0,0.0,867.6,-766.5,101.10000000000002
2026-03-01 03:00:00+00:00,0.0,0.0,0.0,0.0,790.025,0.0,0.0,682.0,0.0,0.0,790.025,-682.0,108.02499999999998
2026-03-01 04:00:00+00:00,0.0,0.0,0.0,0.0,723.6,0.0,0.0,614.75,0.0,0.0,723.6,-614.75,108.85000000000002
2026-03-01 05:00:00+00:00,0.0,0.0,0.0,0.0,787.7,0.0,0.0,314.5,0.0,0.0,787.7,-314.5,473.20000000000005
2026-03-01 06:00:00+00:00,0.0,0.0,0.0,0.0,781.725,0.0,0.0,157.0,0.0,0.0,781.725,-157.0,624.725
2026-03-01 07:00:00+00:00,0.0,0.0,0.0,0.0,642.525,0.0,0.0,96.25,0.0,0.0,642.525,-96.25,546.275
2026-03-01 08:00:00+00:00,0.0,0.0,0.0,0.0,233.275,0.0,0.0,3.75,0.0,0.0,233.275,-3.75,229.525
2026-03-01 09:00:00+00:00,0.0,0.0,0.0,0.0,533.3,0.0,0.0,0.0,0.0,0.0,533.3,0.0,533.3
2026-03-01 10:00:00+00:00,0.0,0.0,0.0,0.0,623.25,0.0,0.0,0.0,0.0,0.0,623.25,0.0,623.25
2026-03-01 11:00:00+00:00,0.0,0.0,0.0,0.0,613.975,0.0,13.25,0.0,0.0,0.0,613.975,13.25,627.225
2026-03-01 12:00:00+00:00,0.0,0.0,0.0,0.0,568.8,0.0,0.0,0.0,0.0,0.0,568.8,0.0,568.8
2026-03-01 13:00:00+00:00,0.0,0.0,0.0,0.0,434.8,0.0,0.0,0.0,0.0,0.0,434.8,0.0,434.8
2026-03-01 14:00:00+00:00,0.0,0.0,0.0,0.0,388.875,0.0,0.0,0.0,0.0,0.0,388.875,0.0,388.875
2026-03-01 15:00:00+00:00,0.0,0.0,0.0,0.0,907.075,0.0,0.0,194.75,0.0,0.0,907.075,-194.75,712.325
2026-03-01 16:00:00+00:00,0.0,0.0,0.0,0.0,1173.625,0.0,0.0,134.0,0.0,0.0,1173.625,-134.0,1039.625
2026-03-01 17:00:00+00:00,0.0,0.0,0.0,0.0,1200.25,0.0,0.0,181.75,0.0,0.0,1200.25,-181.75,1018.5
2026-03-01 18:00:00+00:00,0.0,0.0,0.0,0.0,1190.325,0.0,0.0,129.75,0.0,0.0,1190.325,-129.75,1060.575
2026-03-01 19:00:00+00:00,0.0,0.0,0.0,0.0,1113.9,0.0,0.0,100.0,0.0,0.0,1113.9,-100.0,1013.9000000000001
2026-03-01 20:00:00+00:00,0.0,0.0,0.0,0.0,1067.675,0.0,0.0,0.0,0.0,0.0,1067.675,0.0,1067.675
2026-03-01 21:00:00+00:00,0.0,0.0,0.0,0.0,925.525,0.0,0.0,0.0,0.0,0.0,925.525,0.0,925.525
2026-03-01 22:00:00+00:00,0.0,0.0,0.0,0.0,882.3,0.0,0.0,12.0,0.0,0.0,882.3,-12.0,870.3
2026-03-01 23:00:00+00:00,0.0,0.0,0.0,0.0,719.6,0.0,0.0,0.0,0.0,0.0,719.6,0.0,719.6
2026-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0,788.5,0.0,0.0,0.0,0.0,0.0,788.5,0.0,788.5
2026-03-02 01:00:00+00:00,0.0,0.0,0.0,0.0,722.025,0.0,0.0,0.0,0.0,0.0,722.025,0.0,722.025
2026-03-02 02:00:00+00:00,0.0,0.0,174.75,0.0,422.6,0.0,0.0,0.0,174.75,0.0,422.6,0.0,597.35
2026-03-02 03:00:00+00:00,0.0,0.0,169.25,0.0,236.325,0.0,0.0,0.0,169.25,0.0,236.325,0.0,405.575
2026-03-02 04:00:00+00:00,0.0,0.0,432.75,0.0,3.95,0.0,0.0,0.0,432.75,0.0,3.95,0.0,436.7
2026-03-02 05:00:00+00:00,0.0,0.0,497.25,0.0,0.0,0.0,0.0,0.0,497.25,0.0,0.0,0.0,497.25
2026-03-02 06:00:00+00:00,0.0,0.0,174.25,0.0,153.35,0.0,0.0,0.0,174.25,0.0,153.35,0.0,327.6
2026-03-02 07:00:00+00:00,0.0,0.0,13.75,0.0,192.55,0.0,0.0,0.0,13.75,0.0,192.55,0.0,206.3
2026-03-02 08:00:00+00:00,0.0,0.0,18.25,0.0,210.2,0.0,0.0,0.0,18.25,0.0,210.2,0.0,228.45
2026-03-02 09:00:00+00:00,0.0,0.0,9.5,0.0,144.025,0.0,0.0,0.0,9.5,0.0,144.025,0.0,153.525
2026-03-02 10:00:00+00:00,0.0,0.0,0.0,0.0,128.65,0.0,0.0,0.0,0.0,0.0,128.65,0.0,128.65
2026-03-02 11:00:00+00:00,0.0,0.0,92.25,0.0,95.15,0.0,0.0,0.0,92.25,0.0,95.15,0.0,187.4
2026-03-02 12:00:00+00:00,0.0,0.0,36.0,0.0,76.725,0.0,0.0,0.0,36.0,0.0,76.725,0.0,112.725
2026-03-02 13:00:00+00:00,0.0,0.0,80.25,0.0,27.025,0.0,0.0,0.0,80.25,0.0,27.025,0.0,107.275
2026-03-02 14:00:00+00:00,0.0,0.0,95.0,0.0,51.5,0.0,0.0,14.75,95.0,0.0,51.5,-14.75,131.75
2026-03-02 15:00:00+00:00,0.0,0.0,196.5,0.0,56.05,0.0,0.0,0.0,196.5,0.0,56.05,0.0,252.55
2026-03-02 16:00:00+00:00,0.0,0.0,1.25,0.0,133.3,0.0,0.0,0.0,1.25,0.0,133.3,0.0,134.55
2026-03-02 17:00:00+00:00,0.0,0.0,75.25,0.0,102.7,0.0,4.0,0.0,75.25,0.0,102.7,4.0,181.95
2026-03-02 18:00:00+00:00,0.0,0.0,0.0,0.0,125.8,0.0,0.0,130.25,0.0,0.0,125.8,-130.25,-4.450000000000003
2026-03-02 19:00:00+00:00,0.0,0.0,0.0,0.0,337.3,0.0,0.0,382.25,0.0,0.0,337.3,-382.25,-44.94999999999999
2026-03-02 20:00:00+00:00,0.0,0.0,0.0,0.0,307.775,0.0,0.0,277.25,0.0,0.0,307.775,-277.25,30.524999999999977
2026-03-02 21:00:00+00:00,0.0,0.0,0.0,0.0,209.325,0.0,0.0,143.5,0.0,0.0,209.325,-143.5,65.82499999999999
2026-03-02 22:00:00+00:00,0.0,0.0,0.0,7.5,43.225,0.0,0.0,84.75,-7.5,0.0,43.225,-84.75,-49.025
2026-03-02 23:00:00+00:00,0.0,0.0,0.0,94.5,2.725,0.0,0.0,2.5,-94.5,0.0,2.725,-2.5,-94.275
2026-03-03 00:00:00+00:00,0.0,0.0,0.0,90.25,0.0,0.0,0.0,0.0,-90.25,0.0,0.0,0.0,-90.25
2026-03-03 01:00:00+00:00,0.0,0.0,0.0,68.25,0.0,0.0,0.0,0.0,-68.25,0.0,0.0,0.0,-68.25
2026-03-03 02:00:00+00:00,0.0,0.0,0.0,131.75,0.0,0.0,0.0,0.0,-131.75,0.0,0.0,0.0,-131.75
