,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-02-09 02:00:00+00:00,705.5,0.0,0.0,927.25,0.0,0.0,0.0,1866.75,927.25,0.0,-1866.75,-705.5,-1645.0
2026-02-09 03:00:00+00:00,728.0,0.0,0.0,1009.0,0.0,0.0,0.0,1868.0,1009.0,0.0,-1868.0,-728.0,-1587.0
2026-02-09 04:00:00+00:00,886.75,0.0,0.0,976.75,0.0,0.0,0.0,1890.0,976.75,0.0,-1890.0,-886.75,-1800.0
2026-02-09 05:00:00+00:00,1167.25,0.0,0.0,996.75,0.0,0.0,0.0,1849.0,996.75,0.0,-1849.0,-1167.25,-2019.5
2026-02-09 06:00:00+00:00,1188.25,0.0,0.0,1014.5,0.0,0.0,0.0,1625.25,1014.5,0.0,-1625.25,-1188.25,-1799.0
2026-02-09 07:00:00+00:00,1148.5,0.0,0.0,1015.0,0.0,0.0,0.0,1743.0,1015.0,0.0,-1743.0,-1148.5,-1876.5
2026-02-09 08:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1681.25,1016.0,0.0,-1681.25,-1200.0,-1865.25
2026-02-09 09:00:00+00:00,1200.0,0.0,0.0,975.5,0.0,0.0,0.0,1693.75,975.5,0.0,-1693.75,-1200.0,-1918.25
2026-02-09 10:00:00+00:00,1200.0,0.0,0.0,945.25,0.0,0.0,0.0,1774.75,945.25,0.0,-1774.75,-1200.0,-2029.5
2026-02-09 11:00:00+00:00,1200.0,0.0,0.0,880.75,0.0,0.0,0.0,1755.5,880.75,0.0,-1755.5,-1200.0,-2074.75
2026-02-09 12:00:00+00:00,1200.0,0.0,0.0,895.25,0.0,0.0,0.0,1776.5,895.25,0.0,-1776.5,-1200.0,-2081.25
2026-02-09 13:00:00+00:00,1200.0,0.0,0.0,819.0,0.0,0.0,0.0,1743.25,819.0,0.0,-1743.25,-1200.0,-2124.25
2026-02-09 14:00:00+00:00,1200.0,0.0,0.0,796.5,0.0,0.0,0.0,1665.5,796.5,0.0,-1665.5,-1200.0,-2069.0
2026-02-09 15:00:00+00:00,1200.0,0.0,0.0,773.75,0.0,0.0,0.0,1817.25,773.75,0.0,-1817.25,-1200.0,-2243.5
2026-02-09 16:00:00+00:00,1200.0,0.0,0.0,648.75,0.0,0.0,0.0,1801.0,648.75,0.0,-1801.0,-1200.0,-2352.25
2026-02-09 17:00:00+00:00,1200.0,0.0,0.0,511.0,0.0,0.0,0.0,1846.75,511.0,0.0,-1846.75,-1200.0,-2535.75
2026-02-09 18:00:00+00:00,1200.0,0.0,0.0,591.75,0.0,0.0,0.0,1874.0,591.75,0.0,-1874.0,-1200.0,-2482.25
2026-02-09 19:00:00+00:00,1200.0,0.0,0.0,548.75,0.0,0.0,0.0,1773.25,548.75,0.0,-1773.25,-1200.0,-2424.5
2026-02-09 20:00:00+00:00,1200.0,0.0,0.0,392.0,0.0,0.0,0.0,1757.25,392.0,0.0,-1757.25,-1200.0,-2565.25
2026-02-09 21:00:00+00:00,1170.5,0.0,0.0,369.25,0.0,0.0,0.0,1801.75,369.25,0.0,-1801.75,-1170.5,-2603.0
2026-02-09 22:00:00+00:00,1200.0,0.0,0.0,365.75,0.0,0.0,0.0,1823.25,365.75,0.0,-1823.25,-1200.0,-2657.5
2026-02-09 23:00:00+00:00,1169.75,0.0,0.0,556.25,0.0,0.0,0.0,1793.75,556.25,0.0,-1793.75,-1169.75,-2407.25
2026-02-10 00:00:00+00:00,1200.0,0.0,0.0,634.75,0.0,0.0,0.0,1790.25,634.75,0.0,-1790.25,-1200.0,-2355.5
2026-02-10 01:00:00+00:00,1200.0,0.0,0.0,711.5,0.0,0.0,0.0,1785.75,711.5,0.0,-1785.75,-1200.0,-2274.25
2026-02-10 02:00:00+00:00,1200.0,0.0,0.0,685.0,0.0,0.0,0.0,1771.25,685.0,0.0,-1771.25,-1200.0,-2286.25
2026-02-10 03:00:00+00:00,1200.0,0.0,0.0,700.75,0.0,0.0,0.0,1775.0,700.75,0.0,-1775.0,-1200.0,-2274.25
2026-02-10 04:00:00+00:00,1200.0,0.0,0.0,594.0,0.0,0.0,0.0,1861.25,594.0,0.0,-1861.25,-1200.0,-2467.25
2026-02-10 05:00:00+00:00,1200.0,0.0,0.0,727.0,0.0,0.0,0.0,1927.0,727.0,0.0,-1927.0,-1200.0,-2400.0
2026-02-10 06:00:00+00:00,1128.75,0.0,0.0,919.25,0.0,0.0,0.0,1921.75,919.25,0.0,-1921.75,-1128.75,-2131.25
2026-02-10 07:00:00+00:00,912.0,0.0,0.0,1002.5,0.0,0.0,0.0,1920.5,1002.5,0.0,-1920.5,-912.0,-1830.0
2026-02-10 08:00:00+00:00,992.0,0.0,0.0,981.5,0.0,0.0,0.0,1884.0,981.5,0.0,-1884.0,-992.0,-1894.5
2026-02-10 09:00:00+00:00,1051.25,0.0,0.0,970.0,0.0,0.0,0.0,1920.0,970.0,0.0,-1920.0,-1051.25,-2001.25
2026-02-10 10:00:00+00:00,1072.5,0.0,0.0,978.0,0.0,0.0,0.0,1918.0,978.0,0.0,-1918.0,-1072.5,-2012.5
2026-02-10 11:00:00+00:00,962.0,0.0,0.0,970.75,0.0,0.0,0.0,1920.0,970.75,0.0,-1920.0,-962.0,-1911.25
2026-02-10 12:00:00+00:00,1086.0,0.0,0.0,972.75,0.0,0.0,0.0,1920.0,972.75,0.0,-1920.0,-1086.0,-2033.25
2026-02-10 13:00:00+00:00,1103.75,0.0,0.0,1004.25,0.0,0.0,0.0,1922.0,1004.25,0.0,-1922.0,-1103.75,-2021.5
2026-02-10 14:00:00+00:00,1052.25,0.0,0.0,979.75,0.0,0.0,0.0,1922.0,979.75,0.0,-1922.0,-1052.25,-1994.5
2026-02-10 15:00:00+00:00,995.0,0.0,0.0,955.75,0.0,0.0,0.0,1926.0,955.75,0.0,-1926.0,-995.0,-1965.25
2026-02-10 16:00:00+00:00,920.5,0.0,0.0,909.25,0.0,0.0,0.0,1926.5,909.25,0.0,-1926.5,-920.5,-1937.75
2026-02-10 17:00:00+00:00,1053.0,0.0,0.0,965.25,0.0,0.0,0.0,1930.75,965.25,0.0,-1930.75,-1053.0,-2018.5
2026-02-10 18:00:00+00:00,1164.25,0.0,0.0,954.5,0.0,0.0,0.0,1928.0,954.5,0.0,-1928.0,-1164.25,-2137.75
2026-02-10 19:00:00+00:00,1182.5,0.0,0.0,1001.5,0.0,0.0,0.0,1927.0,1001.5,0.0,-1927.0,-1182.5,-2108.0
2026-02-10 20:00:00+00:00,1200.0,0.0,0.0,912.75,0.0,0.0,0.0,1928.5,912.75,0.0,-1928.5,-1200.0,-2215.75
2026-02-10 21:00:00+00:00,1200.0,0.0,0.0,815.5,0.0,0.0,0.0,1934.0,815.5,0.0,-1934.0,-1200.0,-2318.5
2026-02-10 22:00:00+00:00,1193.25,0.0,0.0,825.25,0.0,0.0,0.0,1936.5,825.25,0.0,-1936.5,-1193.25,-2304.5
2026-02-10 23:00:00+00:00,1161.75,0.0,0.0,1004.25,0.0,0.0,0.0,1930.0,1004.25,0.0,-1930.0,-1161.75,-2087.5
2026-02-11 00:00:00+00:00,1102.0,0.0,0.0,1016.0,0.0,0.0,0.0,1931.75,1016.0,0.0,-1931.75,-1102.0,-2017.75
2026-02-11 01:00:00+00:00,1076.5,0.0,0.0,1016.0,0.0,0.0,0.0,1932.0,1016.0,0.0,-1932.0,-1076.5,-1992.5
2026-02-11 02:00:00+00:00,1051.25,0.0,0.0,1016.0,0.0,0.0,0.0,1932.0,1016.0,0.0,-1932.0,-1051.25,-1967.25
2026-02-11 03:00:00+00:00,986.75,0.0,0.0,1016.0,0.0,0.0,0.0,1929.5,1016.0,0.0,-1929.5,-986.75,-1900.25
2026-02-11 04:00:00+00:00,1138.75,0.0,0.0,1011.5,0.0,0.0,0.0,1926.25,1011.5,0.0,-1926.25,-1138.75,-2053.5
2026-02-11 05:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1920.25,1016.0,0.0,-1920.25,-1200.0,-2104.25
2026-02-11 06:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1916.0,1016.0,0.0,-1916.0,-1200.0,-2100.0
2026-02-11 07:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1914.25,1016.0,0.0,-1914.25,-1200.0,-2098.25
2026-02-11 08:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1914.75,1016.0,0.0,-1914.75,-1200.0,-2098.75
2026-02-11 09:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1915.0,1016.0,0.0,-1915.0,-1200.0,-2099.0
2026-02-11 10:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1913.0,1016.0,0.0,-1913.0,-1200.0,-2097.0
2026-02-11 11:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1915.25,1016.0,0.0,-1915.25,-1200.0,-2099.25
2026-02-11 12:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1916.0,1016.0,0.0,-1916.0,-1200.0,-2100.0
2026-02-11 13:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1917.0,1016.0,0.0,-1917.0,-1200.0,-2101.0
2026-02-11 14:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1915.0,1016.0,0.0,-1915.0,-1200.0,-2099.0
2026-02-11 15:00:00+00:00,1194.75,0.0,0.0,1016.0,0.0,0.0,0.0,1917.0,1016.0,0.0,-1917.0,-1194.75,-2095.75
2026-02-11 16:00:00+00:00,1147.5,0.0,0.0,1016.0,0.0,0.0,0.0,1918.25,1016.0,0.0,-1918.25,-1147.5,-2049.75
2026-02-11 17:00:00+00:00,1115.5,0.0,0.0,1016.0,0.0,0.0,0.0,1920.5,1016.0,0.0,-1920.5,-1115.5,-2020.0
2026-02-11 18:00:00+00:00,1174.0,0.0,0.0,1016.0,0.0,0.0,0.0,1919.75,1016.0,0.0,-1919.75,-1174.0,-2077.75
2026-02-11 19:00:00+00:00,1183.75,0.0,0.0,1016.0,0.0,0.0,0.0,1920.75,1016.0,0.0,-1920.75,-1183.75,-2088.5
2026-02-11 20:00:00+00:00,1200.0,0.0,0.0,863.25,0.0,0.0,0.0,1921.0,863.25,0.0,-1921.0,-1200.0,-2257.75
2026-02-11 21:00:00+00:00,1200.0,0.0,0.0,937.0,0.0,0.0,0.0,1923.75,937.0,0.0,-1923.75,-1200.0,-2186.75
2026-02-11 22:00:00+00:00,1085.0,0.0,0.0,1016.0,0.0,0.0,0.0,1929.25,1016.0,0.0,-1929.25,-1085.0,-1998.25
2026-02-11 23:00:00+00:00,1200.0,0.0,0.0,887.0,0.0,0.0,0.0,1763.5,887.0,0.0,-1763.5,-1200.0,-2076.5
2026-02-12 00:00:00+00:00,1200.0,0.0,0.0,861.25,0.0,0.0,0.0,1798.25,861.25,0.0,-1798.25,-1200.0,-2137.0
2026-02-12 01:00:00+00:00,1200.0,0.0,0.0,828.25,0.0,0.0,0.0,1788.75,828.25,0.0,-1788.75,-1200.0,-2160.5
2026-02-12 02:00:00+00:00,1200.0,0.0,0.0,782.25,0.0,0.0,0.0,1796.25,782.25,0.0,-1796.25,-1200.0,-2214.0
2026-02-12 03:00:00+00:00,1200.0,0.0,0.0,854.5,0.0,0.0,0.0,1821.0,854.5,0.0,-1821.0,-1200.0,-2166.5
2026-02-12 04:00:00+00:00,1200.0,0.0,0.0,761.25,0.0,0.0,0.0,1892.0,761.25,0.0,-1892.0,-1200.0,-2330.75
2026-02-12 05:00:00+00:00,1200.0,0.0,0.0,895.75,0.0,0.0,0.0,1887.75,895.75,0.0,-1887.75,-1200.0,-2192.0
2026-02-12 06:00:00+00:00,1200.0,0.0,0.0,994.0,0.0,0.0,0.0,1929.5,994.0,0.0,-1929.5,-1200.0,-2135.5
2026-02-12 07:00:00+00:00,1200.0,0.0,0.0,1010.0,0.0,0.0,0.0,1926.5,1010.0,0.0,-1926.5,-1200.0,-2116.5
2026-02-12 08:00:00+00:00,1200.0,0.0,0.0,898.75,0.0,0.0,0.0,1925.0,898.75,0.0,-1925.0,-1200.0,-2226.25
2026-02-12 09:00:00+00:00,1200.0,0.0,0.0,831.5,0.0,0.0,0.0,1928.75,831.5,0.0,-1928.75,-1200.0,-2297.25
2026-02-12 10:00:00+00:00,1200.0,0.0,0.0,744.75,0.0,0.0,0.0,1920.0,744.75,0.0,-1920.0,-1200.0,-2375.25
2026-02-12 11:00:00+00:00,1200.0,0.0,0.0,906.5,0.0,0.0,0.0,1916.5,906.5,0.0,-1916.5,-1200.0,-2210.0
2026-02-12 12:00:00+00:00,1200.0,0.0,0.0,994.0,0.0,0.0,0.0,1917.0,994.0,0.0,-1917.0,-1200.0,-2123.0
2026-02-12 13:00:00+00:00,1200.0,0.0,0.0,962.5,0.0,0.0,0.0,1915.75,962.5,0.0,-1915.75,-1200.0,-2153.25
2026-02-12 14:00:00+00:00,1200.0,0.0,0.0,850.25,0.0,0.0,0.0,1915.0,850.25,0.0,-1915.0,-1200.0,-2264.75
2026-02-12 15:00:00+00:00,1200.0,0.0,0.0,773.75,0.0,0.0,0.0,1916.0,773.75,0.0,-1916.0,-1200.0,-2342.25
2026-02-12 16:00:00+00:00,1200.0,0.0,0.0,694.25,0.0,0.0,0.0,1919.0,694.25,0.0,-1919.0,-1200.0,-2424.75
2026-02-12 17:00:00+00:00,1200.0,0.0,0.0,682.25,0.0,0.0,0.0,1917.75,682.25,0.0,-1917.75,-1200.0,-2435.5
2026-02-12 18:00:00+00:00,1200.0,0.0,0.0,552.75,0.0,0.0,0.0,1915.0,552.75,0.0,-1915.0,-1200.0,-2562.25
2026-02-12 19:00:00+00:00,1200.0,0.0,0.0,385.5,0.0,0.0,0.0,1920.0,385.5,0.0,-1920.0,-1200.0,-2734.5
2026-02-12 20:00:00+00:00,1200.0,0.0,0.0,179.75,0.0,0.0,0.0,1921.25,179.75,0.0,-1921.25,-1200.0,-2941.5
2026-02-12 21:00:00+00:00,1200.0,0.0,0.0,110.25,0.0,0.0,0.0,1923.0,110.25,0.0,-1923.0,-1200.0,-3012.75
2026-02-12 22:00:00+00:00,1200.0,0.0,0.0,188.0,0.0,0.0,0.0,1926.5,188.0,0.0,-1926.5,-1200.0,-2938.5
2026-02-12 23:00:00+00:00,1200.0,0.0,190.75,0.0,0.0,0.0,0.0,1930.0,-190.75,0.0,-1930.0,-1200.0,-3320.75
2026-02-13 00:00:00+00:00,1200.0,0.0,358.25,0.0,0.0,0.0,0.0,1935.0,-358.25,0.0,-1935.0,-1200.0,-3493.25
2026-02-13 01:00:00+00:00,1200.0,0.0,461.25,0.0,0.0,0.0,0.0,1938.0,-461.25,0.0,-1938.0,-1200.0,-3599.25
2026-02-13 02:00:00+00:00,1200.0,0.0,502.25,0.0,0.0,0.0,0.0,1940.75,-502.25,0.0,-1940.75,-1200.0,-3643.0
2026-02-13 03:00:00+00:00,1200.0,0.0,544.25,0.0,0.0,0.0,0.0,1932.0,-544.25,0.0,-1932.0,-1200.0,-3676.25
2026-02-13 04:00:00+00:00,1200.0,0.0,511.0,0.0,0.0,0.0,0.0,1943.0,-511.0,0.0,-1943.0,-1200.0,-3654.0
2026-02-13 05:00:00+00:00,1200.0,0.0,387.75,0.0,0.0,0.0,0.0,1934.75,-387.75,0.0,-1934.75,-1200.0,-3522.5
2026-02-13 06:00:00+00:00,1200.0,0.0,364.0,0.0,0.0,0.0,0.0,1927.5,-364.0,0.0,-1927.5,-1200.0,-3491.5
2026-02-13 07:00:00+00:00,1200.0,0.0,335.25,0.0,0.0,0.0,0.0,1927.75,-335.25,0.0,-1927.75,-1200.0,-3463.0
2026-02-13 08:00:00+00:00,1200.0,0.0,302.5,0.0,0.0,0.0,0.0,1926.0,-302.5,0.0,-1926.0,-1200.0,-3428.5
2026-02-13 09:00:00+00:00,1200.0,0.0,168.0,0.0,0.0,0.0,0.0,1925.25,-168.0,0.0,-1925.25,-1200.0,-3293.25
2026-02-13 10:00:00+00:00,1200.0,0.0,225.75,0.0,0.0,0.0,0.0,1929.0,-225.75,0.0,-1929.0,-1200.0,-3354.75
2026-02-13 11:00:00+00:00,1200.0,0.0,118.25,0.0,0.0,0.0,0.0,1930.75,-118.25,0.0,-1930.75,-1200.0,-3249.0
2026-02-13 12:00:00+00:00,1200.0,0.0,126.0,0.0,0.0,0.0,0.0,1929.5,-126.0,0.0,-1929.5,-1200.0,-3255.5
2026-02-13 13:00:00+00:00,1200.0,0.0,168.5,0.0,0.0,0.0,0.0,1932.5,-168.5,0.0,-1932.5,-1200.0,-3301.0
2026-02-13 14:00:00+00:00,1200.0,0.0,168.0,0.0,0.0,0.0,0.0,1932.0,-168.0,0.0,-1932.0,-1200.0,-3300.0
2026-02-13 15:00:00+00:00,1200.0,0.0,3.25,136.25,0.0,0.0,0.0,1934.75,133.0,0.0,-1934.75,-1200.0,-3001.75
2026-02-13 16:00:00+00:00,1200.0,0.0,0.0,319.25,0.0,0.0,0.0,1936.0,319.25,0.0,-1936.0,-1200.0,-2816.75
2026-02-13 17:00:00+00:00,1200.0,0.0,0.0,370.0,0.0,0.0,0.0,1940.0,370.0,0.0,-1940.0,-1200.0,-2770.0
2026-02-13 18:00:00+00:00,1200.0,0.0,0.0,234.75,0.0,0.0,0.0,1938.75,234.75,0.0,-1938.75,-1200.0,-2904.0
2026-02-13 19:00:00+00:00,1197.5,0.0,0.0,444.0,0.0,0.0,0.0,1939.75,444.0,0.0,-1939.75,-1197.5,-2693.25
2026-02-13 20:00:00+00:00,1200.0,0.0,0.0,206.5,0.0,0.0,0.0,1941.25,206.5,0.0,-1941.25,-1200.0,-2934.75
2026-02-13 21:00:00+00:00,1200.0,0.0,0.0,53.75,0.0,0.0,0.0,1942.0,53.75,0.0,-1942.0,-1200.0,-3088.25
2026-02-13 22:00:00+00:00,1184.75,0.0,0.0,141.5,0.0,0.0,0.0,1936.25,141.5,0.0,-1936.25,-1184.75,-2979.5
2026-02-13 23:00:00+00:00,1200.0,0.0,49.0,0.0,0.0,0.0,0.0,1932.25,-49.0,0.0,-1932.25,-1200.0,-3181.25
2026-02-14 00:00:00+00:00,1200.0,0.0,0.0,27.25,0.0,0.0,0.0,1933.5,27.25,0.0,-1933.5,-1200.0,-3106.25
2026-02-14 01:00:00+00:00,1200.0,0.0,0.0,94.0,0.0,0.0,0.0,1931.5,94.0,0.0,-1931.5,-1200.0,-3037.5
2026-02-14 02:00:00+00:00,1200.0,0.0,0.0,122.5,0.0,0.0,0.0,1928.0,122.5,0.0,-1928.0,-1200.0,-3005.5
2026-02-14 03:00:00+00:00,1200.0,0.0,0.0,196.75,0.0,0.0,0.0,1924.0,196.75,0.0,-1924.0,-1200.0,-2927.25
2026-02-14 04:00:00+00:00,1200.0,0.0,0.0,233.75,0.0,0.0,0.0,1918.5,233.75,0.0,-1918.5,-1200.0,-2884.75
2026-02-14 05:00:00+00:00,1200.0,0.0,0.0,434.5,0.0,0.0,0.0,1917.5,434.5,0.0,-1917.5,-1200.0,-2683.0
2026-02-14 06:00:00+00:00,1200.0,0.0,0.0,460.25,0.0,0.0,0.0,1917.25,460.25,0.0,-1917.25,-1200.0,-2657.0
2026-02-14 07:00:00+00:00,1200.0,0.0,0.0,615.75,0.0,0.0,0.0,1918.0,615.75,0.0,-1918.0,-1200.0,-2502.25
2026-02-14 08:00:00+00:00,1200.0,0.0,0.0,543.75,0.0,0.0,0.0,1915.75,543.75,0.0,-1915.75,-1200.0,-2572.0
2026-02-14 09:00:00+00:00,1200.0,0.0,0.0,471.5,0.0,0.0,0.0,1914.0,471.5,0.0,-1914.0,-1200.0,-2642.5
2026-02-14 10:00:00+00:00,1200.0,0.0,0.0,456.75,0.0,0.0,0.0,1914.0,456.75,0.0,-1914.0,-1200.0,-2657.25
2026-02-14 11:00:00+00:00,1200.0,0.0,0.0,567.0,0.0,0.0,0.0,1917.0,567.0,0.0,-1917.0,-1200.0,-2550.0
2026-02-14 12:00:00+00:00,1200.0,0.0,0.0,562.25,0.0,0.0,0.0,1918.0,562.25,0.0,-1918.0,-1200.0,-2555.75
2026-02-14 13:00:00+00:00,1200.0,0.0,0.0,634.5,0.0,0.0,0.0,1920.0,634.5,0.0,-1920.0,-1200.0,-2485.5
2026-02-14 14:00:00+00:00,1200.0,0.0,0.0,775.25,0.0,0.0,0.0,1923.0,775.25,0.0,-1923.0,-1200.0,-2347.75
2026-02-14 15:00:00+00:00,1200.0,0.0,0.0,768.5,0.0,0.0,0.0,1926.25,768.5,0.0,-1926.25,-1200.0,-2357.75
2026-02-14 16:00:00+00:00,1050.0,0.0,0.0,785.0,0.0,0.0,0.0,1928.5,785.0,0.0,-1928.5,-1050.0,-2193.5
2026-02-14 17:00:00+00:00,835.0,0.0,0.0,586.75,0.0,0.0,0.0,1931.0,586.75,0.0,-1931.0,-835.0,-2179.25
2026-02-14 18:00:00+00:00,758.25,0.0,0.0,581.5,0.0,0.0,0.0,1930.0,581.5,0.0,-1930.0,-758.25,-2106.75
2026-02-14 19:00:00+00:00,627.0,0.0,0.0,635.75,0.0,0.0,0.0,1930.0,635.75,0.0,-1930.0,-627.0,-1921.25
2026-02-14 20:00:00+00:00,930.5,0.0,0.0,603.0,0.0,0.0,0.0,1930.0,603.0,0.0,-1930.0,-930.5,-2257.5
2026-02-14 21:00:00+00:00,1094.25,0.0,0.0,689.0,0.0,0.0,0.0,1934.5,689.0,0.0,-1934.5,-1094.25,-2339.75
2026-02-14 22:00:00+00:00,1118.0,0.0,0.0,726.5,0.0,0.0,0.0,1936.0,726.5,0.0,-1936.0,-1118.0,-2327.5
2026-02-14 23:00:00+00:00,1174.5,0.0,0.0,1016.0,0.0,0.0,0.0,1945.0,1016.0,0.0,-1945.0,-1174.5,-2103.5
2026-02-15 00:00:00+00:00,1194.25,0.0,0.0,1009.75,0.0,0.0,0.0,1944.25,1009.75,0.0,-1944.25,-1194.25,-2128.75
2026-02-15 01:00:00+00:00,1161.75,0.0,0.0,1016.0,0.0,0.0,0.0,1943.5,1016.0,0.0,-1943.5,-1161.75,-2089.25
2026-02-15 02:00:00+00:00,1098.25,0.0,0.0,1016.0,0.0,0.0,0.0,1941.75,1016.0,0.0,-1941.75,-1098.25,-2024.0
2026-02-15 03:00:00+00:00,1065.25,0.0,0.0,1016.0,0.0,0.0,0.0,1939.25,1016.0,0.0,-1939.25,-1065.25,-1988.5
2026-02-15 04:00:00+00:00,1086.75,0.0,0.0,1016.0,0.0,0.0,0.0,1940.0,1016.0,0.0,-1940.0,-1086.75,-2010.75
2026-02-15 05:00:00+00:00,1169.75,0.0,0.0,1016.0,0.0,0.0,0.0,1938.5,1016.0,0.0,-1938.5,-1169.75,-2092.25
2026-02-15 06:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1938.25,1016.0,0.0,-1938.25,-1200.0,-2122.25
2026-02-15 07:00:00+00:00,1136.5,0.0,0.0,1016.0,0.0,0.0,0.0,1934.75,1016.0,0.0,-1934.75,-1136.5,-2055.25
2026-02-15 08:00:00+00:00,1167.0,0.0,0.0,1016.0,0.0,0.0,0.0,1926.25,1016.0,0.0,-1926.25,-1167.0,-2077.25
2026-02-15 09:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1923.0,1016.0,0.0,-1923.0,-1200.0,-2107.0
2026-02-15 10:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1920.25,1016.0,0.0,-1920.25,-1200.0,-2104.25
2026-02-15 11:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1925.5,1016.0,0.0,-1925.5,-1200.0,-2109.5
2026-02-15 12:00:00+00:00,1200.0,0.0,0.0,996.5,0.0,0.0,0.0,1926.0,996.5,0.0,-1926.0,-1200.0,-2129.5
2026-02-15 13:00:00+00:00,1200.0,0.0,0.0,1011.25,0.0,0.0,0.0,1924.75,1011.25,0.0,-1924.75,-1200.0,-2113.5
2026-02-15 14:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1923.0,1016.0,0.0,-1923.0,-1200.0,-2107.0
2026-02-15 15:00:00+00:00,1167.75,0.0,0.0,1016.0,0.0,0.0,0.0,1919.25,1016.0,0.0,-1919.25,-1167.75,-2071.0
2026-02-15 16:00:00+00:00,1051.5,0.0,0.0,1016.0,0.0,0.0,0.0,1919.25,1016.0,0.0,-1919.25,-1051.5,-1954.75
2026-02-15 17:00:00+00:00,1002.0,0.0,0.0,1016.0,0.0,0.0,0.0,1917.75,1016.0,0.0,-1917.75,-1002.0,-1903.75
2026-02-15 18:00:00+00:00,1172.5,0.0,0.0,1016.0,0.0,0.0,0.0,1916.25,1016.0,0.0,-1916.25,-1172.5,-2072.75
2026-02-15 19:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1914.0,1016.0,0.0,-1914.0,-1200.0,-2098.0
2026-02-15 20:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1915.25,1016.0,0.0,-1915.25,-1200.0,-2099.25
2026-02-15 21:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1913.75,1016.0,0.0,-1913.75,-1200.0,-2097.75
2026-02-15 22:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1906.5,1016.0,0.0,-1906.5,-1200.0,-2090.5
2026-02-15 23:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1916.0,1016.0,0.0,-1916.0,-1200.0,-2100.0
2026-02-16 00:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1920.5,1016.0,0.0,-1920.5,-1200.0,-2104.5
2026-02-16 01:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1918.75,1016.0,0.0,-1918.75,-1200.0,-2102.75
2026-02-16 02:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1916.5,1016.0,0.0,-1916.5,-1200.0,-2100.5
2026-02-16 03:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1914.75,1016.0,0.0,-1914.75,-1200.0,-2098.75
2026-02-16 04:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,0.0,0.0,1914.25,1016.0,0.0,-1914.25,-1200.0,-2098.25
2026-02-16 05:00:00+00:00,1198.75,0.0,0.0,1016.0,0.0,0.0,0.0,1814.75,1016.0,0.0,-1814.75,-1198.75,-1997.5
2026-02-16 06:00:00+00:00,956.0,0.0,0.0,1016.0,0.0,0.0,0.0,1910.0,1016.0,0.0,-1910.0,-956.0,-1850.0
2026-02-16 07:00:00+00:00,915.5,0.0,0.0,1016.0,0.0,0.0,0.0,1912.25,1016.0,0.0,-1912.25,-915.5,-1811.75
2026-02-16 08:00:00+00:00,1054.0,0.0,0.0,1016.0,0.0,0.0,0.0,1910.25,1016.0,0.0,-1910.25,-1054.0,-1948.25
2026-02-16 09:00:00+00:00,1157.0,0.0,0.0,1016.0,0.0,0.0,0.0,1911.25,1016.0,0.0,-1911.25,-1157.0,-2052.25
2026-02-16 10:00:00+00:00,1197.0,0.0,0.0,1016.0,0.0,0.0,0.0,1914.25,1016.0,0.0,-1914.25,-1197.0,-2095.25
2026-02-16 11:00:00+00:00,1199.25,0.0,0.0,1016.0,0.0,0.0,0.0,1919.25,1016.0,0.0,-1919.25,-1199.25,-2102.5
