,HU_RS,RS_HU,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export
2026-02-07 11:00:00+00:00,0.0,504.3375,69.1915,0.0,0.0,82.8962,321.0,0.0,0.0,288.8012,0.0,58.6653,698.6532,0.0,69.1915,-82.8962,321.0,504.3375,-288.8012,-58.6653,698.6532,1162.8195
2026-02-07 12:00:00+00:00,0.0,513.6095,87.9449,0.0,0.0,85.1028,333.0,0.0,0.0,263.2423,0.0,77.5172,597.772,0.0,87.9449,-85.1028,333.0,513.6095,-263.2423,-77.5172,597.772,1106.4641000000001
2026-02-07 13:00:00+00:00,0.0,515.1025,37.6346,0.0,24.432,0.0,277.0,0.0,0.0,225.4464,0.0,113.985,547.941,0.0,37.6346,24.432,277.0,515.1025,-225.4464,-113.985,547.941,1062.6787
2026-02-07 14:00:00+00:00,0.0,408.81975,0.0,23.1973,125.6047,0.0,167.0,0.0,0.0,172.9869,0.0,127.7225,553.6573,0.0,-23.1973,125.6047,167.0,408.81975,-172.9869,-127.7225,553.6573,931.1750499999999
2026-02-07 15:00:00+00:00,0.0,377.4595,0.0,37.1267,152.4359,0.0,136.0,0.0,0.0,53.9881,0.0,149.7157,565.1992,0.0,-37.1267,152.4359,136.0,377.4595,-53.9881,-149.7157,565.1992,990.2641
2026-02-07 16:00:00+00:00,0.0,404.6245,8.3162,0.0,40.587,0.0,193.0,0.0,0.0,57.7106,0.0,105.5967,583.1382,0.0,8.3162,40.587,193.0,404.6245,-57.7106,-105.5967,583.1382,1066.3586
2026-02-07 17:00:00+00:00,0.0,336.45425,0.0,26.2443,49.7219,0.0,126.0,0.0,1.3466,0.0,0.0,125.4845,569.3665,0.0,-26.2443,49.7219,126.0,336.45425,1.3466,-125.4845,569.3665,931.16045
2026-02-07 18:00:00+00:00,0.0,280.515,0.0,5.9584,42.9638,0.0,118.0,0.0,0.0,0.7285,0.0,126.1426,562.897,0.0,-5.9584,42.9638,118.0,280.515,-0.7285,-126.1426,562.897,871.5463
2026-02-07 19:00:00+00:00,0.0,255.68925,13.9398,0.0,43.4553,0.0,110.0,0.0,0.0,8.7252,0.0,103.0219,520.2433,0.0,13.9398,43.4553,110.0,255.68925,-8.7252,-103.0219,520.2433,831.5805499999999
2026-02-07 20:00:00+00:00,0.0,185.735,0.0,55.0094,73.9078,0.0,85.0,0.0,32.9882,0.0,0.0,85.5315,191.1968,0.0,-55.0094,73.9078,85.0,185.735,32.9882,-85.5315,191.1968,428.2869
2026-02-07 21:00:00+00:00,0.0,161.3135,0.0,90.0172,35.0756,0.0,95.0,0.0,40.4962,0.0,0.0,84.8721,211.9535,0.0,-90.0172,35.0756,95.0,161.3135,40.4962,-84.8721,211.9535,368.94950000000006
2026-02-07 22:00:00+00:00,0.0,173.88925,0.0,24.7304,0.0,32.6503,117.0,0.0,30.0706,0.0,0.0,73.6001,239.2537,0.0,-24.7304,-32.6503,117.0,173.88925,30.0706,-73.6001,239.2537,429.23275
2026-02-07 23:00:00+00:00,0.0,208.85075,0.0,9.9898,0.0,62.8992,140.0,0.0,0.0,19.7841,0.0,50.0203,298.3283,0.0,-9.9898,-62.8992,140.0,208.85075,-19.7841,-50.0203,298.3283,504.48564999999996
2026-02-08 00:00:00+00:00,0.0,239.61625,22.2711,0.0,0.0,57.5218,175.0,0.0,0.0,68.8818,0.0,61.5525,288.2163,0.0,22.2711,-57.5218,175.0,239.61625,-68.8818,-61.5525,288.2163,537.1475499999999
2026-02-08 01:00:00+00:00,0.0,209.72175,28.8504,0.0,0.0,45.0064,182.0,0.0,0.0,117.9132,0.0,79.531,317.205,0.0,28.8504,-45.0064,182.0,209.72175,-117.9132,-79.531,317.205,495.32654999999994
2026-02-08 02:00:00+00:00,0.0,248.2385,52.5703,0.0,0.0,40.4278,214.0,0.0,0.0,172.1323,0.0,79.8768,312.106,0.0,52.5703,-40.4278,214.0,248.2385,-172.1323,-79.8768,312.106,534.4779
2026-02-08 03:00:00+00:00,0.0,274.99625,49.7019,0.0,0.0,28.3016,227.0,0.0,0.0,174.9335,0.0,105.9689,306.5758,0.0,49.7019,-28.3016,227.0,274.99625,-174.9335,-105.9689,306.5758,549.06995
2026-02-08 04:00:00+00:00,0.0,277.7415,57.8138,0.0,3.1894,0.0,222.0,0.0,0.0,157.7907,0.0,108.5413,265.7733,0.0,57.8138,3.1894,222.0,277.7415,-157.7907,-108.5413,265.7733,560.1859999999999
2026-02-08 05:00:00+00:00,0.0,334.851,7.6653,0.0,74.9368,0.0,285.0,0.0,0.0,114.6452,0.0,106.2608,0.0,6.4623,7.6653,74.9368,285.0,334.851,-114.6452,-106.2608,-6.4623,475.08479999999986
2026-02-08 06:00:00+00:00,0.0,345.54525,0.0,8.0838,55.8691,0.0,284.0,0.0,0.0,146.1628,0.0,112.6592,39.447,0.0,-8.0838,55.8691,284.0,345.54525,-146.1628,-112.6592,39.447,457.9555500000001
2026-02-08 07:00:00+00:00,0.0,359.9205,21.4427,0.0,0.0,16.963,317.0,0.0,0.0,140.4497,0.0,58.0866,72.3963,0.0,21.4427,-16.963,317.0,359.9205,-140.4497,-58.0866,72.3963,555.2602
2026-02-08 08:00:00+00:00,0.0,383.68925,115.4311,0.0,0.0,72.8244,371.0,0.0,0.0,186.3802,0.0,58.6668,255.4757,0.0,115.4311,-72.8244,371.0,383.68925,-186.3802,-58.6668,255.4757,807.7246499999999
2026-02-08 09:00:00+00:00,0.0,306.58725,175.3055,0.0,0.0,91.3714,324.0,0.0,0.0,186.4034,0.0,46.3575,376.6797,0.0,175.3055,-91.3714,324.0,306.58725,-186.4034,-46.3575,376.6797,858.4401499999999
2026-02-08 10:00:00+00:00,0.0,367.61225,217.1824,0.0,0.0,90.6528,407.0,0.0,0.0,245.7092,0.0,20.3835,383.3445,0.0,217.1824,-90.6528,407.0,367.61225,-245.7092,-20.3835,383.3445,1018.39365
2026-02-08 11:00:00+00:00,0.0,409.725,205.1969,0.0,0.0,114.5445,406.0,0.0,0.0,284.2845,0.0,33.232,423.4143,0.0,205.1969,-114.5445,406.0,409.725,-284.2845,-33.232,423.4143,1012.2752000000002
2026-02-08 12:00:00+00:00,0.0,444.78425,165.252,0.0,0.0,105.8647,363.0,0.0,0.0,262.4161,0.0,40.9315,419.5643,0.0,165.252,-105.8647,363.0,444.78425,-262.4161,-40.9315,419.5643,983.3882500000001
2026-02-08 13:00:00+00:00,0.0,406.9675,108.4251,0.0,0.0,69.4261,267.0,0.0,0.0,192.049,0.0,66.5913,367.3162,0.0,108.4251,-69.4261,267.0,406.9675,-192.049,-66.5913,367.3162,821.6424
2026-02-08 14:00:00+00:00,0.0,304.263,0.0,3.0597,76.1139,0.0,130.0,0.0,0.0,65.5211,0.0,119.854,324.6025,0.0,-3.0597,76.1139,130.0,304.263,-65.5211,-119.854,324.6025,646.5446
2026-02-08 15:00:00+00:00,0.0,315.263,1.7722,0.0,89.8999,0.0,150.0,0.0,0.0,56.329,0.0,105.1036,362.603,0.0,1.7722,89.8999,150.0,315.263,-56.329,-105.1036,362.603,758.1054999999999
2026-02-08 16:00:00+00:00,0.0,298.85475,0.0,15.6813,0.0,25.952,127.0,0.0,0.0,17.682,0.0,87.9408,465.2385,0.0,-15.6813,-25.952,127.0,298.85475,-17.682,-87.9408,465.2385,743.8371500000001
2026-02-08 17:00:00+00:00,0.0,292.54575,0.0,12.5231,0.0,32.2931,120.0,0.0,12.6377,0.0,0.0,81.1387,468.5498,0.0,-12.5231,-32.2931,120.0,292.54575,12.6377,-81.1387,468.5498,767.77835
2026-02-08 18:00:00+00:00,0.0,216.433,12.0271,0.0,0.0,50.6531,94.0,0.0,0.0,17.5934,0.0,53.8899,420.3478,0.0,12.0271,-50.6531,94.0,216.433,-17.5934,-53.8899,420.3478,620.6715
2026-02-08 19:00:00+00:00,0.0,120.88825,0.0,7.7947,24.7716,0.0,30.0,0.0,0.0,17.5864,0.0,32.8927,300.8153,0.0,-7.7947,24.7716,30.0,120.88825,-17.5864,-32.8927,300.8153,418.20135
2026-02-08 20:00:00+00:00,0.0,96.3215,0.0,3.3889,55.1568,0.0,45.0,0.0,10.8034,0.0,0.0,21.8658,202.0272,0.0,-3.3889,55.1568,45.0,96.3215,10.8034,-21.8658,202.0272,384.05420000000004
2026-02-08 21:00:00+00:00,0.0,140.03925,0.0,46.2648,0.0,54.2765,108.0,0.0,0.0,6.8949,0.0,1.2345,246.092,0.0,-46.2648,-54.2765,108.0,140.03925,-6.8949,-1.2345,246.092,385.46055
2026-02-08 22:00:00+00:00,0.0,239.11175,0.0,20.7119,0.0,115.6629,201.0,0.0,0.0,66.645,4.106,0.0,287.2903,0.0,-20.7119,-115.6629,201.0,239.11175,-66.645,4.106,287.2903,528.48825
2026-02-08 23:00:00+00:00,0.0,91.0855,0.0,68.5259,0.0,38.4179,44.0,0.0,43.697,0.0,0.0,33.683,281.997,0.0,-68.5259,-38.4179,44.0,91.0855,43.697,-33.683,281.997,320.15270000000004
2026-02-09 00:00:00+00:00,0.0,99.25,0.0,31.4703,26.4898,0.0,32.0,0.0,22.6506,0.0,0.0,72.1838,232.02,0.0,-31.4703,26.4898,32.0,99.25,22.6506,-72.1838,232.02,308.7563
2026-02-09 01:00:00+00:00,0.0,178.046,1.1686,0.0,0.0,19.4811,98.0,0.0,0.0,51.1413,0.0,97.784,245.8642,0.0,1.1686,-19.4811,98.0,178.046,-51.1413,-97.784,245.8642,354.6724
2026-02-09 02:00:00+00:00,0.0,255.97525,24.1426,0.0,0.0,66.0042,163.0,0.0,0.0,98.8285,0.0,87.965,193.3988,0.0,24.1426,-66.0042,163.0,255.97525,-98.8285,-87.965,193.3988,383.71894999999995
2026-02-09 03:00:00+00:00,0.0,267.4935,23.2685,0.0,0.0,110.1826,156.0,0.0,0.0,95.0422,0.0,97.2735,203.703,0.0,23.2685,-110.1826,156.0,267.4935,-95.0422,-97.2735,203.703,347.96669999999995
2026-02-09 04:00:00+00:00,0.0,171.52475,0.0,78.5038,18.5507,0.0,45.0,0.0,11.1518,0.0,0.0,131.6828,274.3708,0.0,-78.5038,18.5507,45.0,171.52475,11.1518,-131.6828,274.3708,310.41145
2026-02-09 05:00:00+00:00,0.0,352.78975,0.0,131.5244,75.2731,0.0,193.0,0.0,17.5843,0.0,0.0,158.7537,334.5575,0.0,-131.5244,75.2731,193.0,352.78975,17.5843,-158.7537,334.5575,682.92655
2026-02-09 06:00:00+00:00,0.0,446.242,0.0,84.3913,28.8193,0.0,218.0,0.0,0.0,106.887,0.0,130.1837,651.2005,0.0,-84.3913,28.8193,218.0,446.242,-106.887,-130.1837,651.2005,1022.7998000000001
2026-02-09 07:00:00+00:00,0.0,456.9435,0.0,47.8913,22.7635,0.0,183.0,0.0,0.0,66.252,0.0,122.6298,697.7195,0.0,-47.8913,22.7635,183.0,456.9435,-66.252,-122.6298,697.7195,1123.6534000000001
2026-02-09 08:00:00+00:00,0.0,451.20975,0.0,10.1323,0.0,5.7739,197.0,0.0,0.0,85.874,0.0,91.16,662.127,0.0,-10.1323,-5.7739,197.0,451.20975,-85.874,-91.16,662.127,1117.39655
2026-02-09 09:00:00+00:00,0.0,407.98325,42.3917,0.0,33.9801,0.0,178.0,0.0,0.0,57.2669,0.0,65.0853,585.8595,0.0,42.3917,33.9801,178.0,407.98325,-57.2669,-65.0853,585.8595,1125.86235
2026-02-09 10:00:00+00:00,0.0,395.20725,61.2373,0.0,6.524,0.0,195.0,0.0,0.0,139.3342,0.0,43.2512,626.9435,0.0,61.2373,6.524,195.0,395.20725,-139.3342,-43.2512,626.9435,1102.32665
2026-02-09 11:00:00+00:00,0.0,359.73,28.9263,0.0,47.4727,0.0,168.0,0.0,0.0,121.3303,0.0,58.9325,622.6598,0.0,28.9263,47.4727,168.0,359.73,-121.3303,-58.9325,622.6598,1046.526
2026-02-09 12:00:00+00:00,0.0,379.4725,34.1581,0.0,90.064,0.0,169.0,0.0,0.0,99.3475,0.0,73.8458,534.835,0.0,34.1581,90.064,169.0,379.4725,-99.3475,-73.8458,534.835,1034.3363000000002
2026-02-09 13:00:00+00:00,0.0,425.5055,0.0,6.5674,131.9724,0.0,144.0,0.0,0.0,57.9698,0.0,121.6441,423.9808,0.0,-6.5674,131.9724,144.0,425.5055,-57.9698,-121.6441,423.9808,939.2774
2026-02-09 14:00:00+00:00,0.0,465.76,0.0,65.6828,129.8139,0.0,131.0,0.0,0.0,24.5921,0.0,140.7291,434.842,0.0,-65.6828,129.8139,131.0,465.76,-24.5921,-140.7291,434.842,930.4119000000001
2026-02-09 15:00:00+00:00,0.0,482.40025,0.0,63.5235,58.1291,0.0,149.0,0.0,0.0,24.3321,0.0,143.5018,488.0395,0.0,-63.5235,58.1291,149.0,482.40025,-24.3321,-143.5018,488.0395,946.21145
2026-02-09 16:00:00+00:00,0.0,497.86225,12.2742,0.0,0.0,55.8184,202.0,0.0,0.0,55.8822,0.0,102.8442,531.2937,0.0,12.2742,-55.8184,202.0,497.86225,-55.8822,-102.8442,531.2937,1028.88535
2026-02-09 17:00:00+00:00,0.0,448.741,0.0,40.4811,18.0957,0.0,138.0,0.0,7.9622,0.0,0.0,128.3438,501.3533,0.0,-40.4811,18.0957,138.0,448.741,7.9622,-128.3438,501.3533,945.3273
2026-02-09 18:00:00+00:00,0.0,420.8505,0.0,60.9702,66.1291,0.0,108.0,0.0,20.0781,0.0,0.0,143.0649,510.9245,0.0,-60.9702,66.1291,108.0,420.8505,20.0781,-143.0649,510.9245,921.9471000000001
2026-02-09 19:00:00+00:00,0.0,393.6795,0.0,56.9559,117.1609,0.0,103.0,0.0,32.2738,0.0,0.0,138.8126,452.4208,0.0,-56.9559,117.1609,103.0,393.6795,32.2738,-138.8126,452.4208,902.7665000000001
2026-02-09 20:00:00+00:00,0.0,302.223,0.0,5.9509,66.6631,0.0,79.0,0.0,47.7023,0.0,0.0,104.5034,334.1335,0.0,-5.9509,66.6631,79.0,302.223,47.7023,-104.5034,334.1335,719.2676
2026-02-09 21:00:00+00:00,0.0,251.57475,68.2718,0.0,0.0,36.8122,92.0,0.0,43.3116,0.0,0.0,73.8522,222.1415,0.0,68.2718,-36.8122,92.0,251.57475,43.3116,-73.8522,222.1415,566.63525
2026-02-09 22:00:00+00:00,0.0,254.24,8.9002,0.0,0.0,68.9137,92.0,0.0,77.858,0.0,0.0,91.6439,288.5052,0.0,8.9002,-68.9137,92.0,254.24,77.858,-91.6439,288.5052,560.9458
2026-02-09 23:00:00+00:00,0.0,284.12825,34.8544,0.0,0.7701,0.0,107.0,0.0,26.1236,0.0,0.0,87.0173,278.0012,0.0,34.8544,0.7701,107.0,284.12825,26.1236,-87.0173,278.0012,643.86025
2026-02-10 00:00:00+00:00,0.0,237.245,36.6084,0.0,136.8644,0.0,48.0,0.0,0.0,25.6631,0.0,116.8777,257.8427,0.0,36.6084,136.8644,48.0,237.245,-25.6631,-116.8777,257.8427,574.0197000000001
2026-02-10 01:00:00+00:00,0.0,231.854,25.3348,0.0,182.7943,0.0,25.0,0.0,0.0,51.3582,0.0,117.2063,233.8525,0.0,25.3348,182.7943,25.0,231.854,-51.3582,-117.2063,233.8525,530.2711
2026-02-10 02:00:00+00:00,0.0,255.40425,11.4011,0.0,210.2513,0.0,21.0,0.0,0.0,46.3182,0.0,134.614,239.1512,0.0,11.4011,210.2513,21.0,255.40425,-46.3182,-134.614,239.1512,556.27565
2026-02-10 03:00:00+00:00,0.0,277.2105,24.5187,0.0,203.9933,0.0,32.0,0.0,0.0,51.2084,0.0,145.7842,228.5767,0.0,24.5187,203.9933,32.0,277.2105,-51.2084,-145.7842,228.5767,569.3066000000001
2026-02-10 04:00:00+00:00,0.0,276.80475,0.0,45.6067,144.767,0.0,30.0,0.0,0.0,62.1767,0.0,156.7778,382.3363,0.0,-45.6067,144.767,30.0,276.80475,-62.1767,-156.7778,382.3363,569.34685
2026-02-10 05:00:00+00:00,0.0,292.298,0.0,181.8832,189.5236,0.0,44.0,0.0,26.3558,0.0,0.0,222.9715,488.2342,0.0,-181.8832,189.5236,44.0,292.298,26.3558,-222.9715,488.2342,635.5569
2026-02-10 06:00:00+00:00,0.0,391.8435,0.0,102.6973,127.8351,0.0,109.0,0.0,0.0,43.8075,0.0,191.2676,639.7255,0.0,-102.6973,127.8351,109.0,391.8435,-43.8075,-191.2676,639.7255,930.6317
2026-02-10 07:00:00+00:00,0.0,362.72,0.0,76.0397,102.995,0.0,105.0,0.0,0.0,57.2715,0.0,141.6215,690.3667,0.0,-76.0397,102.995,105.0,362.72,-57.2715,-141.6215,690.3667,986.1490000000001
2026-02-10 08:00:00+00:00,0.0,402.76925,0.0,3.1887,35.4316,0.0,160.0,0.0,0.0,93.3899,0.0,57.0818,692.9888,0.0,-3.1887,35.4316,160.0,402.76925,-93.3899,-57.0818,692.9888,1137.52925
2026-02-10 09:00:00+00:00,0.0,315.92475,29.1038,0.0,63.8426,0.0,132.0,0.0,0.0,56.7242,0.0,35.123,602.3118,0.0,29.1038,63.8426,132.0,315.92475,-56.7242,-35.123,602.3118,1051.33575
2026-02-10 10:00:00+00:00,0.0,275.2815,21.7348,0.0,86.6504,0.0,116.0,0.0,0.0,22.3181,0.0,60.8378,538.35,0.0,21.7348,86.6504,116.0,275.2815,-22.3181,-60.8378,538.35,954.8607999999999
2026-02-10 11:00:00+00:00,0.0,277.35025,0.0,2.8466,113.4595,0.0,98.0,0.0,0.0,17.5526,0.0,84.5205,562.313,0.0,-2.8466,113.4595,98.0,277.35025,-17.5526,-84.5205,562.313,946.2030500000001
2026-02-10 12:00:00+00:00,0.0,387.6775,5.3622,0.0,61.7724,0.0,147.0,0.0,0.0,84.6802,0.0,56.4143,591.8262,0.0,5.3622,61.7724,147.0,387.6775,-84.6802,-56.4143,591.8262,1052.5438
2026-02-10 13:00:00+00:00,0.0,385.1625,0.0,69.4627,155.9994,0.0,99.0,0.0,0.0,43.8668,0.0,95.337,598.26,0.0,-69.4627,155.9994,99.0,385.1625,-43.8668,-95.337,598.26,1029.7554
2026-02-10 14:00:00+00:00,0.0,389.30525,0.0,158.6636,205.2463,0.0,61.0,0.0,15.1643,0.0,0.0,140.8974,613.1105,0.0,-158.6636,205.2463,61.0,389.30525,15.1643,-140.8974,613.1105,984.2653499999999
2026-02-10 15:00:00+00:00,0.0,359.95775,0.0,197.1218,224.5164,0.0,36.0,0.0,74.7792,0.0,0.0,156.8154,668.2507,0.0,-197.1218,224.5164,36.0,359.95775,74.7792,-156.8154,668.2507,1009.56685
2026-02-10 16:00:00+00:00,0.0,367.20575,0.0,175.2104,142.2866,0.0,60.0,0.0,51.4609,0.0,0.0,135.6895,746.0295,0.0,-175.2104,142.2866,60.0,367.20575,51.4609,-135.6895,746.0295,1056.08285
2026-02-10 17:00:00+00:00,0.0,296.24025,0.0,157.8271,174.1798,0.0,37.0,0.0,75.2901,0.0,0.0,142.6768,667.974,0.0,-157.8271,174.1798,37.0,296.24025,75.2901,-142.6768,667.974,950.18025
2026-02-10 18:00:00+00:00,0.0,294.03425,0.0,179.8835,213.2235,0.0,27.0,0.0,96.7395,0.0,0.0,160.6419,611.4927,0.0,-179.8835,213.2235,27.0,294.03425,96.7395,-160.6419,611.4927,901.96455
2026-02-10 19:00:00+00:00,0.0,274.40225,0.0,152.4542,231.4542,0.0,30.0,0.0,66.3202,0.0,0.0,152.5649,541.8902,0.0,-152.4542,231.4542,30.0,274.40225,66.3202,-152.5649,541.8902,839.0477500000001
2026-02-10 20:00:00+00:00,0.0,213.48825,0.0,88.5914,179.6972,0.0,23.0,0.0,93.5014,0.0,0.0,107.8225,415.3095,0.0,-88.5914,179.6972,23.0,213.48825,93.5014,-107.8225,415.3095,728.5824500000001
2026-02-10 21:00:00+00:00,0.0,138.92425,0.0,50.1859,140.1037,0.0,6.0,0.0,106.3225,0.0,0.0,92.6902,370.9967,0.0,-50.1859,140.1037,6.0,138.92425,106.3225,-92.6902,370.9967,619.47105
2026-02-10 22:00:00+00:00,0.0,154.576,0.0,59.6675,104.0923,0.0,3.0,0.0,133.1727,0.0,0.0,98.5243,378.089,0.0,-59.6675,104.0923,3.0,154.576,133.1727,-98.5243,378.089,614.7382
2026-02-10 23:00:00+00:00,0.0,233.36475,0.0,93.1408,35.2535,0.0,70.0,0.0,81.6344,0.0,0.0,110.9297,420.118,0.0,-93.1408,35.2535,70.0,233.36475,81.6344,-110.9297,420.118,636.30015
2026-02-11 00:00:00+00:00,0.0,251.1185,0.0,148.1277,120.4632,0.0,62.0,0.0,67.7276,0.0,0.0,161.115,436.0107,0.0,-148.1277,120.4632,62.0,251.1185,67.7276,-161.115,436.0107,628.0772999999999
2026-02-11 01:00:00+00:00,0.0,279.59475,0.0,150.0222,142.3082,0.0,66.0,0.0,1.6697,0.0,0.0,174.7833,453.8518,0.0,-150.0222,142.3082,66.0,279.59475,1.6697,-174.7833,453.8518,618.61895
2026-02-11 02:00:00+00:00,0.0,322.3405,0.0,84.3882,173.7091,0.0,89.0,0.0,0.0,23.1382,0.0,185.4741,450.2805,0.0,-84.3882,173.7091,89.0,322.3405,-23.1382,-185.4741,450.2805,742.3296
2026-02-11 03:00:00+00:00,0.0,365.267,0.0,76.1749,123.4793,0.0,114.0,0.0,0.0,133.1637,0.0,214.372,437.6962,0.0,-76.1749,123.4793,114.0,365.267,-133.1637,-214.372,437.6962,616.7319
2026-02-11 04:00:00+00:00,0.0,335.173,0.0,154.4611,124.4328,0.0,61.0,0.0,0.0,121.7938,0.0,236.17,576.0235,0.0,-154.4611,124.4328,61.0,335.173,-121.7938,-236.17,576.0235,584.2044000000001
2026-02-11 05:00:00+00:00,0.0,475.1625,0.0,159.8024,156.3111,0.0,175.0,0.0,0.0,80.9536,0.0,264.9201,491.1657,0.0,-159.8024,156.3111,175.0,475.1625,-80.9536,-264.9201,491.1657,791.9631999999999
2026-02-11 06:00:00+00:00,0.0,565.018,0.0,89.0757,84.7036,0.0,219.0,0.0,0.0,190.5861,0.0,258.1429,644.6595,0.0,-89.0757,84.7036,219.0,565.018,-190.5861,-258.1429,644.6595,975.5763999999999
2026-02-11 07:00:00+00:00,0.0,617.81375,0.0,222.541,0.0,1.9821,447.0,0.0,0.0,223.4056,0.0,226.7222,655.804,0.0,-222.541,-1.9821,447.0,617.81375,-223.4056,-226.7222,655.804,1045.96685
2026-02-11 08:00:00+00:00,0.0,640.139,0.0,253.4936,0.0,76.2156,625.0,0.0,0.0,263.1456,0.0,186.2633,595.4015,0.0,-253.4936,-76.2156,625.0,640.139,-263.1456,-186.2633,595.4015,1081.4224000000002
2026-02-11 09:00:00+00:00,0.0,626.129,0.0,137.7318,0.0,135.1166,680.0,0.0,0.0,310.1675,0.0,136.3268,483.2743,0.0,-137.7318,-135.1166,680.0,626.129,-310.1675,-136.3268,483.2743,1070.0606
2026-02-11 10:00:00+00:00,0.0,539.754,0.0,107.719,0.0,63.1519,588.0,0.0,0.0,238.3351,0.0,138.7846,361.3807,0.0,-107.719,-63.1519,588.0,539.754,-238.3351,-138.7846,361.3807,941.1441
2026-02-11 11:00:00+00:00,0.0,650.3595,0.0,126.0697,0.0,92.5888,686.0,0.0,0.0,300.611,0.0,148.0402,326.2183,0.0,-126.0697,-92.5888,686.0,650.3595,-300.611,-148.0402,326.2183,995.2681
2026-02-11 12:00:00+00:00,0.0,603.57875,0.0,133.9616,0.0,49.8688,595.0,0.0,0.0,242.2938,0.0,199.019,286.2022,0.0,-133.9616,-49.8688,595.0,603.57875,-242.2938,-199.019,286.2022,859.6377500000001
2026-02-11 13:00:00+00:00,0.0,617.865,0.0,159.6697,0.0,38.2824,560.0,0.0,0.0,226.1559,0.0,213.2734,294.2435,0.0,-159.6697,-38.2824,560.0,617.865,-226.1559,-213.2734,294.2435,834.7271000000001
2026-02-11 14:00:00+00:00,0.0,611.424,0.0,239.8228,65.0976,0.0,473.0,0.0,0.0,159.1127,0.0,247.3966,310.2345,0.0,-239.8228,65.0976,473.0,611.424,-159.1127,-247.3966,310.2345,813.424
2026-02-11 15:00:00+00:00,0.0,573.19425,0.0,252.1578,67.3389,0.0,431.0,0.0,0.0,155.6461,0.0,218.1916,440.9033,0.0,-252.1578,67.3389,431.0,573.19425,-155.6461,-218.1916,440.9033,886.4409500000002
2026-02-11 16:00:00+00:00,0.0,553.53025,0.0,225.6228,0.0,16.2958,438.0,0.0,0.0,110.8138,0.0,202.7201,523.0532,0.0,-225.6228,-16.2958,438.0,553.53025,-110.8138,-202.7201,523.0532,959.13095
2026-02-11 17:00:00+00:00,0.0,530.33075,0.0,214.5711,4.519,0.0,434.0,0.0,0.0,130.7462,0.0,184.5011,567.6698,0.0,-214.5711,4.519,434.0,530.33075,-130.7462,-184.5011,567.6698,1006.7011499999999
2026-02-11 18:00:00+00:00,0.0,509.117,0.0,204.6658,54.8515,0.0,413.0,0.0,0.0,115.9803,0.0,191.2269,511.51,0.0,-204.6658,54.8515,413.0,509.117,-115.9803,-191.2269,511.51,976.6055
2026-02-11 19:00:00+00:00,0.0,468.88725,0.0,161.9328,53.393,0.0,417.0,0.0,0.0,110.1187,0.0,192.2638,388.442,0.0,-161.9328,53.393,417.0,468.88725,-110.1187,-192.2638,388.442,863.40695
2026-02-11 20:00:00+00:00,0.0,375.7705,0.0,43.6781,0.0,47.6616,300.0,0.0,0.0,206.9365,0.0,121.6923,366.0287,0.0,-43.6781,-47.6616,300.0,375.7705,-206.9365,-121.6923,366.0287,621.8307000000001
2026-02-11 21:00:00+00:00,0.0,293.58575,0.0,25.4547,0.0,88.0506,266.0,0.0,0.0,206.612,0.0,103.8985,271.9185,0.0,-25.4547,-88.0506,266.0,293.58575,-206.612,-103.8985,271.9185,407.48845000000006
2026-02-11 22:00:00+00:00,0.0,327.681,0.0,41.3217,0.0,203.4341,343.0,0.0,0.0,262.8239,0.0,78.9188,366.3592,0.0,-41.3217,-203.4341,343.0,327.681,-262.8239,-78.9188,366.3592,450.5417
2026-02-11 23:00:00+00:00,0.0,263.939,0.0,101.5756,0.0,152.645,277.0,0.0,0.0,186.6789,0.0,88.0339,418.0688,0.0,-101.5756,-152.645,277.0,263.939,-186.6789,-88.0339,418.0688,430.0744
2026-02-12 00:00:00+00:00,0.0,274.05175,0.0,64.1969,0.0,80.3493,260.0,0.0,0.0,176.3752,0.0,131.4578,308.1245,0.0,-64.1969,-80.3493,260.0,274.05175,-176.3752,-131.4578,308.1245,389.79705
2026-02-12 01:00:00+00:00,0.0,325.49675,0.0,77.767,0.0,31.7019,298.0,0.0,0.0,191.4906,0.0,146.1911,221.628,0.0,-77.767,-31.7019,298.0,325.49675,-191.4906,-146.1911,221.628,397.97415000000007
2026-02-12 02:00:00+00:00,0.0,345.777,0.0,89.8332,2.4985,0.0,300.0,0.0,0.0,192.4954,0.0,164.6515,199.6077,0.0,-89.8332,2.4985,300.0,345.777,-192.4954,-164.6515,199.6077,400.9030999999999
2026-02-12 03:00:00+00:00,0.0,345.9885,0.0,92.022,8.9587,0.0,283.0,0.0,0.0,191.0784,0.0,171.6509,226.5067,0.0,-92.022,8.9587,283.0,345.9885,-191.0784,-171.6509,226.5067,409.7026
2026-02-12 04:00:00+00:00,0.0,342.5335,0.0,137.9312,36.4312,0.0,219.0,0.0,0.0,166.0477,0.0,189.6398,334.2875,0.0,-137.9312,36.4312,219.0,342.5335,-166.0477,-189.6398,334.2875,438.6335
