,NO_1_NO_3,NO_3_NO_1,NO_5_NO_3,NO_3_NO_5,NO_4_NO_3,NO_3_NO_4,SE_2_NO_3,NO_3_SE_2,NO_3_NO_1_net_export,NO_3_NO_4_net_export,NO_3_NO_5_net_export,NO_3_SE_2_net_export,Net Export
2026-01-16 13:00:00+00:00,0.0,347.72790349999997,0.0,183.09834525,847.51490475,0.0,347.51292075000003,0.0,347.72790349999997,-847.51490475,183.09834525,-347.51292075000003,-664.2015767500001
2026-01-16 14:00:00+00:00,0.0,296.65020649999997,0.0,139.244915,797.174696,0.0,298.4478285,0.0,296.65020649999997,-797.174696,139.244915,-298.4478285,-659.7274030000001
2026-01-16 15:00:00+00:00,0.0,289.455851,0.0,156.877495,867.149143,0.0,200.18394775000002,0.0,289.455851,-867.149143,156.877495,-200.18394775000002,-620.99974475
2026-01-16 16:00:00+00:00,0.0,283.05064075,0.0,168.47041975000002,753.6861485,0.0,103.10648275,0.0,283.05064075,-753.6861485,168.47041975000002,-103.10648275,-405.2715707499999
2026-01-16 17:00:00+00:00,0.0,284.583775,0.0,182.0367665,733.966052,0.0,3.244268,17.73717,284.583775,-733.966052,182.0367665,14.492901999999999,-252.8526085
2026-01-16 18:00:00+00:00,0.0,281.542752,0.0,168.4065175,624.6749932499999,0.0,135.96038575,0.0,281.542752,-624.6749932499999,168.4065175,-135.96038575,-310.68610949999993
2026-01-16 19:00:00+00:00,0.0,299.70565675,0.0,202.1364185,567.67972975,0.0,187.53480075,0.0,299.70565675,-567.67972975,202.1364185,-187.53480075,-253.37245524999997
2026-01-16 20:00:00+00:00,0.0,293.6001715,0.0,227.449245,573.898991,0.0,291.23834024999996,0.0,293.6001715,-573.898991,227.449245,-291.23834024999996,-344.08791475
2026-01-16 21:00:00+00:00,0.0,305.8275895,0.0,267.69321775000003,511.643096,0.0,347.05550600000004,0.0,305.8275895,-511.643096,267.69321775000003,-347.05550600000004,-285.17779475000003
2026-01-16 22:00:00+00:00,0.0,317.0846215,0.0,318.99843625,304.57590725,0.0,364.6220715,0.0,317.0846215,-304.57590725,318.99843625,-364.6220715,-33.11492099999998
2026-01-16 23:00:00+00:00,0.0,345.85222675,0.0,442.208766,607.10481925,0.0,392.7261925,0.0,345.85222675,-607.10481925,442.208766,-392.7261925,-211.770019
2026-01-17 00:00:00+00:00,0.0,398.77085925,0.0,494.65589175,659.7222725,0.0,349.12840475,0.0,398.77085925,-659.7222725,494.65589175,-349.12840475,-115.42392625000002
2026-01-17 01:00:00+00:00,0.0,408.2778395,0.0,552.88226575,654.3205745,0.0,318.786274,0.0,408.2778395,-654.3205745,552.88226575,-318.786274,-11.946743249999997
2026-01-17 02:00:00+00:00,0.0,406.788405,0.0,603.966577,660.81431725,0.0,315.7323925,0.0,406.788405,-660.81431725,603.966577,-315.7323925,34.20827224999999
2026-01-17 03:00:00+00:00,0.0,401.713447,0.0,560.596734,521.187005,0.0,288.6072315,0.0,401.713447,-521.187005,560.596734,-288.6072315,152.51594449999993
2026-01-17 04:00:00+00:00,0.0,423.84764675,0.0,527.656615,558.134346,0.0,212.09289725,0.0,423.84764675,-558.134346,527.656615,-212.09289725,181.27701849999997
2026-01-17 05:00:00+00:00,0.0,419.2951575,0.0,484.92637275000004,567.019961,0.0,196.85533650000002,0.0,419.2951575,-567.019961,484.92637275000004,-196.85533650000002,140.34623275000007
2026-01-17 06:00:00+00:00,0.0,404.10963125,0.0,477.96448599999997,631.8835175,0.0,109.9652925,0.0,404.10963125,-631.8835175,477.96448599999997,-109.9652925,140.22530724999993
2026-01-17 07:00:00+00:00,0.0,415.032577,0.0,426.12974825,750.3670375,0.0,61.0538765,0.0,415.032577,-750.3670375,426.12974825,-61.0538765,29.741411249999942
2026-01-17 08:00:00+00:00,0.0,380.73325975,0.0,336.515528,767.75731175,0.0,8.263609500000001,10.02022125,380.73325975,-767.75731175,336.515528,1.7566117499999994,-48.75191224999997
2026-01-17 09:00:00+00:00,0.0,367.226154,0.0,262.1745385,759.286669,0.0,29.3272045,2.2048425,367.226154,-759.286669,262.1745385,-27.122362000000003,-157.00833849999998
2026-01-17 10:00:00+00:00,0.0,388.22807,0.0,261.8472495,819.4501145,0.0,62.538782000000005,0.0,388.22807,-819.4501145,261.8472495,-62.538782000000005,-231.91357700000006
2026-01-17 11:00:00+00:00,0.0,344.78623025,0.0,217.01204074999998,873.45074775,0.0,112.85503725,0.0,344.78623025,-873.45074775,217.01204074999998,-112.85503725,-424.507514
2026-01-17 12:00:00+00:00,0.0,350.88842875,0.0,223.804531,942.06684675,0.0,202.8455075,0.0,350.88842875,-942.06684675,223.804531,-202.8455075,-570.2193944999999
2026-01-17 13:00:00+00:00,0.0,308.021145,0.0,103.8429405,978.3151787500001,0.0,191.800296,0.0,308.021145,-978.3151787500001,103.8429405,-191.800296,-758.2513892500002
2026-01-17 14:00:00+00:00,0.0,262.5929545,0.0,44.178281,988.3675557500001,0.0,181.70351775,0.0,262.5929545,-988.3675557500001,44.178281,-181.70351775,-863.2998380000001
2026-01-17 15:00:00+00:00,0.0,268.83477025,0.0,53.392607749999996,1024.95504075,0.0,231.8535355,0.0,268.83477025,-1024.95504075,53.392607749999996,-231.8535355,-934.58119825
2026-01-17 16:00:00+00:00,0.0,263.04587825,0.0,72.17499000000001,1026.70619175,0.0,265.53302974999997,0.0,263.04587825,-1026.70619175,72.17499000000001,-265.53302974999997,-957.01835325
2026-01-17 17:00:00+00:00,0.0,243.81058575,0.0,20.101895,1044.94915675,0.0,175.33292325,0.0,243.81058575,-1044.94915675,20.101895,-175.33292325,-956.36959925
2026-01-17 18:00:00+00:00,0.0,248.138174,0.0,25.441988249999998,1109.4331365,0.0,162.92928375,0.0,248.138174,-1109.4331365,25.441988249999998,-162.92928375,-998.7822580000001
2026-01-17 19:00:00+00:00,0.0,228.94552625,33.596999000000004,5.05390375,1074.09966025,0.0,171.251865,0.0,228.94552625,-1074.09966025,-28.543095250000004,-171.251865,-1044.94909425
2026-01-17 20:00:00+00:00,0.0,245.797651,0.92139275,30.60884925,1063.9097715,0.0,187.583799,0.0,245.797651,-1063.9097715,29.6874565,-187.583799,-976.008463
2026-01-17 21:00:00+00:00,0.0,270.24697449999996,0.0,87.14797375,1064.145678,0.0,230.07006275,0.0,270.24697449999996,-1064.145678,87.14797375,-230.07006275,-936.8207925000002
2026-01-17 22:00:00+00:00,0.0,259.43775175,0.0,76.41043925,1022.9039945,0.0,169.53453775,0.0,259.43775175,-1022.9039945,76.41043925,-169.53453775,-856.59034125
2026-01-17 23:00:00+00:00,0.0,298.471347,0.0,203.1912805,1080.7113715,0.0,272.58187575,0.0,298.471347,-1080.7113715,203.1912805,-272.58187575,-851.6306197500002
2026-01-18 00:00:00+00:00,0.0,310.061435,0.0,204.29132425,1031.19315825,0.0,257.04348650000003,0.0,310.061435,-1031.19315825,204.29132425,-257.04348650000003,-773.8838854999999
2026-01-18 01:00:00+00:00,0.0,332.12444849999997,0.0,238.35094525,1002.93240225,0.0,248.58443775,0.0,332.12444849999997,-1002.93240225,238.35094525,-248.58443775,-681.04144625
2026-01-18 02:00:00+00:00,0.0,311.3495315,0.0,178.8056125,972.85192175,0.0,224.6706495,0.0,311.3495315,-972.85192175,178.8056125,-224.6706495,-707.36742725
2026-01-18 03:00:00+00:00,0.0,322.075279,0.0,215.59398375,946.69357375,0.0,212.9583855,0.0,322.075279,-946.69357375,215.59398375,-212.9583855,-621.9826965
2026-01-18 04:00:00+00:00,0.0,338.7134515,0.0,286.01754800000003,910.8944895,0.0,176.459492,0.0,338.7134515,-910.8944895,286.01754800000003,-176.459492,-462.6229819999999
2026-01-18 05:00:00+00:00,0.0,339.199208,0.0,284.67063275,906.97919025,0.0,152.64369399999998,0.0,339.199208,-906.97919025,284.67063275,-152.64369399999998,-435.7530435
2026-01-18 06:00:00+00:00,0.0,309.19782675,0.0,232.31272075,913.21666925,0.0,114.98148499999999,0.0,309.19782675,-913.21666925,232.31272075,-114.98148499999999,-486.68760675
2026-01-18 07:00:00+00:00,0.0,297.10280124999997,0.0,148.20221825,946.6640665,0.0,81.55817275,0.0,297.10280124999997,-946.6640665,148.20221825,-81.55817275,-582.9172197500001
2026-01-18 08:00:00+00:00,0.0,243.22541725,0.0,24.22710625,891.74000125,0.0,21.550759749999997,0.0,243.22541725,-891.74000125,24.22710625,-21.550759749999997,-645.8382375
2026-01-18 09:00:00+00:00,0.0,238.64021325,0.3207855,8.65547325,916.053022,0.0,4.5090775,11.57542275,238.64021325,-916.053022,8.33468775,7.0663452499999995,-662.01177575
2026-01-18 10:00:00+00:00,0.0,224.6471095,19.809559,8.60197825,895.6479325,0.0,5.302821,5.9451997500000004,224.6471095,-895.6479325,-11.20758075,0.6423787500000007,-681.5660250000001
2026-01-18 11:00:00+00:00,0.0,216.57380375,15.136650500000002,0.0,877.64070625,0.0,0.0,52.75873,216.57380375,-877.64070625,-15.136650500000002,52.75873,-623.4448229999999
2026-01-18 12:00:00+00:00,0.0,192.676732,70.348551,0.0,873.0839405,0.0,0.0,120.97104275,192.676732,-873.0839405,-70.348551,120.97104275,-629.78471675
2026-01-18 13:00:00+00:00,0.0,168.222188,117.68187225,0.0,866.1059315,0.0,0.0,146.93700775,168.222188,-866.1059315,-117.68187225,146.93700775,-668.628608
2026-01-18 14:00:00+00:00,0.0,127.9039935,184.25680925,0.0,806.6180755,0.0,0.0,270.54597475,127.9039935,-806.6180755,-184.25680925,270.54597475,-592.4249165
2026-01-18 15:00:00+00:00,0.0,119.01002675000001,205.97411875,0.0,741.853478,0.0,0.0,309.40634925,119.01002675000001,-741.853478,-205.97411875,309.40634925,-519.41122075
2026-01-18 16:00:00+00:00,0.0,150.314465,138.92874975,0.0,807.791951,0.0,0.0,343.20734375,150.314465,-807.791951,-138.92874975,343.20734375,-453.19889199999994
2026-01-18 17:00:00+00:00,0.0,182.47078425,67.04281175,0.0,834.27987125,0.0,0.0,307.45740524999997,182.47078425,-834.27987125,-67.04281175,307.45740524999997,-411.3944935000002
2026-01-18 18:00:00+00:00,0.0,206.18982525,56.14946275,0.0,844.7290175,0.0,0.0,285.861763,206.18982525,-844.7290175,-56.14946275,285.861763,-408.82689200000004
2026-01-18 19:00:00+00:00,0.0,229.55502675,30.014666750000004,1.823234,798.391982,0.0,0.0,293.5196305,229.55502675,-798.391982,-28.191432750000004,293.5196305,-303.50875749999994
2026-01-18 20:00:00+00:00,0.0,251.28391975,0.0,24.120532750000002,739.56758,0.0,0.0,311.0402755,251.28391975,-739.56758,24.120532750000002,311.0402755,-153.12285200000002
2026-01-18 21:00:00+00:00,0.0,270.39749574999996,0.0,59.56947875,720.82789275,0.0,0.0,239.540394,270.39749574999996,-720.82789275,59.56947875,239.540394,-151.32052425000006
2026-01-18 22:00:00+00:00,0.0,288.8832355,0.0,115.4982455,704.3413835,0.0,0.0,96.0878255,288.8832355,-704.3413835,115.4982455,96.0878255,-203.872077
2026-01-18 23:00:00+00:00,0.0,318.58516099999997,0.0,237.985422,708.6430925,0.0,0.0,179.65528899999998,318.58516099999997,-708.6430925,237.985422,179.65528899999998,27.582779499999987
2026-01-19 00:00:00+00:00,0.0,315.188282,0.0,182.83024025,670.7079974999999,0.0,0.0,257.43505875,315.188282,-670.7079974999999,182.83024025,257.43505875,84.7455835000001
2026-01-19 01:00:00+00:00,0.0,302.064637,0.0,193.03392250000002,633.8328205,0.0,0.0,237.8670655,302.064637,-633.8328205,193.03392250000002,237.8670655,99.13280449999999
2026-01-19 02:00:00+00:00,0.0,308.38589025,0.0,203.6932195,646.7686855,0.0,0.0,238.871048,308.38589025,-646.7686855,203.6932195,238.871048,104.18147225000004
2026-01-19 03:00:00+00:00,0.0,287.404671,0.0,162.684678,669.102138,0.0,0.0,243.12326025,287.404671,-669.102138,162.684678,243.12326025,24.110471250000018
2026-01-19 04:00:00+00:00,0.0,254.084949,2.48813375,69.0785455,673.16224275,0.0,0.0,351.65269475,254.084949,-673.16224275,66.59041175,351.65269475,-0.8341872500000136
2026-01-19 05:00:00+00:00,0.0,247.61918275,12.24807925,11.03510775,672.953346,0.0,0.0,492.5657655,247.61918275,-672.953346,-1.2129715,492.5657655,66.01863075
2026-01-19 06:00:00+00:00,0.0,224.174105,55.787089,0.0,774.927007,0.0,0.0,557.155777,224.174105,-774.927007,-55.787089,557.155777,-49.38421400000004
2026-01-19 07:00:00+00:00,0.0,182.887118,95.148857,0.0,798.65136525,0.0,0.0,527.90230575,182.887118,-798.65136525,-95.148857,527.90230575,-183.01079850000008
2026-01-19 08:00:00+00:00,0.0,198.839291,88.70414525,0.0,822.15844975,0.0,0.0,482.210869,198.839291,-822.15844975,-88.70414525,482.210869,-229.81243500000005
2026-01-19 09:00:00+00:00,0.0,184.577086,123.0616565,0.0,845.89846275,0.0,0.0,396.4385375,184.577086,-845.89846275,-123.0616565,396.4385375,-387.94449575000004
2026-01-19 10:00:00+00:00,0.0,201.25896625000001,113.553891,0.0,854.29039925,0.0,0.0,297.673416,201.25896625000001,-854.29039925,-113.553891,297.673416,-468.9119079999999
2026-01-19 11:00:00+00:00,0.0,181.88873525,123.734836,0.0,836.90995675,0.0,0.0,337.2031175,181.88873525,-836.90995675,-123.734836,337.2031175,-441.55294
2026-01-19 12:00:00+00:00,0.0,182.32372275,130.71406100000002,0.0,819.9030750000001,0.0,0.0,364.232086,182.32372275,-819.9030750000001,-130.71406100000002,364.232086,-404.0613272500001
2026-01-19 13:00:00+00:00,0.0,176.73852475,136.06627774999998,0.0,855.69338125,0.0,0.0,410.14010625,176.73852475,-855.69338125,-136.06627774999998,410.14010625,-404.88102799999996
2026-01-19 14:00:00+00:00,0.0,139.5864695,73.60754925,0.0,875.0033324999999,0.0,0.0,404.09644325,139.5864695,-875.0033324999999,-73.60754925,404.09644325,-404.92796899999996
2026-01-19 15:00:00+00:00,0.0,141.0240555,69.10186675,0.0,915.8821567499999,0.0,0.0,376.27999124999997,141.0240555,-915.8821567499999,-69.10186675,376.27999124999997,-467.6799767499999
2026-01-19 16:00:00+00:00,0.0,98.43581875000001,114.89349899999999,0.0,825.7488599999999,0.0,0.0,354.07406575,98.43581875000001,-825.7488599999999,-114.89349899999999,354.07406575,-488.1324745
2026-01-19 17:00:00+00:00,0.0,136.99917299999998,4.64468225,0.0,902.0297565000001,0.0,0.0,327.63564275,136.99917299999998,-902.0297565000001,-4.64468225,327.63564275,-442.0396230000001
2026-01-19 18:00:00+00:00,0.0,150.65447975,73.21802175,0.0,884.985387,0.0,0.0,321.23766324999997,150.65447975,-884.985387,-73.21802175,321.23766324999997,-486.31126574999996
2026-01-19 19:00:00+00:00,0.0,179.86902275,57.25892825,0.0,902.0019915,0.0,0.0,296.33477775,179.86902275,-902.0019915,-57.25892825,296.33477775,-483.05711924999997
2026-01-19 20:00:00+00:00,0.0,191.2453645,29.684196,0.0,905.6415830000001,0.0,0.0,226.39006825,191.2453645,-905.6415830000001,-29.684196,226.39006825,-517.6903462500001
2026-01-19 21:00:00+00:00,0.0,189.762359,64.28571475,0.0,838.6299652499999,0.0,0.0,231.50846825,189.762359,-838.6299652499999,-64.28571475,231.50846825,-481.6448527499999
2026-01-19 22:00:00+00:00,0.0,189.6668565,45.681833000000005,0.0,792.86770025,0.0,0.0,272.61303725,189.6668565,-792.86770025,-45.681833000000005,272.61303725,-376.2696395
2026-01-19 23:00:00+00:00,0.0,189.8500775,5.141712,21.3501975,802.6657295,0.0,0.0,199.6760405,189.8500775,-802.6657295,16.208485500000002,199.6760405,-396.93112599999995
2026-01-20 00:00:00+00:00,0.0,222.54174625,0.0,29.85311425,780.1668295,0.0,0.0,220.12990175,222.54174625,-780.1668295,29.85311425,220.12990175,-307.64206725
2026-01-20 01:00:00+00:00,0.0,246.60215025,0.0,137.741066,789.75404925,0.0,0.0,252.80881499999998,246.60215025,-789.75404925,137.741066,252.80881499999998,-152.602018
2026-01-20 02:00:00+00:00,0.0,239.72462525,0.0,69.96712674999999,752.03191425,0.0,0.0,274.38476175,239.72462525,-752.03191425,69.96712674999999,274.38476175,-167.9554005
2026-01-20 03:00:00+00:00,0.0,231.31264425,1.8460775,64.18741075,735.0265265,0.0,0.0,267.376522,231.31264425,-735.0265265,62.34133325,267.376522,-173.99602700000003
2026-01-20 04:00:00+00:00,0.0,176.06109874999999,205.15125899999998,0.0,767.504814,0.0,0.0,182.39166649999999,176.06109874999999,-767.504814,-205.15125899999998,182.39166649999999,-614.20330775
2026-01-20 05:00:00+00:00,0.0,226.91484225,124.923133,0.0,787.3081804999999,0.0,0.0,257.90752025,226.91484225,-787.3081804999999,-124.923133,257.90752025,-427.40895099999994
2026-01-20 06:00:00+00:00,0.0,158.723846,145.724234,0.0,735.2762017499999,0.0,0.0,366.8306275,158.723846,-735.2762017499999,-145.724234,366.8306275,-355.44596225
2026-01-20 07:00:00+00:00,0.0,149.84209175,142.627973,0.0,754.7844325,0.0,0.0,349.487213,149.84209175,-754.7844325,-142.627973,349.487213,-398.08310074999997
2026-01-20 08:00:00+00:00,0.0,131.91223225,271.8828445,0.0,751.3387339999999,0.0,0.0,278.75508875,131.91223225,-751.3387339999999,-271.8828445,278.75508875,-612.5542574999998
2026-01-20 09:00:00+00:00,0.0,188.12670925,257.0640935,0.0,741.9571075,0.0,0.0,317.73356624999997,188.12670925,-741.9571075,-257.0640935,317.73356624999997,-493.1609255000001
2026-01-20 10:00:00+00:00,0.0,212.03121325,175.34691825,0.0,726.620889,0.0,0.0,329.24992375,212.03121325,-726.620889,-175.34691825,329.24992375,-360.68667025
2026-01-20 11:00:00+00:00,0.0,204.75940824999998,175.14811924999998,0.0,695.88022325,0.0,0.0,315.8830795,204.75940824999998,-695.88022325,-175.14811924999998,315.8830795,-350.38585475
2026-01-20 12:00:00+00:00,0.0,195.55743475,265.01779450000004,0.0,697.8963522500001,0.0,0.0,324.95834375,195.55743475,-697.8963522500001,-265.01779450000004,324.95834375,-442.39836825000015
2026-01-20 13:00:00+00:00,0.0,222.1899325,180.822181,0.0,629.43573525,0.0,0.0,349.48722075,222.1899325,-629.43573525,-180.822181,349.48722075,-238.58076299999993
2026-01-20 14:00:00+00:00,0.0,169.98339075,218.51716575,0.0,601.2662702499999,0.0,0.0,328.95460475,169.98339075,-601.2662702499999,-218.51716575,328.95460475,-320.84544049999994
2026-01-20 15:00:00+00:00,0.0,126.32883675000001,296.68866775,0.0,577.461279,0.0,0.0,312.02458975,126.32883675000001,-577.461279,-296.68866775,312.02458975,-435.79652024999996
2026-01-20 16:00:00+00:00,0.0,179.153148,105.2316635,0.0,777.25479875,0.0,0.0,419.372841,179.153148,-777.25479875,-105.2316635,419.372841,-283.96047324999995
2026-01-20 17:00:00+00:00,0.0,176.91785875,175.468933,0.0,777.599948,0.0,0.0,417.443611,176.91785875,-777.599948,-175.468933,417.443611,-358.70741125
2026-01-20 18:00:00+00:00,0.0,202.40617425,145.686237,0.0,732.49891075,0.0,0.0,377.50055675,202.40617425,-732.49891075,-145.686237,377.50055675,-298.27841675
2026-01-20 19:00:00+00:00,0.0,234.29208875,104.24455575,0.0,745.1648925,0.0,0.0,446.77587125,234.29208875,-745.1648925,-104.24455575,446.77587125,-168.34148824999988
2026-01-20 20:00:00+00:00,0.0,246.5153885,89.39497925,0.0,747.61811325,0.0,0.0,424.156578,246.5153885,-747.61811325,-89.39497925,424.156578,-166.34112599999997
2026-01-20 21:00:00+00:00,0.0,248.616081,136.70308,0.0,657.612156,0.0,0.0,384.5678175,248.616081,-657.612156,-136.70308,384.5678175,-161.13133750000003
2026-01-20 22:00:00+00:00,0.0,233.7133255,148.0417225,0.0,625.19870875,0.0,0.0,380.729042,233.7133255,-625.19870875,-148.0417225,380.729042,-158.79806375000004
2026-01-20 23:00:00+00:00,0.0,217.6882745,107.70927825,0.0,642.2230295,0.0,0.0,514.67324825,217.6882745,-642.2230295,-107.70927825,514.67324825,-17.570785
2026-01-21 00:00:00+00:00,0.0,233.2916205,66.9755675,0.0,633.8949795,0.0,0.0,525.402115,233.2916205,-633.8949795,-66.9755675,525.402115,57.823188500000015
2026-01-21 01:00:00+00:00,0.0,234.94732775,14.91968275,0.0,664.604889,0.0,0.0,514.85039525,234.94732775,-664.604889,-14.91968275,514.85039525,70.27315125000007
2026-01-21 02:00:00+00:00,0.0,262.3510615,0.3253685,1.87016225,662.830191,0.0,0.0,506.1885145,262.3510615,-662.830191,1.54479375,506.1885145,107.25417875
2026-01-21 03:00:00+00:00,0.0,258.4388875,1.58161075,0.0,677.89984,0.0,0.0,514.2401735,258.4388875,-677.89984,-1.58161075,514.2401735,93.19761024999997
2026-01-21 04:00:00+00:00,0.0,230.38245675000002,44.435203,0.0,660.310463,0.0,0.0,494.00285325,230.38245675000002,-660.310463,-44.435203,494.00285325,19.639643999999976
2026-01-21 05:00:00+00:00,0.0,254.87568100000001,48.8709935,0.0,691.32848975,0.0,0.0,467.17066950000003,254.87568100000001,-691.32848975,-48.8709935,467.17066950000003,-18.153132749999997
2026-01-21 06:00:00+00:00,0.0,234.12358774999998,124.84687675,0.0,680.637939,0.0,0.0,507.6846845,234.12358774999998,-680.637939,-124.84687675,507.6846845,-63.67654349999998
2026-01-21 07:00:00+00:00,0.0,224.271328,111.016051,0.0,668.744414,0.0,0.0,482.40772250000003,224.271328,-668.744414,-111.016051,482.40772250000003,-73.0814145
2026-01-21 08:00:00+00:00,0.0,189.43376899999998,151.9470665,0.0,608.845736,0.0,0.0,566.50671375,189.43376899999998,-608.845736,-151.9470665,566.50671375,-4.852319749999992
2026-01-21 09:00:00+00:00,0.0,188.36612050000002,145.00676525,0.0,622.687452,0.0,0.0,487.72297675000004,188.36612050000002,-622.687452,-145.00676525,487.72297675000004,-91.60511999999994
2026-01-21 10:00:00+00:00,0.0,223.93068275000002,94.6039675,0.0,649.0533795,0.0,0.0,455.7724535,223.93068275000002,-649.0533795,-94.6039675,455.7724535,-63.954210750000016
2026-01-21 11:00:00+00:00,0.0,297.17609500000003,53.79742375,0.0,627.19415675,0.0,0.0,468.7846145,297.17609500000003,-627.19415675,-53.79742375,468.7846145,84.96912899999995
2026-01-21 12:00:00+00:00,0.0,286.87365475,74.23103775,0.0,607.47586275,0.0,0.0,508.0439605,286.87365475,-607.47586275,-74.23103775,508.0439605,113.21071475000002
2026-01-21 13:00:00+00:00,0.0,286.41836,126.4198495,0.0,594.51555525,0.0,0.0,554.57693475,286.41836,-594.51555525,-126.4198495,554.57693475,120.05988999999994
2026-01-21 14:00:00+00:00,0.0,236.628312,129.08531675,0.0,617.11012425,0.0,0.0,606.882904,236.628312,-617.11012425,-129.08531675,606.882904,97.31577500000003
2026-01-21 15:00:00+00:00,0.0,261.442703,74.70260625,0.0,632.83622025,0.0,0.0,521.76022325,261.442703,-632.83622025,-74.70260625,521.76022325,75.66409974999999
2026-01-21 16:00:00+00:00,0.0,235.74609175,98.37663275,0.0,622.078213,0.0,0.0,559.1835025,235.74609175,-622.078213,-98.37663275,559.1835025,74.47474850000003
2026-01-21 17:00:00+00:00,0.0,242.70633775,36.0100575,0.0,630.9730422499999,0.0,0.0,495.02648925,242.70633775,-630.9730422499999,-36.0100575,495.02648925,70.74972725000003
2026-01-21 18:00:00+00:00,0.0,232.12121775,53.7844015,0.3988565,669.6594985,0.0,0.0,458.508812,232.12121775,-669.6594985,-53.385545,458.508812,-32.415013750000014
2026-01-21 19:00:00+00:00,0.0,276.60585725,5.35285525,68.03454525000001,707.7549965000001,0.0,0.0,380.39437875,276.60585725,-707.7549965000001,62.68169000000001,380.39437875,11.926929499999915
2026-01-21 20:00:00+00:00,0.0,296.42343374999996,0.0,130.541782,692.31840075,0.0,0.0,339.486679,296.42343374999996,-692.31840075,130.541782,339.486679,74.13349399999993
2026-01-21 21:00:00+00:00,0.0,316.236122,0.0,201.9670395,704.8897019999999,0.0,0.0,286.5310935,316.236122,-704.8897019999999,201.9670395,286.5310935,99.84455300000008
2026-01-21 22:00:00+00:00,0.0,328.59887925,0.0,318.16964975,757.3830760000001,0.0,0.0,199.95164499999998,328.59887925,-757.3830760000001,318.16964975,199.95164499999998,89.33709799999991
2026-01-21 23:00:00+00:00,0.0,345.4576065,0.0,483.548201,722.45393075,0.0,0.0,191.368515,345.4576065,-722.45393075,483.548201,191.368515,297.92039174999996
2026-01-22 00:00:00+00:00,0.0,337.48483825,0.0,494.8046345,715.2845425,0.0,0.0,220.44486225,337.48483825,-715.2845425,494.8046345,220.44486225,337.44979249999994
2026-01-22 01:00:00+00:00,0.0,329.51274975,0.0,477.4605895,726.50221425,0.0,0.0,229.34299125,329.51274975,-726.50221425,477.4605895,229.34299125,309.8141162500001
2026-01-22 02:00:00+00:00,0.0,325.13753125,0.0,496.9382275,705.097119,0.0,0.0,151.3860625,325.13753125,-705.097119,496.9382275,151.3860625,268.36470224999994
2026-01-22 03:00:00+00:00,0.0,338.8631865,0.0,525.8957315,697.2501207500001,0.0,0.0,147.507889,338.8631865,-697.2501207500001,525.8957315,147.507889,315.0166862499999
2026-01-22 04:00:00+00:00,0.0,304.168816,0.0,424.03346725,700.980372,0.0,0.0,147.82288,304.168816,-700.980372,424.03346725,147.82288,175.04479125
2026-01-22 05:00:00+00:00,0.0,280.93348175,0.0,235.136722,598.72183575,0.0,0.0,143.35414500000002,280.93348175,-598.72183575,235.136722,143.35414500000002,60.70251300000004
2026-01-22 06:00:00+00:00,0.0,227.43127299999998,22.7845435,23.620421,609.3538580000001,0.0,0.0,325.82451625,227.43127299999998,-609.3538580000001,0.8358774999999987,325.82451625,-55.262191250000114
2026-01-22 07:00:00+00:00,0.0,199.0092415,53.49853725,0.0,608.6004465,0.0,0.0,351.5148775,199.0092415,-608.6004465,-53.49853725,351.5148775,-111.57486474999996
2026-01-22 08:00:00+00:00,0.0,188.54324375,105.285924,0.0,620.3262205,0.0,0.0,318.1075745,188.54324375,-620.3262205,-105.285924,318.1075745,-218.96132625
2026-01-22 09:00:00+00:00,0.0,265.2700365,10.1778505,45.00011275,673.55373275,0.0,0.0,197.78617825,265.2700365,-673.55373275,34.82226225,197.78617825,-175.67525575
2026-01-22 10:00:00+00:00,0.0,266.759,0.0,81.96896425,666.07110625,0.0,0.0,182.68695474999998,266.759,-666.07110625,81.96896425,182.68695474999998,-134.65618724999996
2026-01-22 11:00:00+00:00,0.0,253.74690075,0.0,150.0508755,667.19685525,0.0,0.0,109.82871275,253.74690075,-667.19685525,150.0508755,109.82871275,-153.57036625000003
2026-01-22 12:00:00+00:00,0.0,291.946948,0.0,195.14849375,676.597709,0.0,0.0,81.99257675,291.946948,-676.597709,195.14849375,81.99257675,-107.50969049999999
2026-01-22 13:00:00+00:00,0.0,268.15259875,0.0,107.5718105,660.17091,0.0,0.0,159.437684,268.15259875,-660.17091,107.5718105,159.437684,-125.00881675000005
2026-01-22 14:00:00+00:00,0.0,208.94053875,49.495004,4.08444,592.30594725,0.0,0.0,366.33852375000004,208.94053875,-592.30594725,-45.410564,366.33852375000004,-62.437448750000044
2026-01-22 15:00:00+00:00,0.0,189.97074125,95.41440925,0.0,608.88338275,0.0,0.0,354.448082,189.97074125,-608.88338275,-95.41440925,354.448082,-159.87896875
2026-01-22 16:00:00+00:00,0.0,186.8483105,101.27069625,0.0,610.41905,0.0,0.0,426.10549925,186.8483105,-610.41905,-101.27069625,426.10549925,-98.73593649999998
2026-01-22 17:00:00+00:00,0.0,207.3150455,73.14345675,0.0,619.43398525,0.0,0.0,402.02941899999996,207.3150455,-619.43398525,-73.14345675,402.02941899999996,-83.2329775
2026-01-22 18:00:00+00:00,0.0,235.1412465,58.21214725,0.0,616.123033,0.0,0.0,361.6925885,235.1412465,-616.123033,-58.21214725,361.6925885,-77.50134524999999
