,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 16:00:00+00:00,134.5,15396.5,0.0,1650.0,1496.5,63.5,24.5,15.0,337.25,0.0,7.0,19124.75,1147.5,0.0,24017.5,20272.25,24017.5,-3745.25
2026-02-09 17:00:00+00:00,121.5,15525.5,0.0,1954.0,1501.75,0.0,11.0,15.0,522.25,0.0,6.25,19657.25,1466.75,0.0,24235.75,21124.0,24235.75,-3111.75
2026-02-09 18:00:00+00:00,116.5,15518.25,0.0,1776.75,1505.75,0.0,5.25,15.0,371.0,0.0,6.0,19314.5,1141.25,0.0,23831.75,20455.75,23831.75,-3376.0
2026-02-09 19:00:00+00:00,117.75,15402.0,0.0,1563.0,1505.5,0.0,4.0,15.0,296.75,0.0,6.75,18910.75,231.75,0.0,22542.0,19142.5,22542.0,-3399.5
2026-02-09 20:00:00+00:00,119.25,13499.25,0.0,1313.5,1514.0,0.0,1.25,15.0,143.75,0.0,6.25,16612.25,141.25,0.0,20606.75,16753.5,20606.75,-3853.25
2026-02-09 21:00:00+00:00,116.75,11948.5,0.0,1181.25,1519.0,0.0,1.0,15.0,62.75,0.0,6.0,14850.25,0.0,2.75,18483.5,14850.25,18486.25,-3636.0
2026-02-09 22:00:00+00:00,113.5,10491.0,0.0,1145.75,1515.0,0.0,1.0,15.0,62.0,0.0,6.5,13349.75,0.0,37.75,17052.75,13349.75,17090.5,-3740.75
2026-02-09 23:00:00+00:00,111.75,9112.5,0.0,1099.5,1502.5,0.0,1.5,15.0,68.25,0.0,6.0,11917.0,0.0,386.0,16204.25,11917.0,16590.25,-4673.25
2026-02-10 00:00:00+00:00,113.25,8065.0,0.0,1071.25,1501.25,0.0,3.0,15.0,67.75,0.0,6.0,10842.5,0.0,111.75,15539.5,10842.5,15651.25,-4808.75
2026-02-10 01:00:00+00:00,114.0,8015.75,0.0,1057.5,1498.25,0.0,4.0,15.0,68.0,0.0,4.0,10776.5,0.0,672.5,15179.75,10776.5,15852.25,-5075.75
2026-02-10 02:00:00+00:00,114.5,8321.5,0.0,1061.5,1491.75,0.0,5.25,15.0,67.75,0.0,5.5,11082.75,0.0,692.25,14987.25,11082.75,15679.5,-4596.75
2026-02-10 03:00:00+00:00,114.25,8364.75,0.0,1040.5,1498.5,0.0,5.75,15.0,68.0,0.0,7.0,11113.75,0.0,338.0,15260.25,11113.75,15598.25,-4484.5
2026-02-10 04:00:00+00:00,114.25,9293.5,0.0,1047.25,1481.75,0.0,6.5,15.0,68.0,0.0,8.0,12034.25,0.0,32.75,16485.0,12034.25,16517.75,-4483.5
2026-02-10 05:00:00+00:00,116.0,13208.25,0.0,1120.25,1461.5,0.0,5.5,18.75,91.25,0.0,8.25,16029.75,46.0,0.0,19913.5,16075.75,19913.5,-3837.75
2026-02-10 06:00:00+00:00,115.25,14406.0,0.0,1479.0,1468.25,12.75,4.0,20.25,313.25,0.0,3.25,17822.0,833.75,0.0,23506.0,18655.75,23506.0,-4850.25
2026-02-10 07:00:00+00:00,110.5,14542.75,0.0,1729.0,1454.25,562.75,4.25,15.0,413.0,0.0,3.75,18835.25,1228.75,0.0,25817.25,20064.0,25817.25,-5753.25
2026-02-10 08:00:00+00:00,107.25,14237.25,0.0,1525.5,1448.25,1464.0,5.25,15.0,185.5,0.0,4.0,18992.0,738.25,0.0,26110.5,19730.25,26110.5,-6380.25
2026-02-10 09:00:00+00:00,108.25,14243.5,0.0,1324.25,1453.75,2047.75,9.5,15.0,95.75,0.0,3.0,19300.75,187.75,0.0,25924.0,19488.5,25924.0,-6435.5
2026-02-10 10:00:00+00:00,110.25,14340.5,0.0,1145.5,1449.5,2357.5,15.75,15.0,68.75,0.0,3.25,19506.0,0.0,166.75,25256.5,19506.0,25423.25,-5917.25
2026-02-10 11:00:00+00:00,112.5,13543.25,0.0,1087.25,1461.0,2477.0,21.75,15.0,62.5,0.0,8.0,18788.25,0.0,654.5,23991.5,18788.25,24646.0,-5857.75
2026-02-10 12:00:00+00:00,115.5,14351.25,0.0,1087.75,1462.5,1873.5,25.0,15.0,98.0,0.0,7.0,19035.5,0.0,334.25,24064.5,19035.5,24398.75,-5363.25
2026-02-10 13:00:00+00:00,110.5,14668.0,0.0,1105.25,1460.25,1613.25,26.5,0.0,166.25,0.0,6.0,19156.0,175.0,0.0,24717.5,19331.0,24717.5,-5386.5
2026-02-10 14:00:00+00:00,111.25,14763.0,0.0,1278.5,1460.75,1090.5,22.5,0.0,206.75,0.0,4.25,18937.5,292.75,0.0,24874.75,19230.25,24874.75,-5644.5
2026-02-10 15:00:00+00:00,113.0,14540.75,0.0,1439.0,1478.5,485.75,23.5,0.0,263.75,0.0,1.75,18346.0,370.0,0.0,24610.25,18716.0,24610.25,-5894.25
2026-02-10 16:00:00+00:00,115.75,14964.25,0.0,1663.25,1496.5,42.25,25.75,0.0,367.0,0.0,3.25,18678.0,295.75,0.0,24495.0,18973.75,24495.0,-5521.25
2026-02-10 17:00:00+00:00,116.25,15096.25,0.0,1685.25,1506.75,0.0,29.5,0.0,377.5,0.0,4.0,18815.5,205.25,0.0,24631.75,19020.75,24631.75,-5611.0
2026-02-10 18:00:00+00:00,115.5,14985.75,0.0,1640.0,1514.75,0.0,30.5,0.0,253.25,0.0,6.0,18545.75,114.75,0.0,23948.75,18660.5,23948.75,-5288.25
2026-02-10 19:00:00+00:00,110.5,15007.75,0.0,1365.5,1512.75,0.0,29.0,0.0,154.25,0.0,7.0,18186.75,122.25,0.0,22509.25,18309.0,22509.25,-4200.25
2026-02-10 20:00:00+00:00,105.0,12852.25,0.0,1183.0,1520.5,0.0,30.5,0.0,71.5,0.0,7.0,15769.75,97.5,0.0,20809.0,15867.25,20809.0,-4941.75
2026-02-10 21:00:00+00:00,111.5,10811.75,0.0,1103.25,1512.75,0.0,30.0,0.0,71.0,0.0,5.75,13646.0,0.0,9.0,18667.0,13646.0,18676.0,-5030.0
2026-02-10 22:00:00+00:00,110.5,9109.75,0.0,1072.75,1517.0,0.0,28.0,0.0,71.25,0.0,5.0,11914.25,0.0,23.0,17319.0,11914.25,17342.0,-5427.75
2026-02-10 23:00:00+00:00,110.5,7751.5,0.0,1049.5,1498.0,0.0,32.0,0.0,74.75,0.0,5.75,10522.0,229.0,0.0,16235.5,10751.0,16235.5,-5484.5
2026-02-11 00:00:00+00:00,111.0,6844.25,0.0,1027.5,1491.75,0.0,40.25,0.0,71.0,0.0,6.25,9592.0,0.0,12.75,15721.25,9592.0,15734.0,-6142.0
2026-02-11 01:00:00+00:00,110.75,6686.25,0.0,1016.0,1493.0,0.0,44.0,0.0,71.5,0.0,7.0,9428.5,0.0,440.25,15341.25,9428.5,15781.5,-6353.0
2026-02-11 02:00:00+00:00,110.75,6896.75,0.0,1002.25,1491.0,0.0,40.0,0.0,71.25,0.0,8.75,9620.75,0.0,635.0,15194.75,9620.75,15829.75,-6209.0
2026-02-11 03:00:00+00:00,111.25,6363.5,0.0,995.75,1494.5,0.0,71.25,0.0,71.25,0.0,8.75,9116.25,0.0,661.75,15422.75,9116.25,16084.5,-6968.25
2026-02-11 04:00:00+00:00,110.5,7639.5,0.0,983.5,1480.75,0.0,79.75,0.0,72.0,0.0,9.0,10375.0,0.0,217.0,16618.5,10375.0,16835.5,-6460.5
2026-02-11 05:00:00+00:00,108.25,11801.25,0.0,1079.75,1470.5,0.0,98.5,0.0,74.0,0.0,9.0,14641.25,12.75,0.0,19995.0,14654.0,19995.0,-5341.0
2026-02-11 06:00:00+00:00,109.25,13562.0,0.0,1332.25,1467.75,8.5,108.0,0.0,188.5,0.0,7.75,16784.0,52.5,0.0,23442.0,16836.5,23442.0,-6605.5
2026-02-11 07:00:00+00:00,109.25,14337.25,0.0,1549.0,1487.0,397.5,105.5,0.0,397.5,0.0,6.5,18389.5,400.5,0.0,25927.25,18790.0,25927.25,-7137.25
2026-02-11 08:00:00+00:00,109.5,14258.75,0.0,1646.75,1469.25,1055.75,100.25,0.0,540.0,0.0,7.5,19187.75,837.25,0.0,26716.75,20025.0,26716.75,-6691.75
2026-02-11 09:00:00+00:00,110.5,14368.75,0.0,1461.0,1464.5,1799.75,93.75,0.0,339.0,0.0,9.0,19646.25,760.0,0.0,26585.0,20406.25,26585.0,-6178.75
2026-02-11 10:00:00+00:00,110.5,14441.0,0.0,1362.25,1456.25,2159.25,81.75,0.0,272.75,0.0,9.75,19893.5,0.0,20.25,26153.5,19893.5,26173.75,-6280.25
2026-02-11 11:00:00+00:00,109.75,14387.0,0.0,1194.25,1466.0,2377.0,57.0,0.0,74.0,0.0,9.0,19674.0,0.0,64.0,24237.5,19674.0,24301.5,-4627.5
2026-02-11 12:00:00+00:00,109.75,14671.5,0.0,1155.25,1468.75,2231.0,48.5,0.0,49.0,0.0,8.0,19741.75,0.0,4.25,23735.25,19741.75,23739.5,-3997.75
2026-02-11 13:00:00+00:00,109.25,15108.75,0.0,1177.25,1466.25,2168.25,19.0,0.0,56.25,0.0,8.0,20113.0,112.0,0.0,24100.5,20225.0,24100.5,-3875.5
2026-02-11 14:00:00+00:00,108.75,15359.75,0.0,1274.25,1470.25,1641.75,9.5,0.0,49.25,0.0,8.0,19921.5,101.0,0.0,24220.5,20022.5,24220.5,-4198.0
2026-02-11 15:00:00+00:00,108.5,15151.25,0.0,1389.5,1474.5,741.0,8.25,0.0,100.25,0.0,8.0,18981.25,212.0,0.0,24131.25,19193.25,24131.25,-4938.0
2026-02-11 16:00:00+00:00,108.75,14895.75,0.0,1531.5,1496.75,87.75,7.5,0.0,175.25,0.0,8.0,18311.25,491.75,0.0,23797.5,18803.0,23797.5,-4994.5
2026-02-11 17:00:00+00:00,109.25,15527.75,0.0,1480.25,1503.75,0.0,11.75,0.0,238.0,0.0,8.5,18879.25,72.0,0.0,24345.25,18951.25,24345.25,-5394.0
2026-02-11 18:00:00+00:00,109.5,15528.25,0.0,1376.25,1510.75,0.0,44.75,0.0,115.75,0.0,9.75,18695.0,30.75,0.0,23941.0,18725.75,23941.0,-5215.25
2026-02-11 19:00:00+00:00,110.0,14141.0,0.0,1174.5,1521.0,0.0,76.75,0.0,75.0,0.0,10.0,17108.25,158.25,0.0,22525.25,17266.5,22525.25,-5258.75
2026-02-11 20:00:00+00:00,108.5,11958.5,0.0,1041.5,1521.0,0.0,111.5,0.0,56.0,0.0,10.0,14807.0,1.75,0.0,20814.25,14808.75,20814.25,-6005.5
2026-02-11 21:00:00+00:00,107.0,9813.75,0.0,995.5,1514.0,0.0,121.75,0.0,52.0,0.0,9.25,12613.25,0.0,2.75,18682.25,12613.25,18685.0,-6071.75
2026-02-11 22:00:00+00:00,109.0,8094.0,0.0,986.0,1503.0,0.0,124.75,0.0,52.0,0.0,9.0,10877.75,0.0,34.75,17338.0,10877.75,17372.75,-6495.0
2026-02-11 23:00:00+00:00,111.25,6455.75,0.0,957.75,1485.5,0.0,129.25,0.0,47.25,0.0,9.75,9196.5,0.0,4.25,16154.5,9196.5,16158.75,-6962.25
2026-02-12 00:00:00+00:00,111.75,6058.0,0.0,941.0,1481.25,0.0,99.5,0.0,47.25,0.0,9.25,8748.0,0.0,180.5,15610.5,8748.0,15791.0,-7043.0
2026-02-12 01:00:00+00:00,111.25,6333.75,0.0,946.0,1492.25,0.0,43.5,0.0,47.0,0.0,9.0,8982.75,0.0,588.25,15086.75,8982.75,15675.0,-6692.25
2026-02-12 02:00:00+00:00,111.0,6695.5,0.0,925.25,1493.5,0.0,38.25,0.0,47.0,0.0,8.75,9319.25,0.0,635.75,15078.5,9319.25,15714.25,-6395.0
2026-02-12 03:00:00+00:00,108.5,6810.5,0.0,921.5,1500.25,0.0,45.25,0.0,47.0,0.0,9.0,9442.0,0.0,27.0,15215.25,9442.0,15242.25,-5800.25
2026-02-12 04:00:00+00:00,109.5,7749.25,0.0,937.25,1485.75,0.0,42.0,0.0,47.25,0.0,8.0,10379.0,0.0,4.25,16328.0,10379.0,16332.25,-5953.25
2026-02-12 05:00:00+00:00,110.5,11501.0,0.0,989.0,1467.0,0.0,59.5,0.0,63.5,0.0,6.75,14197.25,2.75,0.0,19638.0,14200.0,19638.0,-5438.0
2026-02-12 06:00:00+00:00,111.5,13177.25,0.0,1295.25,1469.5,7.0,69.75,0.0,230.25,0.0,8.25,16368.75,410.75,0.0,23177.5,16779.5,23177.5,-6398.0
2026-02-12 07:00:00+00:00,108.75,13820.5,0.0,1514.0,1475.25,230.25,66.0,0.0,510.75,0.0,8.0,17733.5,719.25,0.0,25845.5,18452.75,25845.5,-7392.75
2026-02-12 08:00:00+00:00,105.5,13840.5,0.0,1810.0,1467.25,775.0,86.0,0.0,383.75,0.0,8.0,18476.0,1041.25,0.0,26922.5,19517.25,26922.5,-7405.25
2026-02-12 09:00:00+00:00,102.75,13808.0,0.0,1910.25,1456.75,1413.25,88.25,0.0,370.75,0.0,8.0,19158.0,515.25,0.0,26882.5,19673.25,26882.5,-7209.25
2026-02-12 10:00:00+00:00,103.75,13917.5,0.0,1833.5,1449.25,2046.5,87.0,0.0,192.25,0.0,8.0,19637.75,64.0,0.0,26510.5,19701.75,26510.5,-6808.75
2026-02-12 11:00:00+00:00,103.75,12637.0,0.0,1311.5,1445.25,2341.5,83.75,0.0,68.75,0.0,8.0,17999.5,0.0,191.0,24325.25,17999.5,24516.25,-6516.75
2026-02-12 12:00:00+00:00,108.0,12474.75,0.0,1118.5,1453.25,2297.75,68.75,0.0,42.75,0.0,8.0,17571.75,32.5,0.0,23908.25,17604.25,23908.25,-6304.0
2026-02-12 13:00:00+00:00,107.75,12881.25,0.0,1177.5,1452.0,2378.75,44.0,0.0,44.0,0.0,10.0,18095.25,22.75,0.0,24271.0,18118.0,24271.0,-6153.0
2026-02-12 14:00:00+00:00,106.75,13542.0,0.0,1248.0,1445.75,1870.25,13.0,0.0,95.75,0.0,8.5,18330.0,130.25,0.0,24187.25,18460.25,24187.25,-5727.0
2026-02-12 15:00:00+00:00,104.0,13453.5,0.0,1471.75,1468.5,801.5,3.5,0.0,234.25,0.0,8.0,17545.0,386.25,0.0,23848.5,17931.25,23848.5,-5917.25
2026-02-12 16:00:00+00:00,105.75,13697.25,0.0,1437.75,1476.5,87.75,2.0,0.0,313.0,0.0,8.0,17128.0,509.5,0.0,23615.5,17637.5,23615.5,-5978.0
2026-02-12 17:00:00+00:00,106.25,13840.25,0.0,1530.25,1479.5,0.0,3.5,0.0,333.25,0.0,9.25,17302.25,667.25,0.0,24126.25,17969.5,24126.25,-6156.75
2026-02-12 18:00:00+00:00,109.0,13893.0,0.0,1541.25,1488.75,0.0,17.25,0.0,352.25,0.0,10.25,17411.75,792.25,0.0,23921.0,18204.0,23921.0,-5717.0
2026-02-12 19:00:00+00:00,98.5,13439.75,0.0,1307.75,1502.0,0.0,70.75,0.0,198.5,0.0,12.0,16629.25,648.5,0.0,22573.75,17277.75,22573.75,-5296.0
2026-02-12 20:00:00+00:00,88.25,11184.0,0.0,1193.0,1509.5,0.0,96.0,0.0,93.25,0.0,11.25,14175.25,95.0,0.0,21056.0,14270.25,21056.0,-6785.75
2026-02-12 21:00:00+00:00,88.25,9601.0,0.0,1091.5,1491.75,0.0,101.25,0.0,93.0,0.0,11.0,12477.75,40.75,0.0,18873.5,12518.5,18873.5,-6355.0
2026-02-12 22:00:00+00:00,93.25,8125.0,0.0,1051.25,1497.25,0.0,114.25,0.0,48.0,0.0,9.0,10938.0,0.0,32.25,17477.25,10938.0,17509.5,-6571.5
2026-02-12 23:00:00+00:00,92.75,5848.25,0.0,1054.75,1482.5,0.0,113.75,0.0,52.75,0.0,8.75,8653.5,0.0,464.5,16347.25,8653.5,16811.75,-8158.25
2026-02-13 00:00:00+00:00,89.25,5638.5,0.0,999.25,1475.5,0.0,118.5,0.0,52.75,0.0,8.75,8382.5,0.0,611.0,15793.75,8382.5,16404.75,-8022.25
2026-02-13 01:00:00+00:00,87.25,5335.5,0.0,960.0,1458.0,0.0,123.75,0.0,53.25,0.0,9.75,8027.5,0.0,651.25,15324.25,8027.5,15975.5,-7948.0
2026-02-13 02:00:00+00:00,86.0,5195.75,0.0,952.0,1457.75,0.0,122.0,0.0,52.75,0.0,10.0,7876.25,0.0,923.75,15269.25,7876.25,16193.0,-8316.75
2026-02-13 03:00:00+00:00,88.75,5494.5,0.0,941.25,1471.75,0.0,113.0,0.0,53.0,0.0,10.0,8172.25,0.0,478.5,15546.25,8172.25,16024.75,-7852.5
2026-02-13 04:00:00+00:00,86.75,6663.75,0.0,925.75,1467.25,0.0,112.5,0.0,53.5,0.0,10.25,9319.75,0.0,24.5,16734.0,9319.75,16758.5,-7438.75
2026-02-13 05:00:00+00:00,87.5,9766.75,0.0,1081.0,1455.5,0.0,70.25,0.0,79.5,0.0,6.75,12547.25,225.0,0.0,20202.5,12772.25,20202.5,-7430.25
2026-02-13 06:00:00+00:00,91.25,11728.75,0.0,1456.0,1452.75,75.75,33.5,0.0,272.75,0.0,7.0,15117.75,841.75,0.0,23509.5,15959.5,23509.5,-7550.0
2026-02-13 07:00:00+00:00,93.25,11726.75,0.0,1647.0,1463.75,1205.75,5.75,0.0,359.25,0.0,9.0,16510.5,864.25,0.0,25502.0,17374.75,25502.0,-8127.25
2026-02-13 08:00:00+00:00,94.0,11050.5,0.0,1449.25,1463.75,3115.75,9.5,0.0,160.0,0.0,9.5,17352.25,403.5,0.0,25242.75,17755.75,25242.75,-7487.0
2026-02-13 09:00:00+00:00,94.0,10395.0,0.0,1253.75,1470.0,4469.5,32.25,0.0,65.75,0.0,8.75,17789.0,35.25,0.0,24330.0,17824.25,24330.0,-6505.75
2026-02-13 10:00:00+00:00,90.75,9602.0,0.0,1124.5,1472.75,5046.5,57.0,0.0,59.0,0.0,8.0,17460.5,0.0,262.75,23402.0,17460.5,23664.75,-6204.25
2026-02-13 11:00:00+00:00,88.25,9143.75,0.0,1055.25,1469.25,5192.75,85.5,0.0,50.25,0.0,8.0,17093.0,0.0,639.5,21683.5,17093.0,22323.0,-5230.0
2026-02-13 12:00:00+00:00,92.0,9032.0,0.0,1064.25,1468.0,4816.5,117.25,0.0,43.25,0.0,9.0,16642.25,0.0,528.5,21726.5,16642.25,22255.0,-5612.75
2026-02-13 13:00:00+00:00,92.75,9822.5,0.0,1093.25,1459.25,4006.5,120.0,0.0,50.0,0.0,9.0,16653.25,0.0,188.5,22294.0,16653.25,22482.5,-5829.25
2026-02-13 14:00:00+00:00,91.5,11892.0,0.0,1190.5,1474.25,2611.25,122.0,0.0,107.75,0.0,9.0,17498.25,8.25,0.0,22927.25,17506.5,22927.25,-5420.75
2026-02-13 15:00:00+00:00,91.0,12630.5,0.0,1427.25,1485.0,953.25,119.5,0.0,377.25,0.0,9.75,17093.5,257.25,0.0,23248.75,17350.75,23248.75,-5898.0
2026-02-13 16:00:00+00:00,90.75,12507.0,0.0,1748.25,1499.75,93.25,120.5,0.0,432.25,0.0,9.75,16501.5,1181.0,0.0,23197.25,17682.5,23197.25,-5514.75
2026-02-13 17:00:00+00:00,91.5,12490.0,0.0,1986.75,1500.75,0.0,92.5,0.0,567.5,0.0,10.0,16739.0,1827.75,0.0,23678.5,18566.75,23678.5,-5111.75
2026-02-13 18:00:00+00:00,80.25,12245.5,0.0,1857.5,1508.25,0.0,57.25,0.0,390.5,0.0,10.25,16149.5,1109.5,0.0,23311.5,17259.0,23311.5,-6052.5
2026-02-13 19:00:00+00:00,86.75,12275.0,0.0,1560.5,1501.5,0.0,64.25,0.0,312.25,0.0,11.25,15811.5,191.75,0.0,22004.0,16003.25,22004.0,-6000.75
2026-02-13 20:00:00+00:00,86.75,11260.25,0.0,1302.0,1500.25,0.0,45.25,0.0,178.5,0.0,10.0,14383.0,249.0,0.0,20214.0,14632.0,20214.0,-5582.0
2026-02-13 21:00:00+00:00,85.5,9385.75,0.0,1202.75,1495.5,0.0,2.75,0.0,149.75,0.0,9.5,12331.5,190.75,0.0,18270.25,12522.25,18270.25,-5748.0
2026-02-13 22:00:00+00:00,88.25,7871.0,0.0,1142.0,1502.0,0.0,16.5,0.0,108.75,0.0,10.0,10738.5,0.0,179.5,16963.75,10738.5,17143.25,-6404.75
2026-02-13 23:00:00+00:00,81.25,6066.0,0.0,1092.5,1504.75,0.0,64.5,0.0,111.75,0.0,11.25,8932.0,0.0,220.0,15804.5,8932.0,16024.5,-7092.5
2026-02-14 00:00:00+00:00,79.5,5176.0,0.0,972.0,1504.25,0.0,36.5,0.0,55.25,0.0,10.25,7833.75,0.0,168.5,15016.75,7833.75,15185.25,-7351.5
2026-02-14 01:00:00+00:00,79.0,5171.25,0.0,968.75,1501.0,0.0,55.0,0.0,53.75,0.0,11.0,7839.75,0.0,664.25,14585.25,7839.75,15249.5,-7409.75
2026-02-14 02:00:00+00:00,77.0,5071.25,0.0,964.5,1501.75,0.0,74.25,0.0,53.75,0.0,9.0,7751.5,0.0,1370.5,14367.5,7751.5,15738.0,-7986.5
2026-02-14 03:00:00+00:00,79.25,5108.25,0.0,937.5,1511.5,0.0,77.5,0.0,54.25,0.0,8.5,7776.75,0.0,1039.25,14326.75,7776.75,15366.0,-7589.25
2026-02-14 04:00:00+00:00,78.75,5514.5,0.0,947.0,1494.25,0.0,81.5,0.0,54.0,0.0,9.0,8179.0,0.0,394.25,14657.25,8179.0,15051.5,-6872.5
2026-02-14 05:00:00+00:00,82.0,5752.75,0.0,1023.25,1479.5,0.0,101.0,0.0,55.75,0.0,9.0,8503.25,0.0,4.75,15910.75,8503.25,15915.5,-7412.25
2026-02-14 06:00:00+00:00,80.75,6276.0,0.0,1069.5,1486.25,13.25,120.75,0.0,93.5,0.0,8.0,9148.0,7.0,0.0,17378.25,9155.0,17378.25,-8223.25
2026-02-14 07:00:00+00:00,82.5,7739.0,0.0,1157.75,1492.0,271.5,131.5,0.0,131.0,0.0,7.5,11012.75,0.0,86.5,18893.25,11012.75,18979.75,-7967.0
2026-02-14 08:00:00+00:00,82.5,7740.5,0.0,1299.5,1497.25,784.0,123.0,0.0,180.25,0.0,7.75,11714.75,34.25,0.0,19896.25,11749.0,19896.25,-8147.25
2026-02-14 09:00:00+00:00,80.0,7160.75,0.0,1252.0,1513.0,1224.75,121.75,0.0,155.25,0.0,8.0,11515.5,169.75,0.0,20122.75,11685.25,20122.75,-8437.5
2026-02-14 10:00:00+00:00,81.0,6907.25,0.0,1192.75,1505.0,1631.75,126.25,0.0,153.25,0.0,8.5,11605.75,166.75,0.0,19955.5,11772.5,19955.5,-8183.0
2026-02-14 11:00:00+00:00,82.25,7019.25,0.0,1089.75,1506.25,2063.25,126.75,0.0,54.25,0.0,8.75,11950.5,0.0,93.25,19088.25,11950.5,19181.5,-7231.0
2026-02-14 12:00:00+00:00,83.5,6861.0,0.0,1059.25,1503.0,1803.0,128.5,0.0,40.25,0.0,9.75,11488.25,0.0,288.5,18135.25,11488.25,18423.75,-6935.5
2026-02-14 13:00:00+00:00,89.0,6897.25,0.0,1083.5,1506.75,1538.75,129.25,0.0,56.0,0.0,9.5,11310.0,0.0,51.5,17841.0,11310.0,17892.5,-6582.5
2026-02-14 14:00:00+00:00,88.25,7792.25,0.0,1173.0,1501.25,1159.5,131.5,0.0,93.0,0.0,10.25,11949.0,160.75,0.0,17718.75,12109.75,17718.75,-5609.0
2026-02-14 15:00:00+00:00,91.75,8848.75,0.0,1276.0,1491.75,565.0,133.0,0.0,127.75,0.0,12.5,12546.5,0.0,37.0,17715.75,12546.5,17752.75,-5206.25
2026-02-14 16:00:00+00:00,92.5,9182.25,0.0,1557.75,1510.0,70.5,134.25,0.0,434.5,0.0,11.0,12992.75,270.75,0.0,18504.5,13263.5,18504.5,-5241.0
2026-02-14 17:00:00+00:00,93.5,8823.5,0.0,1816.5,1513.0,0.0,133.5,0.0,496.75,0.0,11.0,12887.75,769.5,0.0,19598.5,13657.25,19598.5,-5941.25
2026-02-14 18:00:00+00:00,96.0,8455.5,0.0,1881.75,1522.25,0.0,134.25,0.0,418.75,0.0,11.0,12519.5,854.0,0.0,19681.25,13373.5,19681.25,-6307.75
2026-02-14 19:00:00+00:00,92.5,8904.5,0.0,1482.5,1517.75,0.0,132.75,0.0,337.75,0.0,11.0,12478.75,315.0,0.0,18447.25,12793.75,18447.25,-5653.5
2026-02-14 20:00:00+00:00,91.25,9074.5,0.0,1307.0,1520.5,0.0,135.75,0.0,153.5,0.0,11.0,12293.5,132.75,0.0,17202.75,12426.25,17202.75,-4776.5
2026-02-14 21:00:00+00:00,92.25,8233.5,0.0,1178.0,1510.25,0.0,134.5,0.0,94.0,0.0,11.0,11253.5,12.0,0.0,16049.25,11265.5,16049.25,-4783.75
2026-02-14 22:00:00+00:00,90.0,7468.25,0.0,1083.75,1515.75,0.0,132.0,0.0,57.75,0.0,10.75,10358.25,0.0,138.0,14992.5,10358.25,15130.5,-4772.25
2026-02-14 23:00:00+00:00,91.25,5798.75,0.0,1079.75,1506.0,0.0,129.25,0.0,85.25,0.0,12.0,8702.25,0.0,496.25,14149.25,8702.25,14645.5,-5943.25
2026-02-15 00:00:00+00:00,92.0,4733.75,0.0,1032.25,1502.25,0.0,122.75,0.0,58.75,0.0,12.25,7554.0,14.0,0.0,13381.5,7568.0,13381.5,-5813.5
2026-02-15 01:00:00+00:00,93.75,4613.25,0.0,1001.25,1494.0,0.0,124.5,0.0,58.25,0.0,11.75,7396.75,4.0,0.0,12823.5,7400.75,12823.5,-5422.75
2026-02-15 02:00:00+00:00,94.0,4257.0,0.0,999.5,1499.5,0.0,127.0,0.0,57.75,0.0,10.75,7045.5,0.0,237.5,12708.75,7045.5,12946.25,-5900.75
2026-02-15 03:00:00+00:00,93.5,4090.75,0.0,1021.75,1506.75,0.0,132.75,0.0,58.5,0.0,10.75,6914.75,7.5,0.0,12690.0,6922.25,12690.0,-5767.75
2026-02-15 04:00:00+00:00,90.75,4115.0,0.0,1048.5,1501.0,0.0,134.0,0.0,59.5,0.0,11.0,6959.75,91.75,0.0,13029.0,7051.5,13029.0,-5977.5
2026-02-15 05:00:00+00:00,93.5,4564.25,0.0,1179.0,1490.75,0.0,137.75,0.0,65.25,0.0,8.75,7539.25,61.75,0.0,13897.75,7601.0,13897.75,-6296.75
2026-02-15 06:00:00+00:00,94.0,4070.0,0.0,1214.75,1495.75,91.5,134.75,0.0,101.75,0.0,8.75,7211.25,26.25,0.0,14453.5,7237.5,14453.5,-7216.0
2026-02-15 07:00:00+00:00,93.25,4890.25,0.0,1231.5,1499.5,963.75,123.5,0.0,99.25,0.0,8.75,8909.75,227.25,0.0,15105.0,9137.0,15105.0,-5968.0
2026-02-15 08:00:00+00:00,94.25,4539.5,0.0,1170.25,1506.25,2572.0,91.5,0.0,85.0,0.0,8.5,10067.25,40.25,0.0,15423.75,10107.5,15423.75,-5316.25
2026-02-15 09:00:00+00:00,92.5,3343.0,0.0,1072.0,1517.25,4230.0,102.5,0.0,47.25,0.0,6.25,10410.75,0.0,82.5,15266.0,10410.75,15348.5,-4937.75
2026-02-15 10:00:00+00:00,87.25,3227.0,0.0,1032.25,1509.75,4893.75,103.0,0.0,49.25,0.0,6.75,10909.0,0.0,620.0,14749.0,10909.0,15369.0,-4460.0
2026-02-15 11:00:00+00:00,91.25,3991.0,0.0,1120.75,1502.75,5355.75,72.75,0.0,92.75,0.0,7.5,12234.5,0.0,693.0,14510.5,12234.5,15203.5,-2969.0
2026-02-15 12:00:00+00:00,91.0,3569.0,0.0,1174.5,1498.25,5190.75,24.75,0.0,129.5,0.0,8.0,11685.75,0.0,1113.25,13590.0,11685.75,14703.25,-3017.5
