,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Marine,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-05 09:00:00+00:00,424.0,6253.0,36.0,823.0,7112.0,4.0,5908.0,167.0,0.0,9877.0,0.0,2142.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,32808.0,1166.0,0.0,32452.0,33974.0,32452.0,1522.0
2026-01-05 10:00:00+00:00,422.0,5400.0,34.0,808.0,7111.0,4.0,9449.0,163.0,0.0,9358.0,0.0,1221.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34034.0,478.0,0.0,32086.0,34512.0,32086.0,2426.0
2026-01-05 11:00:00+00:00,412.0,5335.0,32.0,784.0,7112.0,4.0,11547.0,166.0,0.0,8964.0,0.0,1044.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,35464.0,0.0,735.0,31765.0,35464.0,32500.0,2964.0
2026-01-05 12:00:00+00:00,407.0,5197.0,31.0,764.0,7112.0,4.0,11955.0,168.0,0.0,8773.0,0.0,964.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,35440.0,0.0,256.0,32229.0,35440.0,32485.0,2955.0
2026-01-05 13:00:00+00:00,404.0,5473.0,32.0,756.0,7112.0,4.0,11396.0,170.0,0.0,9034.0,0.0,985.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,35431.0,129.0,0.0,32381.0,35560.0,32381.0,3179.0
2026-01-05 14:00:00+00:00,404.0,5315.0,32.0,732.0,7114.0,4.0,10263.0,174.0,0.0,9343.0,0.0,983.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34428.0,203.0,0.0,31620.0,34631.0,31620.0,3011.0
2026-01-05 15:00:00+00:00,406.0,5785.0,33.0,763.0,7116.0,4.0,7526.0,174.0,0.0,9577.0,0.0,1348.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32796.0,1313.0,0.0,31414.0,34109.0,31414.0,2695.0
2026-01-05 16:00:00+00:00,424.0,6961.0,36.0,812.0,7116.0,4.0,2222.0,176.0,0.0,9722.0,0.0,3386.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,30923.0,2894.0,0.0,31784.0,33817.0,31784.0,2033.0
2026-01-05 17:00:00+00:00,428.0,7351.0,36.0,903.0,7116.0,4.0,70.0,180.0,0.0,10496.0,0.0,4847.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,31497.0,2890.0,0.0,32604.0,34387.0,32604.0,1783.0
2026-01-05 18:00:00+00:00,428.0,7598.0,36.0,962.0,7115.0,4.0,9.0,193.0,0.0,11531.0,0.0,4198.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,32137.0,2749.0,0.0,32514.0,34886.0,32514.0,2372.0
2026-01-05 19:00:00+00:00,428.0,7669.0,36.0,997.0,7113.0,4.0,8.0,200.0,0.0,11999.0,0.0,4046.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32564.0,2714.0,0.0,32866.0,35278.0,32866.0,2412.0
2026-01-05 20:00:00+00:00,433.0,7073.0,35.0,1008.0,7109.0,4.0,6.0,201.0,0.0,11968.0,0.0,4455.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32356.0,2893.0,0.0,32543.0,35249.0,32543.0,2706.0
2026-01-05 21:00:00+00:00,433.0,6647.0,31.0,946.0,7112.0,4.0,4.0,197.0,0.0,11743.0,0.0,3568.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,30747.0,2696.0,0.0,30469.0,33443.0,30469.0,2974.0
2026-01-05 22:00:00+00:00,436.0,6216.0,36.0,876.0,7112.0,4.0,4.0,192.0,0.0,11600.0,0.0,2113.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,28653.0,2328.0,0.0,27952.0,30981.0,27952.0,3029.0
2026-01-05 23:00:00+00:00,440.0,5259.0,32.0,776.0,7110.0,4.0,4.0,195.0,0.0,11508.0,0.0,1754.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,27143.0,1202.0,0.0,25710.0,28345.0,25710.0,2635.0
2026-01-06 00:00:00+00:00,439.0,4447.0,22.0,661.0,7112.0,4.0,4.0,197.0,0.0,11809.0,0.0,1596.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26351.0,0.0,24.0,23538.0,26351.0,23562.0,2789.0
2026-01-06 01:00:00+00:00,447.0,4384.0,20.0,612.0,7112.0,4.0,4.0,199.0,0.0,12147.0,0.0,1492.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26481.0,0.0,1283.0,21766.0,26481.0,23049.0,3432.0
2026-01-06 02:00:00+00:00,436.0,4360.0,24.0,615.0,7108.0,4.0,4.0,194.0,0.0,12193.0,0.0,1232.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,26228.0,0.0,1557.0,20765.0,26228.0,22322.0,3906.0
2026-01-06 03:00:00+00:00,426.0,4352.0,24.0,618.0,7109.0,4.0,4.0,188.0,0.0,12152.0,0.0,878.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,25813.0,0.0,1766.0,20211.0,25813.0,21977.0,3836.0
2026-01-06 04:00:00+00:00,434.0,4319.0,24.0,620.0,7108.0,4.0,4.0,186.0,0.0,12774.0,0.0,956.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,26487.0,0.0,2333.0,20068.0,26487.0,22401.0,4086.0
2026-01-06 05:00:00+00:00,431.0,4366.0,24.0,624.0,7108.0,4.0,4.0,183.0,0.0,14114.0,0.0,965.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,27883.0,0.0,2469.0,20787.0,27883.0,23256.0,4627.0
2026-01-06 06:00:00+00:00,432.0,4718.0,24.0,632.0,7107.0,4.0,4.0,184.0,0.0,14692.0,0.0,1110.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,28968.0,0.0,2240.0,21910.0,28968.0,24150.0,4818.0
2026-01-06 07:00:00+00:00,430.0,5864.0,23.0,630.0,7105.0,4.0,169.0,182.0,0.0,14563.0,0.0,1247.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,30276.0,0.0,1380.0,23079.0,30276.0,24459.0,5817.0
2026-01-06 08:00:00+00:00,420.0,5416.0,20.0,685.0,7108.0,4.0,4681.0,180.0,0.0,13973.0,0.0,1002.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,33547.0,0.0,1524.0,24782.0,33547.0,26306.0,7241.0
2026-01-06 09:00:00+00:00,391.0,4632.0,20.0,605.0,7105.0,4.0,12674.0,178.0,0.0,11792.0,0.0,466.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,37927.0,0.0,3788.0,26272.0,37927.0,30060.0,7867.0
2026-01-06 10:00:00+00:00,383.0,4268.0,20.0,585.0,7108.0,4.0,15837.0,176.0,0.0,9567.0,0.0,438.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,38449.0,0.0,4217.0,26684.0,38449.0,30901.0,7548.0
2026-01-06 11:00:00+00:00,377.0,4069.0,20.0,575.0,7109.0,4.0,16269.0,178.0,0.0,9608.0,0.0,381.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,38654.0,0.0,4221.0,26694.0,38654.0,30915.0,7739.0
2026-01-06 12:00:00+00:00,377.0,3942.0,20.0,576.0,7106.0,4.0,16280.0,179.0,0.0,9571.0,0.0,376.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,38495.0,0.0,4214.0,26786.0,38495.0,31000.0,7495.0
2026-01-06 13:00:00+00:00,374.0,3928.0,20.0,582.0,7111.0,4.0,16491.0,178.0,0.0,9273.0,0.0,367.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,38395.0,0.0,4270.0,26454.0,38395.0,30724.0,7671.0
2026-01-06 14:00:00+00:00,369.0,3968.0,20.0,583.0,7110.0,4.0,14809.0,177.0,0.0,10060.0,0.0,383.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,37549.0,0.0,4361.0,25832.0,37549.0,30193.0,7356.0
2026-01-06 15:00:00+00:00,392.0,4308.0,24.0,619.0,7111.0,4.0,11824.0,182.0,0.0,11483.0,0.0,1243.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,37257.0,0.0,3953.0,26405.0,37257.0,30358.0,6899.0
2026-01-06 16:00:00+00:00,420.0,5804.0,34.0,711.0,7111.0,4.0,4028.0,180.0,0.0,11514.0,0.0,2167.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,32039.0,597.0,0.0,27748.0,32636.0,27748.0,4888.0
2026-01-06 17:00:00+00:00,422.0,7933.0,36.0,783.0,7112.0,4.0,311.0,173.0,0.0,11075.0,0.0,3326.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,31239.0,2585.0,0.0,30299.0,33824.0,30299.0,3525.0
2026-01-06 18:00:00+00:00,404.0,8512.0,36.0,856.0,7112.0,4.0,168.0,178.0,0.0,11062.0,0.0,4257.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32649.0,2970.0,0.0,31923.0,35619.0,31923.0,3696.0
2026-01-06 19:00:00+00:00,406.0,9011.0,36.0,898.0,7112.0,4.0,120.0,180.0,0.0,11066.0,0.0,4671.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,33563.0,3101.0,0.0,33172.0,36664.0,33172.0,3492.0
2026-01-06 20:00:00+00:00,411.0,8998.0,36.0,913.0,7112.0,4.0,80.0,182.0,0.0,11240.0,0.0,4610.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,33645.0,3142.0,0.0,33313.0,36787.0,33313.0,3474.0
2026-01-06 21:00:00+00:00,413.0,8578.0,34.0,904.0,7112.0,4.0,102.0,181.0,0.0,11371.0,0.0,4318.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,33073.0,2923.0,0.0,31633.0,35996.0,31633.0,4363.0
2026-01-06 22:00:00+00:00,417.0,7555.0,35.0,864.0,7113.0,4.0,104.0,179.0,0.0,11216.0,0.0,3734.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,31279.0,1756.0,0.0,28494.0,33035.0,28494.0,4541.0
2026-01-06 23:00:00+00:00,432.0,6717.0,33.0,758.0,7112.0,4.0,97.0,180.0,0.0,11135.0,0.0,1955.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,28480.0,567.0,0.0,25755.0,29047.0,25755.0,3292.0
2026-01-07 00:00:00+00:00,438.0,6048.0,35.0,708.0,7112.0,4.0,61.0,179.0,0.0,11092.0,0.0,1241.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26974.0,116.0,0.0,23563.0,27090.0,23563.0,3527.0
2026-01-07 01:00:00+00:00,438.0,5605.0,33.0,698.0,7112.0,4.0,37.0,181.0,0.0,10992.0,0.0,1203.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,26360.0,0.0,483.0,22342.0,26360.0,22825.0,3535.0
2026-01-07 02:00:00+00:00,433.0,5774.0,35.0,672.0,7111.0,4.0,32.0,183.0,0.0,10654.0,0.0,1181.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26135.0,0.0,638.0,21782.0,26135.0,22420.0,3715.0
2026-01-07 03:00:00+00:00,437.0,5429.0,36.0,692.0,7112.0,4.0,26.0,184.0,0.0,10996.0,0.0,1239.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26211.0,0.0,1015.0,21786.0,26211.0,22801.0,3410.0
2026-01-07 04:00:00+00:00,441.0,5957.0,36.0,705.0,7112.0,4.0,16.0,188.0,0.0,10305.0,0.0,1270.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26090.0,0.0,629.0,22890.0,26090.0,23519.0,2571.0
2026-01-07 05:00:00+00:00,443.0,6837.0,36.0,741.0,7110.0,4.0,16.0,187.0,0.0,9927.0,0.0,1394.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,26751.0,426.0,0.0,26389.0,27177.0,26389.0,788.0
2026-01-07 06:00:00+00:00,433.0,8939.0,36.0,771.0,7108.0,4.0,16.0,182.0,0.0,9697.0,0.0,2641.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,29882.0,1514.0,0.0,31433.0,31396.0,31433.0,-37.0
2026-01-07 07:00:00+00:00,429.0,11142.0,36.0,791.0,7107.0,7.0,234.0,174.0,0.0,9914.0,0.0,4701.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,34593.0,2476.0,0.0,35488.0,37069.0,35488.0,1581.0
2026-01-07 08:00:00+00:00,429.0,11118.0,36.0,775.0,7108.0,4.0,3933.0,162.0,0.0,9892.0,0.0,4545.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,38057.0,2120.0,0.0,37219.0,40177.0,37219.0,2958.0
2026-01-07 09:00:00+00:00,427.0,9130.0,34.0,762.0,7106.0,2.0,9703.0,161.0,0.0,9389.0,0.0,3459.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,40227.0,1604.0,0.0,37303.0,41831.0,37303.0,4528.0
2026-01-07 10:00:00+00:00,423.0,7664.0,32.0,750.0,7111.0,4.0,12869.0,159.0,0.0,9273.0,0.0,2113.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,40455.0,937.0,0.0,36711.0,41392.0,36711.0,4681.0
2026-01-07 11:00:00+00:00,414.0,6323.0,32.0,736.0,7112.0,4.0,13893.0,161.0,0.0,9803.0,0.0,1893.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,40430.0,673.0,0.0,36149.0,41103.0,36149.0,4954.0
2026-01-07 12:00:00+00:00,432.0,6233.0,33.0,734.0,7109.0,3.0,13980.0,164.0,0.0,10062.0,0.0,1945.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,40760.0,310.0,0.0,36379.0,41070.0,36379.0,4691.0
2026-01-07 13:00:00+00:00,447.0,6449.0,35.0,733.0,7108.0,3.0,13529.0,167.0,0.0,10485.0,0.0,2352.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,41373.0,324.0,0.0,36501.0,41697.0,36501.0,5196.0
2026-01-07 14:00:00+00:00,455.0,7259.0,33.0,749.0,7105.0,4.0,11655.0,168.0,0.0,10509.0,0.0,2659.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,40661.0,622.0,0.0,36399.0,41283.0,36399.0,4884.0
2026-01-07 15:00:00+00:00,459.0,9747.0,34.0,787.0,7108.0,4.0,7531.0,169.0,0.0,10147.0,0.0,3591.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,39642.0,1370.0,0.0,36875.0,41012.0,36875.0,4137.0
2026-01-07 16:00:00+00:00,461.0,12407.0,36.0,821.0,7105.0,4.0,1964.0,169.0,0.0,10146.0,0.0,4611.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,37791.0,3153.0,0.0,37782.0,40944.0,37782.0,3162.0
2026-01-07 17:00:00+00:00,457.0,12460.0,36.0,879.0,7108.0,4.0,82.0,181.0,0.0,11354.0,0.0,4710.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,37338.0,3528.0,0.0,39255.0,40866.0,39255.0,1611.0
2026-01-07 18:00:00+00:00,454.0,12877.0,36.0,935.0,7110.0,4.0,50.0,173.0,0.0,12469.0,0.0,4851.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,39029.0,3659.0,0.0,40429.0,42688.0,40429.0,2259.0
2026-01-07 19:00:00+00:00,459.0,12721.0,36.0,985.0,7112.0,4.0,42.0,170.0,0.0,13334.0,0.0,4598.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,39528.0,3510.0,0.0,41104.0,43038.0,41104.0,1934.0
2026-01-07 20:00:00+00:00,458.0,10964.0,36.0,954.0,7112.0,4.0,28.0,172.0,0.0,13485.0,0.0,3919.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,37199.0,3122.0,0.0,39861.0,40321.0,39861.0,460.0
2026-01-07 21:00:00+00:00,459.0,9439.0,36.0,912.0,7113.0,4.0,28.0,180.0,0.0,13764.0,0.0,3410.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,35413.0,1791.0,0.0,35809.0,37204.0,35809.0,1395.0
2026-01-07 22:00:00+00:00,455.0,7095.0,36.0,835.0,7113.0,4.0,28.0,178.0,0.0,13802.0,0.0,2417.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,32029.0,1426.0,0.0,31339.0,33455.0,31339.0,2116.0
2026-01-07 23:00:00+00:00,453.0,5772.0,33.0,682.0,7110.0,4.0,28.0,175.0,0.0,14155.0,0.0,1626.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,30102.0,1040.0,0.0,28325.0,31142.0,28325.0,2817.0
2026-01-08 00:00:00+00:00,454.0,5246.0,27.0,643.0,7108.0,4.0,28.0,174.0,0.0,14384.0,0.0,1320.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,29454.0,693.0,0.0,25915.0,30147.0,25915.0,4232.0
2026-01-08 01:00:00+00:00,452.0,4974.0,24.0,617.0,7109.0,4.0,28.0,178.0,0.0,14192.0,0.0,1197.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,28839.0,604.0,0.0,24680.0,29443.0,24680.0,4763.0
2026-01-08 02:00:00+00:00,448.0,4748.0,27.0,615.0,7112.0,4.0,28.0,170.0,0.0,14189.0,0.0,1082.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,28487.0,564.0,0.0,24164.0,29051.0,24164.0,4887.0
2026-01-08 03:00:00+00:00,451.0,4867.0,28.0,629.0,7109.0,4.0,30.0,171.0,0.0,13943.0,0.0,1273.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,28562.0,359.0,0.0,24126.0,28921.0,24126.0,4795.0
2026-01-08 04:00:00+00:00,455.0,5121.0,28.0,668.0,7110.0,4.0,39.0,177.0,0.0,13637.0,0.0,1493.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,28791.0,554.0,0.0,24810.0,29345.0,24810.0,4535.0
2026-01-08 05:00:00+00:00,464.0,6201.0,26.0,677.0,7107.0,4.0,33.0,180.0,0.0,13365.0,0.0,2344.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30461.0,1114.0,0.0,28237.0,31575.0,28237.0,3338.0
2026-01-08 06:00:00+00:00,469.0,8182.0,32.0,841.0,7108.0,4.0,32.0,177.0,0.0,12967.0,0.0,4074.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,33948.0,1921.0,0.0,33499.0,35869.0,33499.0,2370.0
2026-01-08 07:00:00+00:00,482.0,10159.0,35.0,924.0,7108.0,4.0,174.0,174.0,0.0,12610.0,0.0,4495.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,36226.0,2732.0,0.0,36841.0,38958.0,36841.0,2117.0
2026-01-08 08:00:00+00:00,482.0,10946.0,33.0,891.0,7106.0,4.0,2617.0,173.0,0.0,12291.0,0.0,4007.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,38610.0,2271.0,0.0,37286.0,40881.0,37286.0,3595.0
2026-01-08 09:00:00+00:00,483.0,9286.0,24.0,707.0,7104.0,4.0,6725.0,174.0,0.0,12105.0,0.0,3247.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,39922.0,1862.0,0.0,36943.0,41784.0,36943.0,4841.0
2026-01-08 10:00:00+00:00,468.0,7165.0,23.0,678.0,7104.0,4.0,9229.0,173.0,0.0,12098.0,0.0,2552.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,39558.0,967.0,0.0,35640.0,40525.0,35640.0,4885.0
2026-01-08 11:00:00+00:00,436.0,6425.0,31.0,661.0,7104.0,4.0,10408.0,174.0,0.0,12998.0,0.0,1601.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,39906.0,0.0,304.0,34998.0,39906.0,35302.0,4604.0
2026-01-08 12:00:00+00:00,465.0,6116.0,24.0,666.0,7102.0,4.0,10925.0,179.0,0.0,13950.0,0.0,1345.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,40841.0,0.0,1403.0,35160.0,40841.0,36563.0,4278.0
2026-01-08 13:00:00+00:00,469.0,6289.0,24.0,670.0,7103.0,4.0,10228.0,182.0,0.0,14654.0,0.0,1307.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,40994.0,0.0,1540.0,35198.0,40994.0,36738.0,4256.0
2026-01-08 14:00:00+00:00,461.0,6673.0,24.0,699.0,7101.0,4.0,9042.0,183.0,0.0,14914.0,0.0,1666.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,40835.0,0.0,854.0,35316.0,40835.0,36170.0,4665.0
2026-01-08 15:00:00+00:00,475.0,7112.0,24.0,729.0,7102.0,4.0,6115.0,180.0,0.0,15278.0,0.0,2034.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,39120.0,929.0,0.0,35665.0,40049.0,35665.0,4384.0
2026-01-08 16:00:00+00:00,478.0,9188.0,29.0,816.0,7106.0,4.0,2152.0,172.0,0.0,15827.0,0.0,2835.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,38671.0,1495.0,0.0,36533.0,40166.0,36533.0,3633.0
2026-01-08 17:00:00+00:00,477.0,9726.0,36.0,926.0,7109.0,4.0,159.0,172.0,0.0,16000.0,0.0,3855.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,38529.0,1835.0,0.0,38319.0,40364.0,38319.0,2045.0
2026-01-08 18:00:00+00:00,481.0,10428.0,36.0,940.0,7105.0,4.0,79.0,171.0,0.0,16471.0,0.0,4025.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,39804.0,2190.0,0.0,39416.0,41994.0,39416.0,2578.0
2026-01-08 19:00:00+00:00,486.0,10255.0,36.0,970.0,7102.0,4.0,66.0,168.0,0.0,16729.0,0.0,4117.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,39999.0,2196.0,0.0,40082.0,42195.0,40082.0,2113.0
2026-01-08 20:00:00+00:00,483.0,9151.0,36.0,974.0,7108.0,4.0,40.0,166.0,0.0,16723.0,0.0,3835.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,38586.0,1990.0,0.0,38652.0,40576.0,38652.0,1924.0
2026-01-08 21:00:00+00:00,472.0,7741.0,36.0,863.0,7110.0,4.0,36.0,168.0,0.0,17210.0,0.0,2485.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,36193.0,1306.0,0.0,34878.0,37499.0,34878.0,2621.0
2026-01-08 22:00:00+00:00,430.0,6214.0,28.0,836.0,7112.0,4.0,36.0,169.0,0.0,17751.0,0.0,1402.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,34051.0,156.0,0.0,30703.0,34207.0,30703.0,3504.0
2026-01-08 23:00:00+00:00,424.0,5231.0,21.0,785.0,7112.0,4.0,21.0,170.0,0.0,17889.0,0.0,858.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32579.0,0.0,564.0,27919.0,32579.0,28483.0,4096.0
2026-01-09 00:00:00+00:00,408.0,4835.0,20.0,776.0,7113.0,4.0,20.0,179.0,0.0,17757.0,0.0,907.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32083.0,0.0,1994.0,25745.0,32083.0,27739.0,4344.0
2026-01-09 01:00:00+00:00,366.0,4531.0,23.0,777.0,7109.0,4.0,20.0,182.0,0.0,18143.0,0.0,654.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,31873.0,0.0,2903.0,24401.0,31873.0,27304.0,4569.0
2026-01-09 02:00:00+00:00,388.0,4460.0,24.0,778.0,7108.0,4.0,20.0,180.0,0.0,18321.0,0.0,762.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32109.0,0.0,3276.0,23814.0,32109.0,27090.0,5019.0
2026-01-09 03:00:00+00:00,405.0,4214.0,23.0,788.0,7107.0,4.0,20.0,180.0,0.0,18582.0,0.0,666.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32053.0,0.0,3627.0,23722.0,32053.0,27349.0,4704.0
2026-01-09 04:00:00+00:00,388.0,4580.0,21.0,794.0,7108.0,4.0,20.0,182.0,0.0,18145.0,0.0,964.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32270.0,0.0,3009.0,24558.0,32270.0,27567.0,4703.0
2026-01-09 05:00:00+00:00,384.0,5042.0,20.0,804.0,7108.0,4.0,24.0,182.0,0.0,18207.0,0.0,906.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,32748.0,0.0,1780.0,27819.0,32748.0,29599.0,3149.0
2026-01-09 06:00:00+00:00,393.0,5007.0,28.0,828.0,7098.0,6.0,24.0,181.0,0.0,18902.0,0.0,2034.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,34563.0,612.0,0.0,32930.0,35175.0,32930.0,2245.0
2026-01-09 07:00:00+00:00,394.0,6216.0,33.0,840.0,7095.0,14.0,119.0,177.0,0.0,19269.0,0.0,2313.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,36534.0,1223.0,0.0,36047.0,37757.0,36047.0,1710.0
2026-01-09 08:00:00+00:00,392.0,6430.0,29.0,852.0,7093.0,12.0,2205.0,166.0,0.0,19265.0,0.0,2214.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,38722.0,1090.0,0.0,36514.0,39812.0,36514.0,3298.0
2026-01-09 09:00:00+00:00,377.0,6372.0,24.0,803.0,7100.0,12.0,6536.0,157.0,0.0,18766.0,0.0,1394.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,41607.0,0.0,738.0,36044.0,41607.0,36782.0,4825.0
2026-01-09 10:00:00+00:00,373.0,6405.0,23.0,810.0,7099.0,5.0,9398.0,168.0,0.0,17953.0,0.0,1060.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,43358.0,0.0,2135.0,34840.0,43358.0,36975.0,6383.0
2026-01-09 11:00:00+00:00,356.0,5866.0,23.0,770.0,7096.0,4.0,11217.0,178.0,0.0,17995.0,0.0,541.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,44111.0,0.0,3376.0,34111.0,44111.0,37487.0,6624.0
2026-01-09 12:00:00+00:00,376.0,5782.0,24.0,774.0,7096.0,4.0,11538.0,160.0,0.0,18058.0,0.0,447.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,44324.0,0.0,4074.0,33952.0,44324.0,38026.0,6298.0
2026-01-09 13:00:00+00:00,384.0,5883.0,24.0,771.0,7096.0,4.0,11484.0,162.0,0.0,17934.0,0.0,488.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,44297.0,0.0,4232.0,33869.0,44297.0,38101.0,6196.0
2026-01-09 14:00:00+00:00,384.0,5635.0,24.0,783.0,7096.0,4.0,10908.0,166.0,0.0,18550.0,0.0,538.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,44153.0,0.0,4152.0,33482.0,44153.0,37634.0,6519.0
2026-01-09 15:00:00+00:00,392.0,6122.0,24.0,854.0,7096.0,4.0,7916.0,174.0,0.0,18490.0,0.0,975.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,42113.0,0.0,2434.0,33688.0,42113.0,36122.0,5991.0
2026-01-09 16:00:00+00:00,386.0,6712.0,27.0,834.0,7099.0,4.0,2770.0,176.0,0.0,18954.0,0.0,1557.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,38587.0,428.0,0.0,34476.0,39015.0,34476.0,4539.0
2026-01-09 17:00:00+00:00,407.0,7447.0,30.0,917.0,7102.0,4.0,134.0,175.0,0.0,18882.0,0.0,2467.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,37633.0,1584.0,0.0,36267.0,39217.0,36267.0,2950.0
