,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-07 17:00:00+00:00,0.0,1052.75,0.0,5.0,15.0,0.0,1680.5,0.0,0.0,2753.25,8.5,0.0,2603.0,2761.75,2603.0,158.75
2026-01-07 18:00:00+00:00,0.0,1045.75,0.0,9.0,14.75,0.0,1678.25,0.0,0.0,2747.75,6.0,0.0,2661.25,2753.75,2661.25,92.5
2026-01-07 19:00:00+00:00,0.0,972.25,0.0,9.0,13.5,0.0,1676.25,0.0,0.0,2671.0,2.75,0.0,2589.0,2673.75,2589.0,84.75
2026-01-07 20:00:00+00:00,0.0,634.0,0.0,5.0,14.0,0.0,1718.0,0.0,0.0,2371.0,1.75,0.0,2446.0,2372.75,2446.0,-73.25
2026-01-07 21:00:00+00:00,0.0,293.25,0.0,5.0,14.0,0.0,1669.5,0.0,0.0,1981.75,2.5,0.0,2198.75,1984.25,2198.75,-214.5
2026-01-07 22:00:00+00:00,0.0,293.5,0.0,5.0,14.0,0.0,1628.75,0.0,0.0,1941.25,0.0,0.0,1924.5,1941.25,1924.5,16.75
2026-01-07 23:00:00+00:00,0.0,272.75,0.0,5.0,14.25,0.0,1725.25,0.0,0.0,2017.25,0.0,0.0,1693.0,2017.25,1693.0,324.25
2026-01-08 00:00:00+00:00,0.0,262.25,0.0,5.0,14.0,0.0,1779.75,0.0,0.0,2061.0,0.0,3.0,1546.75,2061.0,1549.75,511.25
2026-01-08 01:00:00+00:00,0.0,267.75,0.0,5.0,14.0,0.0,1724.0,0.0,0.0,2010.75,0.0,0.0,1461.75,2010.75,1461.75,549.0
2026-01-08 02:00:00+00:00,0.0,261.5,0.0,5.0,13.5,0.0,1703.0,0.0,0.0,1983.0,0.0,3.25,1430.75,1983.0,1434.0,549.0
2026-01-08 03:00:00+00:00,0.0,257.25,0.0,5.0,13.0,0.0,1713.75,0.0,0.0,1989.0,0.0,18.5,1412.0,1989.0,1430.5,558.5
2026-01-08 04:00:00+00:00,0.0,267.75,0.0,5.0,13.5,0.0,1694.25,0.0,0.0,1980.5,0.0,0.5,1502.5,1980.5,1503.0,477.5
2026-01-08 05:00:00+00:00,0.0,293.0,0.0,5.0,13.75,0.0,1708.75,0.0,0.0,2020.5,181.5,0.0,1741.75,2202.0,1741.75,460.25
2026-01-08 06:00:00+00:00,0.0,299.0,0.0,9.0,14.0,45.25,1706.75,0.0,0.0,2074.0,372.0,0.0,2067.0,2446.0,2067.0,379.0
2026-01-08 07:00:00+00:00,0.0,299.0,0.0,9.0,15.0,338.0,1750.75,0.0,0.0,2411.75,278.0,0.0,2227.0,2689.75,2227.0,462.75
2026-01-08 08:00:00+00:00,0.0,300.0,0.0,5.0,15.0,683.0,1846.0,0.0,0.0,2849.0,3.5,0.0,2353.5,2852.5,2353.5,499.0
2026-01-08 09:00:00+00:00,0.0,279.75,0.0,5.0,14.75,869.0,1936.0,0.0,0.0,3104.5,1.0,0.0,2348.25,3105.5,2348.25,757.25
2026-01-08 10:00:00+00:00,0.0,261.5,0.0,5.0,14.25,890.0,1897.75,0.0,0.0,3068.5,0.0,127.75,2266.0,3068.5,2393.75,674.75
2026-01-08 11:00:00+00:00,0.0,285.0,0.0,5.0,15.0,902.75,1970.0,0.0,0.0,3177.75,0.0,161.25,2330.0,3177.75,2491.25,686.5
2026-01-08 12:00:00+00:00,0.0,391.75,0.0,5.0,15.0,962.0,1968.0,0.0,0.0,3341.75,0.0,12.75,2311.75,3341.75,2324.5,1017.25
2026-01-08 13:00:00+00:00,0.0,621.75,0.0,5.5,15.0,723.5,1920.25,0.0,0.0,3286.0,2.0,0.0,2245.25,3288.0,2245.25,1042.75
2026-01-08 14:00:00+00:00,0.0,704.25,0.0,5.5,15.0,386.25,1811.75,0.0,0.0,2922.75,0.0,0.0,2275.25,2922.75,2275.25,647.5
2026-01-08 15:00:00+00:00,0.0,1046.0,0.0,5.0,15.0,85.25,1649.75,0.0,0.0,2801.0,13.75,0.0,2380.25,2814.75,2380.25,434.5
2026-01-08 16:00:00+00:00,0.0,1128.0,0.0,5.25,15.0,0.0,1484.5,0.0,0.0,2632.75,12.0,0.0,2542.75,2644.75,2542.75,102.0
2026-01-08 17:00:00+00:00,0.0,1157.5,0.0,8.0,15.0,0.0,1518.0,0.0,0.0,2698.5,4.75,0.0,2577.5,2703.25,2577.5,125.75
2026-01-08 18:00:00+00:00,0.0,1083.75,0.0,9.0,13.75,0.0,1639.5,0.0,0.0,2746.0,8.75,0.0,2657.5,2754.75,2657.5,97.25
2026-01-08 19:00:00+00:00,0.0,1002.75,0.0,9.0,13.0,0.0,1800.75,0.0,0.0,2825.5,0.0,0.0,2626.0,2825.5,2626.0,199.5
2026-01-08 20:00:00+00:00,0.0,772.75,0.0,6.75,14.0,0.0,1822.75,0.0,0.0,2616.25,0.0,0.0,2429.0,2616.25,2429.0,187.25
2026-01-08 21:00:00+00:00,0.0,285.25,0.0,9.0,14.0,0.0,1860.0,0.0,0.0,2168.25,0.0,0.0,2189.5,2168.25,2189.5,-21.25
2026-01-08 22:00:00+00:00,0.0,258.75,0.0,9.0,14.0,0.0,1784.5,0.0,0.0,2066.25,0.0,0.0,1927.5,2066.25,1927.5,138.75
2026-01-08 23:00:00+00:00,0.0,272.25,0.0,5.25,14.0,0.0,1691.5,0.0,0.0,1983.0,0.0,15.5,1690.0,1983.0,1705.5,277.5
2026-01-09 00:00:00+00:00,0.0,256.25,0.0,5.0,13.75,0.0,1594.0,0.0,0.0,1869.0,0.0,287.75,1527.0,1869.0,1814.75,54.25
2026-01-09 01:00:00+00:00,0.0,268.25,0.0,5.0,12.0,0.0,1547.5,0.0,0.0,1832.75,0.0,297.0,1461.0,1832.75,1758.0,74.75
2026-01-09 02:00:00+00:00,0.0,253.25,0.0,5.0,12.75,0.0,1511.0,0.0,0.0,1782.0,0.0,287.25,1427.75,1782.0,1715.0,67.0
2026-01-09 03:00:00+00:00,0.0,253.0,0.0,7.5,12.25,0.0,1509.0,0.0,0.0,1781.75,0.0,8.75,1431.5,1781.75,1440.25,341.5
2026-01-09 04:00:00+00:00,0.0,255.5,0.0,11.0,13.0,0.0,1591.25,0.0,0.0,1870.75,0.0,9.0,1522.25,1870.75,1531.25,339.5
2026-01-09 05:00:00+00:00,0.0,278.75,0.0,13.75,12.0,0.0,1535.25,0.0,0.0,1839.75,0.0,1.75,1748.25,1839.75,1750.0,89.75
2026-01-09 06:00:00+00:00,0.0,292.5,0.0,13.75,13.0,22.75,1498.5,0.0,0.0,1840.5,5.0,0.0,2087.0,1845.5,2087.0,-241.5
2026-01-09 07:00:00+00:00,0.0,292.0,0.0,14.5,13.0,202.75,1480.75,0.0,0.0,2003.0,8.5,0.0,2244.75,2011.5,2244.75,-233.25
2026-01-09 08:00:00+00:00,0.0,286.75,0.0,14.0,13.25,505.25,1497.25,0.0,0.0,2316.5,3.25,0.0,2297.5,2319.75,2297.5,22.25
2026-01-09 09:00:00+00:00,0.0,266.25,0.0,14.0,15.0,638.5,1546.0,0.0,0.0,2479.75,0.0,20.0,2278.75,2479.75,2298.75,181.0
2026-01-09 10:00:00+00:00,0.0,253.75,0.0,14.0,15.0,799.25,1576.25,0.0,0.0,2658.25,0.0,294.75,2241.75,2658.25,2536.5,121.75
2026-01-09 11:00:00+00:00,0.0,250.5,0.0,14.0,15.0,848.75,1611.5,0.0,0.0,2739.75,0.0,309.75,2243.5,2739.75,2553.25,186.5
2026-01-09 12:00:00+00:00,0.0,254.25,0.0,14.25,14.5,888.0,1598.75,0.0,0.0,2769.75,0.0,258.5,2231.75,2769.75,2490.25,279.5
2026-01-09 13:00:00+00:00,0.0,260.25,0.0,14.5,14.0,691.5,1599.0,0.0,0.0,2579.25,0.0,188.0,2219.0,2579.25,2407.0,172.25
2026-01-09 14:00:00+00:00,0.0,282.25,0.0,15.0,14.0,342.5,1589.5,0.0,0.0,2243.25,3.0,0.0,2222.75,2246.25,2222.75,23.5
2026-01-09 15:00:00+00:00,0.0,291.5,0.0,15.0,13.0,51.0,1591.5,0.0,0.0,1962.0,5.5,0.0,2288.0,1967.5,2288.0,-320.5
2026-01-09 16:00:00+00:00,0.0,291.75,0.0,14.0,13.75,0.0,1626.5,0.0,0.0,1946.0,4.0,0.0,2474.25,1950.0,2474.25,-524.25
2026-01-09 17:00:00+00:00,0.0,305.75,0.0,5.0,14.75,0.0,1671.5,0.0,0.0,1997.0,5.25,0.0,2527.0,2002.25,2527.0,-524.75
2026-01-09 18:00:00+00:00,0.0,334.75,0.0,7.75,15.0,0.0,1717.25,0.0,0.0,2074.75,4.25,0.0,2588.5,2079.0,2588.5,-509.5
2026-01-09 19:00:00+00:00,0.0,325.25,0.0,15.0,14.0,0.0,1683.5,0.0,0.0,2037.75,37.5,0.0,2537.5,2075.25,2537.5,-462.25
2026-01-09 20:00:00+00:00,0.0,308.75,0.0,15.25,14.0,0.0,1618.0,0.0,0.0,1956.0,30.0,0.0,2335.5,1986.0,2335.5,-349.5
2026-01-09 21:00:00+00:00,0.0,285.0,0.0,18.0,14.0,0.0,1535.75,0.0,0.0,1852.75,1.0,0.0,2132.0,1853.75,2132.0,-278.25
2026-01-09 22:00:00+00:00,0.0,282.75,0.0,13.25,14.0,0.0,1497.5,0.0,0.0,1807.5,4.25,0.0,1891.25,1811.75,1891.25,-79.5
2026-01-09 23:00:00+00:00,0.0,298.5,0.0,14.25,14.0,0.0,1571.5,0.0,0.0,1898.25,75.5,0.0,1686.0,1973.75,1686.0,287.75
2026-01-10 00:00:00+00:00,0.0,294.0,0.0,15.25,14.0,0.0,1721.75,0.0,0.0,2045.0,0.0,0.0,1551.75,2045.0,1551.75,493.25
2026-01-10 01:00:00+00:00,0.0,281.0,0.0,15.0,14.0,0.0,1801.0,0.0,0.0,2111.0,0.0,0.0,1472.25,2111.0,1472.25,638.75
2026-01-10 02:00:00+00:00,0.0,279.75,0.0,15.0,14.0,0.0,1744.25,0.0,0.0,2053.0,0.0,0.0,1433.25,2053.0,1433.25,619.75
2026-01-10 03:00:00+00:00,0.0,301.25,0.0,15.0,14.0,0.0,1700.5,0.0,0.0,2030.75,0.0,1.5,1424.5,2030.75,1426.0,604.75
2026-01-10 04:00:00+00:00,0.0,315.25,0.0,15.0,14.0,0.0,1597.5,0.0,0.0,1941.75,0.0,7.75,1482.5,1941.75,1490.25,451.5
2026-01-10 05:00:00+00:00,0.0,282.5,0.0,12.0,14.0,0.0,1610.5,0.0,0.0,1919.0,4.25,0.0,1609.75,1923.25,1609.75,313.5
2026-01-10 06:00:00+00:00,0.0,272.0,0.0,12.0,14.5,21.5,1705.75,0.0,0.0,2025.75,5.75,0.0,1779.75,2031.5,1779.75,251.75
2026-01-10 07:00:00+00:00,0.0,255.25,0.0,13.25,14.25,192.5,1785.0,0.0,0.0,2260.25,0.0,1.5,2008.5,2260.25,2010.0,250.25
2026-01-10 08:00:00+00:00,0.0,262.5,0.0,19.0,15.0,595.5,1753.5,0.0,0.0,2645.5,0.0,1.75,2181.0,2645.5,2182.75,462.75
2026-01-10 09:00:00+00:00,0.0,252.0,0.0,17.0,15.5,758.5,1830.75,0.0,0.0,2873.75,0.0,44.0,2190.25,2873.75,2234.25,639.5
2026-01-10 10:00:00+00:00,0.0,288.25,0.0,17.75,15.0,949.25,1920.25,0.0,0.0,3190.5,0.0,408.75,2296.75,3190.5,2705.5,485.0
2026-01-10 11:00:00+00:00,0.0,295.0,0.0,19.5,15.0,1013.0,1987.25,0.0,0.0,3329.75,0.0,398.0,2251.25,3329.75,2649.25,680.5
2026-01-10 12:00:00+00:00,0.0,260.25,0.0,18.5,15.0,906.75,1965.0,0.0,0.0,3165.5,0.0,43.75,2196.25,3165.5,2240.0,925.5
2026-01-10 13:00:00+00:00,0.0,309.0,0.0,20.0,15.0,829.0,1882.0,0.0,0.0,3055.0,0.0,7.0,2169.0,3055.0,2176.0,879.0
2026-01-10 14:00:00+00:00,0.0,343.0,0.0,20.0,14.75,444.25,1810.0,0.0,0.0,2632.0,2.0,0.0,2149.25,2634.0,2149.25,484.75
2026-01-10 15:00:00+00:00,0.0,355.25,0.0,19.75,14.0,92.0,1783.25,0.0,0.0,2264.25,1.5,0.0,2236.5,2265.75,2236.5,29.25
2026-01-10 16:00:00+00:00,0.0,353.25,0.0,17.5,15.0,0.25,1842.5,0.0,0.0,2228.5,477.5,0.0,2451.0,2706.0,2451.0,255.0
2026-01-10 17:00:00+00:00,0.0,382.5,0.0,19.0,15.0,0.0,1843.75,0.0,0.0,2260.25,482.75,0.0,2526.5,2743.0,2526.5,216.5
2026-01-10 18:00:00+00:00,0.0,388.75,0.0,19.0,15.0,0.0,1799.25,0.0,0.0,2222.0,484.25,0.0,2618.0,2706.25,2618.0,88.25
2026-01-10 19:00:00+00:00,0.0,369.5,0.0,19.0,14.0,0.0,1764.75,0.0,0.0,2167.25,372.5,0.0,2534.25,2539.75,2534.25,5.5
2026-01-10 20:00:00+00:00,0.0,329.25,0.0,19.0,14.0,0.0,1723.75,0.0,0.0,2086.0,8.75,0.0,2328.5,2094.75,2328.5,-233.75
2026-01-10 21:00:00+00:00,0.0,325.75,0.0,19.0,14.0,0.0,1703.5,0.0,0.0,2062.25,7.25,0.0,2119.25,2069.5,2119.25,-49.75
2026-01-10 22:00:00+00:00,0.0,321.75,0.0,19.0,14.0,0.0,1721.0,0.0,0.0,2075.75,3.25,0.0,1924.75,2079.0,1924.75,154.25
2026-01-10 23:00:00+00:00,0.0,318.25,0.0,15.0,14.0,0.0,1656.0,0.0,0.0,2003.25,0.75,0.0,1748.75,2004.0,1748.75,255.25
2026-01-11 00:00:00+00:00,0.0,278.25,0.0,14.75,14.0,0.0,1612.75,0.0,0.0,1919.75,0.0,3.0,1586.0,1919.75,1589.0,330.75
2026-01-11 01:00:00+00:00,0.0,261.5,0.0,15.0,14.0,0.0,1499.25,0.0,0.0,1789.75,0.0,0.0,1470.0,1789.75,1470.0,319.75
2026-01-11 02:00:00+00:00,0.0,258.0,0.0,15.0,14.0,0.0,1322.5,0.0,0.0,1609.5,0.0,0.0,1423.75,1609.5,1423.75,185.75
2026-01-11 03:00:00+00:00,0.0,258.0,0.0,15.0,14.0,0.0,1239.0,0.0,0.0,1526.0,0.0,9.0,1407.75,1526.0,1416.75,109.25
2026-01-11 04:00:00+00:00,0.0,258.0,0.0,15.0,14.0,0.0,1264.25,0.0,0.0,1551.25,0.0,9.0,1427.0,1551.25,1436.0,115.25
2026-01-11 05:00:00+00:00,0.0,257.5,0.0,14.75,14.0,0.0,1112.5,0.0,0.0,1398.75,1.25,0.0,1487.0,1400.0,1487.0,-87.0
2026-01-11 06:00:00+00:00,0.0,258.75,0.0,14.25,14.0,44.0,1023.75,0.0,0.0,1354.75,6.0,0.0,1589.0,1360.75,1589.0,-228.25
2026-01-11 07:00:00+00:00,0.0,258.5,0.0,16.75,14.0,345.25,962.25,0.0,0.0,1596.75,6.0,0.0,1767.5,1602.75,1767.5,-164.75
2026-01-11 08:00:00+00:00,0.0,259.25,0.0,19.0,14.0,822.0,843.5,0.0,0.0,1957.75,3.0,0.0,2006.5,1960.75,2006.5,-45.75
2026-01-11 09:00:00+00:00,0.0,258.0,0.0,18.75,14.75,1144.5,769.5,0.0,0.0,2205.5,0.0,0.0,2175.0,2205.5,2175.0,30.5
2026-01-11 10:00:00+00:00,0.0,256.0,0.0,19.0,15.0,1278.5,865.0,0.0,0.0,2433.5,0.0,13.75,2190.5,2433.5,2204.25,229.25
2026-01-11 11:00:00+00:00,0.0,255.25,0.0,16.0,15.75,1301.75,824.5,0.0,0.0,2413.25,0.0,300.0,2232.5,2413.25,2532.5,-119.25
2026-01-11 12:00:00+00:00,0.0,255.25,0.0,15.0,15.75,1119.0,984.0,0.0,0.0,2389.0,0.0,315.75,2125.25,2389.0,2441.0,-52.0
2026-01-11 13:00:00+00:00,0.0,255.25,0.0,13.75,15.0,919.0,739.0,0.0,0.0,1942.0,0.0,298.25,2080.0,1942.0,2378.25,-436.25
2026-01-11 14:00:00+00:00,0.0,256.0,0.0,5.0,15.0,511.25,595.75,0.0,0.0,1383.0,0.0,14.0,1961.0,1383.0,1975.0,-592.0
2026-01-11 15:00:00+00:00,0.0,265.0,0.0,12.25,15.0,127.5,540.75,0.0,0.0,960.5,3.0,0.0,2023.25,963.5,2023.25,-1059.75
2026-01-11 16:00:00+00:00,0.0,298.5,0.0,15.0,15.0,0.25,563.5,0.0,0.0,892.25,17.25,0.0,2226.0,909.5,2226.0,-1316.5
2026-01-11 17:00:00+00:00,0.0,271.5,0.0,17.0,14.25,0.0,547.25,0.0,0.0,850.0,159.0,0.0,2316.25,1009.0,2316.25,-1307.25
2026-01-11 18:00:00+00:00,0.0,436.0,0.0,10.0,13.75,0.0,616.5,0.0,0.0,1076.25,249.25,0.0,2401.0,1325.5,2401.0,-1075.5
2026-01-11 19:00:00+00:00,0.0,572.5,0.0,14.0,13.5,0.0,797.75,0.0,0.0,1397.75,10.25,0.0,2403.5,1408.0,2403.5,-995.5
2026-01-11 20:00:00+00:00,0.0,551.5,0.0,15.5,13.75,0.0,799.75,0.0,0.0,1380.5,9.0,0.0,2284.25,1389.5,2284.25,-894.75
2026-01-11 21:00:00+00:00,0.0,257.75,0.0,14.0,12.25,0.0,758.25,0.0,0.0,1042.25,4.25,0.0,2069.0,1046.5,2069.0,-1022.5
2026-01-11 22:00:00+00:00,0.0,177.75,0.0,14.0,13.5,0.0,680.75,0.0,0.0,886.0,0.0,0.0,1813.5,886.0,1813.5,-927.5
2026-01-11 23:00:00+00:00,0.0,186.25,0.0,12.0,12.5,0.0,641.25,0.0,0.0,852.0,0.0,9.0,1576.75,852.0,1585.75,-733.75
2026-01-12 00:00:00+00:00,0.0,167.75,0.0,13.0,11.5,0.0,654.5,0.0,0.0,846.75,0.0,6.0,1419.25,846.75,1425.25,-578.5
2026-01-12 01:00:00+00:00,0.0,176.25,0.0,14.0,10.25,0.0,729.75,0.0,0.0,930.25,0.0,9.0,1346.25,930.25,1355.25,-425.0
2026-01-12 02:00:00+00:00,0.0,214.75,0.0,14.0,12.0,0.0,605.25,0.0,0.0,846.0,0.0,9.5,1307.0,846.0,1316.5,-470.5
2026-01-12 03:00:00+00:00,0.0,259.25,0.0,13.5,13.5,0.0,482.0,0.0,0.0,768.25,0.0,9.0,1322.75,768.25,1331.75,-563.5
2026-01-12 04:00:00+00:00,0.0,379.5,0.0,14.0,13.25,0.0,475.5,0.0,0.0,882.25,0.0,6.0,1428.5,882.25,1434.5,-552.25
2026-01-12 05:00:00+00:00,0.0,606.75,0.0,14.0,13.0,0.0,425.0,0.0,0.0,1058.75,0.0,0.0,1694.75,1058.75,1694.75,-636.0
2026-01-12 06:00:00+00:00,0.0,809.75,0.0,14.0,13.5,54.75,386.75,0.0,0.0,1278.75,3.0,0.0,2063.0,1281.75,2063.0,-781.25
2026-01-12 07:00:00+00:00,0.0,911.0,0.0,13.5,13.75,485.25,318.0,0.0,0.0,1741.5,5.75,0.0,2263.25,1747.25,2263.25,-516.0
2026-01-12 08:00:00+00:00,0.0,909.5,0.0,10.75,13.5,992.0,253.0,0.0,0.0,2178.75,6.0,0.0,2272.5,2184.75,2272.5,-87.75
2026-01-12 09:00:00+00:00,0.0,852.5,0.0,11.0,14.75,1223.25,208.0,0.0,0.0,2309.5,3.0,0.0,2198.5,2312.5,2198.5,114.0
2026-01-12 10:00:00+00:00,0.0,540.25,0.0,11.0,14.75,1304.0,208.25,0.0,0.0,2078.25,0.0,5.0,2103.0,2078.25,2108.0,-29.75
2026-01-12 11:00:00+00:00,0.0,539.75,0.0,10.0,14.25,1274.75,276.75,0.0,0.0,2115.5,0.0,6.25,2134.25,2115.5,2140.5,-25.0
2026-01-12 12:00:00+00:00,0.0,568.5,0.0,9.75,14.75,1188.0,316.75,0.0,0.0,2097.75,0.0,10.0,2107.5,2097.75,2117.5,-19.75
2026-01-12 13:00:00+00:00,0.0,723.5,0.0,8.25,11.75,1113.0,292.5,0.0,0.0,2149.0,0.0,0.75,2099.75,2149.0,2100.5,48.5
2026-01-12 14:00:00+00:00,0.0,942.75,0.0,10.25,13.0,667.75,173.75,0.0,0.0,1807.5,3.0,0.0,2158.5,1810.5,2158.5,-348.0
2026-01-12 15:00:00+00:00,0.0,960.0,0.0,10.0,14.0,173.75,119.5,0.0,0.0,1277.25,6.5,0.0,2330.5,1283.75,2330.5,-1046.75
2026-01-12 16:00:00+00:00,0.0,1009.25,0.0,10.0,14.0,0.75,114.0,0.0,0.0,1148.0,75.0,0.0,2574.75,1223.0,2574.75,-1351.75
2026-01-12 17:00:00+00:00,0.0,1168.75,0.0,10.25,14.75,0.0,76.0,0.0,0.0,1269.75,185.5,0.0,2661.5,1455.25,2661.5,-1206.25
2026-01-12 18:00:00+00:00,0.0,1310.75,0.0,9.75,14.0,0.0,44.75,0.0,0.0,1379.25,107.25,0.0,2774.75,1486.5,2774.75,-1288.25
2026-01-12 19:00:00+00:00,0.0,1362.5,0.0,10.0,14.0,0.0,36.5,0.0,0.0,1423.0,73.0,0.0,2737.0,1496.0,2737.0,-1241.0
2026-01-12 20:00:00+00:00,2.75,1327.75,0.0,9.5,14.0,0.0,29.75,0.0,0.0,1383.75,3.0,0.0,2556.25,1386.75,2556.25,-1169.5
2026-01-12 21:00:00+00:00,12.5,990.5,0.0,9.75,14.0,0.0,26.5,0.0,0.0,1053.25,0.0,0.0,2282.25,1053.25,2282.25,-1229.0
2026-01-12 22:00:00+00:00,15.75,636.5,0.0,10.0,14.0,0.0,51.5,0.0,0.0,727.75,0.0,0.0,1990.75,727.75,1990.75,-1263.0
2026-01-12 23:00:00+00:00,16.0,236.25,0.0,9.0,14.0,0.0,113.75,0.0,0.0,389.0,0.0,6.0,1739.5,389.0,1745.5,-1356.5
2026-01-13 00:00:00+00:00,16.0,157.5,0.0,9.0,14.0,0.0,201.25,0.0,0.0,397.75,0.0,3.0,1571.75,397.75,1574.75,-1177.0
2026-01-13 01:00:00+00:00,16.0,135.25,0.0,9.0,14.0,0.0,283.0,0.0,0.0,457.25,0.0,0.75,1488.5,457.25,1489.25,-1032.0
2026-01-13 02:00:00+00:00,16.0,134.5,0.0,5.0,14.0,0.0,386.5,0.0,0.0,556.0,0.0,3.0,1449.0,556.0,1452.0,-896.0
2026-01-13 03:00:00+00:00,16.0,180.5,0.0,5.0,14.0,0.0,432.5,0.0,0.0,648.0,0.0,3.0,1463.0,648.0,1466.0,-818.0
2026-01-13 04:00:00+00:00,15.25,340.75,0.0,5.0,14.0,0.0,422.5,0.0,0.0,797.5,0.0,3.0,1561.0,797.5,1564.0,-766.5
2026-01-13 05:00:00+00:00,14.75,674.5,0.0,5.0,13.75,0.0,397.25,0.0,0.0,1105.25,0.0,3.0,1832.5,1105.25,1835.5,-730.25
2026-01-13 06:00:00+00:00,16.0,867.5,0.0,5.0,14.0,59.25,442.75,0.0,0.0,1404.5,6.0,0.0,2197.5,1410.5,2197.5,-787.0
2026-01-13 07:00:00+00:00,16.0,934.5,0.0,8.75,14.0,463.0,453.5,0.0,0.0,1889.75,12.0,0.0,2350.0,1901.75,2350.0,-448.25
2026-01-13 08:00:00+00:00,16.0,572.0,0.0,9.0,14.0,979.25,458.75,0.0,0.0,2049.0,0.0,9.0,2357.5,2049.0,2366.5,-317.5
2026-01-13 09:00:00+00:00,15.75,565.75,0.0,9.75,13.75,1238.5,508.5,0.0,0.0,2352.0,0.0,3.0,2233.0,2352.0,2236.0,116.0
2026-01-13 10:00:00+00:00,16.0,535.25,0.0,10.5,12.5,1281.75,636.5,0.0,0.0,2492.5,0.0,86.25,2208.75,2492.5,2295.0,197.5
2026-01-13 11:00:00+00:00,16.0,521.0,0.0,9.0,13.0,1238.5,716.75,0.0,0.0,2514.25,0.0,161.25,2183.25,2514.25,2344.5,169.75
2026-01-13 12:00:00+00:00,16.0,543.25,0.0,8.5,13.0,1109.5,829.75,0.0,0.0,2520.0,0.0,12.0,2141.25,2520.0,2153.25,366.75
2026-01-13 13:00:00+00:00,16.0,637.5,0.0,9.0,13.0,915.5,919.25,0.0,0.0,2510.25,0.0,3.0,2187.75,2510.25,2190.75,319.5
2026-01-13 14:00:00+00:00,16.0,889.0,0.0,9.0,15.0,547.0,933.25,0.0,0.0,2409.25,0.0,0.0,2256.25,2409.25,2256.25,153.0
2026-01-13 15:00:00+00:00,15.5,991.5,0.0,9.0,15.0,130.75,841.5,0.0,0.0,2003.25,8.0,0.0,2374.25,2011.25,2374.25,-363.0
2026-01-13 16:00:00+00:00,15.25,1000.5,0.0,9.0,11.5,0.5,812.0,0.0,0.0,1848.75,6.0,0.0,2547.0,1854.75,2547.0,-692.25
2026-01-13 17:00:00+00:00,16.0,1031.75,0.0,9.0,12.75,0.0,830.75,0.0,0.0,1900.25,12.0,0.0,2648.75,1912.25,2648.75,-736.5
2026-01-13 18:00:00+00:00,15.5,1031.25,0.0,8.5,10.25,0.0,808.75,0.0,0.0,1874.25,12.0,0.0,2752.75,1886.25,2752.75,-866.5
2026-01-13 19:00:00+00:00,15.0,940.75,0.0,5.0,11.75,0.0,882.0,0.0,0.0,1854.5,6.0,0.0,2719.75,1860.5,2719.75,-859.25
2026-01-13 20:00:00+00:00,15.0,943.25,0.0,7.0,10.25,0.0,990.75,0.0,0.0,1966.25,3.0,0.0,2539.0,1969.25,2539.0,-569.75
2026-01-13 21:00:00+00:00,15.0,322.75,0.0,9.0,11.5,0.0,1016.25,0.0,0.0,1374.5,0.0,0.0,2269.75,1374.5,2269.75,-895.25
2026-01-13 22:00:00+00:00,15.0,216.75,0.0,9.0,12.0,0.0,1010.25,0.0,0.0,1263.0,0.0,0.0,1965.0,1263.0,1965.0,-702.0
2026-01-13 23:00:00+00:00,15.0,200.75,0.0,9.0,12.0,0.0,1005.75,0.0,0.0,1242.5,0.0,8.25,1722.75,1242.5,1731.0,-488.5
2026-01-14 00:00:00+00:00,15.0,186.5,0.0,9.0,12.0,0.0,1007.0,0.0,0.0,1229.5,0.0,7.25,1556.25,1229.5,1563.5,-334.0
2026-01-14 01:00:00+00:00,15.0,186.25,0.0,9.0,12.5,0.0,949.25,0.0,0.0,1172.0,0.0,12.0,1467.75,1172.0,1479.75,-307.75
2026-01-14 02:00:00+00:00,15.0,194.25,0.0,9.0,13.0,0.0,925.75,0.0,0.0,1157.0,0.0,12.0,1441.5,1157.0,1453.5,-296.5
2026-01-14 03:00:00+00:00,15.0,271.0,0.0,9.0,13.0,0.0,792.25,0.0,0.0,1100.25,0.0,12.0,1452.0,1100.25,1464.0,-363.75
2026-01-14 04:00:00+00:00,14.75,542.0,0.0,9.0,12.25,0.0,681.25,0.0,0.0,1259.25,0.0,3.0,1546.25,1259.25,1549.25,-290.0
2026-01-14 05:00:00+00:00,15.0,870.5,0.0,8.25,11.25,0.0,732.0,0.0,0.0,1637.0,0.0,0.0,1821.25,1637.0,1821.25,-184.25
2026-01-14 06:00:00+00:00,15.75,898.5,0.0,8.0,12.0,34.0,787.75,0.0,0.0,1756.0,6.0,0.0,2184.5,1762.0,2184.5,-422.5
2026-01-14 07:00:00+00:00,15.5,970.25,0.0,7.25,12.0,299.25,795.25,0.0,0.0,2099.5,11.0,0.0,2355.75,2110.5,2355.75,-245.25
2026-01-14 08:00:00+00:00,13.5,655.5,0.0,6.5,12.0,778.5,794.25,0.0,0.0,2260.25,0.0,0.0,2421.0,2260.25,2421.0,-160.75
2026-01-14 09:00:00+00:00,12.0,620.25,0.0,5.0,13.0,967.5,942.0,0.0,0.0,2559.75,0.0,195.75,2363.0,2559.75,2558.75,1.0
