,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-24 08:00:00+00:00,28.51,176.59,0.0,150.59,703.28,86.62,0.13,0.14,293.97,1439.8300000000004,0.0,0.0,1921.95,1439.8300000000004,1921.95,-482.11999999999966
2026-01-24 09:00:00+00:00,29.81,172.08,0.0,158.27,703.47,119.52,0.13,0.02,292.35,1475.65,0.0,0.0,1958.99,1475.65,1958.99,-483.3399999999999
2026-01-24 10:00:00+00:00,29.11,173.2,0.0,149.6,703.54,117.98,0.13,0.0,292.21,1465.77,0.0,0.0,1980.04,1465.77,1980.04,-514.27
2026-01-24 11:00:00+00:00,32.33,172.17,0.0,129.99,703.51,106.73,0.11,0.0,291.97,1436.81,0.0,0.0,1960.67,1436.81,1960.67,-523.8600000000001
2026-01-24 12:00:00+00:00,30.15,172.72,0.0,102.34,703.62,96.24,0.09,0.0,292.81,1397.9699999999998,0.0,0.0,1899.93,1397.9699999999998,1899.93,-501.96000000000026
2026-01-24 13:00:00+00:00,23.14,172.57,0.0,167.72,703.53,61.98,0.09,0.0,298.79,1427.82,0.0,0.0,1801.18,1427.82,1801.18,-373.3600000000001
2026-01-24 14:00:00+00:00,21.93,177.23,0.0,373.44,703.82,29.42,0.1,0.02,380.2,1686.16,0.0,0.0,1764.21,1686.16,1764.21,-78.04999999999995
2026-01-24 15:00:00+00:00,22.28,176.85,0.0,528.81,703.52,5.53,0.1,0.02,470.79,1907.8999999999999,0.0,0.0,1763.26,1907.8999999999999,1763.26,144.63999999999987
2026-01-24 16:00:00+00:00,22.15,176.24,0.0,562.25,703.55,0.11,0.1,0.02,487.81,1952.2299999999998,0.0,0.0,1794.14,1952.2299999999998,1794.14,158.0899999999997
2026-01-24 17:00:00+00:00,26.13,175.82,0.0,562.52,703.48,0.22,0.09,0.0,491.97,1960.23,0.0,0.0,1806.83,1960.23,1806.83,153.4000000000001
2026-01-24 18:00:00+00:00,30.87,175.45,0.0,565.15,703.46,0.22,0.09,0.0,474.41,1949.65,0.0,0.0,1801.24,1949.65,1801.24,148.41000000000008
2026-01-24 19:00:00+00:00,30.99,175.36,0.0,492.38,703.67,0.11,0.1,0.01,380.99,1783.61,0.0,0.0,1727.53,1783.61,1727.53,56.07999999999993
2026-01-24 20:00:00+00:00,30.37,174.9,0.0,329.01,703.5,0.08,0.1,0.0,297.95,1535.9099999999999,0.0,0.0,1600.63,1535.9099999999999,1600.63,-64.72000000000025
2026-01-24 21:00:00+00:00,28.79,170.43,0.0,176.23,703.48,0.03,0.1,0.01,292.01,1371.08,0.0,0.0,1532.06,1371.08,1532.06,-160.98000000000002
2026-01-24 22:00:00+00:00,28.62,168.97,0.0,101.56,703.68,0.03,0.09,0.0,295.25,1298.1999999999998,0.0,0.0,1440.41,1298.1999999999998,1440.41,-142.21000000000026
2026-01-24 23:00:00+00:00,29.83,167.99,0.0,95.33,703.47,0.04,0.09,0.0,289.48,1286.23,0.0,0.0,1374.68,1286.23,1374.68,-88.45000000000005
2026-01-25 00:00:00+00:00,29.12,168.54,0.0,95.08,703.42,0.03,0.09,0.0,290.38,1286.6599999999999,0.0,0.0,1318.26,1286.6599999999999,1318.26,-31.600000000000136
2026-01-25 01:00:00+00:00,28.54,168.58,0.0,94.82,703.29,0.03,0.09,0.01,288.37,1283.73,0.0,0.0,1282.03,1283.73,1282.03,1.7000000000000455
2026-01-25 02:00:00+00:00,28.17,168.46,0.0,94.86,703.48,0.03,0.1,0.05,289.25,1284.4,0.0,0.0,1276.44,1284.4,1276.44,7.960000000000036
2026-01-25 03:00:00+00:00,28.55,168.09,0.0,94.37,703.35,0.03,0.1,0.18,289.2,1283.87,0.0,0.0,1300.59,1283.87,1300.59,-16.720000000000027
2026-01-25 04:00:00+00:00,28.73,169.43,0.0,94.9,703.5,0.06,0.1,0.26,288.94,1285.9199999999998,0.0,0.0,1344.97,1285.9199999999998,1344.97,-59.05000000000018
2026-01-25 05:00:00+00:00,28.16,170.37,0.0,118.95,703.26,0.11,0.1,0.29,286.61,1307.85,0.0,0.0,1400.75,1307.85,1400.75,-92.90000000000009
2026-01-25 06:00:00+00:00,28.6,170.72,0.0,162.02,703.68,0.4,0.1,0.45,285.36,1351.33,0.0,0.0,1492.14,1351.33,1492.14,-140.81000000000017
2026-01-25 07:00:00+00:00,27.39,171.16,0.0,239.14,703.61,6.19,0.1,0.39,287.81,1435.79,0.07,0.0,1629.25,1435.86,1629.25,-193.3900000000001
2026-01-25 08:00:00+00:00,27.68,170.9,0.0,226.86,703.57,15.9,0.1,0.42,287.61,1433.0400000000004,0.0,0.0,1745.74,1433.0400000000004,1745.74,-312.6999999999996
2026-01-25 09:00:00+00:00,30.28,170.44,0.0,181.74,703.6,22.98,0.1,0.7,288.27,1398.11,0.0,0.0,1835.08,1398.11,1835.08,-436.97
2026-01-25 10:00:00+00:00,27.58,170.24,0.0,245.94,703.68,39.83,0.1,0.81,287.55,1475.7299999999998,0.0,0.0,1940.19,1475.7299999999998,1940.19,-464.46000000000026
2026-01-25 11:00:00+00:00,28.06,168.93,0.0,209.17,703.69,35.22,0.1,0.48,288.09,1433.7399999999998,0.0,0.0,1922.05,1433.7399999999998,1922.05,-488.3100000000002
2026-01-25 12:00:00+00:00,28.07,168.83,0.0,167.94,703.78,30.09,0.1,0.09,288.88,1387.7799999999997,0.0,0.0,1847.13,1387.7799999999997,1847.13,-459.35000000000036
2026-01-25 13:00:00+00:00,28.04,168.57,0.0,175.92,703.9,34.82,0.1,0.0,296.79,1408.1399999999996,0.0,0.0,1789.18,1408.1399999999996,1789.18,-381.0400000000004
2026-01-25 14:00:00+00:00,26.84,168.67,0.0,296.92,703.8,10.11,0.1,0.0,377.53,1583.9699999999998,0.0,0.0,1694.68,1583.9699999999998,1694.68,-110.71000000000026
2026-01-25 15:00:00+00:00,27.15,173.44,0.0,482.99,703.87,1.53,0.11,0.05,472.09,1861.2299999999998,0.0,0.0,1668.92,1861.2299999999998,1668.92,192.30999999999972
2026-01-25 16:00:00+00:00,28.76,173.37,0.0,586.1,703.98,0.1,0.11,0.55,488.97,1981.9399999999998,0.0,0.0,1740.12,1981.9399999999998,1740.12,241.81999999999994
2026-01-25 17:00:00+00:00,27.87,174.81,0.0,643.45,703.6,0.22,0.11,0.19,487.71,2037.96,0.0,0.0,1744.7,2037.96,1744.7,293.26
2026-01-25 18:00:00+00:00,28.55,174.57,0.0,620.59,703.68,0.23,0.11,0.19,473.53,2001.4499999999998,0.0,0.0,1773.37,2001.4499999999998,1773.37,228.07999999999993
2026-01-25 19:00:00+00:00,29.09,174.16,0.0,597.13,703.45,0.12,0.11,0.16,380.34,1884.5599999999997,0.0,0.0,1751.26,1884.5599999999997,1751.26,133.29999999999973
2026-01-25 20:00:00+00:00,28.72,170.25,0.0,448.82,703.61,0.08,0.11,0.1,299.02,1650.7099999999998,0.0,0.0,1651.69,1650.7099999999998,1651.69,-0.9800000000002456
2026-01-25 21:00:00+00:00,29.31,169.72,0.0,330.96,703.65,0.03,0.11,0.04,291.63,1525.4499999999998,0.0,0.0,1564.73,1525.4499999999998,1564.73,-39.2800000000002
2026-01-25 22:00:00+00:00,28.69,169.58,0.0,305.18,703.7,0.03,0.11,0.0,290.74,1498.03,0.0,0.0,1493.3,1498.03,1493.3,4.730000000000018
2026-01-25 23:00:00+00:00,29.08,169.87,0.0,297.89,703.84,0.03,0.11,0.0,290.65,1491.4699999999998,0.0,0.0,1413.26,1491.4699999999998,1413.26,78.20999999999981
2026-01-26 00:00:00+00:00,28.14,169.57,0.0,291.68,703.6,0.03,0.11,0.0,291.48,1484.61,0.0,0.0,1395.79,1484.61,1395.79,88.81999999999994
2026-01-26 01:00:00+00:00,27.58,169.83,0.0,290.91,703.62,0.03,0.11,0.03,291.68,1483.79,0.0,0.0,1386.23,1483.79,1386.23,97.55999999999995
2026-01-26 02:00:00+00:00,27.19,169.24,0.0,289.2,703.63,0.03,0.11,0.0,291.48,1480.8799999999999,0.0,0.0,1385.05,1480.8799999999999,1385.05,95.82999999999993
2026-01-26 03:00:00+00:00,27.78,169.58,0.0,288.32,703.53,0.03,0.11,0.0,291.43,1480.78,0.0,0.0,1409.37,1480.78,1409.37,71.41000000000008
2026-01-26 04:00:00+00:00,29.2,170.95,0.0,290.95,703.53,0.07,0.11,0.0,290.58,1485.3899999999996,0.08,0.0,1524.11,1485.4699999999996,1524.11,-38.64000000000033
2026-01-26 05:00:00+00:00,27.61,175.53,0.0,436.34,703.22,0.43,0.12,0.01,289.71,1632.97,0.0,0.0,1864.74,1632.97,1864.74,-231.76999999999998
2026-01-26 06:00:00+00:00,27.87,176.78,0.0,589.89,703.21,2.71,0.12,0.0,295.63,1796.21,0.32,0.0,2076.2,1796.53,2076.2,-279.66999999999985
2026-01-26 07:00:00+00:00,28.56,178.98,0.0,693.17,703.0,42.67,0.11,0.0,372.02,2018.51,172.18,0.0,2132.53,2190.69,2132.53,58.159999999999854
2026-01-26 08:00:00+00:00,27.85,179.19,0.0,696.11,703.0,119.18,0.1,0.0,468.42,2193.85,173.91,0.0,2153.05,2367.7599999999998,2153.05,214.70999999999958
2026-01-26 09:00:00+00:00,27.95,179.67,0.0,581.27,702.95,218.56,0.09,0.01,527.11,2237.61,166.1,0.0,2128.46,2403.71,2128.46,275.25
2026-01-26 10:00:00+00:00,26.65,179.92,0.0,433.59,702.86,271.91,0.14,0.01,528.17,2143.25,0.19,0.0,2123.2,2143.44,2123.2,20.240000000000236
2026-01-26 11:00:00+00:00,27.29,178.25,0.0,378.87,702.94,335.9,0.18,0.0,528.93,2152.36,0.0,0.0,2135.67,2152.36,2135.67,16.690000000000055
2026-01-26 12:00:00+00:00,28.36,178.47,0.0,284.99,703.23,313.96,0.17,0.02,529.45,2038.65,0.0,0.0,2005.68,2038.65,2005.68,32.97000000000003
2026-01-26 13:00:00+00:00,30.15,179.89,0.0,398.03,703.25,196.65,0.17,0.03,529.06,2037.23,1.6,0.0,1906.05,2038.83,1906.05,132.77999999999997
2026-01-26 14:00:00+00:00,29.56,179.18,0.0,577.12,703.27,108.8,0.17,0.0,529.63,2127.73,173.18,0.0,1903.91,2300.91,1903.91,396.9999999999998
2026-01-26 15:00:00+00:00,28.82,181.29,0.0,630.23,703.36,23.5,0.16,0.0,530.14,2097.5,102.56,0.0,1877.27,2200.06,1877.27,322.78999999999996
2026-01-26 16:00:00+00:00,27.28,180.12,0.0,673.72,703.24,1.39,0.16,0.0,529.77,2115.6800000000003,170.18,0.0,1978.45,2285.86,1978.45,307.4100000000001
2026-01-26 17:00:00+00:00,28.03,180.16,0.0,671.19,703.41,0.96,0.15,0.0,528.58,2112.48,165.82,0.0,2019.94,2278.3,2019.94,258.3600000000001
2026-01-26 18:00:00+00:00,27.73,180.05,0.0,672.34,703.23,0.72,0.15,0.03,521.83,2106.08,165.49,0.0,2053.67,2271.5699999999997,2053.67,217.89999999999964
2026-01-26 19:00:00+00:00,26.28,178.4,0.0,621.68,703.18,0.41,0.15,0.02,476.38,2006.5,0.2,0.0,1982.85,2006.7,1982.85,23.850000000000136
2026-01-26 20:00:00+00:00,27.19,176.6,0.0,449.25,703.06,0.16,0.15,0.0,384.64,1741.0500000000002,0.0,0.0,1859.78,1741.0500000000002,1859.78,-118.72999999999979
2026-01-26 21:00:00+00:00,27.43,176.68,0.0,318.34,703.32,0.04,0.14,0.03,297.81,1523.79,0.0,0.0,1732.99,1523.79,1732.99,-209.20000000000005
2026-01-26 22:00:00+00:00,27.79,171.43,0.0,252.84,703.25,0.04,0.12,0.13,291.49,1447.09,0.0,0.0,1649.82,1447.09,1649.82,-202.73000000000002
2026-01-26 23:00:00+00:00,26.78,172.61,0.0,203.08,703.23,0.06,0.11,0.1,291.46,1397.4299999999998,0.0,0.0,1579.21,1397.4299999999998,1579.21,-181.7800000000002
2026-01-27 00:00:00+00:00,26.99,172.21,0.0,182.87,703.32,0.04,0.1,0.07,292.35,1377.9499999999998,0.0,0.0,1530.52,1377.9499999999998,1530.52,-152.57000000000016
2026-01-27 01:00:00+00:00,29.28,172.2,0.0,181.89,703.24,0.04,0.09,0.09,292.73,1379.56,0.0,0.0,1531.74,1379.56,1531.74,-152.18000000000006
2026-01-27 02:00:00+00:00,28.09,172.29,0.0,182.16,703.52,0.03,0.09,0.03,293.41,1379.62,0.0,0.0,1521.57,1379.62,1521.57,-141.95000000000005
2026-01-27 03:00:00+00:00,28.67,172.36,0.0,181.88,703.25,0.03,0.09,0.01,337.7,1423.99,0.0,0.0,1530.49,1423.99,1530.49,-106.5
2026-01-27 04:00:00+00:00,29.34,176.47,0.0,207.04,703.24,0.08,0.09,0.03,364.39,1480.6799999999998,0.0,0.0,1624.3,1480.6799999999998,1624.3,-143.62000000000012
2026-01-27 05:00:00+00:00,29.98,194.41,0.0,297.96,702.74,0.54,0.08,0.02,458.1,1683.83,0.25,0.0,1952.48,1684.08,1952.48,-268.4000000000001
2026-01-27 06:00:00+00:00,27.32,282.53,0.0,554.27,702.6,6.19,0.08,0.0,530.2,2103.1899999999996,163.12,0.0,2120.76,2266.3099999999995,2120.76,145.54999999999927
2026-01-27 07:00:00+00:00,29.6,283.59,0.0,648.38,702.35,57.7,0.08,0.0,530.9,2252.6,174.98,0.0,2179.36,2427.58,2179.36,248.2199999999998
2026-01-27 08:00:00+00:00,30.71,222.34,0.0,603.21,702.35,153.21,0.09,0.0,529.79,2241.7,128.48,0.0,2219.48,2370.18,2219.48,150.69999999999982
2026-01-27 09:00:00+00:00,30.2,179.97,0.0,416.14,702.36,254.19,0.09,0.0,507.75,2090.7,0.0,0.0,2120.79,2090.7,2120.79,-30.090000000000146
2026-01-27 10:00:00+00:00,29.83,179.95,0.0,231.09,702.27,318.44,0.11,0.07,473.25,1935.0099999999998,0.0,0.0,2151.49,1935.0099999999998,2151.49,-216.48000000000002
2026-01-27 11:00:00+00:00,29.8,179.67,0.0,187.96,702.56,359.39,0.13,0.07,473.64,1933.2200000000003,0.0,0.0,2141.91,1933.2200000000003,2141.91,-208.6899999999996
2026-01-27 12:00:00+00:00,29.32,179.81,0.0,196.13,702.65,336.37,0.13,0.12,474.18,1918.7099999999998,0.07,0.0,2082.68,1918.7799999999997,2082.68,-163.9000000000001
2026-01-27 13:00:00+00:00,29.97,195.92,0.0,293.7,702.76,257.26,0.13,0.2,507.73,1987.67,0.0,0.0,1987.12,1987.67,1987.12,0.5500000000001819
2026-01-27 14:00:00+00:00,29.68,283.44,0.0,521.84,702.94,120.67,0.18,0.3,529.95,2189.0,120.77,0.0,1953.82,2309.77,1953.82,355.95000000000005
2026-01-27 15:00:00+00:00,29.68,284.02,0.0,643.07,703.04,23.34,0.2,0.27,529.95,2213.5699999999997,164.31,0.0,1957.81,2377.8799999999997,1957.81,420.0699999999997
2026-01-27 16:00:00+00:00,29.24,282.16,0.0,655.24,702.94,2.88,0.19,0.29,531.41,2204.3500000000004,174.37,0.0,2012.21,2378.7200000000003,2012.21,366.5100000000002
2026-01-27 17:00:00+00:00,29.6,281.74,0.0,568.6,703.17,1.85,0.19,0.6,530.56,2116.31,139.89,0.0,2045.21,2256.2,2045.21,210.98999999999978
2026-01-27 18:00:00+00:00,28.66,282.01,0.0,552.92,703.18,1.37,0.19,0.45,522.83,2091.61,109.72,0.0,2040.93,2201.33,2040.93,160.39999999999986
2026-01-27 19:00:00+00:00,28.55,238.36,0.0,409.43,703.17,0.52,0.19,0.41,478.09,1858.72,30.86,0.0,1994.95,1889.58,1994.95,-105.37000000000012
2026-01-27 20:00:00+00:00,28.66,184.24,0.0,233.14,703.15,0.13,0.18,0.37,384.41,1534.2800000000002,0.0,0.0,1847.2,1534.2800000000002,1847.2,-312.91999999999985
2026-01-27 21:00:00+00:00,24.91,171.63,0.0,191.63,703.06,0.1,0.18,0.39,296.8,1388.7,0.0,0.0,1738.15,1388.7,1738.15,-349.45000000000005
2026-01-27 22:00:00+00:00,28.48,171.43,0.0,166.05,702.96,0.08,0.17,0.3,292.98,1362.45,0.0,0.0,1643.97,1362.45,1643.97,-281.52
2026-01-27 23:00:00+00:00,29.29,167.73,0.0,136.91,703.26,0.08,0.17,0.15,265.39,1302.98,0.0,0.0,1560.17,1302.98,1560.17,-257.19000000000005
2026-01-28 00:00:00+00:00,29.48,168.64,0.0,120.29,703.18,0.08,0.17,0.09,260.95,1282.8799999999999,0.0,0.0,1502.75,1282.8799999999999,1502.75,-219.87000000000012
2026-01-28 01:00:00+00:00,27.81,168.52,0.0,118.97,703.29,0.08,0.17,0.09,261.89,1280.82,0.0,0.0,1469.12,1280.82,1469.12,-188.29999999999995
2026-01-28 02:00:00+00:00,26.57,168.5,0.0,119.91,703.09,0.08,0.17,0.14,261.43,1279.89,0.0,0.0,1442.8,1279.89,1442.8,-162.90999999999985
2026-01-28 03:00:00+00:00,29.59,168.76,0.0,118.0,702.88,0.08,0.16,0.04,261.94,1281.45,0.0,0.0,1476.27,1281.45,1476.27,-194.81999999999994
2026-01-28 04:00:00+00:00,28.94,173.58,0.0,116.62,702.99,0.13,0.16,0.08,284.58,1307.08,0.0,0.0,1584.1,1307.08,1584.1,-277.02
2026-01-28 05:00:00+00:00,30.18,173.4,0.0,196.8,702.77,0.44,0.17,0.07,379.2,1483.0300000000002,1.1,0.0,1887.77,1484.13,1887.77,-403.6399999999999
2026-01-28 06:00:00+00:00,28.95,174.04,0.0,475.33,703.02,2.22,0.19,0.21,479.54,1863.5,151.95,0.0,2042.56,2015.45,2042.56,-27.1099999999999
2026-01-28 07:00:00+00:00,29.55,176.95,0.0,589.51,702.76,24.39,0.19,1.04,521.76,2046.15,173.71,0.0,2126.01,2219.86,2126.01,93.84999999999991
2026-01-28 08:00:00+00:00,29.27,177.11,0.0,580.65,702.78,67.39,0.19,1.3,521.03,2079.7200000000003,173.12,0.0,2146.5,2252.84,2146.5,106.34000000000015
2026-01-28 09:00:00+00:00,30.38,177.14,0.0,426.48,703.07,135.74,0.19,1.65,521.84,1996.4900000000002,140.27,0.0,2125.32,2136.76,2125.32,11.440000000000055
2026-01-28 10:00:00+00:00,30.35,177.89,0.0,278.41,703.18,179.25,0.19,1.97,521.75,1892.99,1.56,0.0,2151.68,1894.55,2151.68,-257.1299999999999
2026-01-28 11:00:00+00:00,30.61,177.55,0.0,185.81,703.31,159.68,0.18,1.27,522.8,1781.21,0.0,0.0,2123.48,1781.21,2123.48,-342.27
2026-01-28 12:00:00+00:00,31.27,178.23,0.0,206.25,703.4,116.09,0.18,0.81,523.8,1760.03,0.0,0.0,2068.55,1760.03,2068.55,-308.5200000000002
2026-01-28 13:00:00+00:00,30.2,178.09,0.0,352.32,703.45,77.98,0.18,0.04,523.09,1865.35,0.0,0.0,2015.36,1865.35,2015.36,-150.01
2026-01-28 14:00:00+00:00,30.52,178.42,0.0,522.27,703.31,30.91,0.18,0.02,522.25,1987.88,169.84,0.0,2005.97,2157.7200000000003,2005.97,151.75000000000023
2026-01-28 15:00:00+00:00,29.53,177.26,0.0,576.37,703.34,3.92,0.19,0.01,523.51,2014.13,155.29,0.0,1981.18,2169.42,1981.18,188.24
2026-01-28 16:00:00+00:00,30.04,176.51,0.0,610.52,703.16,1.09,0.19,0.17,522.13,2043.81,157.08,0.0,1969.59,2200.89,1969.59,231.29999999999995
2026-01-28 17:00:00+00:00,30.94,176.11,0.0,588.05,703.43,0.53,0.19,0.17,522.29,2021.7099999999998,160.33,0.0,2023.78,2182.04,2023.78,158.26
2026-01-28 18:00:00+00:00,29.59,175.23,0.0,494.33,703.66,0.38,0.19,0.21,468.17,1871.7600000000002,0.1,0.0,2006.91,1871.8600000000001,2006.91,-135.04999999999995
2026-01-28 19:00:00+00:00,30.08,175.25,0.0,365.48,703.56,0.2,0.19,0.15,373.7,1648.6100000000001,0.0,0.0,1949.57,1648.6100000000001,1949.57,-300.9599999999998
2026-01-28 20:00:00+00:00,29.26,175.08,0.0,292.44,703.42,0.21,0.18,0.13,278.51,1479.23,0.0,0.0,1805.86,1479.23,1805.86,-326.6299999999999
2026-01-28 21:00:00+00:00,28.59,171.39,0.0,287.47,703.56,0.03,0.19,0.07,259.47,1450.77,0.0,0.0,1700.21,1450.77,1700.21,-249.44000000000005
2026-01-28 22:00:00+00:00,28.96,172.02,0.0,279.53,703.26,0.03,0.18,0.05,259.27,1443.3,0.0,0.0,1593.47,1443.3,1593.47,-150.17000000000007
2026-01-28 23:00:00+00:00,30.24,173.28,0.0,271.84,703.01,0.04,0.18,0.01,264.19,1442.79,0.0,0.0,1526.19,1442.79,1526.19,-83.40000000000009
2026-01-29 00:00:00+00:00,29.14,172.5,0.0,279.28,703.42,0.04,0.18,0.17,266.3,1451.03,0.0,0.0,1451.89,1451.03,1451.89,-0.8600000000001273
2026-01-29 01:00:00+00:00,31.35,171.11,0.0,287.81,703.28,0.04,0.18,0.62,265.63,1460.02,0.0,0.0,1457.24,1460.02,1457.24,2.7799999999999727
2026-01-29 02:00:00+00:00,30.24,171.79,0.0,288.18,703.41,0.03,0.18,0.54,265.44,1459.81,0.0,0.0,1424.92,1459.81,1424.92,34.88999999999987
2026-01-29 03:00:00+00:00,30.55,171.81,0.0,295.93,703.35,0.03,0.18,0.29,266.05,1468.19,0.0,0.0,1463.42,1468.19,1463.42,4.769999999999982
2026-01-29 04:00:00+00:00,30.81,171.51,0.0,305.74,703.24,0.09,0.17,0.11,275.65,1487.3199999999997,0.0,0.0,1572.82,1487.3199999999997,1572.82,-85.50000000000023
2026-01-29 05:00:00+00:00,30.65,176.62,0.0,480.22,703.01,0.43,0.18,0.09,354.38,1745.58,0.07,0.0,1861.62,1745.6499999999999,1861.62,-115.97000000000003
2026-01-29 06:00:00+00:00,30.45,175.9,0.0,569.61,703.14,3.66,0.18,0.01,459.5,1942.45,145.72,0.0,2021.32,2088.17,2021.32,66.85000000000014
2026-01-29 07:00:00+00:00,30.35,174.75,0.0,739.08,703.06,42.74,0.18,0.0,498.18,2188.34,171.67,0.0,2085.21,2360.01,2085.21,274.8000000000002
2026-01-29 08:00:00+00:00,29.73,177.39,0.0,752.73,704.86,110.99,0.18,0.03,499.6,2275.51,173.5,0.0,2078.44,2449.01,2078.44,370.57000000000016
2026-01-29 09:00:00+00:00,30.45,177.46,0.0,638.51,704.57,177.33,0.19,0.01,503.38,2231.9,173.86,0.0,2076.05,2405.76,2076.05,329.71000000000004
2026-01-29 10:00:00+00:00,30.9,178.22,0.0,544.57,703.0,200.64,0.19,0.0,522.01,2179.5299999999997,173.68,0.0,2091.92,2353.2099999999996,2091.92,261.2899999999995
2026-01-29 11:00:00+00:00,31.27,178.1,0.0,430.4,703.24,163.08,0.19,0.01,523.07,2029.3600000000001,91.04,0.0,2070.66,2120.4,2070.66,49.74000000000024
2026-01-29 12:00:00+00:00,31.69,178.08,0.0,353.76,703.16,170.19,0.19,0.0,530.07,1967.1400000000003,0.09,0.0,2033.53,1967.2300000000002,2033.53,-66.29999999999973
2026-01-29 13:00:00+00:00,29.86,177.19,0.0,449.8,703.42,138.83,0.19,0.0,529.64,2028.9299999999998,0.2,0.0,1960.91,2029.1299999999999,1960.91,68.2199999999998
2026-01-29 14:00:00+00:00,29.67,177.15,0.0,641.37,703.35,73.25,0.19,0.0,528.33,2153.31,150.45,0.0,1972.72,2303.7599999999998,1972.72,331.03999999999974
2026-01-29 15:00:00+00:00,30.95,177.13,0.0,751.49,703.26,16.69,0.19,0.0,513.54,2193.25,166.91,0.0,1949.43,2360.16,1949.43,410.7299999999998
2026-01-29 16:00:00+00:00,30.31,176.43,0.0,747.16,703.28,1.13,0.19,0.0,527.5,2186.0,172.14,0.0,1960.89,2358.14,1960.89,397.2499999999998
2026-01-29 17:00:00+00:00,31.05,176.27,0.0,738.99,703.28,0.59,0.19,0.0,527.86,2178.23,171.23,0.0,1999.31,2349.46,1999.31,350.1500000000001
2026-01-29 18:00:00+00:00,30.08,176.07,0.0,650.99,703.26,0.53,0.19,0.0,482.59,2043.71,123.54,0.0,1990.9,2167.25,1990.9,176.3499999999999
2026-01-29 19:00:00+00:00,23.66,175.65,0.0,594.94,703.31,0.26,0.19,0.03,376.59,1874.6299999999999,33.39,0.0,1917.98,1908.02,1917.98,-9.960000000000036
2026-01-29 20:00:00+00:00,27.41,175.18,0.0,464.79,703.13,0.21,0.19,0.09,285.15,1656.15,0.0,0.0,1788.4,1656.15,1788.4,-132.25
2026-01-29 21:00:00+00:00,30.92,171.08,0.0,343.01,702.94,0.04,0.19,0.22,264.77,1513.17,0.0,0.0,1691.18,1513.17,1691.18,-178.01
2026-01-29 22:00:00+00:00,29.25,170.78,0.0,340.52,702.97,0.04,0.15,0.22,263.63,1507.56,0.0,0.0,1593.6,1507.56,1593.6,-86.03999999999996
2026-01-29 23:00:00+00:00,31.12,168.57,0.0,307.31,702.85,0.04,0.1,0.25,259.06,1469.2999999999997,0.0,0.0,1505.84,1469.2999999999997,1505.84,-36.54000000000019
2026-01-30 00:00:00+00:00,31.27,168.8,0.0,287.12,703.09,0.04,0.1,0.13,259.49,1450.0400000000002,0.0,0.0,1434.94,1450.0400000000002,1434.94,15.100000000000136
2026-01-30 01:00:00+00:00,31.16,169.06,0.0,271.0,703.12,0.04,0.09,0.13,258.85,1433.4500000000003,0.0,0.0,1446.29,1433.4500000000003,1446.29,-12.83999999999969
2026-01-30 02:00:00+00:00,29.97,169.72,0.0,268.8,703.02,0.03,0.09,0.21,258.18,1430.02,0.0,0.0,1413.13,1430.02,1413.13,16.889999999999873
2026-01-30 03:00:00+00:00,30.59,168.28,0.0,272.7,703.08,0.03,0.09,0.16,259.11,1434.04,0.0,0.0,1439.24,1434.04,1439.24,-5.2000000000000455
2026-01-30 04:00:00+00:00,30.64,167.37,0.0,294.57,702.82,0.09,0.09,0.13,259.22,1454.93,0.08,0.0,1564.24,1455.01,1564.24,-109.23000000000002
2026-01-30 05:00:00+00:00,31.37,174.86,0.0,417.89,702.65,0.44,0.12,0.24,258.33,1585.8999999999999,42.28,0.0,1870.52,1628.1799999999998,1870.52,-242.34000000000015
2026-01-30 06:00:00+00:00,30.45,175.11,0.0,513.3,702.66,4.03,0.13,0.19,286.49,1712.3600000000001,167.43,0.0,2031.0,1879.7900000000002,2031.0,-151.2099999999998
2026-01-30 07:00:00+00:00,29.49,176.4,0.0,652.38,702.69,46.45,0.13,0.12,372.8,1980.46,0.37,0.0,2063.97,1980.83,2063.97,-83.13999999999987
2026-01-30 08:00:00+00:00,28.1,176.54,0.0,616.4,702.71,124.97,0.13,0.13,347.54,1996.5200000000002,0.0,0.0,2035.44,1996.5200000000002,2035.44,-38.919999999999845
2026-01-30 09:00:00+00:00,32.05,176.39,0.0,560.67,703.0,206.54,0.13,0.16,269.58,1948.52,0.0,0.0,2027.88,1948.52,2027.88,-79.36000000000013
2026-01-30 10:00:00+00:00,30.01,176.7,0.0,454.16,703.0,265.92,0.13,0.11,255.71,1885.74,0.0,0.0,2053.21,1885.74,2053.21,-167.47000000000003
2026-01-30 11:00:00+00:00,30.9,177.82,0.0,308.46,703.12,263.37,0.13,0.13,256.62,1740.5500000000002,0.0,0.0,2054.1,1740.5500000000002,2054.1,-313.5499999999997
2026-01-30 12:00:00+00:00,32.04,177.33,0.0,354.68,703.26,265.03,0.13,0.06,256.79,1789.32,0.0,0.0,2002.2,1789.32,2002.2,-212.8800000000001
2026-01-30 13:00:00+00:00,31.95,177.68,0.0,413.91,703.42,228.72,0.16,0.06,280.37,1836.27,0.0,0.0,1916.44,1836.27,1916.44,-80.17000000000007
