,Hydro Run-of-river and poundage,Solar,Wind Onshore,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 17:00:00+00:00,164.98,0.0,0.0,1108.25,0.0,382.0,1655.23,141.91,0.0,1779.48,1797.14,1779.48,17.660000000000082
2026-02-09 18:00:00+00:00,164.46,0.0,0.25,1102.8,0.0,377.69,1645.2,141.79,0.0,1711.8,1786.99,1711.8,75.19000000000005
2026-02-09 19:00:00+00:00,163.76,0.0,0.0,1074.1,0.0,383.21,1621.07,141.63,0.0,1674.93,1762.6999999999998,1674.93,87.76999999999975
2026-02-09 20:00:00+00:00,163.76,0.0,0.0,994.71,0.0,390.8,1549.27,141.25,0.0,1531.0,1690.52,1531.0,159.51999999999998
2026-02-09 21:00:00+00:00,165.19,0.0,0.0,913.81,0.0,390.94,1469.94,0.44,0.0,1361.68,1470.38,1361.68,108.70000000000005
2026-02-09 22:00:00+00:00,153.88,0.0,0.0,712.51,0.0,391.38,1257.77,0.44,0.0,1171.78,1258.21,1171.78,86.43000000000006
2026-02-09 23:00:00+00:00,157.06,0.0,0.0,646.52,0.0,393.18,1196.76,0.44,0.0,998.83,1197.2,998.83,198.37
2026-02-10 00:00:00+00:00,152.97,0.0,0.0,563.43,0.0,392.67,1109.07,0.44,0.0,916.39,1109.51,916.39,193.12
2026-02-10 01:00:00+00:00,152.11,0.0,0.0,559.97,0.0,387.95,1100.03,0.44,0.0,872.53,1100.47,872.53,227.94000000000005
2026-02-10 02:00:00+00:00,151.44,0.0,0.0,541.95,0.0,393.78,1087.17,0.44,0.0,866.91,1087.6100000000001,866.91,220.70000000000016
2026-02-10 03:00:00+00:00,150.19,0.0,0.0,550.47,0.0,397.15,1097.81,0.44,0.0,885.47,1098.25,885.47,212.77999999999997
2026-02-10 04:00:00+00:00,152.02,0.0,0.0,644.9,0.0,415.1,1212.02,0.44,0.0,1001.41,1212.46,1001.41,211.05000000000007
2026-02-10 05:00:00+00:00,166.93,0.0,0.38,845.62,0.0,435.99,1448.92,0.44,0.0,1291.07,1449.3600000000001,1291.07,158.2900000000002
2026-02-10 06:00:00+00:00,165.51,2.98,0.0,1004.56,0.0,459.57,1632.62,158.28,0.0,1622.3,1790.8999999999999,1622.3,168.5999999999999
2026-02-10 07:00:00+00:00,168.75,12.28,0.44,1025.28,0.0,496.26,1703.01,178.35,0.0,1687.01,1881.36,1687.01,194.3499999999999
2026-02-10 08:00:00+00:00,165.65,15.91,1.72,1022.9,0.0,519.67,1725.85,178.35,0.0,1714.63,1904.1999999999998,1714.63,189.5699999999997
2026-02-10 09:00:00+00:00,167.76,23.56,1.36,959.18,0.0,531.95,1683.81,0.44,0.0,1576.88,1684.25,1576.88,107.36999999999989
2026-02-10 10:00:00+00:00,169.8,21.2,5.54,905.16,0.0,534.28,1635.98,0.44,0.0,1520.69,1636.42,1520.69,115.73000000000002
2026-02-10 11:00:00+00:00,168.71,23.53,4.38,874.21,0.0,526.46,1597.29,0.44,0.0,1495.08,1597.73,1495.08,102.65000000000009
2026-02-10 12:00:00+00:00,167.59,16.21,3.01,906.43,0.0,554.89,1648.13,0.44,0.0,1581.9,1648.5700000000002,1581.9,66.67000000000007
2026-02-10 13:00:00+00:00,167.16,11.9,0.31,953.54,0.0,549.9,1682.81,0.44,0.0,1600.72,1683.25,1600.72,82.52999999999997
2026-02-10 14:00:00+00:00,162.1,7.26,1.84,1024.0,0.0,554.18,1749.38,154.83,0.0,1628.72,1904.21,1628.72,275.49
2026-02-10 15:00:00+00:00,161.06,2.94,6.18,1079.72,0.0,559.35,1809.25,160.22,0.0,1716.1,1969.47,1716.1,253.37000000000012
2026-02-10 16:00:00+00:00,160.5,0.12,0.0,1121.33,0.0,562.24,1844.1899999999998,160.14,0.0,1782.83,2004.33,1782.83,221.5
2026-02-10 17:00:00+00:00,158.7,0.0,0.0,1111.16,0.0,554.98,1824.8400000000001,159.68,0.0,1731.79,1984.5200000000002,1731.79,252.73000000000025
2026-02-10 18:00:00+00:00,160.46,0.0,0.0,1055.17,0.0,554.88,1770.5100000000002,159.41,0.0,1664.0,1929.9200000000003,1664.0,265.9200000000003
2026-02-10 19:00:00+00:00,167.69,0.0,0.0,993.54,0.0,560.48,1721.71,159.07,0.0,1605.16,1880.78,1605.16,275.6199999999999
2026-02-10 20:00:00+00:00,168.19,0.0,0.29,911.38,0.0,556.55,1636.4099999999999,157.94,0.0,1437.65,1794.35,1437.65,356.6999999999998
2026-02-10 21:00:00+00:00,168.46,0.0,9.69,816.26,0.0,553.22,1547.63,0.81,0.0,1315.31,1548.44,1315.31,233.1300000000001
2026-02-10 22:00:00+00:00,173.33,0.0,12.34,680.95,0.0,541.48,1408.1000000000001,0.44,0.0,1154.0,1408.5400000000002,1154.0,254.5400000000002
2026-02-10 23:00:00+00:00,161.04,0.0,8.01,718.68,0.0,389.07,1276.8,0.44,0.0,1042.09,1277.24,1042.09,235.1500000000001
2026-02-11 00:00:00+00:00,141.28,0.0,4.06,775.22,0.0,336.18,1256.74,0.44,0.0,981.21,1257.18,981.21,275.97
2026-02-11 01:00:00+00:00,132.41,0.0,17.2,777.28,0.0,270.63,1197.52,0.44,0.0,903.44,1197.96,903.44,294.52
2026-02-11 02:00:00+00:00,143.69,0.0,16.33,685.67,0.0,208.16,1053.85,0.44,0.0,879.03,1054.29,879.03,175.26
2026-02-11 03:00:00+00:00,144.53,0.0,14.04,697.92,0.0,215.14,1071.63,0.44,0.0,908.52,1072.0700000000002,908.52,163.55000000000018
2026-02-11 04:00:00+00:00,148.89,0.0,1.0,743.66,0.0,269.93,1163.48,0.44,0.0,1010.66,1163.92,1010.66,153.2600000000001
2026-02-11 05:00:00+00:00,155.28,0.0,6.43,924.12,0.0,301.59,1387.4199999999998,1.89,0.0,1279.17,1389.31,1279.17,110.13999999999987
2026-02-11 06:00:00+00:00,165.88,0.32,20.19,1120.66,0.0,300.76,1607.8100000000002,163.88,0.0,1626.72,1771.69,1626.72,144.97000000000003
2026-02-11 07:00:00+00:00,172.89,3.34,28.13,1200.05,0.0,322.26,1726.6699999999998,160.4,0.0,1454.32,1887.07,1454.32,432.75
2026-02-11 08:00:00+00:00,174.54,11.81,46.18,1161.72,0.0,343.24,1737.49,159.75,0.0,1350.67,1897.24,1350.67,546.5699999999999
2026-02-11 09:00:00+00:00,172.97,15.81,28.04,1048.5,0.0,350.94,1616.26,2.97,0.0,1298.67,1619.23,1298.67,320.55999999999995
2026-02-11 10:00:00+00:00,163.98,12.28,37.61,1000.51,0.0,359.23,1573.6100000000001,0.44,0.0,1256.32,1574.0500000000002,1256.32,317.73000000000025
2026-02-11 11:00:00+00:00,161.22,13.99,39.02,985.12,0.0,377.69,1577.04,0.44,0.0,1223.28,1577.48,1223.28,354.20000000000005
2026-02-11 12:00:00+00:00,158.26,14.88,36.35,1010.01,0.0,367.66,1587.16,0.44,0.0,1258.01,1587.6000000000001,1258.01,329.59000000000015
2026-02-11 13:00:00+00:00,159.4,7.18,35.25,1019.94,0.0,374.87,1596.6399999999999,0.44,0.0,1280.65,1597.08,1280.65,316.42999999999984
2026-02-11 14:00:00+00:00,160.61,4.49,24.6,1031.55,0.0,369.03,1590.28,190.0,0.0,1309.2,1780.28,1309.2,471.0799999999999
2026-02-11 15:00:00+00:00,166.8,0.47,19.34,1097.87,0.0,368.24,1652.72,189.96,0.0,1343.53,1842.68,1343.53,499.1500000000001
2026-02-11 16:00:00+00:00,176.26,0.0,16.87,1216.18,0.0,373.29,1782.6,189.54,0.0,1494.55,1972.1399999999999,1494.55,477.5899999999999
2026-02-11 17:00:00+00:00,182.53,0.0,10.94,1188.48,0.0,370.41,1752.3600000000001,189.32,0.0,1494.39,1941.68,1494.39,447.28999999999996
2026-02-11 18:00:00+00:00,184.32,0.0,2.61,1139.09,0.0,325.26,1651.28,188.58,0.0,1418.7,1839.86,1418.7,421.15999999999985
2026-02-11 19:00:00+00:00,183.99,0.0,0.0,1111.35,0.0,355.84,1651.1799999999998,188.6,0.0,1444.28,1839.7799999999997,1444.28,395.4999999999998
2026-02-11 20:00:00+00:00,171.07,0.0,1.02,1061.94,0.0,365.28,1599.31,3.63,0.0,1376.82,1602.94,1376.82,226.12000000000012
2026-02-11 21:00:00+00:00,164.52,0.0,0.0,1000.66,0.0,362.12,1527.3000000000002,0.44,0.0,1296.41,1527.7400000000002,1296.41,231.33000000000015
2026-02-11 22:00:00+00:00,162.83,0.0,0.0,858.39,0.0,381.19,1402.41,0.44,0.0,1169.13,1402.8500000000001,1169.13,233.72000000000003
2026-02-11 23:00:00+00:00,152.19,0.0,0.0,647.42,0.0,476.76,1276.37,0.44,0.0,1038.64,1276.81,1038.64,238.16999999999985
2026-02-12 00:00:00+00:00,144.04,0.0,0.0,503.97,0.0,454.95,1102.96,0.44,0.0,872.07,1103.4,872.07,231.33000000000004
2026-02-12 01:00:00+00:00,143.96,0.0,0.31,497.78,0.0,544.45,1186.5,0.44,0.0,903.98,1186.94,903.98,282.96000000000004
2026-02-12 02:00:00+00:00,143.77,0.0,5.62,498.3,0.0,502.79,1150.48,0.44,0.0,870.23,1150.92,870.23,280.69000000000005
2026-02-12 03:00:00+00:00,136.55,0.0,14.04,498.8,0.0,530.62,1180.01,0.44,0.0,919.27,1180.45,919.27,261.18000000000006
2026-02-12 04:00:00+00:00,128.73,0.0,9.87,540.95,0.0,543.1,1222.65,0.44,0.0,990.23,1223.0900000000001,990.23,232.86000000000013
2026-02-12 05:00:00+00:00,136.73,0.0,16.52,744.83,0.0,545.14,1443.22,0.44,0.0,1177.47,1443.66,1177.47,266.19000000000005
2026-02-12 06:00:00+00:00,137.25,5.05,14.37,917.15,0.0,543.04,1616.86,0.44,0.0,1321.24,1617.3,1321.24,296.05999999999995
2026-02-12 07:00:00+00:00,144.56,12.91,12.45,905.41,0.0,540.19,1615.52,0.44,0.0,1282.3,1615.96,1282.3,333.6600000000001
2026-02-12 08:00:00+00:00,140.62,13.37,16.15,865.85,0.0,523.27,1559.26,0.44,0.0,1209.98,1559.7,1209.98,349.72
2026-02-12 09:00:00+00:00,110.98,11.95,20.69,796.16,0.0,516.74,1456.52,0.44,0.0,1112.66,1456.96,1112.66,344.29999999999995
2026-02-12 10:00:00+00:00,114.14,12.04,24.84,735.98,0.0,519.31,1406.31,0.44,0.0,1047.48,1406.75,1047.48,359.27
2026-02-12 11:00:00+00:00,123.32,14.55,26.35,722.33,0.0,527.53,1414.08,0.44,0.0,1058.88,1414.52,1058.88,355.6399999999999
2026-02-12 12:00:00+00:00,127.67,8.38,21.32,809.14,0.0,522.01,1488.52,0.44,0.0,1171.64,1488.96,1171.64,317.31999999999994
2026-02-12 13:00:00+00:00,132.84,5.8,12.92,850.15,0.0,525.55,1527.26,0.44,0.0,1243.87,1527.7,1243.87,283.83000000000015
2026-02-12 14:00:00+00:00,158.64,4.2,5.17,886.81,0.0,527.94,1582.76,0.77,0.0,1248.91,1583.53,1248.91,334.6199999999999
2026-02-12 15:00:00+00:00,163.18,1.2,8.16,888.3,0.0,541.97,1602.81,141.96,0.0,1314.16,1744.77,1314.16,430.6099999999999
2026-02-12 16:00:00+00:00,162.75,0.0,2.41,989.02,0.0,558.7,1712.88,148.9,0.0,1453.99,1861.7800000000002,1453.99,407.7900000000002
2026-02-12 17:00:00+00:00,157.78,0.0,0.0,1001.06,0.0,539.86,1698.6999999999998,159.66,0.0,1449.49,1858.36,1449.49,408.8699999999999
2026-02-12 18:00:00+00:00,136.93,0.0,3.64,926.73,0.0,509.82,1577.12,150.0,0.0,1458.94,1727.12,1458.94,268.17999999999984
2026-02-12 19:00:00+00:00,144.29,0.0,8.22,895.32,0.0,511.55,1559.3799999999999,139.65,0.0,1433.12,1699.03,1433.12,265.9100000000001
2026-02-12 20:00:00+00:00,165.64,0.0,1.44,905.21,0.0,512.19,1584.48,14.26,0.0,1372.07,1598.74,1372.07,226.67000000000007
2026-02-12 21:00:00+00:00,164.74,0.0,3.92,810.21,0.0,440.58,1419.45,0.44,0.0,1222.72,1419.89,1222.72,197.17000000000007
2026-02-12 22:00:00+00:00,169.34,0.0,4.27,682.51,0.0,519.8,1375.92,0.44,0.0,1149.44,1376.3600000000001,1149.44,226.92000000000007
2026-02-12 23:00:00+00:00,164.97,0.0,0.0,593.52,0.0,520.08,1278.5700000000002,0.44,0.0,1031.93,1279.0100000000002,1031.93,247.08000000000015
2026-02-13 00:00:00+00:00,151.41,0.0,0.09,485.56,0.0,518.79,1155.85,0.44,0.0,919.64,1156.29,919.64,236.64999999999998
2026-02-13 01:00:00+00:00,133.4,0.0,12.67,463.68,0.0,513.16,1122.9099999999999,0.44,0.0,861.59,1123.35,861.59,261.7599999999999
2026-02-13 02:00:00+00:00,130.16,0.0,19.74,442.98,0.0,515.4,1108.28,0.44,0.0,843.58,1108.72,843.58,265.14
2026-02-13 03:00:00+00:00,130.31,0.0,18.05,453.55,0.0,515.79,1117.7,0.44,0.0,840.28,1118.14,840.28,277.8600000000001
2026-02-13 04:00:00+00:00,136.98,0.0,17.36,529.73,0.0,516.6,1200.67,0.44,0.0,919.08,1201.1100000000001,919.08,282.0300000000001
2026-02-13 05:00:00+00:00,149.64,0.0,12.49,775.86,0.0,518.07,1456.06,0.44,0.0,1092.02,1456.5,1092.02,364.48
2026-02-13 06:00:00+00:00,173.8,2.2,25.85,921.62,0.0,525.41,1648.88,7.66,0.0,1273.47,1656.5400000000002,1273.47,383.07000000000016
2026-02-13 07:00:00+00:00,159.34,8.06,53.22,911.85,0.0,523.11,1655.58,140.12,0.0,1361.51,1795.6999999999998,1361.51,434.1899999999998
2026-02-13 08:00:00+00:00,149.72,16.6,61.35,902.75,0.0,526.66,1657.08,139.69,0.0,1332.03,1796.77,1332.03,464.74
2026-02-13 09:00:00+00:00,149.95,18.83,59.99,803.02,0.0,526.24,1558.03,139.42,0.0,1299.03,1697.45,1299.03,398.4200000000001
2026-02-13 10:00:00+00:00,148.82,27.45,57.31,717.75,0.0,520.08,1471.4099999999999,139.29,0.0,1222.41,1610.6999999999998,1222.41,388.28999999999974
2026-02-13 11:00:00+00:00,143.82,28.94,61.14,668.39,0.0,522.9,1425.19,139.56,0.0,1271.92,1564.75,1271.92,292.8299999999999
2026-02-13 12:00:00+00:00,152.34,28.85,50.05,807.91,0.0,520.3,1559.45,1.51,0.0,1308.99,1560.96,1308.99,251.97000000000003
2026-02-13 13:00:00+00:00,147.01,27.09,43.76,865.5,0.0,521.65,1605.0099999999998,0.44,0.0,1329.74,1605.4499999999998,1329.74,275.7099999999998
2026-02-13 14:00:00+00:00,147.04,20.45,33.27,859.6,0.0,527.55,1587.91,0.67,0.0,1346.13,1588.5800000000002,1346.13,242.45000000000005
2026-02-13 15:00:00+00:00,148.55,10.84,19.1,897.16,0.0,531.02,1606.67,140.03,0.0,1464.38,1746.7,1464.38,282.31999999999994
2026-02-13 16:00:00+00:00,159.94,0.33,24.92,1059.44,0.0,542.43,1787.06,140.38,0.0,1700.5,1927.44,1700.5,226.94000000000005
2026-02-13 17:00:00+00:00,165.32,0.0,11.29,1099.77,0.0,559.98,1836.36,140.21,0.0,1736.7,1976.57,1736.7,239.8699999999999
2026-02-13 18:00:00+00:00,161.75,0.0,9.05,1080.14,0.0,552.72,1803.66,140.0,0.0,1718.94,1943.66,1718.94,224.72000000000003
2026-02-13 19:00:00+00:00,161.23,0.0,6.82,1070.92,0.0,531.45,1770.42,0.63,0.0,1671.99,1771.0500000000002,1671.99,99.06000000000017
2026-02-13 20:00:00+00:00,165.87,0.0,1.53,979.95,0.0,541.42,1688.77,0.44,0.0,1533.91,1689.21,1533.91,155.29999999999995
2026-02-13 21:00:00+00:00,162.44,0.0,0.14,838.38,0.0,541.88,1542.8400000000001,0.44,0.0,1445.39,1543.2800000000002,1445.39,97.8900000000001
2026-02-13 22:00:00+00:00,164.47,0.0,0.78,726.32,0.0,537.18,1428.75,0.44,0.0,1342.94,1429.19,1342.94,86.25
2026-02-13 23:00:00+00:00,149.04,0.0,3.84,652.03,0.0,522.52,1327.4299999999998,0.44,0.0,1252.97,1327.87,1252.97,74.89999999999986
2026-02-14 00:00:00+00:00,143.56,0.0,1.79,618.77,0.0,533.02,1297.1399999999999,0.44,0.0,1241.55,1297.58,1241.55,56.02999999999997
2026-02-14 01:00:00+00:00,140.84,0.0,1.27,587.19,0.0,534.82,1264.1200000000001,0.44,0.0,1193.5,1264.5600000000002,1193.5,71.06000000000017
2026-02-14 02:00:00+00:00,132.53,0.0,1.88,512.41,0.0,547.3,1194.12,0.44,0.0,1121.86,1194.56,1121.86,72.70000000000005
2026-02-14 03:00:00+00:00,132.2,0.0,6.68,479.2,0.0,549.26,1167.34,0.44,0.0,1109.07,1167.78,1109.07,58.710000000000036
2026-02-14 04:00:00+00:00,131.88,0.0,21.39,497.4,0.0,553.13,1203.8,0.44,0.0,1139.64,1204.24,1139.64,64.59999999999991
2026-02-14 05:00:00+00:00,143.06,0.0,19.94,716.94,0.0,474.11,1354.0500000000002,0.44,0.0,1202.88,1354.4900000000002,1202.88,151.61000000000013
2026-02-14 06:00:00+00:00,145.98,0.86,24.29,814.79,0.0,545.27,1531.19,0.44,0.0,1441.85,1531.63,1441.85,89.7800000000002
2026-02-14 07:00:00+00:00,163.72,3.3,29.6,952.94,0.0,542.4,1691.96,0.44,0.0,1642.79,1692.4,1642.79,49.61000000000013
2026-02-14 08:00:00+00:00,170.61,3.46,42.04,965.86,0.0,562.44,1744.41,0.44,0.0,1683.16,1744.8500000000001,1683.16,61.690000000000055
2026-02-14 09:00:00+00:00,157.11,11.47,56.01,865.63,0.0,567.15,1657.37,0.44,0.0,1631.4,1657.81,1631.4,26.409999999999854
2026-02-14 10:00:00+00:00,153.98,8.77,57.73,812.89,0.0,608.47,1641.84,0.44,0.0,1589.16,1642.28,1589.16,53.11999999999989
2026-02-14 11:00:00+00:00,154.77,15.1,67.22,783.19,0.0,618.16,1638.44,0.44,0.0,1557.56,1638.88,1557.56,81.32000000000016
2026-02-14 12:00:00+00:00,155.01,13.29,55.07,763.43,0.0,638.51,1625.31,0.44,0.0,1553.96,1625.75,1553.96,71.78999999999996
2026-02-14 13:00:00+00:00,164.25,8.31,40.94,774.2,0.0,645.48,1633.18,0.44,0.0,1536.75,1633.6200000000001,1536.75,96.87000000000012
2026-02-14 14:00:00+00:00,161.26,2.81,31.22,915.66,0.0,650.87,1761.8200000000002,0.59,0.0,1523.13,1762.41,1523.13,239.27999999999997
2026-02-14 15:00:00+00:00,162.98,0.0,20.67,899.99,0.0,665.24,1748.8799999999999,141.95,0.0,1677.03,1890.83,1677.03,213.79999999999995
2026-02-14 16:00:00+00:00,178.47,0.0,26.57,1048.17,0.0,679.74,1932.95,141.06,0.0,1813.18,2074.01,1813.18,260.83000000000015
2026-02-14 17:00:00+00:00,180.59,0.0,27.38,1087.55,0.0,690.16,1985.6799999999998,141.41,0.0,1888.75,2127.0899999999997,1888.75,238.3399999999997
2026-02-14 18:00:00+00:00,169.22,0.0,18.28,1089.53,0.0,686.95,1963.98,6.31,0.0,1841.72,1970.29,1841.72,128.56999999999994
2026-02-14 19:00:00+00:00,169.98,0.0,16.21,1018.83,0.0,681.0,1886.02,0.44,0.0,1734.21,1886.46,1734.21,152.25
2026-02-14 20:00:00+00:00,160.93,0.0,8.3,919.91,0.0,690.82,1779.96,0.44,0.0,1622.47,1780.4,1622.47,157.93000000000006
2026-02-14 21:00:00+00:00,147.29,0.0,0.0,799.18,0.0,722.85,1669.32,0.44,0.0,1518.1,1669.76,1518.1,151.66000000000008
2026-02-14 22:00:00+00:00,152.04,0.0,12.63,667.45,0.0,751.81,1583.9299999999998,0.44,0.0,1453.14,1584.37,1453.14,131.2299999999998
2026-02-14 23:00:00+00:00,155.58,0.0,7.61,571.75,0.0,778.12,1513.06,0.44,0.0,1295.73,1513.5,1295.73,217.76999999999998
2026-02-15 00:00:00+00:00,135.87,0.0,24.03,440.91,0.0,796.14,1396.95,0.44,0.0,1187.23,1397.39,1187.23,210.16000000000008
2026-02-15 01:00:00+00:00,131.83,0.0,20.21,405.52,0.0,797.86,1355.42,0.44,0.0,1185.34,1355.8600000000001,1185.34,170.5200000000002
2026-02-15 02:00:00+00:00,117.6,0.0,31.85,392.68,0.0,797.55,1339.6799999999998,0.44,0.0,1134.84,1340.12,1134.84,205.27999999999997
2026-02-15 03:00:00+00:00,112.05,0.0,44.12,369.56,0.0,728.75,1254.48,0.44,0.0,1077.99,1254.92,1077.99,176.93000000000006
2026-02-15 04:00:00+00:00,109.79,0.0,59.43,391.82,0.0,780.09,1341.13,0.44,0.0,1188.84,1341.5700000000002,1188.84,152.73000000000025
2026-02-15 05:00:00+00:00,119.76,0.0,60.43,497.88,0.0,771.49,1449.56,0.44,0.0,1232.86,1450.0,1232.86,217.1400000000001
2026-02-15 06:00:00+00:00,133.52,0.64,61.66,681.03,0.0,676.33,1553.1799999999998,0.44,0.0,1343.72,1553.62,1343.72,209.89999999999986
2026-02-15 07:00:00+00:00,154.74,6.23,54.07,897.74,0.0,600.89,1713.67,0.44,0.0,1470.3,1714.1100000000001,1470.3,243.81000000000017
2026-02-15 08:00:00+00:00,159.46,18.75,66.27,1005.82,0.0,597.65,1847.9500000000003,0.44,0.0,1668.51,1848.3900000000003,1668.51,179.88000000000034
2026-02-15 09:00:00+00:00,163.3,22.81,65.11,1067.13,0.0,611.0,1929.3500000000001,0.44,0.0,1738.01,1929.7900000000002,1738.01,191.7800000000002
2026-02-15 10:00:00+00:00,161.91,17.52,68.77,1064.86,0.0,621.19,1934.25,0.44,0.0,1748.78,1934.69,1748.78,185.91000000000008
2026-02-15 11:00:00+00:00,161.47,19.14,69.09,1028.46,0.0,631.1,1909.2600000000002,0.44,0.0,1677.39,1909.7000000000003,1677.39,232.31000000000017
2026-02-15 12:00:00+00:00,158.01,21.4,68.68,991.64,0.0,643.92,1883.65,0.44,0.0,1684.87,1884.0900000000001,1684.87,199.22000000000025
2026-02-15 13:00:00+00:00,155.23,24.66,65.28,969.0,0.0,641.06,1855.23,0.44,0.0,1733.64,1855.67,1733.64,122.02999999999997
2026-02-15 14:00:00+00:00,154.79,13.8,70.27,988.56,0.0,641.0,1868.42,0.44,0.0,1694.86,1868.8600000000001,1694.86,174.00000000000023
2026-02-15 15:00:00+00:00,160.15,4.91,69.73,1037.12,0.0,637.36,1909.27,1.88,0.0,1719.48,1911.15,1719.48,191.67000000000007
2026-02-15 16:00:00+00:00,175.66,0.14,65.52,1001.29,0.0,637.3,1879.9099999999999,193.03,0.0,1723.08,2072.94,1723.08,349.8600000000001
2026-02-15 17:00:00+00:00,176.31,0.0,64.6,1014.53,0.0,641.41,1896.85,205.55,0.0,1784.41,2102.4,1784.41,317.99
2026-02-15 18:00:00+00:00,172.03,0.0,65.85,972.68,0.0,634.49,1845.05,216.53,0.0,1756.1,2061.58,1756.1,305.48
2026-02-15 19:00:00+00:00,172.91,0.0,71.38,953.37,0.0,628.22,1825.88,216.33,0.0,1660.79,2042.21,1660.79,381.4200000000001
2026-02-15 20:00:00+00:00,173.45,0.0,69.38,1007.51,0.0,626.9,1877.2399999999998,24.18,0.0,1660.21,1901.4199999999998,1660.21,241.2099999999998
2026-02-15 21:00:00+00:00,167.91,0.0,69.9,960.45,0.0,630.6,1828.8600000000001,0.44,0.0,1611.82,1829.3000000000002,1611.82,217.48000000000025
2026-02-15 22:00:00+00:00,155.37,0.0,50.36,855.18,0.0,619.3,1680.2099999999998,0.44,0.0,1466.24,1680.6499999999999,1466.24,214.40999999999985
2026-02-15 23:00:00+00:00,156.27,0.0,35.7,682.19,0.0,614.65,1488.81,0.44,0.0,1299.07,1489.25,1299.07,190.18000000000006
2026-02-16 00:00:00+00:00,172.49,0.0,17.1,590.38,0.0,615.0,1394.97,0.44,0.0,1232.17,1395.41,1232.17,163.24
2026-02-16 01:00:00+00:00,172.49,0.0,10.32,584.33,0.0,609.48,1376.6200000000001,0.44,0.0,1184.33,1377.0600000000002,1184.33,192.73000000000025
2026-02-16 02:00:00+00:00,172.45,0.0,0.64,585.15,0.0,590.49,1348.73,0.44,0.0,1143.77,1349.17,1143.77,205.4000000000001
2026-02-16 03:00:00+00:00,173.32,0.0,0.0,594.94,0.0,539.01,1307.27,0.44,0.0,1112.39,1307.71,1112.39,195.31999999999994
2026-02-16 04:00:00+00:00,158.59,0.0,0.0,686.06,0.0,618.07,1462.72,0.44,0.0,1190.24,1463.16,1190.24,272.9200000000001
2026-02-16 05:00:00+00:00,160.78,0.2,0.0,807.36,0.0,618.09,1586.43,75.81,0.0,1510.86,1662.24,1510.86,151.3800000000001
2026-02-16 06:00:00+00:00,166.57,13.01,0.0,857.14,0.0,619.71,1656.43,219.26,0.0,1682.24,1875.69,1682.24,193.45000000000005
2026-02-16 07:00:00+00:00,156.51,27.02,0.0,992.94,0.0,624.19,1800.66,210.88,0.0,1853.92,2011.54,1853.92,157.6199999999999
2026-02-16 08:00:00+00:00,154.81,29.37,0.0,970.41,0.0,625.95,1780.54,169.56,0.0,1747.18,1950.1,1747.18,202.91999999999985
2026-02-16 09:00:00+00:00,152.2,62.59,0.03,957.23,0.0,634.54,1806.59,141.2,0.0,1648.76,1947.79,1648.76,299.03
2026-02-16 10:00:00+00:00,143.71,52.68,10.0,860.0,0.0,696.07,1762.46,142.04,0.0,1614.58,1904.5,1614.58,289.9200000000001
2026-02-16 11:00:00+00:00,143.08,42.66,8.38,839.54,0.0,775.63,1809.29,142.01,0.0,1645.92,1951.3,1645.92,305.3799999999999
2026-02-16 12:00:00+00:00,154.27,31.46,7.53,847.86,0.0,822.79,1863.91,152.28,0.0,1774.77,2016.19,1774.77,241.42000000000007
2026-02-16 13:00:00+00:00,156.18,17.91,3.29,904.12,0.0,828.45,1909.95,169.68,0.0,1874.38,2079.63,1874.38,205.25
2026-02-16 14:00:00+00:00,159.2,4.67,5.16,913.8,0.0,827.32,1910.15,160.35,0.0,1780.43,2070.5,1780.43,290.06999999999994
2026-02-16 15:00:00+00:00,171.2,1.76,6.46,866.25,0.0,775.94,1821.6100000000001,213.09,0.0,1711.93,2034.7,1711.93,322.77
2026-02-16 16:00:00+00:00,174.46,0.0,22.19,881.29,0.0,833.57,1911.5100000000002,217.51,0.0,1881.18,2129.0200000000004,1881.18,247.84000000000037
2026-02-16 17:00:00+00:00,179.12,0.0,10.46,891.06,0.0,836.24,1916.8799999999999,217.21,0.0,1906.02,2134.0899999999997,1906.02,228.0699999999997
2026-02-16 18:00:00+00:00,179.53,0.0,4.06,854.26,0.0,837.92,1875.77,216.83,0.0,1828.79,2092.6,1828.79,263.80999999999995
2026-02-16 19:00:00+00:00,173.2,0.0,10.49,813.42,0.0,830.69,1827.8,216.57,0.0,1765.88,2044.37,1765.88,278.4899999999998
2026-02-16 20:00:00+00:00,137.52,0.0,13.25,849.07,0.0,829.08,1828.92,147.87,0.0,1734.7,1976.79,1734.7,242.08999999999992
2026-02-16 21:00:00+00:00,134.14,0.0,11.77,765.7,0.0,833.78,1745.3899999999999,141.06,0.0,1642.0,1886.4499999999998,1642.0,244.44999999999982
2026-02-16 22:00:00+00:00,163.94,0.0,20.89,706.8,0.0,834.75,1726.3799999999999,7.91,0.0,1473.27,1734.29,1473.27,261.02
2026-02-16 23:00:00+00:00,187.1,0.0,10.28,618.78,0.0,805.22,1621.38,0.44,0.0,1379.87,1621.8200000000002,1379.87,241.95000000000027
2026-02-17 00:00:00+00:00,166.27,0.0,11.44,578.68,0.0,792.5,1548.8899999999999,0.44,0.0,1315.11,1549.33,1315.11,234.22000000000003
