,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-26 00:00:00+00:00,64.75,237.0,0.0,598.0,234.25,0.0,35.75,0.0,24.0,0.0,1193.75,11.25,0.0,4180.5,1205.0,4180.5,-2975.5
2026-02-26 01:00:00+00:00,64.5,237.25,0.0,595.75,233.0,0.0,34.5,0.0,24.0,0.0,1189.0,0.0,59.75,3929.5,1189.0,3989.25,-2800.25
2026-02-26 02:00:00+00:00,65.0,185.25,0.0,629.25,232.0,0.0,40.5,0.0,24.0,0.0,1176.0,0.0,267.25,3792.25,1176.0,4059.5,-2883.5
2026-02-26 03:00:00+00:00,65.25,41.0,0.0,637.25,231.75,0.0,47.25,0.0,24.0,0.0,1046.5,0.0,265.0,3861.0,1046.5,4126.0,-3079.5
2026-02-26 04:00:00+00:00,64.75,44.5,0.0,631.0,234.75,0.0,76.25,0.0,24.0,0.0,1075.25,0.0,285.25,4090.75,1075.25,4376.0,-3300.75
2026-02-26 05:00:00+00:00,65.0,88.75,0.0,636.25,237.0,2.5,103.5,0.0,24.0,0.0,1157.0,67.75,0.0,4912.25,1224.75,4912.25,-3687.5
2026-02-26 06:00:00+00:00,64.0,89.0,0.0,655.0,238.75,409.25,82.25,0.0,24.0,0.0,1562.25,212.25,0.0,5835.0,1774.5,5835.0,-4060.5
2026-02-26 07:00:00+00:00,64.25,103.0,0.0,633.25,240.5,1660.5,45.75,0.0,23.75,0.0,2771.0,145.25,0.0,6153.25,2916.25,6153.25,-3237.0
2026-02-26 08:00:00+00:00,64.5,102.5,0.0,582.5,239.0,2815.75,58.25,0.0,24.0,0.0,3886.5,38.25,0.0,6091.0,3924.75,6091.0,-2166.25
2026-02-26 09:00:00+00:00,64.0,131.25,0.0,544.25,236.75,3521.25,52.25,0.0,24.0,0.0,4573.75,0.0,13.25,5800.25,4573.75,5813.5,-1239.75
2026-02-26 10:00:00+00:00,64.0,132.25,0.0,543.75,238.5,3854.75,32.0,0.0,24.0,0.0,4889.25,0.0,67.5,5758.75,4889.25,5826.25,-937.0
2026-02-26 11:00:00+00:00,65.75,156.25,0.0,531.5,235.25,3921.0,32.25,0.0,24.0,0.0,4966.0,0.0,125.25,5577.25,4966.0,5702.5,-736.5
2026-02-26 12:00:00+00:00,65.0,157.25,0.0,536.75,235.0,3786.5,37.25,0.0,24.0,0.0,4841.75,0.0,88.0,5627.0,4841.75,5715.0,-873.25
2026-02-26 13:00:00+00:00,65.0,178.75,0.0,556.75,232.75,3460.75,47.75,0.0,24.0,0.0,4565.75,0.0,13.25,5760.75,4565.75,5774.0,-1208.25
2026-02-26 14:00:00+00:00,64.5,714.5,0.0,549.75,235.75,2682.75,51.5,0.0,23.5,0.0,4322.25,128.25,0.0,6081.75,4450.5,6081.75,-1631.25
2026-02-26 15:00:00+00:00,64.25,1843.0,0.0,583.0,234.25,1373.25,61.25,0.0,41.0,0.0,4200.0,179.0,0.0,6058.5,4379.0,6058.5,-1679.5
2026-02-26 16:00:00+00:00,65.0,2443.0,0.0,620.25,235.25,219.5,74.5,0.0,41.0,0.0,3698.5,306.25,0.0,6205.75,4004.75,6205.75,-2201.0
2026-02-26 17:00:00+00:00,59.75,2416.25,0.0,649.75,237.25,0.0,57.0,0.0,41.0,0.0,3461.0,343.75,0.0,6778.75,3804.75,6778.75,-2974.0
2026-02-26 18:00:00+00:00,49.5,2545.5,0.0,675.0,238.25,0.0,34.75,0.0,41.0,0.0,3584.0,273.5,0.0,7000.25,3857.5,7000.25,-3142.75
2026-02-26 19:00:00+00:00,59.25,2550.75,0.0,640.25,237.75,0.0,41.25,0.0,41.0,0.0,3570.25,256.0,0.0,6660.75,3826.25,6660.75,-2834.5
2026-02-26 20:00:00+00:00,63.0,2439.0,0.0,620.5,239.0,0.0,51.5,0.0,41.0,0.0,3454.0,46.25,0.0,6118.0,3500.25,6118.0,-2617.75
2026-02-26 21:00:00+00:00,63.25,1652.25,0.0,584.75,238.5,0.0,57.0,0.0,41.0,0.0,2636.75,32.75,0.0,5539.25,2669.5,5539.25,-2869.75
2026-02-26 22:00:00+00:00,63.75,1155.75,0.0,579.75,238.0,0.0,66.25,0.0,40.0,0.0,2143.5,22.75,0.0,5168.25,2166.25,5168.25,-3002.0
2026-02-26 23:00:00+00:00,63.25,819.25,0.0,568.25,234.0,0.0,81.0,0.0,23.25,0.0,1789.0,23.0,0.0,4692.0,1812.0,4692.0,-2880.0
2026-02-27 00:00:00+00:00,63.0,779.25,0.0,565.75,234.5,0.0,86.75,0.0,24.0,0.0,1753.25,21.5,0.0,4291.75,1774.75,4291.75,-2517.0
2026-02-27 01:00:00+00:00,63.0,733.0,0.0,560.0,234.0,0.0,91.25,0.0,24.0,0.0,1705.25,0.0,141.5,4115.25,1705.25,4256.75,-2551.5
2026-02-27 02:00:00+00:00,63.75,647.75,0.0,589.0,233.0,0.0,110.0,0.0,24.0,0.0,1667.5,0.0,68.25,4097.0,1667.5,4165.25,-2497.75
2026-02-27 03:00:00+00:00,64.75,747.5,0.0,591.5,234.0,0.0,129.5,0.0,24.0,0.0,1791.25,0.0,7.25,4206.0,1791.25,4213.25,-2422.0
2026-02-27 04:00:00+00:00,65.25,826.25,0.0,588.25,234.75,0.0,131.0,0.0,24.0,0.0,1869.5,0.0,0.25,4513.25,1869.5,4513.5,-2644.0
2026-02-27 05:00:00+00:00,66.75,769.5,0.0,594.5,238.25,2.25,107.5,0.0,24.0,0.0,1802.75,100.0,0.0,5058.25,1902.75,5058.25,-3155.5
2026-02-27 06:00:00+00:00,66.0,854.0,0.0,627.25,238.75,323.5,91.0,0.0,24.0,0.0,2224.5,247.25,0.0,5929.5,2471.75,5929.5,-3457.75
2026-02-27 07:00:00+00:00,66.25,865.5,0.0,628.0,237.75,1194.75,59.0,0.0,24.0,0.0,3075.25,156.0,0.0,6501.75,3231.25,6501.75,-3270.5
2026-02-27 08:00:00+00:00,65.5,779.5,0.0,630.25,235.75,1826.5,42.0,0.0,24.0,0.0,3603.5,141.25,0.0,6374.25,3744.75,6374.25,-2629.5
2026-02-27 09:00:00+00:00,66.75,700.75,0.0,576.5,236.5,2195.25,40.5,0.0,24.0,0.0,3840.25,54.0,0.0,6193.25,3894.25,6193.25,-2299.0
2026-02-27 10:00:00+00:00,65.75,648.25,0.0,569.25,236.5,2246.5,49.25,0.0,24.0,0.0,3839.5,39.25,0.0,6016.0,3878.75,6016.0,-2137.25
2026-02-27 11:00:00+00:00,65.0,531.25,0.0,562.75,237.0,2018.25,49.25,0.0,24.0,0.0,3487.5,0.0,118.25,5764.75,3487.5,5883.0,-2395.5
2026-02-27 12:00:00+00:00,64.25,536.75,0.0,564.5,236.5,1890.0,48.75,0.0,24.0,0.0,3364.75,0.0,142.0,5655.5,3364.75,5797.5,-2432.75
2026-02-27 13:00:00+00:00,64.25,628.5,0.0,563.5,234.75,1617.0,60.0,0.0,23.75,0.0,3191.75,0.0,57.25,5714.0,3191.75,5771.25,-2579.5
2026-02-27 14:00:00+00:00,65.0,816.25,0.0,594.75,234.25,1338.75,86.5,0.0,30.75,0.0,3166.25,113.25,0.0,5886.0,3279.5,5886.0,-2606.5
2026-02-27 15:00:00+00:00,64.75,1310.75,0.0,607.75,234.75,708.5,82.5,0.0,41.0,0.0,3050.0,113.0,0.0,5951.0,3163.0,5951.0,-2788.0
2026-02-27 16:00:00+00:00,66.0,1804.75,0.0,683.75,235.0,122.0,57.25,0.0,41.0,0.0,3009.75,271.25,0.0,6140.25,3281.0,6140.25,-2859.25
2026-02-27 17:00:00+00:00,66.0,1728.5,0.0,677.5,237.75,0.0,35.25,0.0,41.0,0.0,2786.0,311.25,0.0,6572.75,3097.25,6572.75,-3475.5
2026-02-27 18:00:00+00:00,66.0,1834.0,0.0,677.25,239.0,0.0,29.75,0.0,41.0,0.0,2887.0,342.0,0.0,6656.5,3229.0,6656.5,-3427.5
2026-02-27 19:00:00+00:00,65.75,1841.5,0.0,637.5,239.75,0.0,30.25,0.0,41.0,0.0,2855.75,261.5,0.0,6307.75,3117.25,6307.75,-3190.5
2026-02-27 20:00:00+00:00,65.75,1807.5,0.0,625.25,240.75,0.0,40.5,0.0,41.0,0.0,2820.75,82.25,0.0,5720.5,2903.0,5720.5,-2817.5
2026-02-27 21:00:00+00:00,66.0,1477.75,0.0,590.5,240.5,0.0,73.75,0.0,41.0,0.0,2489.5,11.0,0.0,5248.25,2500.5,5248.25,-2747.75
2026-02-27 22:00:00+00:00,65.25,1379.5,0.0,589.0,238.5,0.0,79.5,0.0,41.0,0.0,2392.75,19.5,0.0,4680.0,2412.25,4680.0,-2267.75
2026-02-27 23:00:00+00:00,65.0,557.75,0.0,545.75,234.75,0.0,66.5,0.0,23.0,0.0,1492.75,35.75,0.0,4618.25,1528.5,4618.25,-3089.75
2026-02-28 00:00:00+00:00,64.5,298.75,0.0,548.0,235.5,0.0,43.0,0.0,24.0,0.0,1213.75,2.0,0.0,4362.5,1215.75,4362.5,-3146.75
2026-02-28 01:00:00+00:00,64.5,291.5,0.0,510.25,235.0,0.0,40.5,0.0,24.0,0.0,1165.75,6.25,0.0,4170.5,1172.0,4170.5,-2998.5
2026-02-28 02:00:00+00:00,65.5,279.75,0.0,510.5,236.5,0.0,34.25,0.0,24.0,0.0,1150.5,12.5,0.0,4093.25,1163.0,4093.25,-2930.25
2026-02-28 03:00:00+00:00,65.5,272.5,0.0,497.25,239.0,0.0,28.25,0.0,24.0,0.0,1126.5,17.75,0.0,4070.0,1144.25,4070.0,-2925.75
2026-02-28 04:00:00+00:00,65.0,286.0,0.0,510.25,243.75,0.0,29.25,0.0,24.0,0.0,1158.25,26.25,0.0,4186.75,1184.5,4186.75,-3002.25
2026-02-28 05:00:00+00:00,65.0,383.5,0.0,547.5,242.25,1.5,27.75,0.0,24.0,0.0,1291.5,101.0,0.0,4547.75,1392.5,4547.75,-3155.25
2026-02-28 06:00:00+00:00,66.25,349.0,0.0,584.25,243.0,258.0,25.75,0.0,24.0,0.0,1550.25,131.75,0.0,5006.5,1682.0,5006.5,-3324.5
2026-02-28 07:00:00+00:00,65.25,403.25,0.0,601.0,245.25,934.25,24.0,0.0,24.0,0.0,2297.0,254.5,0.0,5382.5,2551.5,5382.5,-2831.0
2026-02-28 08:00:00+00:00,64.75,483.5,0.0,594.75,242.5,1664.0,24.0,0.0,24.0,0.0,3097.5,668.5,0.0,5737.0,3766.0,5737.0,-1971.0
2026-02-28 09:00:00+00:00,64.5,417.5,0.0,585.5,242.0,2163.0,24.0,0.0,24.0,0.0,3520.5,276.0,0.0,5773.5,3796.5,5773.5,-1977.0
2026-02-28 10:00:00+00:00,64.25,274.5,0.0,552.0,240.75,2488.5,24.0,0.0,24.0,0.0,3668.0,122.0,0.0,5639.5,3790.0,5639.5,-1849.5
2026-02-28 11:00:00+00:00,64.5,236.0,0.0,541.0,242.0,2745.75,25.75,0.0,24.0,0.0,3879.0,0.0,31.5,5481.25,3879.0,5512.75,-1633.75
2026-02-28 12:00:00+00:00,64.75,273.0,0.0,525.0,242.75,2810.75,30.75,0.0,24.0,0.0,3971.0,0.0,161.25,5337.75,3971.0,5499.0,-1528.0
2026-02-28 13:00:00+00:00,64.75,360.0,0.0,519.5,241.75,2800.5,33.25,0.0,24.0,0.0,4043.75,0.0,162.75,5283.25,4043.75,5446.0,-1402.25
2026-02-28 14:00:00+00:00,65.75,361.5,0.0,529.25,240.5,2424.25,31.75,0.0,24.5,0.0,3677.5,0.0,92.25,5388.0,3677.5,5480.25,-1802.75
2026-02-28 15:00:00+00:00,65.0,529.5,0.0,565.25,240.5,1360.25,52.25,0.0,41.0,0.0,2853.75,76.5,0.0,5491.0,2930.25,5491.0,-2560.75
2026-02-28 16:00:00+00:00,64.5,1023.5,0.0,598.75,241.5,197.25,78.25,0.0,41.0,0.0,2244.75,152.0,0.0,5509.75,2396.75,5509.75,-3113.0
2026-02-28 17:00:00+00:00,64.75,1145.5,0.0,637.25,243.5,0.5,63.75,0.0,41.0,0.0,2196.25,361.0,0.0,6109.25,2557.25,6109.25,-3552.0
2026-02-28 18:00:00+00:00,64.25,1272.0,0.0,633.5,245.25,0.0,44.75,0.0,41.0,0.0,2300.75,402.75,0.0,6262.0,2703.5,6262.0,-3558.5
2026-02-28 19:00:00+00:00,64.5,1266.75,0.0,631.25,246.0,0.0,43.0,0.0,41.0,0.0,2292.5,340.0,0.0,6025.5,2632.5,6025.5,-3393.0
2026-02-28 20:00:00+00:00,64.5,1206.0,0.0,598.25,245.5,0.0,34.75,0.0,41.0,0.0,2190.0,142.5,0.0,5523.75,2332.5,5523.75,-3191.25
2026-02-28 21:00:00+00:00,65.0,1002.25,0.0,528.75,239.25,0.0,27.75,0.0,41.0,0.0,1904.0,28.0,0.0,5045.25,1932.0,5045.25,-3113.25
2026-02-28 22:00:00+00:00,65.25,878.5,0.0,539.5,239.75,0.0,26.75,0.0,41.0,0.0,1790.75,31.5,0.0,4813.25,1822.25,4813.25,-2991.0
2026-02-28 23:00:00+00:00,65.0,297.25,0.0,516.0,234.5,0.0,27.25,0.0,22.75,0.0,1162.75,37.0,0.0,4677.5,1199.75,4677.5,-3477.75
2026-03-01 00:00:00+00:00,65.5,223.5,0.0,500.25,232.25,0.0,30.25,0.0,24.0,0.0,1075.75,42.5,0.0,4606.5,1118.25,4606.5,-3488.25
2026-03-01 01:00:00+00:00,66.0,45.0,0.0,509.25,229.5,0.0,29.0,0.0,24.0,0.0,902.75,30.25,0.0,4388.25,933.0,4388.25,-3455.25
2026-03-01 02:00:00+00:00,66.25,45.0,0.0,508.5,229.75,0.0,30.25,0.0,24.0,0.0,903.75,0.0,8.75,4203.5,903.75,4212.25,-3308.5
2026-03-01 03:00:00+00:00,66.5,45.0,0.0,502.0,229.5,0.0,29.0,0.0,24.0,0.0,896.0,23.0,0.0,4179.0,919.0,4179.0,-3260.0
2026-03-01 04:00:00+00:00,65.5,45.75,0.0,546.25,232.0,0.0,35.75,0.0,24.0,0.0,949.25,30.25,0.0,4302.5,979.5,4302.5,-3323.0
2026-03-01 05:00:00+00:00,66.0,45.25,0.0,554.0,230.75,1.75,31.75,0.0,24.0,0.0,953.5,27.0,0.0,4447.5,980.5,4447.5,-3467.0
2026-03-01 06:00:00+00:00,65.0,45.0,0.0,566.75,231.25,167.0,29.25,0.0,24.0,0.0,1128.25,62.5,0.0,4662.5,1190.75,4662.5,-3471.75
2026-03-01 07:00:00+00:00,65.0,48.5,0.0,573.0,228.5,626.25,31.5,0.0,24.0,0.0,1596.75,215.0,0.0,5174.25,1811.75,5174.25,-3362.5
2026-03-01 08:00:00+00:00,65.75,150.0,0.0,593.75,231.0,1095.5,34.5,0.0,24.0,0.0,2194.5,301.5,0.0,5714.25,2496.0,5714.25,-3218.25
2026-03-01 09:00:00+00:00,67.0,203.25,0.0,537.0,231.0,1785.5,32.25,0.0,24.0,0.0,2880.0,230.25,0.0,5885.0,3110.25,5885.0,-2774.75
2026-03-01 10:00:00+00:00,65.75,216.75,0.0,514.25,227.5,1855.5,28.5,0.0,24.0,0.0,2932.25,166.75,0.0,5742.5,3099.0,5742.5,-2643.5
2026-03-01 11:00:00+00:00,65.25,212.25,0.0,501.25,224.5,1837.75,46.25,0.0,24.0,0.0,2911.25,70.25,0.0,5740.25,2981.5,5740.25,-2758.75
2026-03-01 12:00:00+00:00,66.5,211.0,0.0,497.75,224.75,1757.75,60.25,0.0,24.0,0.0,2842.0,0.0,5.5,5539.25,2842.0,5544.75,-2702.75
2026-03-01 13:00:00+00:00,65.5,219.0,0.0,506.25,223.25,1394.25,68.25,0.0,24.0,0.0,2500.5,21.0,0.0,5432.5,2521.5,5432.5,-2911.0
2026-03-01 14:00:00+00:00,65.0,261.5,0.0,525.0,224.75,1036.5,107.0,0.0,25.25,0.0,2245.0,179.75,0.0,5306.25,2424.75,5306.25,-2881.5
2026-03-01 15:00:00+00:00,65.25,487.75,0.0,550.0,228.75,451.75,111.0,0.0,41.0,0.0,1935.5,122.0,0.0,5264.25,2057.5,5264.25,-3206.75
2026-03-01 16:00:00+00:00,65.0,795.25,0.0,563.25,233.0,94.25,128.0,0.0,41.0,0.0,1919.75,29.25,0.0,5375.75,1949.0,5375.75,-3426.75
2026-03-01 17:00:00+00:00,65.0,881.25,0.0,566.25,234.25,0.75,71.5,0.0,41.0,0.0,1860.0,242.5,0.0,5855.5,2102.5,5855.5,-3753.0
2026-03-01 18:00:00+00:00,65.5,902.5,0.0,567.75,236.0,0.0,32.25,0.0,41.0,0.0,1845.0,285.25,0.0,6067.75,2130.25,6067.75,-3937.5
2026-03-01 19:00:00+00:00,65.0,885.75,0.0,569.25,235.0,0.0,36.5,0.0,41.0,0.0,1832.5,255.0,0.0,5964.0,2087.5,5964.0,-3876.5
2026-03-01 20:00:00+00:00,65.0,758.0,0.0,554.25,234.5,0.0,40.75,0.0,41.0,0.0,1693.5,25.25,0.0,5611.0,1718.75,5611.0,-3892.25
2026-03-01 21:00:00+00:00,65.0,754.5,0.0,506.0,232.5,0.0,62.0,0.0,41.0,0.0,1661.0,45.75,0.0,5188.25,1706.75,5188.25,-3481.5
2026-03-01 22:00:00+00:00,65.0,643.75,0.0,503.25,228.75,0.0,92.0,0.0,41.0,0.0,1573.75,27.25,0.0,4689.5,1601.0,4689.5,-3088.5
2026-03-01 23:00:00+00:00,65.0,481.25,0.0,513.5,228.0,0.0,99.25,0.0,23.0,0.0,1410.0,3.5,0.0,4434.0,1413.5,4434.0,-3020.5
2026-03-02 00:00:00+00:00,65.0,292.75,0.0,481.25,225.5,0.0,88.75,0.0,24.0,0.0,1177.25,24.25,0.0,4097.25,1201.5,4097.25,-2895.75
2026-03-02 01:00:00+00:00,65.75,283.75,0.0,498.0,226.0,0.0,149.75,0.0,24.0,0.0,1247.25,0.0,50.5,3952.25,1247.25,4002.75,-2755.5
2026-03-02 02:00:00+00:00,65.75,317.75,0.0,494.25,226.0,0.0,170.25,0.0,24.0,0.0,1298.0,0.0,142.5,3817.25,1298.0,3959.75,-2661.75
2026-03-02 03:00:00+00:00,64.75,337.5,0.0,488.25,226.25,0.0,165.75,0.0,24.0,0.0,1306.5,0.0,89.5,3882.5,1306.5,3972.0,-2665.5
2026-03-02 04:00:00+00:00,65.0,471.0,0.0,517.5,228.75,0.0,230.25,0.0,24.0,0.0,1536.5,0.0,54.25,4248.75,1536.5,4303.0,-2766.5
2026-03-02 05:00:00+00:00,65.0,1094.25,0.0,570.0,230.0,0.5,224.0,0.0,24.0,0.0,2207.75,86.5,0.0,5077.75,2294.25,5077.75,-2783.5
2026-03-02 06:00:00+00:00,65.0,1743.0,0.0,598.25,228.25,147.25,235.25,0.0,24.0,0.0,3041.0,143.75,0.0,5372.25,3184.75,5372.25,-2187.5
2026-03-02 07:00:00+00:00,64.5,2006.5,0.0,636.0,229.75,496.25,143.0,0.0,24.0,0.0,3600.0,431.75,0.0,5961.0,4031.75,5961.0,-1929.25
2026-03-02 08:00:00+00:00,64.75,2011.5,0.0,626.0,231.25,875.25,170.25,0.0,24.0,0.0,4003.0,145.25,0.0,6345.25,4148.25,6345.25,-2197.0
2026-03-02 09:00:00+00:00,65.25,1993.5,0.0,562.0,226.5,1120.25,171.5,0.0,25.5,0.0,4164.5,8.0,0.0,6341.0,4172.5,6341.0,-2168.5
2026-03-02 10:00:00+00:00,65.0,1989.25,0.0,540.5,221.0,1323.25,195.0,0.0,41.0,0.0,4375.0,0.0,1.5,6361.25,4375.0,6362.75,-1987.75
2026-03-02 11:00:00+00:00,65.0,1616.0,0.0,530.75,222.5,1390.5,169.25,0.0,41.0,0.0,4035.0,0.0,149.0,6286.5,4035.0,6435.5,-2400.5
2026-03-02 12:00:00+00:00,65.75,1794.25,0.0,527.75,221.75,1337.75,111.0,0.0,41.0,0.0,4099.25,0.0,127.75,6204.25,4099.25,6332.0,-2232.75
2026-03-02 13:00:00+00:00,66.75,1982.75,0.0,555.75,218.75,1163.75,86.0,0.0,41.0,0.0,4114.75,0.0,102.75,6393.0,4114.75,6495.75,-2381.0
2026-03-02 14:00:00+00:00,69.25,2353.0,0.0,553.5,221.0,874.5,67.75,0.0,41.0,0.0,4180.0,27.25,0.0,6333.75,4207.25,6333.75,-2126.5
2026-03-02 15:00:00+00:00,66.5,3185.5,0.0,590.75,224.25,387.5,51.5,0.0,41.0,0.0,4547.0,60.0,0.0,6354.75,4607.0,6354.75,-1747.75
2026-03-02 16:00:00+00:00,66.0,3236.75,0.0,608.0,227.25,59.25,44.0,0.0,41.0,0.0,4282.25,207.0,0.0,6434.5,4489.25,6434.5,-1945.25
2026-03-02 17:00:00+00:00,65.5,3511.25,0.0,606.25,225.0,0.0,46.5,0.0,41.0,0.0,4495.5,526.25,0.0,6797.0,5021.75,6797.0,-1775.25
2026-03-02 18:00:00+00:00,65.25,3384.25,0.0,604.5,227.75,0.0,46.25,0.0,41.0,0.0,4369.0,253.5,0.0,6939.75,4622.5,6939.75,-2317.25
2026-03-02 19:00:00+00:00,65.75,3126.5,0.0,558.75,228.5,0.0,38.25,0.0,41.0,0.0,4058.75,96.0,0.0,6782.0,4154.75,6782.0,-2627.25
2026-03-02 20:00:00+00:00,66.0,2537.0,0.0,545.0,228.0,0.0,29.25,0.0,41.0,0.0,3446.25,81.75,0.0,6262.5,3528.0,6262.5,-2734.5
2026-03-02 21:00:00+00:00,66.5,1670.0,0.0,544.0,228.0,0.0,30.0,0.0,41.0,0.0,2579.5,0.0,11.0,5583.0,2579.5,5594.0,-3014.5
2026-03-02 22:00:00+00:00,65.0,1349.0,0.0,540.75,225.5,0.0,27.0,0.0,41.0,0.0,2248.25,0.0,219.5,5028.5,2248.25,5248.0,-2999.75
2026-03-02 23:00:00+00:00,65.0,701.25,0.0,538.5,222.25,0.0,26.75,0.0,23.5,0.0,1577.25,0.0,48.25,4378.25,1577.25,4426.5,-2849.25
2026-03-03 00:00:00+00:00,64.75,485.0,0.0,532.25,223.75,0.0,28.75,0.0,24.0,0.0,1358.5,0.0,47.75,4075.25,1358.5,4123.0,-2764.5
2026-03-03 01:00:00+00:00,65.0,465.75,0.0,541.25,222.75,0.0,35.5,0.0,24.0,0.0,1354.25,0.0,120.5,3892.0,1354.25,4012.5,-2658.25
2026-03-03 02:00:00+00:00,65.25,438.25,0.0,542.25,222.75,0.0,52.5,0.0,24.0,0.0,1345.0,0.0,62.5,3905.0,1345.0,3967.5,-2622.5
2026-03-03 03:00:00+00:00,65.0,457.75,0.0,550.0,224.0,0.0,53.25,0.0,24.0,0.0,1374.0,0.0,2.5,4010.75,1374.0,4013.25,-2639.25
2026-03-03 04:00:00+00:00,65.0,927.25,0.0,549.5,223.0,0.0,68.75,0.0,24.0,0.0,1857.5,34.0,0.0,4222.25,1891.5,4222.25,-2330.75
2026-03-03 05:00:00+00:00,65.5,1631.0,0.0,561.0,224.25,6.5,80.75,0.0,23.75,0.0,2592.75,263.0,0.0,4950.5,2855.75,4950.5,-2094.75
2026-03-03 06:00:00+00:00,65.0,1898.25,0.0,586.25,228.0,303.5,80.25,0.0,22.0,0.0,3183.25,661.5,0.0,5722.25,3844.75,5722.25,-1877.5
2026-03-03 07:00:00+00:00,66.0,1888.5,0.0,581.5,230.5,1057.5,88.0,0.0,22.0,0.0,3934.0,368.0,0.0,6160.0,4302.0,6160.0,-1858.0
2026-03-03 08:00:00+00:00,66.0,1874.75,0.0,571.25,229.5,2075.0,63.25,0.0,22.0,0.0,4901.75,10.0,0.0,6454.75,4911.75,6454.75,-1543.0
2026-03-03 09:00:00+00:00,65.0,1737.5,0.0,521.25,227.75,2862.25,53.0,0.0,22.0,0.0,5488.75,0.0,58.25,6414.0,5488.75,6472.25,-983.5
2026-03-03 10:00:00+00:00,66.0,1370.5,0.0,529.0,225.75,3241.5,49.75,0.0,22.0,0.0,5504.5,0.0,88.75,6270.0,5504.5,6358.75,-854.25
2026-03-03 11:00:00+00:00,56.75,1237.0,0.0,514.75,222.75,3233.75,57.0,0.0,22.0,0.0,5344.0,0.0,105.5,6112.0,5344.0,6217.5,-873.5
2026-03-03 12:00:00+00:00,47.0,1279.5,0.0,501.0,221.75,3168.25,76.75,0.0,22.0,0.0,5316.25,0.0,356.25,5803.0,5316.25,6159.25,-843.0
2026-03-03 13:00:00+00:00,47.0,1445.5,0.0,501.5,223.0,2976.25,137.25,0.0,22.0,0.0,5352.5,21.25,0.0,5985.0,5373.75,5985.0,-611.25
2026-03-03 14:00:00+00:00,47.25,2385.5,0.0,543.25,223.5,2233.75,168.0,0.0,22.0,0.0,5623.25,56.75,0.0,6051.25,5680.0,6051.25,-371.25
2026-03-03 15:00:00+00:00,63.5,3089.25,0.0,559.75,225.25,1045.0,244.75,0.0,22.0,0.0,5249.5,22.25,0.0,6004.0,5271.75,6004.0,-732.25
2026-03-03 16:00:00+00:00,66.5,3790.25,0.0,597.75,228.5,175.75,238.0,0.0,22.0,0.0,5118.75,67.0,0.0,6026.0,5185.75,6026.0,-840.25
2026-03-03 17:00:00+00:00,67.0,3959.0,0.0,608.75,230.0,1.75,172.5,0.0,22.0,0.0,5061.0,328.0,0.0,6634.25,5389.0,6634.25,-1245.25
2026-03-03 18:00:00+00:00,66.0,3921.75,0.0,620.75,231.5,0.0,122.25,0.0,22.0,0.0,4984.25,360.25,0.0,6897.0,5344.5,6897.0,-1552.5
2026-03-03 19:00:00+00:00,65.75,3611.0,0.0,591.75,232.75,0.0,91.5,0.0,22.0,0.0,4614.75,198.75,0.0,6710.5,4813.5,6710.5,-1897.0
2026-03-03 20:00:00+00:00,66.0,3041.0,0.0,550.75,231.75,0.0,72.5,0.0,22.0,0.0,3984.0,65.25,0.0,6076.75,4049.25,6076.75,-2027.5
2026-03-03 21:00:00+00:00,65.75,1848.5,0.0,552.25,230.75,0.0,65.25,0.0,22.0,0.0,2784.5,20.25,0.0,5433.0,2804.75,5433.0,-2628.25
2026-03-03 22:00:00+00:00,66.0,1731.75,0.0,551.0,229.25,0.0,61.0,0.0,22.0,0.0,2661.0,10.5,0.0,4882.25,2671.5,4882.25,-2210.75
2026-03-03 23:00:00+00:00,66.0,860.25,0.0,551.25,228.75,0.0,74.0,0.0,22.0,0.0,1802.25,0.0,19.75,4594.0,1802.25,4613.75,-2811.5
2026-03-04 00:00:00+00:00,67.0,690.0,0.0,528.25,228.75,0.0,100.0,0.0,22.0,0.0,1636.0,34.25,0.0,4345.75,1670.25,4345.75,-2675.5
2026-03-04 01:00:00+00:00,66.0,784.25,0.0,511.25,227.5,0.0,129.5,0.0,22.0,0.0,1740.5,5.25,0.0,4221.25,1745.75,4221.25,-2475.5
2026-03-04 02:00:00+00:00,65.5,771.0,0.0,504.75,227.5,0.0,108.75,0.0,22.0,0.0,1699.5,0.0,120.0,4104.0,1699.5,4224.0,-2524.5
2026-03-04 03:00:00+00:00,66.0,692.0,0.0,532.25,227.25,0.0,93.75,0.0,22.0,0.0,1633.25,32.25,0.0,4208.25,1665.5,4208.25,-2542.75
2026-03-04 04:00:00+00:00,66.25,915.0,0.0,532.0,219.5,0.0,100.5,0.0,22.0,0.0,1855.25,43.5,0.0,4386.5,1898.75,4386.5,-2487.75
2026-03-04 05:00:00+00:00,66.75,1417.0,0.0,554.25,222.5,2.0,100.75,0.0,22.0,0.0,2385.25,153.75,0.0,4628.75,2539.0,4628.75,-2089.75
2026-03-04 06:00:00+00:00,66.0,1851.0,0.0,583.0,230.25,164.75,85.5,0.0,21.5,0.0,3002.0,203.25,0.0,5409.0,3205.25,5409.0,-2203.75
