,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 12:00:00+00:00,72.25,1666.75,1277.25,1203.25,368.5,1010.5,0.0,972.0,695.75,7266.25,10.0,0.0,8388.5,7276.25,8388.5,-1112.25
2026-02-09 13:00:00+00:00,73.75,1667.0,1306.25,1224.5,228.0,986.0,0.0,909.0,693.0,7087.5,0.0,0.0,8409.5,7087.5,8409.5,-1322.0
2026-02-09 14:00:00+00:00,72.75,1659.0,1370.0,1202.0,79.0,956.0,0.0,841.5,701.25,6881.5,11.0,0.0,8294.25,6892.5,8294.25,-1401.75
2026-02-09 15:00:00+00:00,73.5,1673.75,1449.5,1212.25,3.25,854.0,0.0,945.75,748.25,6960.25,78.75,0.0,8441.5,7039.0,8441.5,-1402.5
2026-02-09 16:00:00+00:00,73.5,1702.75,1496.0,1227.0,0.0,824.5,0.0,1058.75,754.75,7137.25,279.25,0.0,8704.25,7416.5,8704.25,-1287.75
2026-02-09 17:00:00+00:00,74.0,1690.25,1511.25,1226.0,0.0,850.5,0.0,1014.25,741.25,7107.5,103.0,0.0,8612.75,7210.5,8612.75,-1402.25
2026-02-09 18:00:00+00:00,73.25,1665.25,1435.75,1226.0,0.0,903.0,0.0,957.0,748.25,7008.5,24.5,0.0,8387.5,7033.0,8387.5,-1354.5
2026-02-09 19:00:00+00:00,72.5,1658.0,1460.25,1225.5,0.0,870.25,0.0,865.25,730.0,6881.75,49.75,0.0,7879.5,6931.5,7879.5,-948.0
2026-02-09 20:00:00+00:00,73.0,1658.75,1448.5,1226.25,0.0,943.75,0.0,783.0,708.5,6841.75,18.0,0.0,7287.25,6859.75,7287.25,-427.5
2026-02-09 21:00:00+00:00,73.5,1645.5,1421.0,1226.5,0.0,989.5,0.0,537.0,691.75,6584.75,14.0,0.0,6757.0,6598.75,6757.0,-158.25
2026-02-09 22:00:00+00:00,72.0,1636.0,1029.25,1227.0,0.0,895.25,0.0,351.0,716.75,5927.25,19.0,0.0,6406.25,5946.25,6406.25,-460.0
2026-02-09 23:00:00+00:00,73.0,1650.5,924.75,1226.25,0.0,665.75,0.0,451.0,735.0,5726.25,14.75,0.0,6253.75,5741.0,6253.75,-512.75
2026-02-10 00:00:00+00:00,71.5,1643.75,965.25,1226.25,0.0,602.25,0.0,547.25,713.5,5769.75,1.0,0.0,6230.25,5770.75,6230.25,-459.5
2026-02-10 01:00:00+00:00,72.75,1640.25,963.25,1226.0,0.0,673.25,0.0,460.25,710.5,5746.25,0.0,0.0,6130.25,5746.25,6130.25,-384.0
2026-02-10 02:00:00+00:00,72.5,1641.75,940.75,1226.0,0.0,673.25,0.0,368.5,706.75,5629.5,3.0,0.0,6252.75,5632.5,6252.75,-620.25
2026-02-10 03:00:00+00:00,72.0,1643.25,929.25,1227.0,0.0,668.0,0.0,440.25,716.25,5696.0,12.25,0.0,6444.25,5708.25,6444.25,-736.0
2026-02-10 04:00:00+00:00,71.75,1646.75,977.5,1227.75,0.0,660.0,0.0,762.5,728.75,6075.0,0.75,0.0,7207.0,6075.75,7207.0,-1131.25
2026-02-10 05:00:00+00:00,72.75,1647.25,1481.0,1226.0,5.25,704.25,0.0,827.5,722.0,6686.0,3.0,0.0,7947.25,6689.0,7947.25,-1258.25
2026-02-10 06:00:00+00:00,71.75,1656.5,1501.25,1226.5,119.75,694.25,0.0,980.75,725.0,6975.75,184.5,0.0,8440.25,7160.25,8440.25,-1280.0
2026-02-10 07:00:00+00:00,72.25,1591.5,1468.0,1226.25,358.5,661.25,0.0,938.5,692.0,7008.25,127.75,0.0,8537.5,7136.0,8537.5,-1401.5
2026-02-10 08:00:00+00:00,72.75,1609.25,1349.5,1226.75,563.25,617.25,0.0,926.75,714.0,7079.5,80.5,0.0,8206.25,7160.0,8206.25,-1046.25
2026-02-10 09:00:00+00:00,72.75,1610.75,1321.25,1227.0,696.25,677.25,0.0,858.5,676.5,7140.25,2.75,0.0,7915.0,7143.0,7915.0,-772.0
2026-02-10 10:00:00+00:00,73.25,1612.75,1248.0,1227.0,753.0,722.25,0.0,857.0,694.25,7187.5,27.25,0.0,7723.0,7214.75,7723.0,-508.25
2026-02-10 11:00:00+00:00,72.25,1616.25,1083.0,1226.0,666.5,816.0,0.0,845.5,738.75,7064.25,14.25,0.0,7880.25,7078.5,7880.25,-801.75
2026-02-10 12:00:00+00:00,72.25,1614.25,1096.5,1226.75,506.0,796.0,0.0,819.0,741.25,6872.0,7.25,0.0,7873.25,6879.25,7873.25,-994.0
2026-02-10 13:00:00+00:00,74.0,1610.0,1291.25,1227.0,289.0,770.75,0.0,789.75,704.75,6756.5,13.75,0.0,8022.75,6770.25,8022.75,-1252.5
2026-02-10 14:00:00+00:00,74.25,1616.25,1371.25,1226.75,111.25,616.25,0.0,793.0,748.25,6557.25,12.25,0.0,8193.5,6569.5,8193.5,-1624.0
2026-02-10 15:00:00+00:00,73.0,1651.5,1504.25,1226.75,6.75,605.0,0.0,826.0,732.75,6626.0,175.75,0.0,8383.75,6801.75,8383.75,-1582.0
2026-02-10 16:00:00+00:00,74.0,1647.25,1598.5,1227.25,0.0,765.5,0.0,879.5,747.25,6939.25,73.5,0.0,8637.0,7012.75,8637.0,-1624.25
2026-02-10 17:00:00+00:00,73.5,1614.0,1580.5,1226.25,0.0,901.0,0.0,925.0,727.0,7047.25,125.0,0.0,8589.75,7172.25,8589.75,-1417.5
2026-02-10 18:00:00+00:00,73.5,1657.0,1641.75,1225.75,0.0,783.75,0.0,891.5,729.0,7002.25,73.75,0.0,8367.0,7076.0,8367.0,-1291.0
2026-02-10 19:00:00+00:00,73.25,1656.5,1599.0,1225.75,0.0,700.0,0.0,886.25,736.0,6876.75,33.25,0.0,7925.0,6910.0,7925.0,-1015.0
2026-02-10 20:00:00+00:00,72.75,1644.25,1500.75,1225.25,0.0,627.5,0.0,834.0,704.25,6608.75,13.75,0.0,7315.0,6622.5,7315.0,-692.5
2026-02-10 21:00:00+00:00,72.75,1630.0,1284.25,1226.75,0.0,588.25,0.0,689.25,683.5,6174.75,2.25,0.0,6806.25,6177.0,6806.25,-629.25
2026-02-10 22:00:00+00:00,72.75,1625.0,1145.25,1226.25,0.0,536.5,0.0,420.25,646.75,5672.75,11.0,0.0,6389.0,5683.75,6389.0,-705.25
2026-02-10 23:00:00+00:00,71.0,1606.5,878.75,1226.25,0.0,510.75,0.0,394.25,673.0,5360.5,3.25,0.0,6233.25,5363.75,6233.25,-869.5
2026-02-11 00:00:00+00:00,71.75,1604.5,881.5,1226.0,0.0,522.25,0.0,398.75,684.25,5389.0,20.5,0.0,6176.0,5409.5,6176.0,-766.5
2026-02-11 01:00:00+00:00,72.5,1605.25,881.25,1225.75,0.0,591.25,0.0,344.75,709.5,5430.25,3.5,0.0,6145.25,5433.75,6145.25,-711.5
2026-02-11 02:00:00+00:00,72.5,1597.5,872.0,1226.5,0.0,729.5,0.0,348.0,728.5,5574.5,0.75,0.0,6193.75,5575.25,6193.75,-618.5
2026-02-11 03:00:00+00:00,71.5,1588.0,881.75,1226.5,0.0,938.0,0.0,342.25,715.75,5763.75,3.25,0.0,6469.5,5767.0,6469.5,-702.5
2026-02-11 04:00:00+00:00,72.5,1577.5,877.5,1226.75,0.0,1175.5,0.0,370.0,683.5,5983.25,1.0,0.0,7056.25,5984.25,7056.25,-1072.0
2026-02-11 05:00:00+00:00,74.0,1588.5,1512.5,1225.0,3.25,1325.0,0.0,739.25,682.5,7150.0,7.0,0.0,7808.75,7157.0,7808.75,-651.75
2026-02-11 06:00:00+00:00,74.25,1595.5,1580.5,1224.25,101.25,1433.25,0.0,760.5,680.25,7449.75,149.0,0.0,8300.0,7598.75,8300.0,-701.25
2026-02-11 07:00:00+00:00,69.5,1583.25,1596.25,1224.0,292.0,1429.5,0.0,726.25,679.75,7600.5,174.0,0.0,8377.75,7774.5,8377.75,-603.25
2026-02-11 08:00:00+00:00,70.5,1583.75,1338.25,1205.25,513.0,1339.0,0.0,850.25,706.5,7606.5,150.75,0.0,8031.25,7757.25,8031.25,-274.0
2026-02-11 09:00:00+00:00,73.0,1541.25,1263.5,1226.0,723.5,1311.5,0.0,622.5,671.5,7432.75,8.5,0.0,7679.75,7441.25,7679.75,-238.5
2026-02-11 10:00:00+00:00,72.25,1566.5,1275.75,1191.5,907.25,1051.75,0.0,453.75,675.25,7194.0,2.75,0.0,7367.0,7196.75,7367.0,-170.25
2026-02-11 11:00:00+00:00,72.0,1565.0,1257.25,1200.5,1006.0,951.5,1.0,412.0,679.5,7144.75,18.5,0.0,7280.25,7163.25,7280.25,-117.0
2026-02-11 12:00:00+00:00,71.5,1479.25,1253.0,1202.25,1073.5,862.25,41.5,388.25,644.75,7016.25,5.5,0.0,7140.25,7021.75,7140.25,-118.5
2026-02-11 13:00:00+00:00,72.0,1471.25,1231.75,1205.25,849.5,825.75,54.25,340.75,639.5,6690.0,31.0,0.0,7044.5,6721.0,7044.5,-323.5
2026-02-11 14:00:00+00:00,70.75,1506.75,1462.0,1219.0,423.5,961.75,56.0,614.75,646.0,6960.5,36.0,0.0,7443.5,6996.5,7443.5,-447.0
2026-02-11 15:00:00+00:00,70.25,1507.0,1489.75,1220.5,50.75,1169.75,66.5,962.25,641.75,7178.5,95.75,0.0,7936.75,7274.25,7936.75,-662.5
2026-02-11 16:00:00+00:00,70.0,1517.0,1539.25,1226.5,0.0,1517.25,65.75,989.5,638.5,7563.75,161.0,0.0,8330.75,7724.75,8330.75,-606.0
2026-02-11 17:00:00+00:00,69.66666666666667,1553.3333333333333,1546.6666666666667,1227.0,0.0,1588.6666666666667,66.0,964.0,659.3333333333334,7674.666666666667,160.33333333333334,0.0,8348.666666666666,7835.0,8348.666666666666,-513.6666666666661
2026-02-11 18:00:00+00:00,70.0,1596.25,1593.75,1226.0,0.0,1534.5,66.0,936.75,682.25,7705.5,55.5,0.0,8178.5,7761.0,8178.5,-417.5
2026-02-11 19:00:00+00:00,71.25,1620.0,1584.5,1226.0,0.0,1403.75,65.75,960.0,695.25,7626.5,24.0,0.0,7742.25,7650.5,7742.25,-91.75
2026-02-11 20:00:00+00:00,71.5,1600.0,1312.5,1226.25,0.0,1186.25,65.5,545.5,697.75,6705.25,36.25,0.0,7118.75,6741.5,7118.75,-377.25
2026-02-11 21:00:00+00:00,70.75,1592.5,1254.5,1227.0,0.0,1098.75,66.0,309.25,690.25,6309.0,8.75,0.0,6613.75,6317.75,6613.75,-296.0
2026-02-11 22:00:00+00:00,69.75,1590.5,1067.0,1227.0,0.0,1055.25,65.75,296.75,673.0,6045.0,15.5,0.0,6259.25,6060.5,6259.25,-198.75
2026-02-11 23:00:00+00:00,66.75,1580.5,918.5,1227.25,0.0,1128.25,65.5,271.0,666.0,5923.75,2.5,0.0,6171.75,5926.25,6171.75,-245.5
2026-02-12 00:00:00+00:00,66.5,1571.25,919.5,1226.5,0.0,1164.0,66.0,248.5,667.5,5929.75,0.0,0.0,6035.0,5929.75,6035.0,-105.25
2026-02-12 01:00:00+00:00,66.25,1576.75,922.75,1226.25,0.0,968.5,66.0,255.75,684.0,5766.25,21.75,0.0,5962.0,5788.0,5962.0,-174.0
2026-02-12 02:00:00+00:00,66.0,1599.75,926.25,1226.5,0.0,787.5,65.75,262.75,700.0,5634.5,36.0,0.0,6001.0,5670.5,6001.0,-330.5
2026-02-12 03:00:00+00:00,66.75,1604.25,921.5,1226.75,0.0,802.0,66.0,302.0,684.75,5674.0,8.75,0.0,6301.0,5682.75,6301.0,-618.25
2026-02-12 04:00:00+00:00,65.5,1601.5,959.0,1227.5,0.0,1013.75,66.0,369.25,703.5,6006.0,1.25,0.0,7020.75,6007.25,7020.75,-1013.5
2026-02-12 05:00:00+00:00,65.75,1558.0,1328.75,1227.25,9.75,1250.5,66.0,867.0,675.25,7048.25,4.25,0.0,7749.25,7052.5,7749.25,-696.75
2026-02-12 06:00:00+00:00,66.75,1582.75,1345.25,1227.5,192.5,1216.5,58.0,904.5,720.25,7314.0,132.75,0.0,7996.5,7446.75,7996.5,-549.75
2026-02-12 07:00:00+00:00,66.75,1498.5,1363.75,1201.75,527.5,1071.25,60.5,863.25,665.75,7319.0,126.0,0.0,7840.75,7445.0,7840.75,-395.75
2026-02-12 08:00:00+00:00,66.0,1516.5,1321.25,1214.75,826.25,784.75,65.25,881.25,663.5,7339.5,101.5,0.0,7341.5,7441.0,7341.5,99.5
2026-02-12 09:00:00+00:00,66.0,1490.25,1322.25,1202.0,1022.0,716.75,65.0,820.25,649.25,7353.75,31.25,0.0,6965.75,7385.0,6965.75,419.25
2026-02-12 10:00:00+00:00,66.75,1484.0,1279.75,1209.0,1010.75,807.0,61.75,779.5,647.75,7346.25,19.5,0.0,6751.25,7365.75,6751.25,614.5
2026-02-12 11:00:00+00:00,66.25,1521.75,1293.0,1213.5,1077.25,703.5,64.0,825.25,672.5,7437.0,12.25,0.0,6930.75,7449.25,6930.75,518.5
2026-02-12 12:00:00+00:00,67.5,1541.75,1331.5,1205.75,1011.5,610.0,65.75,795.25,683.0,7312.0,10.0,0.0,6934.5,7322.0,6934.5,387.5
2026-02-12 13:00:00+00:00,66.25,1500.25,1470.5,1212.5,630.5,563.75,59.25,692.25,655.0,6850.25,3.5,0.0,7173.5,6853.75,7173.5,-319.75
2026-02-12 14:00:00+00:00,65.75,1502.5,1467.25,1200.75,274.5,557.0,62.75,785.0,688.75,6604.25,1.25,0.0,7498.5,6605.5,7498.5,-893.0
2026-02-12 15:00:00+00:00,66.25,1525.75,1494.5,1219.5,46.0,619.5,61.75,890.75,668.25,6592.25,96.5,0.0,7867.5,6688.75,7867.5,-1178.75
2026-02-12 16:00:00+00:00,67.5,1563.5,1530.0,1220.75,9.75,578.75,65.25,907.0,669.5,6612.0,184.0,0.0,8298.25,6796.0,8298.25,-1502.25
2026-02-12 17:00:00+00:00,68.0,1581.5,1566.75,1219.25,8.5,508.0,65.0,914.0,708.75,6639.75,176.0,0.0,8270.5,6815.75,8270.5,-1454.75
2026-02-12 18:00:00+00:00,65.25,1559.5,1531.0,1219.75,0.0,567.0,65.0,926.25,710.25,6644.0,85.0,0.0,8019.0,6729.0,8019.0,-1290.0
2026-02-12 19:00:00+00:00,64.5,1533.75,1519.25,1226.0,0.0,589.5,59.0,856.25,673.5,6521.75,3.75,0.0,7652.25,6525.5,7652.25,-1126.75
2026-02-12 20:00:00+00:00,64.0,1491.5,1498.0,1226.5,0.0,554.5,65.0,795.0,655.25,6349.75,2.0,0.0,7045.25,6351.75,7045.25,-693.5
2026-02-12 21:00:00+00:00,64.0,1504.25,1262.75,1228.0,0.0,463.0,65.5,456.25,651.75,5695.5,5.75,0.0,6509.25,5701.25,6509.25,-808.0
2026-02-12 22:00:00+00:00,65.5,1546.5,929.75,1227.5,0.0,375.75,64.75,336.25,512.75,5058.75,9.75,0.0,6130.5,5068.5,6130.5,-1062.0
2026-02-12 23:00:00+00:00,63.5,1557.5,679.0,1228.0,0.0,247.0,62.25,370.5,519.75,4727.5,2.5,0.0,6000.5,4730.0,6000.5,-1270.5
2026-02-13 00:00:00+00:00,68.75,1576.25,676.0,1227.25,0.0,130.0,60.75,347.5,527.25,4613.75,10.0,0.0,5881.5,4623.75,5881.5,-1257.75
2026-02-13 01:00:00+00:00,68.5,1575.5,640.5,1226.75,0.0,74.0,57.75,382.0,536.5,4561.5,9.5,0.0,5890.75,4571.0,5890.75,-1319.75
2026-02-13 02:00:00+00:00,69.5,1549.0,644.75,1227.75,0.0,86.25,65.25,400.0,522.75,4565.25,0.0,0.0,5982.75,4565.25,5982.75,-1417.5
2026-02-13 03:00:00+00:00,68.75,1539.75,653.0,1228.0,0.0,101.75,58.5,418.0,510.25,4578.0,0.0,0.0,6222.5,4578.0,6222.5,-1644.5
2026-02-13 04:00:00+00:00,68.75,1578.75,682.5,1228.25,0.0,143.0,55.75,481.5,533.25,4771.75,4.25,0.0,6745.5,4776.0,6745.5,-1969.5
2026-02-13 05:00:00+00:00,70.0,1597.75,1146.75,1228.0,9.5,106.25,64.5,493.5,533.75,5250.0,35.25,0.0,7500.5,5285.25,7500.5,-2215.25
2026-02-13 06:00:00+00:00,69.25,1621.25,1332.25,1227.75,172.75,82.5,66.75,771.0,524.75,5868.25,156.25,0.0,7946.5,6024.5,7946.5,-1922.0
2026-02-13 07:00:00+00:00,68.5,1608.25,1353.0,1187.5,398.25,88.25,70.5,736.5,522.25,6033.0,164.5,0.0,8008.5,6197.5,8008.5,-1811.0
2026-02-13 08:00:00+00:00,68.25,1602.25,1370.5,1209.5,546.75,75.5,69.5,700.25,525.0,6167.5,34.25,0.0,7769.25,6201.75,7769.25,-1567.5
2026-02-13 09:00:00+00:00,67.5,1583.25,1371.25,1194.75,731.75,72.0,67.75,546.25,520.0,6154.5,3.5,0.0,7460.25,6158.0,7460.25,-1302.25
2026-02-13 10:00:00+00:00,66.75,1540.75,1057.25,1212.75,800.25,43.75,67.0,370.5,510.0,5669.0,4.5,0.0,7220.0,5673.5,7220.0,-1546.5
2026-02-13 11:00:00+00:00,64.75,1531.25,1076.0,1209.25,774.75,35.75,67.0,360.25,514.5,5633.5,17.0,0.0,7186.25,5650.5,7186.25,-1535.75
2026-02-13 12:00:00+00:00,65.25,1555.5,1060.75,1206.0,673.25,37.25,67.0,390.75,517.5,5573.25,0.0,0.0,7130.5,5573.25,7130.5,-1557.25
2026-02-13 13:00:00+00:00,67.25,1540.75,1063.0,1218.75,525.25,51.5,67.0,437.5,515.0,5486.0,6.0,0.0,7270.0,5492.0,7270.0,-1778.0
2026-02-13 14:00:00+00:00,66.5,1554.5,1279.0,1218.0,254.25,72.25,67.0,746.25,512.75,5770.5,11.0,0.0,7503.75,5781.5,7503.75,-1722.25
2026-02-13 15:00:00+00:00,67.75,1587.25,1398.25,1213.25,47.5,120.75,67.0,777.5,522.75,5802.0,144.5,0.0,7895.25,5946.5,7895.25,-1948.75
2026-02-13 16:00:00+00:00,68.25,1587.0,1544.5,1219.5,0.75,186.5,65.25,803.0,524.0,5998.75,189.5,0.0,8267.0,6188.25,8267.0,-2078.75
2026-02-13 17:00:00+00:00,67.75,1579.5,1581.75,1220.25,0.0,215.25,65.75,807.5,519.75,6057.5,149.75,0.0,8188.0,6207.25,8188.0,-1980.75
2026-02-13 18:00:00+00:00,65.5,1573.75,1556.5,1219.25,0.0,236.5,65.75,802.25,524.5,6044.0,51.75,0.0,7986.5,6095.75,7986.5,-1890.75
2026-02-13 19:00:00+00:00,65.75,1563.75,1570.75,1225.0,0.0,324.75,65.5,744.75,525.75,6086.0,8.0,0.0,7587.25,6094.0,7587.25,-1493.25
2026-02-13 20:00:00+00:00,64.75,1592.5,1544.0,1227.75,0.0,367.5,65.5,571.25,523.25,5956.5,10.75,0.0,6988.5,5967.25,6988.5,-1021.25
2026-02-13 21:00:00+00:00,65.75,1569.5,1465.25,1228.0,0.0,506.0,65.5,414.75,527.75,5842.5,3.5,0.0,6486.5,5846.0,6486.5,-640.5
2026-02-13 22:00:00+00:00,65.5,1571.5,876.5,1228.0,0.0,607.5,65.25,205.75,529.5,5149.5,10.5,0.0,6067.25,5160.0,6067.25,-907.25
2026-02-13 23:00:00+00:00,65.0,1531.0,874.25,1228.25,0.0,732.75,65.5,202.5,529.0,5228.25,9.0,0.0,5874.75,5237.25,5874.75,-637.5
2026-02-14 00:00:00+00:00,64.75,1526.25,855.75,1228.5,0.0,842.25,66.0,219.25,525.0,5327.75,12.25,0.0,5704.25,5340.0,5704.25,-364.25
2026-02-14 01:00:00+00:00,64.75,1543.0,843.75,1228.0,0.0,936.25,65.25,219.0,524.75,5424.75,14.0,0.0,5654.0,5438.75,5654.0,-215.25
2026-02-14 02:00:00+00:00,65.5,1529.5,871.5,1228.0,0.0,1023.0,65.25,194.0,526.5,5503.25,5.5,0.0,5675.5,5508.75,5675.5,-166.75
2026-02-14 03:00:00+00:00,65.75,1533.75,883.0,1228.0,0.0,1056.75,65.75,200.5,524.25,5557.75,7.25,0.0,5805.0,5565.0,5805.0,-240.0
2026-02-14 04:00:00+00:00,61.75,1546.75,880.75,1228.0,0.0,870.0,62.5,282.75,530.75,5463.25,14.5,0.0,5977.75,5477.75,5977.75,-500.0
2026-02-14 05:00:00+00:00,63.0,1574.25,1436.0,1228.0,16.5,716.75,67.0,287.0,532.25,5920.75,24.0,0.0,6278.0,5944.75,6278.0,-333.25
2026-02-14 06:00:00+00:00,61.75,1484.25,1446.75,1228.25,298.0,613.25,66.0,296.0,508.25,6002.5,2.5,0.0,6490.25,6005.0,6490.25,-485.25
2026-02-14 07:00:00+00:00,62.75,1436.75,1383.75,1224.75,663.5,488.25,66.0,234.0,483.0,6042.75,30.75,0.0,6188.75,6073.5,6188.75,-115.25
2026-02-14 08:00:00+00:00,62.75,1428.5,730.0,1219.0,999.0,338.75,66.0,317.75,492.75,5654.5,4.5,0.0,5809.0,5659.0,5809.0,-150.0
2026-02-14 09:00:00+00:00,63.75,1458.0,568.0,1220.75,1222.25,260.25,65.75,389.5,493.75,5742.0,7.25,0.0,5504.75,5749.25,5504.75,244.5
2026-02-14 10:00:00+00:00,64.5,1453.25,561.75,1221.5,1235.25,123.25,66.0,398.75,487.75,5612.0,7.0,0.0,5224.0,5619.0,5224.0,395.0
2026-02-14 11:00:00+00:00,63.5,1430.25,571.25,1221.25,1148.25,72.75,66.0,397.5,495.25,5466.0,9.25,0.0,5149.25,5475.25,5149.25,326.0
2026-02-14 12:00:00+00:00,63.25,1450.25,807.25,1226.5,979.0,48.5,66.0,360.5,502.5,5503.75,38.25,0.0,5314.75,5542.0,5314.75,227.25
2026-02-14 13:00:00+00:00,64.5,1542.75,1009.5,1218.75,556.0,10.0,65.75,360.0,533.5,5360.75,162.75,0.0,5896.25,5523.5,5896.25,-372.75
2026-02-14 14:00:00+00:00,63.75,1570.25,1179.75,1218.75,171.25,51.5,66.0,361.25,537.75,5220.25,69.25,0.0,6460.25,5289.5,6460.25,-1170.75
2026-02-14 15:00:00+00:00,64.0,1485.75,1626.0,1220.25,23.5,177.5,66.0,507.0,510.0,5680.0,11.75,0.0,7066.25,5691.75,7066.25,-1374.5
2026-02-14 16:00:00+00:00,65.25,1471.75,1681.0,1227.5,0.0,457.5,66.0,532.0,507.5,6008.5,139.75,0.0,7378.0,6148.25,7378.0,-1229.75
2026-02-14 17:00:00+00:00,65.0,1471.5,1475.5,1228.0,0.0,884.0,66.0,642.75,503.5,6336.25,126.25,0.0,7288.75,6462.5,7288.75,-826.25
2026-02-14 18:00:00+00:00,62.5,1521.75,1529.0,1227.75,0.0,1194.75,66.0,317.25,522.25,6441.25,120.5,0.0,7167.0,6561.75,7167.0,-605.25
2026-02-14 19:00:00+00:00,62.75,1521.0,1492.75,1227.25,0.0,1384.75,66.0,281.0,508.75,6544.25,46.25,0.0,6822.5,6590.5,6822.5,-232.0
2026-02-14 20:00:00+00:00,63.5,1505.0,1427.75,1227.75,0.0,1441.5,66.0,234.25,499.75,6465.5,12.75,0.0,6393.25,6478.25,6393.25,85.0
2026-02-14 21:00:00+00:00,63.0,1538.0,1238.75,1228.0,0.0,1472.75,65.75,219.25,505.5,6331.0,5.75,0.0,5955.0,6336.75,5955.0,381.75
2026-02-14 22:00:00+00:00,63.75,1458.0,891.25,1227.75,0.0,1640.0,65.5,214.75,517.0,6078.0,31.5,0.0,5717.25,6109.5,5717.25,392.25
2026-02-14 23:00:00+00:00,64.25,1376.0,937.0,1228.0,0.0,1658.5,66.0,203.25,508.0,6041.0,9.75,0.0,5502.25,6050.75,5502.25,548.5
2026-02-15 00:00:00+00:00,63.0,1378.0,912.5,1227.75,0.0,1789.0,66.0,205.25,508.25,6149.75,8.5,0.0,5363.25,6158.25,5363.25,795.0
2026-02-15 01:00:00+00:00,64.25,1332.0,817.0,1228.0,0.0,1861.0,66.0,95.5,501.0,5964.75,1.0,0.0,5299.75,5965.75,5299.75,666.0
2026-02-15 02:00:00+00:00,64.5,1401.25,808.0,1228.0,0.0,1659.75,66.0,94.75,527.5,5849.75,44.25,0.0,5292.5,5894.0,5292.5,601.5
2026-02-15 03:00:00+00:00,62.25,1423.75,865.5,1228.0,0.0,1616.75,66.0,102.25,523.25,5887.75,4.5,0.0,5428.75,5892.25,5428.75,463.5
2026-02-15 04:00:00+00:00,63.75,1394.5,915.75,1228.0,0.0,1627.25,66.0,127.75,524.5,5947.5,0.0,0.0,5513.0,5947.5,5513.0,434.5
2026-02-15 05:00:00+00:00,63.75,1381.0,881.75,1228.0,3.25,1828.0,66.0,163.0,509.0,6123.75,4.0,0.0,5642.5,6127.75,5642.5,485.25
2026-02-15 06:00:00+00:00,62.25,1416.5,1229.0,1228.25,39.0,1886.75,66.0,179.5,521.5,6628.75,29.25,0.0,5894.25,6658.0,5894.25,763.75
2026-02-15 07:00:00+00:00,51.25,1440.25,1273.0,1228.25,69.5,2036.0,65.5,175.0,510.25,6849.0,85.0,0.0,6178.0,6934.0,6178.0,756.0
2026-02-15 08:00:00+00:00,50.75,1418.5,1001.75,1228.5,101.75,2003.25,65.5,165.0,518.25,6553.25,2.0,0.0,6406.75,6555.25,6406.75,148.5
2026-02-15 09:00:00+00:00,50.0,1426.75,1127.0,1217.0,123.0,2020.5,65.75,319.25,519.0,6868.25,7.0,0.0,6557.25,6875.25,6557.25,318.0
2026-02-15 10:00:00+00:00,50.25,1419.75,1035.75,1222.0,152.25,2062.0,66.0,342.0,519.25,6869.25,7.25,0.0,6552.0,6876.5,6552.0,324.5
2026-02-15 11:00:00+00:00,54.25,1408.5,1049.5,1224.75,149.5,1873.5,65.5,310.0,520.25,6655.75,7.25,0.0,6606.75,6663.0,6606.75,56.25
2026-02-15 12:00:00+00:00,61.5,1381.75,1029.5,1225.25,121.75,1864.5,66.0,398.5,503.75,6652.5,0.25,0.0,6516.75,6652.75,6516.75,136.0
2026-02-15 13:00:00+00:00,64.0,1438.0,989.5,1224.75,80.25,1809.0,65.75,260.25,522.0,6453.5,20.0,0.0,6495.0,6473.5,6495.0,-21.5
2026-02-15 14:00:00+00:00,63.5,1436.5,1194.25,1205.25,42.25,1717.0,66.0,290.25,519.5,6534.5,8.75,0.0,6525.75,6543.25,6525.75,17.5
2026-02-15 15:00:00+00:00,61.75,1442.0,1376.5,1210.5,14.5,1946.5,66.0,290.75,528.25,6936.75,46.0,0.0,6781.75,6982.75,6781.75,201.0
2026-02-15 16:00:00+00:00,62.0,1549.5,1388.75,1226.75,8.0,1718.75,66.0,351.0,541.25,6912.0,218.75,0.0,7080.5,7130.75,7080.5,50.25
2026-02-15 17:00:00+00:00,60.5,1568.25,1571.5,1227.0,0.0,1469.5,66.0,450.0,543.5,6956.25,213.0,0.0,7085.0,7169.25,7085.0,84.25
2026-02-15 18:00:00+00:00,61.75,1571.25,1631.25,1227.0,0.0,920.25,66.0,969.0,548.0,6994.5,87.75,0.0,6995.75,7082.25,6995.75,86.5
2026-02-15 19:00:00+00:00,61.75,1432.25,1570.0,1227.0,0.0,1249.5,66.0,935.75,511.25,7053.5,1.75,0.0,6864.0,7055.25,6864.0,191.25
2026-02-15 20:00:00+00:00,62.75,1437.0,1274.0,1227.0,0.0,1800.0,66.0,362.0,506.5,6735.25,0.5,0.0,6265.75,6735.75,6265.75,470.0
2026-02-15 21:00:00+00:00,63.25,1461.5,1074.0,1226.75,0.0,1784.5,65.75,263.0,518.75,6457.5,8.0,0.0,5877.5,6465.5,5877.5,588.0
2026-02-15 22:00:00+00:00,63.25,1451.75,781.25,1226.5,0.0,2143.25,59.75,324.5,513.75,6564.0,0.25,0.0,5774.75,6564.25,5774.75,789.5
