,Biomass,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Hydro Water Reservoir,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-08 21:00:00+00:00,0.0,250.19629875,0.0,0.0,0.09919525000000001,698.0423885,2139.29105225,25.0,3112.62893475,43.6229975,0.0,4507.9775,3156.25193225,4507.9775,-1351.7255677499998
2026-01-08 22:00:00+00:00,0.0,245.90912475,0.0,0.0,0.33942375,837.6457800000001,2037.7896605,25.0,3146.683989,40.147414749999996,0.0,4402.1375,3186.83140375,4402.1375,-1215.3060962499999
2026-01-08 23:00:00+00:00,0.0,248.6057275,0.0,0.0,0.09463725,910.33962675,2485.669449,25.0,3669.7094405,39.80256825,0.0,4306.342500000001,3709.51200875,4306.342500000001,-596.8304912500007
2026-01-09 00:00:00+00:00,0.0,248.64039350000002,0.0,0.0,0.20720575,1068.7191195,2493.391197,25.0,3835.95791575,39.545663,0.0,4245.12,3875.50357875,4245.12,-369.6164212499998
2026-01-09 01:00:00+00:00,0.0,248.46778725000001,0.0,0.0,0.02310975,1073.241973,2500.42385825,25.0,3847.15672825,39.3896015,0.0,4222.275,3886.54632975,4222.275,-335.7286702499996
2026-01-09 02:00:00+00:00,0.0,249.33355625000002,0.0,0.0,0.02351325,1047.7413135,2421.1701635,25.0,3743.2685465,39.565664,0.0,4196.6,3782.8342105,4196.6,-413.7657895000002
2026-01-09 03:00:00+00:00,0.0,248.442677,0.0,0.0,0.24485575,1096.4870182500001,2337.2115435,25.0,3707.3860945,37.730865,0.0,4200.657499999999,3745.1169595,4200.657499999999,-455.5405404999992
2026-01-09 04:00:00+00:00,0.0,249.53365025,0.0,0.0,0.43799899999999997,1111.34357,2302.8322854999997,25.0,3689.14750475,35.9455635,0.0,4245.1125,3725.0930682499998,4245.1125,-520.0194317500004
2026-01-09 05:00:00+00:00,0.0,225.48964575,0.0,0.0,0.13444725,1135.212015,2466.22100125,25.0,3852.05710925,48.76342125,0.0,4382.6275000000005,3900.8205305,4382.6275000000005,-481.8069695000004
2026-01-09 06:00:00+00:00,0.0,224.140603,0.0,0.0,0.03074075,1130.36346075,2771.959381,25.0,4151.4941855,48.890691,0.0,4609.7925,4200.384876499999,4609.7925,-409.4076235000002
2026-01-09 07:00:00+00:00,0.0,226.600108,0.0,0.0,0.0,1177.0558575,2759.7439355,25.0,4188.399901000001,48.915330499999996,0.0,4707.9175,4237.315231500001,4707.9175,-470.6022684999989
2026-01-09 08:00:00+00:00,0.0,224.19068425,0.0,0.0,0.0,1161.774367,2739.9966005,25.0,4150.96165175,48.42795475,0.0,4725.9625,4199.3896065,4725.9625,-526.5728934999997
2026-01-09 09:00:00+00:00,0.0,211.0919965,0.0,0.0,0.00811475,1114.7133832499999,2716.547678,25.0,4067.3611725,48.287304,0.0,4687.605,4115.6484765000005,4687.605,-571.9565234999991
2026-01-09 10:00:00+00:00,0.0,194.265079,0.0,0.0,0.0,1138.358192,2774.9218975000003,25.0,4132.545168500001,48.251903,0.0,4667.5025000000005,4180.797071500001,4667.5025000000005,-486.70542849999947
2026-01-09 11:00:00+00:00,0.0,195.831783,0.0,0.0,0.0,1135.44708625,2628.2209655,25.0,3984.4998347500004,48.34699675,0.0,4652.0075,4032.8468315000005,4652.0075,-619.1606684999992
2026-01-09 12:00:00+00:00,0.0,198.08079625,0.0,0.0,0.0070025,1175.644806,2549.8901484999997,25.0,3948.6227532499997,48.0991525,0.0,4620.5525,3996.7219057499997,4620.5525,-623.8305942500001
2026-01-09 13:00:00+00:00,0.0,200.4489505,0.0,0.0,0.0056385,1097.7074135,2507.89500025,25.0,3831.05700275,48.312447,0.0,4627.5625,3879.3694497499996,4627.5625,-748.1930502500004
2026-01-09 14:00:00+00:00,0.0,223.43191325,0.0,0.0,0.00910125,1028.90388925,2467.1427654999998,25.0,3744.4876692499997,48.33138275,0.0,4633.775,3792.819052,4633.775,-840.9559479999998
2026-01-09 15:00:00+00:00,0.0,226.42196525,0.0,0.0,0.03386075,1021.02850475,2520.3126199999997,25.0,3792.7969507499997,48.142387,0.0,4635.9,3840.9393377499996,4635.9,-794.96066225
2026-01-09 16:00:00+00:00,0.0,227.2396025,0.0,0.0,0.09274125,1015.05177225,2554.2041115,25.0,3821.5882275000004,48.26651275,0.0,4596.365,3869.8547402500003,4596.365,-726.5102597499995
2026-01-09 17:00:00+00:00,0.0,226.996665,0.0,0.0,0.0001365,1075.554111,2492.54638825,25.0,3820.0973007499997,43.30831725,0.0,4546.8875,3863.405618,4546.8875,-683.481882
2026-01-09 18:00:00+00:00,0.0,229.09423275,0.0,0.0,0.0,1038.03170925,2455.66697325,25.0,3747.79291525,41.4097105,0.0,4490.9974999999995,3789.20262575,4490.9974999999995,-701.7948742499993
2026-01-09 19:00:00+00:00,0.0,229.3606845,0.0,0.0,0.004326,1054.23294925,2400.924058,25.0,3709.52201775,46.35289025,0.0,4427.71,3755.8749080000002,4427.71,-671.8350919999998
2026-01-09 20:00:00+00:00,0.0,228.75589200000002,0.0,0.0,0.1120675,1077.5610227500001,2465.0942575,25.0,3796.5232397500004,48.88812325,0.0,4334.71,3845.411363,4334.71,-489.29863699999987
2026-01-09 21:00:00+00:00,0.0,230.10913375,0.0,0.0,0.030332249999999998,1006.46133625,2340.68572725,25.0,3602.2865295,48.522459999999995,0.0,4278.5375,3650.8089895000003,4278.5375,-627.7285105000001
2026-01-09 22:00:00+00:00,0.0,230.240179,0.0,0.0,0.0,1032.6894895,2340.6347785,25.0,3628.5644469999997,48.5305695,0.0,4198.845,3677.0950165,4198.845,-521.7499835000003
2026-01-09 23:00:00+00:00,0.0,227.79017775,0.0,0.0,0.0,1067.0977042499999,2370.19978875,25.0,3690.08767075,48.53759575,0.0,4113.6900000000005,3738.6252665,4113.6900000000005,-375.06473350000033
2026-01-10 00:00:00+00:00,0.0,224.73277525,0.0,0.0,0.0,926.648189,2321.8678455,25.0,3498.24880975,48.48255125,0.0,4045.23,3546.731361,4045.23,-498.4986389999999
2026-01-10 01:00:00+00:00,0.0,223.03600925,0.0,0.0,0.0,746.12639775,2374.7608335,25.0,3368.9232405000002,48.57437275,0.0,3994.6275,3417.49761325,3994.6275,-577.12988675
2026-01-10 02:00:00+00:00,0.0,225.02874975,0.0,0.0,0.0,714.8210575,2332.362983,25.0,3297.21279025,48.07236425,0.0,4013.2349999999997,3345.2851545000003,4013.2349999999997,-667.9498454999994
2026-01-10 03:00:00+00:00,0.0,222.74265925,0.0,0.0,0.0,939.3569395,2370.80663625,25.0,3557.906235,48.5556,0.0,3998.7425000000003,3606.461835,3998.7425000000003,-392.2806650000002
2026-01-10 04:00:00+00:00,0.0,224.55413925,0.0,0.0,0.0,810.72963425,2356.60744575,25.0,3416.89121925,48.445334,0.0,4020.3375,3465.33655325,4020.3375,-555.0009467499999
2026-01-10 05:00:00+00:00,0.0,246.335572,0.0,0.0,0.0,772.8486115,2417.5659195,25.0,3461.750103,48.5048125,0.0,4046.5275,3510.2549154999997,4046.5275,-536.2725845000004
2026-01-10 06:00:00+00:00,0.0,249.47290675,0.0,0.0,0.0,800.31274275,2495.40265825,25.0,3570.18830775,48.34496675,0.0,4115.07,3618.5332745,4115.07,-496.53672549999965
2026-01-10 07:00:00+00:00,0.0,249.588558,0.0,0.0,0.0,817.1627579999999,2541.0216410000003,25.0,3632.772957,48.29279325,0.0,4199.3425,3681.0657502500003,4199.3425,-518.2767497499995
2026-01-10 08:00:00+00:00,0.0,249.938877,0.0,0.0,0.0,939.416727,2657.74159075,25.0,3872.09719475,48.71068675,0.0,4286.87,3920.8078815000003,4286.87,-366.06211849999954
2026-01-10 09:00:00+00:00,0.0,251.3008575,0.0,0.0,0.0,973.903911,2754.524317,25.0,4004.7290855,48.35101525,0.0,4343.3425,4053.08010075,4343.3425,-290.2623992499998
2026-01-10 10:00:00+00:00,0.0,255.156543,0.0,0.0,0.0,1031.4145187499998,2810.3565825,25.0,4121.9276442499995,48.477679,0.0,4378.81,4170.405323249999,4378.81,-208.40467675000127
2026-01-10 11:00:00+00:00,0.0,267.00392925,0.0,0.0,0.0,1041.47618,2687.65729175,25.0,4021.137401,48.52232,0.0,4366.4175,4069.659721,4366.4175,-296.7577789999996
2026-01-10 12:00:00+00:00,0.0,266.968484,0.0,0.0,0.0,1020.41578525,2603.4130105,25.0,3915.7972797499997,48.416146,0.0,4342.4025,3964.2134257499997,4342.4025,-378.18907425000043
2026-01-10 13:00:00+00:00,0.0,267.97043225,0.0,0.0,0.0,1025.4183335,2602.798085,25.0,3921.18685075,48.190216,0.0,4340.02,3969.37706675,4340.02,-370.6429332500006
2026-01-10 14:00:00+00:00,0.0,268.46711700000003,0.0,0.0,0.0,1039.7587617499998,2619.939343,25.0,3953.16522175,48.201502,0.0,4375.37,4001.36672375,4375.37,-374.00327625
2026-01-10 15:00:00+00:00,0.0,269.76185975,0.0,0.0,0.0,1005.74206225,2907.93627475,25.0,4208.44019675,48.590443,0.0,4438.15,4257.03063975,4438.15,-181.11936024999977
2026-01-10 16:00:00+00:00,0.0,270.3718455,0.0,0.0,0.0,969.19171325,2941.88890175,25.0,4206.452460500001,48.48631825,0.0,4460.5275,4254.938778750001,4460.5275,-205.58872124999925
2026-01-10 17:00:00+00:00,0.0,270.88645199999996,0.0,0.0,0.0,882.26446375,2858.89586725,25.0,4037.046783,48.63226175,0.0,4435.5675,4085.67904475,4435.5675,-349.88845525000033
2026-01-10 18:00:00+00:00,0.0,272.37003025,0.0,0.0,0.0,724.15548125,2954.55335225,25.0,3976.07886375,48.351780500000004,0.0,4414.3425,4024.43064425,4414.3425,-389.91185574999963
2026-01-10 19:00:00+00:00,0.0,270.792677,0.0,0.0,0.0,609.40630575,2960.130995,25.0,3865.32997775,48.317580750000005,0.0,4362.5025000000005,3913.6475585000003,4362.5025000000005,-448.8549415000002
2026-01-10 20:00:00+00:00,0.0,268.3234475,0.0,0.0,0.0,579.9797555,2930.8518814999998,25.0,3804.1550844999997,48.39165025,0.0,4330.875,3852.54673475,4330.875,-478.3282652500002
2026-01-10 21:00:00+00:00,0.0,267.5666705,0.0,0.0,0.0,513.9741635,2902.7344745,25.0,3709.2753085,48.49640575,0.0,4306.0875,3757.77171425,4306.0875,-548.3157857499996
2026-01-10 22:00:00+00:00,0.0,265.8860475,0.0,0.0,0.0,481.18363225,2805.91269375,25.0,3577.9823735,48.708568,0.0,4268.6025,3626.6909415,4268.6025,-641.9115585
2026-01-10 23:00:00+00:00,0.0,262.90606,0.0,0.0,0.0,515.266653,2827.39255325,25.0,3630.56526625,48.79789925,0.0,4249.075,3679.3631655,4249.075,-569.7118344999999
2026-01-11 00:00:00+00:00,0.0,262.23171249999996,0.0,0.0,0.0,508.24796375,2806.53268075,25.0,3602.012357,48.2669865,0.0,4189.6425,3650.2793435,4189.6425,-539.3631565000001
2026-01-11 01:00:00+00:00,0.0,262.851791,0.0,0.0,0.0,464.36879825,2788.55325925,25.0,3540.7738485,48.372916000000004,0.0,4164.58,3589.1467645,4164.58,-575.4332355000001
2026-01-11 02:00:00+00:00,0.0,261.75094125,0.0,0.0,0.0,627.406077,2781.93312775,25.0,3696.090146,48.3551355,0.0,4165.2625,3744.4452815,4165.2625,-420.81721849999985
2026-01-11 03:00:00+00:00,0.0,262.10918675,0.0,0.0,0.0,871.58203625,2713.2792197500003,25.0,3871.97044275,48.60508775,0.0,4160.8025,3920.5755305000002,4160.8025,-240.22696949999954
2026-01-11 04:00:00+00:00,0.0,263.00262925,0.0,0.0,0.0,1021.06938775,2541.438651,25.0,3850.510668,48.3212125,0.0,4157.1275000000005,3898.8318805,4157.1275000000005,-258.2956195000006
2026-01-11 05:00:00+00:00,0.0,263.134673,0.0,0.0,0.0,1122.4545122499999,2547.88712375,25.0,3958.4763089999997,48.2867065,0.0,4185.445,4006.7630154999997,4185.445,-178.6819845
2026-01-11 06:00:00+00:00,0.0,265.714768,0.0,0.0,0.0,1154.923409,2510.50600575,25.0,3956.1441827500003,48.33332825,0.0,4235.06,4004.477511,4235.06,-230.58248900000035
2026-01-11 07:00:00+00:00,0.0,242.72564125,0.0,0.0,0.0,1171.40784025,2509.10539325,25.0,3948.23887475,48.307348000000005,0.0,4279.185,3996.5462227499997,4279.185,-282.63877725000066
2026-01-11 08:00:00+00:00,0.0,239.505505,0.0,0.0,0.0,1214.16232675,2594.6451165,25.0,4073.31294825,48.877404999999996,0.0,4349.3025,4122.19035325,4349.3025,-227.11214674999974
2026-01-11 09:00:00+00:00,0.0,238.32457675,0.0,0.0,0.0,1257.65245175,2780.1403575,25.0,4301.117386,48.623917,0.0,4409.6075,4349.741303,4409.6075,-59.866197000000284
2026-01-11 10:00:00+00:00,0.0,239.67473075,0.0,0.0,0.0,1284.0296317500001,2804.39564875,25.0,4353.1000112500005,48.36300075,0.0,4371.1975,4401.463012,4371.1975,30.265511999999944
2026-01-11 11:00:00+00:00,0.0,239.996262,0.0,0.0,0.0,1296.02792825,2817.10472975,25.0,4378.12892,48.46434525,0.0,4318.3625,4426.5932652500005,4318.3625,108.23076525000033
2026-01-11 12:00:00+00:00,0.0,239.2137805,0.0,0.0,0.0,1351.77003625,2795.3104160000003,25.0,4411.29423275,48.28185525,0.0,4306.805,4459.576088000001,4306.805,152.77108800000042
2026-01-11 13:00:00+00:00,0.0,241.02867075,0.0,0.0,0.0,1422.20678525,2729.173302,25.0,4417.408758,48.24684175,0.0,4374.8475,4465.65559975,4374.8475,90.80809975000011
