,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-06 15:00:00+00:00,76.4,577.5,11.2,237.2,4.0,3.6,340.6,0.0,1008.3,0.0,34.4,2293.2000000000003,227.3,0.0,2584.25,2520.5000000000005,2584.25,-63.749999999999545
2026-01-06 16:00:00+00:00,76.4,575.2,11.2,258.7,2.0,4.0,352.9,0.0,1008.5,0.0,34.4,2323.3,226.3,0.0,2666.5,2549.6000000000004,2666.5,-116.89999999999964
2026-01-06 17:00:00+00:00,76.4,526.9,11.2,240.1,0.4,4.0,375.8,0.0,1029.4,0.0,34.0,2298.2,226.3,0.0,2677.75,2524.5,2677.75,-153.25
2026-01-06 18:00:00+00:00,76.4,527.5,11.0,247.7,0.0,3.6,363.6,0.0,972.5,0.0,34.0,2236.3,225.8,0.0,2686.5,2462.1000000000004,2686.5,-224.39999999999964
2026-01-06 19:00:00+00:00,76.0,526.0,11.5,229.1,0.0,3.6,298.0,0.0,888.7,0.0,34.0,2066.9,186.3,0.0,2646.5,2253.2000000000003,2646.5,-393.2999999999997
2026-01-06 20:00:00+00:00,76.4,496.5,12.3,174.5,0.0,3.6,217.0,0.0,946.5,0.0,35.2,1962.0,13.5,0.0,2628.0,1975.5,2628.0,-652.5
2026-01-06 21:00:00+00:00,76.0,486.2,11.7,156.2,0.0,3.6,233.7,0.0,915.3,0.0,35.2,1917.9,0.0,9.8,2491.75,1917.9,2501.55,-583.6500000000001
2026-01-06 22:00:00+00:00,76.0,467.4,11.9,155.2,0.0,3.2,224.2,0.0,917.1,0.0,34.4,1889.4,0.0,9.8,2290.5,1889.4,2300.3,-410.9000000000001
2026-01-06 23:00:00+00:00,74.8,444.5,11.5,156.2,0.0,3.2,200.0,0.0,902.8,0.0,34.4,1827.4,0.0,9.7,2063.5,1827.4,2073.2,-245.79999999999973
2026-01-07 00:00:00+00:00,74.8,444.8,12.4,156.9,0.0,3.2,205.60000000000002,0.0,928.4,0.0,34.4,1860.5,0.0,9.8,1930.0,1860.5,1939.8,-79.29999999999995
2026-01-07 01:00:00+00:00,74.4,449.29999999999995,12.0,157.1,0.0,2.8,204.6,0.0,909.1,0.0,34.8,1844.1,0.0,9.8,1855.0,1844.1,1864.8,-20.700000000000045
2026-01-07 02:00:00+00:00,74.4,444.6,14.0,157.8,0.0,2.8,193.0,0.0,912.0,0.0,34.8,1833.3999999999999,0.0,9.8,1813.75,1833.3999999999999,1823.55,9.849999999999909
2026-01-07 03:00:00+00:00,74.8,447.6,14.4,158.6,0.0,2.8,183.3,0.0,896.5,0.0,34.8,1812.8,2.6999999999999993,0.0,1849.25,1815.5,1849.25,-33.75
2026-01-07 04:00:00+00:00,76.0,474.1,14.8,158.4,0.0,2.8,167.2,0.0,836.4,0.0,35.6,1765.2999999999997,74.0,0.0,2005.25,1839.2999999999997,2005.25,-165.95000000000027
2026-01-07 05:00:00+00:00,76.0,474.1,14.2,158.8,0.0,3.2,148.2,0.0,860.0,0.0,35.2,1769.7000000000003,97.3,0.0,2343.75,1867.0000000000002,2343.75,-476.7499999999998
2026-01-07 06:00:00+00:00,75.2,509.0,13.299999999999999,166.10000000000002,1.2,3.2,130.4,0.0,909.3,0.0,35.2,1842.9,208.7,0.0,2622.75,2051.6,2622.75,-571.1500000000001
2026-01-07 07:00:00+00:00,74.4,546.3,12.8,153.6,14.4,3.2,123.6,0.0,953.4,0.0,35.2,1916.8999999999999,227.29999999999998,0.0,2862.5,2144.2,2862.5,-718.3000000000002
2026-01-07 08:00:00+00:00,75.2,545.5,12.8,147.6,39.3,3.2,121.2,0.0,906.9,0.0,35.2,1886.9,203.89999999999998,0.0,3009.25,2090.8,3009.25,-918.4499999999998
2026-01-07 09:00:00+00:00,76.0,545.4,12.8,138.79999999999998,58.5,3.2,105.8,0.0,904.5,0.0,34.8,1879.8,198.0,0.0,3070.5,2077.8,3070.5,-992.6999999999998
2026-01-07 10:00:00+00:00,76.0,545.0,12.8,142.9,73.0,3.2,86.9,0.0,914.7,0.0,35.6,1890.1,200.60000000000002,0.0,3124.75,2090.7,3124.75,-1034.0500000000002
2026-01-07 11:00:00+00:00,76.0,512.3,12.8,146.10000000000002,68.4,3.2,99.2,0.0,883.9,0.0,35.6,1837.5,199.7,0.0,3100.25,2037.2,3100.25,-1063.05
2026-01-07 12:00:00+00:00,76.0,473.4,12.5,148.0,66.2,3.2,96.8,0.0,914.8,0.0,35.6,1826.5,199.6,0.0,3040.5,2026.1,3040.5,-1014.4000000000001
2026-01-07 13:00:00+00:00,76.0,473.5,12.5,168.0,44.5,3.2,101.9,0.0,915.0,0.0,35.2,1829.8,199.7,0.0,2946.75,2029.5,2946.75,-917.25
2026-01-07 14:00:00+00:00,76.0,472.8,12.4,210.9,21.9,3.2,110.2,0.0,914.8,0.0,35.2,1857.3999999999999,199.6,0.0,2848.0,2057.0,2848.0,-791.0
2026-01-07 15:00:00+00:00,76.4,472.9,12.3,233.2,4.5,3.2,116.0,0.0,908.6,0.0,34.8,1861.8999999999999,199.7,0.0,2920.5,2061.6,2920.5,-858.9000000000001
2026-01-07 16:00:00+00:00,76.4,473.3,12.4,240.1,2.0,3.2,128.7,0.0,916.5,0.0,35.2,1887.8000000000002,199.5,0.0,3043.0,2087.3,3043.0,-955.6999999999998
2026-01-07 17:00:00+00:00,76.4,473.2,12.3,238.3,0.4,3.2,164.1,0.0,914.8,0.0,35.6,1918.3,199.7,0.0,3033.25,2118.0,3033.25,-915.25
2026-01-07 18:00:00+00:00,76.4,472.9,12.0,240.8,0.0,3.2,192.9,0.0,908.7,0.0,35.2,1942.1000000000001,199.6,0.0,3032.0,2141.7000000000003,3032.0,-890.2999999999997
2026-01-07 19:00:00+00:00,76.0,469.6,11.4,240.6,0.0,3.2,213.1,0.0,869.7,0.0,34.8,1918.4,199.39999999999998,0.0,2962.75,2117.8,2962.75,-844.9499999999998
2026-01-07 20:00:00+00:00,75.6,442.9,12.0,202.9,0.0,3.2,193.6,0.0,841.3,0.0,34.4,1805.9,157.9,0.0,2878.75,1963.8000000000002,2878.75,-914.9499999999998
2026-01-07 21:00:00+00:00,74.8,444.0,12.1,186.5,0.0,3.2,196.5,0.0,844.8,0.0,34.8,1796.7,157.9,0.0,2688.0,1954.6000000000001,2688.0,-733.3999999999999
2026-01-07 22:00:00+00:00,74.8,444.2,12.1,171.7,0.0,3.2,207.7,0.0,838.2,0.0,34.8,1786.7,157.8,0.0,2463.25,1944.5,2463.25,-518.75
2026-01-07 23:00:00+00:00,76.4,435.3,11.4,164.9,0.0,3.6,180.5,0.0,873.5,0.0,34.8,1780.3999999999999,157.9,0.0,2215.75,1938.3,2215.75,-277.45000000000005
2026-01-08 00:00:00+00:00,76.4,445.4,10.5,163.2,0.0,3.6,191.5,0.0,868.8,0.0,34.4,1793.8000000000002,157.8,0.0,2077.0,1951.6000000000001,2077.0,-125.39999999999986
2026-01-08 01:00:00+00:00,76.0,444.8,11.5,160.9,0.0,3.6,189.9,0.0,876.7,0.0,34.8,1798.2,157.9,0.0,2007.0,1956.1000000000001,2007.0,-50.899999999999864
2026-01-08 02:00:00+00:00,76.4,443.9,14.0,158.6,0.0,3.6,204.7,0.0,890.7,0.0,34.8,1826.7,157.8,0.0,2002.75,1984.5,2002.75,-18.25
2026-01-08 03:00:00+00:00,76.0,428.1,14.4,156.2,0.0,3.6,230.1,71.3,871.6,0.0,34.8,1886.1000000000001,157.9,0.0,2025.25,2044.0000000000002,2025.25,18.750000000000227
2026-01-08 04:00:00+00:00,76.0,402.29999999999995,14.5,153.5,0.0,3.6,253.5,106.5,893.2,0.0,34.8,1937.8999999999999,157.9,0.0,2175.75,2095.7999999999997,2175.75,-79.95000000000027
2026-01-08 05:00:00+00:00,76.0,443.2,14.1,150.2,0.0,4.0,233.2,124.2,905.9,0.0,34.8,1985.6000000000001,158.2,0.0,2544.25,2143.8,2544.25,-400.4499999999998
2026-01-08 06:00:00+00:00,75.2,462.7,12.7,132.6,4.8,4.4,220.1,128.7,905.5,0.0,35.2,1981.9,156.70000000000002,0.0,2827.75,2138.6,2827.75,-689.1500000000001
2026-01-08 07:00:00+00:00,75.2,475.8,12.4,134.10000000000002,49.8,4.8,230.8,129.2,981.0999999999999,0.0,35.6,2128.7999999999997,76.8,0.0,3043.75,2205.6,3043.75,-838.1500000000001
2026-01-08 08:00:00+00:00,76.4,463.5,12.5,133.8,121.5,4.0,196.8,137.7,1030.7,0.0,35.2,2212.1,87.80000000000001,0.0,3131.75,2299.9,3131.75,-831.8499999999999
2026-01-08 09:00:00+00:00,76.4,465.2,12.4,131.7,182.2,4.0,178.1,140.2,1020.2,0.0,34.8,2245.2000000000003,105.30000000000001,0.0,3119.5,2350.5000000000005,3119.5,-768.9999999999995
2026-01-08 10:00:00+00:00,76.4,501.7,12.3,134.10000000000002,222.1,4.0,162.1,138.4,1014.0999999999999,0.0,35.2,2300.3999999999996,117.2,0.0,3118.75,2417.5999999999995,3118.75,-701.1500000000005
2026-01-08 11:00:00+00:00,75.6,521.3,12.3,156.3,222.0,4.0,140.5,139.0,992.0,0.0,35.6,2298.6,105.10000000000001,0.0,3058.75,2403.7,3058.75,-655.0500000000002
2026-01-08 12:00:00+00:00,75.2,530.1,12.600000000000001,166.8,203.3,4.0,137.5,143.3,1002.3,0.0,36.0,2311.1,78.9,0.0,2963.0,2390.0,2963.0,-573.0
2026-01-08 13:00:00+00:00,76.4,537.9,12.600000000000001,192.8,146.1,5.2,117.3,162.5,989.9,0.0,35.2,2275.9,0.0,2.4,2872.0,2275.9,2874.4,-598.5
2026-01-08 14:00:00+00:00,76.4,550.6,12.5,242.3,68.9,5.6,117.3,174.39999999999998,890.2,0.0,34.8,2173.0,0.0,2.4,2837.5,2173.0,2839.9,-666.9000000000001
2026-01-08 15:00:00+00:00,76.4,526.5,12.600000000000001,253.9,9.2,5.6,80.7,198.4,904.4,0.0,34.4,2102.1000000000004,0.0,2.4,2926.5,2102.1000000000004,2928.9,-826.7999999999997
2026-01-08 16:00:00+00:00,76.4,485.1,12.5,246.3,1.6,5.6,66.69999999999999,197.89999999999998,978.2,0.0,35.6,2105.9,0.0,2.4,3111.0,2105.9,3113.4,-1007.5
2026-01-08 17:00:00+00:00,76.0,485.9,12.5,247.0,0.0,5.2,55.6,199.0,915.7,0.0,35.6,2032.5,53.2,0.0,3110.5,2085.7,3110.5,-1024.8000000000002
2026-01-08 18:00:00+00:00,76.4,485.3,12.5,245.7,0.0,5.6,89.7,198.5,862.5,0.0,35.6,2011.8000000000002,95.6,0.0,3130.25,2107.4,3130.25,-1022.8499999999999
2026-01-08 19:00:00+00:00,76.4,484.6,11.6,219.9,0.0,5.6,115.9,198.4,863.3,0.0,35.6,2011.3,96.0,0.0,3063.5,2107.3,3063.5,-956.1999999999998
2026-01-08 20:00:00+00:00,76.4,454.0,12.1,209.39999999999998,0.0,5.6,138.3,198.8,870.8,0.0,35.2,2000.6,80.4,0.0,2978.75,2081.0,2978.75,-897.75
2026-01-08 21:00:00+00:00,76.4,422.70000000000005,12.0,187.2,0.0,4.0,138.8,198.1,881.7,0.0,35.2,1956.1,78.0,0.0,2742.25,2034.1,2742.25,-708.1500000000001
2026-01-08 22:00:00+00:00,76.4,450.70000000000005,12.0,159.5,0.0,4.0,129.8,160.4,887.6,0.0,35.2,1915.6000000000001,74.5,0.0,2500.5,1990.1000000000001,2500.5,-510.39999999999986
2026-01-08 23:00:00+00:00,75.6,451.09999999999997,12.3,100.8,0.0,3.2,135.1,140.6,677.2,0.0,35.2,1631.1000000000001,0.0,10.1,2279.0,1631.1000000000001,2289.1,-657.9999999999998
2026-01-09 00:00:00+00:00,76.0,451.6,10.9,98.80000000000001,0.0,3.2,160.9,142.0,663.5,0.0,35.2,1642.1000000000001,0.0,10.0,2125.0,1642.1000000000001,2135.0,-492.89999999999986
2026-01-09 01:00:00+00:00,76.4,452.8,10.7,98.8,0.0,3.6,196.1,141.2,643.4000000000001,0.0,34.8,1657.8000000000002,0.0,9.8,2037.0,1657.8000000000002,2046.8,-388.9999999999998
2026-01-09 02:00:00+00:00,76.4,452.5,12.9,98.5,0.0,3.2,203.8,141.4,651.8,0.0,34.4,1674.9,0.0,9.0,2003.0,1674.9,2012.0,-337.0999999999999
2026-01-09 03:00:00+00:00,76.4,458.8,13.2,103.89999999999999,0.0,3.2,204.3,141.2,666.6,0.0,34.8,1702.4000000000003,0.0,8.7,2031.5,1702.4000000000003,2040.2,-337.7999999999997
2026-01-09 04:00:00+00:00,76.4,491.1,13.299999999999999,107.1,0.0,3.2,293.8,141.8,635.7,0.0,35.2,1797.6000000000001,76.60000000000001,0.0,2183.0,1874.2,2183.0,-308.79999999999995
2026-01-09 05:00:00+00:00,76.4,491.3,13.1,133.9,0.0,5.2,391.0,140.6,815.8,0.0,35.2,2102.5,77.9,0.0,2537.5,2180.4,2537.5,-357.0999999999999
2026-01-09 06:00:00+00:00,75.2,491.8,12.4,142.0,0.8,5.6,446.3,140.8,784.1,0.0,35.2,2134.2,164.9,0.0,2819.5,2299.1,2819.5,-520.4000000000001
2026-01-09 07:00:00+00:00,75.2,492.1,12.0,140.7,11.9,5.6,564.6,139.6,804.8,0.0,36.0,2282.5,165.8,0.0,3049.5,2448.3,3049.5,-601.1999999999998
2026-01-09 08:00:00+00:00,76.4,492.1,12.3,128.8,29.9,5.6,625.5,138.9,799.3000000000001,0.0,35.6,2344.4,165.2,0.0,3169.25,2509.6,3169.25,-659.6500000000001
2026-01-09 09:00:00+00:00,76.4,492.7,12.4,133.0,41.0,5.6,668.5,146.7,830.9,0.0,36.0,2443.2,20.900000000000002,0.0,3207.75,2464.1,3207.75,-743.6500000000001
2026-01-09 10:00:00+00:00,76.4,477.1,12.4,138.4,43.7,5.6,642.4,186.3,824.5999999999999,0.0,36.0,2442.8999999999996,0.0,0.0,3249.75,2442.8999999999996,3249.75,-806.8500000000004
2026-01-09 11:00:00+00:00,76.4,470.2,12.2,138.5,42.7,5.6,660.5,192.60000000000002,715.7,0.0,36.0,2350.4000000000005,0.2,0.0,3245.5,2350.6000000000004,3245.5,-894.8999999999996
2026-01-09 12:00:00+00:00,76.4,445.9,12.4,139.39999999999998,38.6,4.8,693.9,193.2,837.6,0.0,35.2,2477.3999999999996,82.30000000000001,0.0,3154.0,2559.7,3154.0,-594.3000000000002
2026-01-09 13:00:00+00:00,76.4,447.2,13.1,164.7,28.799999999999997,5.2,694.6,193.4,859.0,0.0,35.2,2517.6,82.80000000000001,0.0,3041.5,2600.4,3041.5,-441.0999999999999
2026-01-09 14:00:00+00:00,76.4,478.3,14.1,191.5,17.1,5.2,710.0,196.9,868.8,0.0,35.2,2593.5,131.2,0.0,2975.5,2724.7,2975.5,-250.80000000000018
2026-01-09 15:00:00+00:00,76.4,480.2,14.4,191.5,4.6000000000000005,4.8,651.0,199.7,830.8,0.0,35.2,2488.6,131.2,0.0,2999.75,2619.7999999999997,2999.75,-379.9500000000003
2026-01-09 16:00:00+00:00,76.4,529.4000000000001,14.5,190.2,1.6,4.8,586.7,201.1,823.0,0.0,35.6,2463.2999999999997,131.2,0.0,3066.5,2594.4999999999995,3066.5,-472.00000000000045
2026-01-09 17:00:00+00:00,76.0,543.2,14.3,191.5,0.4,4.8,465.3,200.8,826.0,0.0,36.0,2358.3,131.2,0.0,3030.25,2489.5,3030.25,-540.75
2026-01-09 18:00:00+00:00,76.4,542.7,14.0,189.3,0.0,4.8,302.6,201.7,835.3,0.0,36.0,2202.8,131.2,0.0,3004.75,2334.0,3004.75,-670.75
2026-01-09 19:00:00+00:00,76.4,542.2,11.5,178.4,0.0,4.8,253.1,200.9,850.5,0.0,36.0,2153.8,131.7,0.0,2907.25,2285.5,2907.25,-621.75
2026-01-09 20:00:00+00:00,76.4,492.4,11.5,162.4,0.0,3.6,367.6,200.4,810.4,0.0,36.0,2160.7000000000003,0.0,0.5000000000000002,2807.25,2160.7000000000003,2807.75,-647.0499999999997
2026-01-09 21:00:00+00:00,76.4,481.0,11.6,127.9,0.0,3.2,468.5,198.8,801.5,0.0,36.0,2204.8999999999996,0.0,3.3000000000000003,2607.5,2204.8999999999996,2610.8,-405.90000000000055
2026-01-09 22:00:00+00:00,76.4,481.0,11.1,127.69999999999999,0.0,3.2,287.5,198.1,799.5,0.0,36.0,2020.5,0.0,3.3000000000000003,2393.0,2020.5,2396.3,-375.8000000000002
2026-01-09 23:00:00+00:00,76.4,479.7,11.2,127.9,0.0,4.0,140.0,198.5,650.3000000000001,0.0,35.6,1723.6,0.0,171.5,2168.25,1723.6,2339.75,-616.1500000000001
2026-01-10 00:00:00+00:00,76.4,480.5,11.5,127.7,0.0,4.0,99.2,198.39999999999998,663.2,0.0,34.8,1695.7,0.0,251.1,2012.75,1695.7,2263.85,-568.1499999999999
2026-01-10 01:00:00+00:00,76.0,479.9,11.5,127.6,0.0,4.0,55.800000000000004,197.2,655.8,0.0,35.6,1643.3999999999999,0.0,250.29999999999998,1932.75,1643.3999999999999,2183.05,-539.6500000000003
2026-01-10 02:00:00+00:00,76.0,479.1,12.8,127.2,0.0,3.6,19.8,198.2,635.2,0.0,35.6,1587.5,0.0,250.2,1896.75,1587.5,2146.95,-559.4499999999998
2026-01-10 03:00:00+00:00,76.0,473.4,12.8,127.2,0.0,4.0,76.1,199.39999999999998,627.9,0.0,35.6,1632.3999999999999,0.0,249.9,1897.0,1632.3999999999999,2146.9,-514.5000000000002
2026-01-10 04:00:00+00:00,76.4,529.6,13.0,126.9,0.0,4.0,115.5,200.0,625.4,0.0,35.2,1726.0000000000002,0.0,249.89999999999998,1972.75,1726.0000000000002,2222.65,-496.64999999999986
2026-01-10 05:00:00+00:00,76.4,541.0999999999999,12.700000000000001,126.7,0.0,5.2,244.5,200.4,619.2,0.0,34.8,1861.0,0.0,213.9,2151.75,1861.0,2365.65,-504.6500000000001
2026-01-10 06:00:00+00:00,75.2,540.9,12.5,128.5,1.3,6.0,314.4,192.8,633.0,0.0,34.8,1939.3999999999999,0.0,7.0,2303.5,1939.3999999999999,2310.5,-371.10000000000014
2026-01-10 07:00:00+00:00,75.2,540.6,12.5,138.20000000000002,16.8,6.0,383.1,185.3,728.9,0.0,34.8,2121.4,123.49999999999999,0.0,2531.75,2244.9,2531.75,-286.8499999999999
2026-01-10 08:00:00+00:00,76.4,541.7,13.1,140.9,44.3,6.0,479.6,195.3,751.7,0.0,35.2,2284.2,124.99999999999999,0.0,2696.0,2409.2,2696.0,-286.8000000000002
2026-01-10 09:00:00+00:00,76.4,542.0,13.6,141.6,67.0,6.0,501.9,200.1,763.3,0.0,35.6,2347.4999999999995,125.39999999999999,0.0,2760.5,2472.8999999999996,2760.5,-287.60000000000036
2026-01-10 10:00:00+00:00,76.4,541.2,13.8,139.0,80.2,3.6,503.2,198.8,794.0,0.0,36.0,2386.2,207.2,0.0,2782.75,2593.3999999999996,2782.75,-189.35000000000036
2026-01-10 11:00:00+00:00,76.0,542.3,14.0,131.0,90.9,3.6,580.7,198.7,782.8000000000001,0.0,36.0,2456.0,197.5,0.0,2744.25,2653.5,2744.25,-90.75
2026-01-10 12:00:00+00:00,76.4,537.3,14.0,131.39999999999998,91.0,3.6,663.1,198.5,762.9,0.0,36.0,2514.2,197.7,0.0,2655.25,2711.8999999999996,2655.25,56.649999999999636
2026-01-10 13:00:00+00:00,76.4,536.5,13.399999999999999,132.1,83.2,3.6,724.8,198.4,816.8,0.0,36.0,2621.2,197.6,0.0,2575.25,2818.7999999999997,2575.25,243.54999999999973
2026-01-10 14:00:00+00:00,76.4,536.9,13.2,156.8,43.2,5.2,792.5,199.3,782.7,0.0,36.0,2642.2,197.5,0.0,2574.25,2839.7,2574.25,265.4499999999998
2026-01-10 15:00:00+00:00,76.0,540.0999999999999,13.2,177.39999999999998,6.7,5.6,832.9000000000001,199.9,783.6,0.0,36.0,2671.4,197.7,0.0,2649.75,2869.1,2649.75,219.3499999999999
2026-01-10 16:00:00+00:00,76.4,544.0,13.1,195.1,1.6,5.6,875.0,200.4,802.5,0.0,36.0,2749.7000000000003,197.5,0.0,2795.75,2947.2000000000003,2795.75,151.45000000000027
2026-01-10 17:00:00+00:00,76.4,543.9,12.6,198.4,0.4,6.0,858.8,199.8,811.0,0.0,36.0,2743.3,203.39999999999998,0.0,2803.0,2946.7000000000003,2803.0,143.70000000000027
2026-01-10 18:00:00+00:00,76.4,544.6,12.0,196.9,0.0,5.6,819.0,200.4,801.8,0.0,36.0,2692.7,217.8,0.0,2790.5,2910.5,2790.5,120.0
2026-01-10 19:00:00+00:00,76.4,544.6,11.2,217.8,0.0,5.6,741.3,199.89999999999998,754.5,0.0,36.0,2587.3,245.4,0.0,2734.25,2832.7000000000003,2734.25,98.45000000000027
2026-01-10 20:00:00+00:00,76.4,494.79999999999995,11.8,209.5,0.0,6.0,649.1,197.1,690.4,0.0,35.6,2370.7,223.6,0.0,2678.25,2594.2999999999997,2678.25,-83.95000000000027
2026-01-10 21:00:00+00:00,76.4,479.4,11.399999999999999,183.8,0.0,5.2,628.8,198.6,655.0,0.0,35.6,2274.2,217.7,0.0,2549.25,2491.8999999999996,2549.25,-57.350000000000364
2026-01-10 22:00:00+00:00,76.4,477.7,11.5,130.3,0.0,3.6,581.6,200.6,627.6,0.0,35.6,2144.9,158.9,0.0,2342.25,2303.8,2342.25,-38.44999999999982
2026-01-10 23:00:00+00:00,76.4,478.9,10.9,105.2,0.0,4.0,647.3,200.5,530.3,0.0,35.6,2089.1,0.0,3.2,2124.0,2089.1,2127.2,-38.09999999999991
2026-01-11 00:00:00+00:00,76.4,479.3,9.7,102.8,0.0,4.0,686.3,200.9,526.4,0.0,35.6,2121.4,0.0,5.0,1991.25,2121.4,1996.25,125.15000000000009
2026-01-11 01:00:00+00:00,76.4,478.4,11.4,102.5,0.0,4.0,741.8,199.4,515.9,0.0,35.6,2165.4,0.0,5.0,1903.75,2165.4,1908.75,256.6500000000001
2026-01-11 02:00:00+00:00,76.4,478.6,13.2,102.6,0.0,3.6,727.9,200.5,523.6,0.0,34.8,2161.2000000000003,0.0,5.0,1862.0,2161.2000000000003,1867.0,294.2000000000003
2026-01-11 03:00:00+00:00,76.4,482.0,13.7,102.5,0.0,4.0,730.2,200.3,519.7,0.0,34.4,2163.2000000000003,0.0,5.0,1846.5,2163.2000000000003,1851.5,311.7000000000003
2026-01-11 04:00:00+00:00,76.4,530.9,13.8,102.2,0.0,4.0,708.2,199.4,517.7,0.0,34.4,2187.0000000000005,0.0,4.9,1900.5,2187.0000000000005,1905.4,281.60000000000036
2026-01-11 05:00:00+00:00,76.4,547.4,13.5,106.6,0.0,3.6,719.8,198.6,532.6,0.0,34.4,2232.9,0.0,5.0,2014.5,2232.9,2019.5,213.4000000000001
2026-01-11 06:00:00+00:00,75.2,547.5,12.7,132.9,4.3,3.6,737.5,197.5,586.6,0.0,34.4,2332.2000000000003,0.0,5.0,2129.5,2332.2000000000003,2134.5,197.70000000000027
2026-01-11 07:00:00+00:00,75.2,548.2,12.0,128.8,56.3,3.6,687.6,198.4,628.7,0.0,34.4,2373.2000000000003,129.9,0.0,2326.5,2503.1000000000004,2326.5,176.60000000000036
2026-01-11 08:00:00+00:00,76.4,549.0,11.9,139.70000000000002,136.9,4.0,717.0,199.2,633.8,0.0,34.4,2502.3,131.1,0.0,2518.25,2633.4,2518.25,115.15000000000009
2026-01-11 09:00:00+00:00,76.4,549.3,11.6,131.3,187.4,3.6,775.4,199.6,629.9,0.0,34.4,2598.9,131.1,0.0,2621.0,2730.0,2621.0,109.0
2026-01-11 10:00:00+00:00,76.4,548.4,11.5,126.7,217.5,4.0,803.7,198.7,645.2,0.0,34.8,2666.9000000000005,131.8,0.0,2664.75,2798.7000000000007,2664.75,133.95000000000073
2026-01-11 11:00:00+00:00,76.4,547.1,11.2,128.10000000000002,218.7,4.0,755.7,197.39999999999998,637.1,0.0,34.8,2610.5,131.9,0.0,2618.0,2742.4,2618.0,124.40000000000009
2026-01-11 12:00:00+00:00,76.4,547.3,11.2,125.6,194.7,4.0,816.3,199.3,625.4,0.0,34.8,2635.0,132.1,0.0,2524.75,2767.1,2524.75,242.3499999999999
2026-01-11 13:00:00+00:00,76.4,549.7,11.399999999999999,127.0,139.4,4.0,823.5,199.39999999999998,651.4,0.0,34.4,2616.6000000000004,132.2,0.0,2451.25,2748.8,2451.25,297.5500000000002
2026-01-11 14:00:00+00:00,76.4,549.0999999999999,11.6,152.2,54.8,3.6,736.2,198.8,898.8,0.0,34.4,2715.9,132.2,0.0,2465.5,2848.1,2465.5,382.5999999999999
2026-01-11 15:00:00+00:00,76.4,547.6,11.6,167.4,8.9,5.6,650.8,198.2,962.3,0.0,34.8,2663.6000000000004,257.7,0.0,2567.75,2921.3,2567.75,353.5500000000002
2026-01-11 16:00:00+00:00,76.4,547.7,11.6,190.4,1.6,6.0,654.6,198.3,1000.9,0.0,35.6,2723.1,258.5,0.0,2761.25,2981.6,2761.25,220.3499999999999
2026-01-11 17:00:00+00:00,76.4,547.7,11.6,201.0,0.4,6.0,701.7,198.1,945.0,0.0,35.6,2723.5,258.4,0.0,2817.5,2981.9,2817.5,164.4000000000001
2026-01-11 18:00:00+00:00,76.4,548.5,11.6,204.0,0.0,6.0,661.0,198.5,925.5,0.0,35.6,2667.1,257.1,0.0,2857.25,2924.2,2857.25,66.94999999999982
2026-01-11 19:00:00+00:00,76.4,546.3,10.9,206.1,0.0,6.0,596.7,199.8,815.7,0.0,35.6,2493.5,180.2,0.0,2848.5,2673.7,2848.5,-174.80000000000018
2026-01-11 20:00:00+00:00,76.4,485.40000000000003,12.1,165.7,0.0,5.2,565.5,198.7,603.4,0.0,35.6,2148.0,162.0,0.0,2795.25,2310.0,2795.25,-485.25
2026-01-11 21:00:00+00:00,76.4,473.7,12.0,143.9,0.0,4.0,463.8,198.9,585.7,0.0,35.2,1993.6000000000001,160.9,0.0,2625.25,2154.5,2625.25,-470.75
2026-01-11 22:00:00+00:00,76.4,472.2,12.1,123.7,0.0,4.0,386.0,199.39999999999998,582.2,0.0,35.2,1891.2000000000003,160.9,0.0,2356.0,2052.1000000000004,2356.0,-303.89999999999964
2026-01-11 23:00:00+00:00,76.0,471.7,11.9,102.0,0.0,3.6,338.3,200.0,566.1,0.0,35.2,1804.8,158.60000000000002,0.0,2134.75,1963.4,2134.75,-171.3499999999999
2026-01-12 00:00:00+00:00,76.4,474.6,10.7,102.0,0.0,3.6,258.6,197.5,566.8,0.0,35.2,1725.4,158.00000000000003,0.0,1992.25,1883.4,1992.25,-108.84999999999991
2026-01-12 01:00:00+00:00,76.4,477.20000000000005,12.0,102.1,0.0,4.0,230.1,197.39999999999998,564.8,0.0,35.2,1699.2,158.1,0.0,1925.5,1857.3,1925.5,-68.20000000000005
2026-01-12 02:00:00+00:00,76.4,476.5,13.1,101.6,0.0,4.0,250.6,198.4,567.6,0.0,35.2,1723.4000000000003,159.70000000000002,0.0,1916.0,1883.1000000000004,1916.0,-32.899999999999636
2026-01-12 03:00:00+00:00,76.0,481.9,13.2,101.5,0.0,3.6,220.8,200.0,559.6,0.0,35.2,1691.8,160.4,0.0,1964.75,1852.2,1964.75,-112.54999999999995
2026-01-12 04:00:00+00:00,76.4,537.8,13.399999999999999,101.5,0.0,3.6,172.4,200.0,589.7,0.0,35.2,1730.0,160.20000000000002,0.0,2148.0,1890.2,2148.0,-257.79999999999995
2026-01-12 05:00:00+00:00,76.4,548.5,12.8,102.1,0.0,3.6,155.2,200.0,640.0,0.0,35.2,1773.8,253.10000000000002,0.0,2617.5,2026.9,2617.5,-590.5999999999999
