,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-19 03:00:00+00:00,310.7,1392.9,901.9,13.3,0.1,2.3,769.5,0.0,559.1,3949.8,0.0,939.1999999999999,5263.6,3949.8,6202.8,-2253.0
2026-01-19 04:00:00+00:00,306.5,1449.3999999999999,940.7,13.7,0.1,0.7,1081.9,0.0,577.1,4370.099999999999,0.0,1165.8999999999999,5239.8,4370.099999999999,6405.7,-2035.6000000000004
2026-01-19 05:00:00+00:00,304.1,1570.3000000000002,1267.3,13.9,0.0,0.0,1201.5,0.0,669.1,5026.200000000001,608.2,0.0,5326.5,5634.400000000001,5326.5,307.90000000000055
2026-01-19 06:00:00+00:00,302.8,1756.0,1895.4,10.9,0.1,0.0,1284.9,0.0,1205.8000000000002,6455.900000000001,2358.2000000000003,0.0,6005.7,8814.1,6005.7,2808.4000000000005
2026-01-19 07:00:00+00:00,306.5,1801.9,1908.1000000000001,13.2,2.5,0.0,1474.5,0.0,1354.1,6860.799999999999,2919.2,0.0,7010.5,9780.0,7010.5,2769.5
2026-01-19 08:00:00+00:00,311.7,1690.1000000000001,1525.3,13.8,343.6,0.0,1420.1,0.0,1309.0,6613.6,2542.4,0.0,8020.8,9156.0,8020.8,1135.1999999999998
2026-01-19 09:00:00+00:00,313.1,1598.7,1196.5,13.4,1475.4,0.0,1018.9,0.0,1006.6,6622.6,1250.6,0.0,8448.3,7873.200000000001,8448.3,-575.0999999999985
2026-01-19 10:00:00+00:00,312.6,1494.0,1073.0,13.6,2239.4,0.0,765.9,0.0,630.5,6529.0,0.0,75.0,8418.4,6529.0,8493.4,-1964.3999999999996
2026-01-19 11:00:00+00:00,311.2,1494.2,1060.6000000000001,13.3,2504.9,0.0,880.6,0.0,499.7,6764.500000000001,0.0,1207.4,8441.5,6764.500000000001,9648.9,-2884.3999999999987
2026-01-19 12:00:00+00:00,309.4,1656.6,983.4,13.4,2443.1,0.0,935.7,0.0,435.6,6777.2,0.0,1492.0,8323.4,6777.2,9815.4,-3038.2
2026-01-19 13:00:00+00:00,315.6,1607.8,920.3000000000001,13.1,2303.2,0.0,1066.7,0.0,515.8000000000001,6742.5,0.0,1539.8,8306.7,6742.5,9846.5,-3104.0
2026-01-19 14:00:00+00:00,303.9,1660.1999999999998,958.3,12.9,1899.5,0.0,987.7,0.0,642.9,6465.399999999999,0.0,947.5,8422.1,6465.399999999999,9369.6,-2904.2000000000016
2026-01-19 15:00:00+00:00,304.1,1578.9,1038.5,13.7,1537.7,0.0,860.7,0.0,934.3000000000001,6267.9,0.0,103.39999999999998,8312.3,6267.9,8415.699999999999,-2147.7999999999993
2026-01-19 16:00:00+00:00,302.3,1915.2,1554.6999999999998,13.5,775.2,0.0,764.0,0.0,1285.6,6610.5,1291.4,0.0,8433.1,7901.9,8433.1,-531.2000000000007
2026-01-19 17:00:00+00:00,303.0,2050.7,2037.1,13.7,64.8,2.5,797.3,0.0,1500.3,6769.4,2669.3999999999996,0.0,8802.7,9438.8,8802.7,636.0999999999985
2026-01-19 18:00:00+00:00,310.3,2116.0,2063.0,13.5,0.1,5.8,1016.1,0.0,1519.7,7044.500000000001,2678.7999999999997,0.0,9542.3,9723.300000000001,9542.3,181.00000000000182
2026-01-19 19:00:00+00:00,315.9,2215.0,2009.0,14.0,0.1,3.3,1745.0,0.0,1412.9,7715.200000000001,2098.1,0.0,10030.9,9813.300000000001,10030.9,-217.59999999999854
2026-01-19 20:00:00+00:00,329.9,2095.1,2074.8999999999996,13.9,0.1,0.5,1634.4,0.0,1252.7,7401.499999999999,1412.3999999999999,0.0,9933.8,8813.9,9933.8,-1119.8999999999996
2026-01-19 21:00:00+00:00,331.1,1589.6,2028.0,13.7,0.1,0.2,1028.7,0.0,1069.8,6061.2,1305.2,0.0,9414.2,7366.4,9414.2,-2047.800000000001
2026-01-19 22:00:00+00:00,332.3,1094.1,1800.5,11.9,0.0,0.0,793.4,0.0,770.2,4802.4,655.9000000000001,0.0,8529.0,5458.299999999999,8529.0,-3070.7000000000007
2026-01-19 23:00:00+00:00,331.8,637.6999999999999,1502.8,11.9,0.1,0.0,703.2,0.0,739.3000000000001,3926.8,441.4,0.0,7443.5,4368.2,7443.5,-3075.3
2026-01-20 00:00:00+00:00,326.9,581.8,1122.3,11.9,0.1,0.0,944.5,0.0,715.0,3702.5,182.5,0.0,6628.0,3885.0,6628.0,-2743.0
2026-01-20 01:00:00+00:00,324.3,606.4000000000001,1063.1,11.6,0.1,0.1,1272.9,0.0,509.5,3788.0,0.0,381.90000000000003,6118.8,3788.0,6500.7,-2712.7
2026-01-20 02:00:00+00:00,320.9,585.9000000000001,961.5,11.6,0.1,2.9,1560.0,0.0,517.4,3960.3,0.0,911.4000000000001,5842.1,3960.3,6753.5,-2793.2
2026-01-20 03:00:00+00:00,325.3,665.8000000000001,913.5,12.8,0.1,6.1,1684.2,0.0,477.2,4085.0,0.0,1082.1999999999998,5685.9,4085.0,6768.099999999999,-2683.0999999999995
2026-01-20 04:00:00+00:00,332.5,571.3,797.9,19.3,0.1,8.3,1972.0,0.0,487.79999999999995,4189.2,0.0,891.0,5611.5,4189.2,6502.5,-2313.3
2026-01-20 05:00:00+00:00,332.1,641.9,906.7,20.5,0.0,8.2,2055.2,0.0,642.1,4606.7,250.50000000000003,0.0,5737.7,4857.2,5737.7,-880.5
2026-01-20 06:00:00+00:00,328.9,775.6,1587.2,20.4,0.1,11.8,1881.3,0.0,824.1,5429.400000000001,1006.6999999999999,0.0,6279.5,6436.1,6279.5,156.60000000000036
2026-01-20 07:00:00+00:00,336.5,887.8000000000001,1989.4,21.5,3.2,20.4,1799.3,0.0,1010.1,6068.200000000001,1825.2,0.0,7268.7,7893.400000000001,7268.7,624.7000000000007
2026-01-20 08:00:00+00:00,335.4,893.6999999999999,1868.1999999999998,22.4,191.4,24.6,1622.7,0.0,907.7,5866.099999999999,2020.8,0.0,8302.7,7886.9,8302.7,-415.8000000000011
2026-01-20 09:00:00+00:00,335.1,794.2,1375.3,23.0,681.3,24.5,1418.2,0.0,805.7,5457.3,297.8,0.0,8811.4,5755.1,8811.4,-3056.2999999999993
2026-01-20 10:00:00+00:00,314.6,765.0,1179.0,20.9,1092.7,17.5,1230.2,0.0,760.6,5380.5,42.39999999999998,0.0,8875.9,5422.9,8875.9,-3453.0
2026-01-20 11:00:00+00:00,326.7,794.1999999999999,1045.3999999999999,21.8,1293.9,23.4,1338.7,0.0,688.8,5532.900000000001,0.0,803.3000000000001,9031.1,5532.900000000001,9834.4,-4301.499999999999
2026-01-20 12:00:00+00:00,336.8,713.9000000000001,955.1,29.2,1306.1,19.7,1718.7,0.0,644.0,5723.5,0.0,607.1000000000001,9003.4,5723.5,9610.5,-3887.0
2026-01-20 13:00:00+00:00,345.3,723.4,962.6,30.9,1142.7,21.3,2025.4,0.0,701.8,5953.400000000001,0.0,750.2,8961.1,5953.400000000001,9711.300000000001,-3757.9000000000005
2026-01-20 14:00:00+00:00,340.1,717.3000000000001,890.1,30.2,956.2,15.7,2067.0,0.0,764.6,5781.200000000001,0.0,682.6999999999999,9070.2,5781.200000000001,9752.900000000001,-3971.7000000000007
2026-01-20 15:00:00+00:00,337.1,692.4,1036.3999999999999,30.2,708.6,22.3,2005.8,0.0,877.4,5710.199999999999,401.4,0.0,8925.9,6111.5999999999985,8925.9,-2814.300000000001
2026-01-20 16:00:00+00:00,341.4,987.6999999999999,1714.8999999999999,31.2,329.0,16.4,2094.4,0.0,1156.7,6671.7,1152.7,0.0,8909.3,7824.4,8909.3,-1084.8999999999996
2026-01-20 17:00:00+00:00,348.7,1195.8,1986.9,30.5,38.5,20.7,2303.1,0.0,1217.7,7141.9,2178.0,0.0,9126.1,9319.9,9126.1,193.79999999999927
2026-01-20 18:00:00+00:00,348.2,1208.6999999999998,2051.5,29.6,0.1,24.7,2563.9,0.0,1117.0,7343.699999999999,2373.5,0.0,9739.9,9717.199999999999,9739.9,-22.700000000000728
2026-01-20 19:00:00+00:00,354.1,1206.3,2082.0,29.6,0.1,24.9,2788.4,0.0,1130.6,7616.0,2384.7000000000003,0.0,10159.0,10000.7,10159.0,-158.29999999999927
2026-01-20 20:00:00+00:00,352.5,1209.0,2144.2,29.5,0.0,25.0,2917.7,0.0,1066.6,7744.5,1678.8,0.0,10048.5,9423.3,10048.5,-625.2000000000007
2026-01-20 21:00:00+00:00,352.1,976.1,1547.0,29.4,0.0,25.0,2969.3,0.0,839.4,6738.299999999999,1559.9,0.0,9470.3,8298.199999999999,9470.3,-1172.1000000000004
2026-01-20 22:00:00+00:00,353.0,722.3,1140.6000000000001,28.8,0.0,25.0,3111.3,0.0,793.2,6174.2,1050.6000000000001,0.0,8560.2,7224.8,8560.2,-1335.4000000000005
2026-01-20 23:00:00+00:00,350.5,642.8,1222.8000000000002,29.0,0.0,25.0,3264.7,0.0,958.6,6493.400000000001,1110.2,0.0,7635.7,7603.6,7635.7,-32.099999999999454
2026-01-21 00:00:00+00:00,353.4,645.8,1247.4,29.8,0.0,25.0,3508.1,0.0,757.3,6566.8,482.09999999999997,0.0,6800.4,7048.900000000001,6800.4,248.5000000000009
2026-01-21 01:00:00+00:00,354.0,594.9000000000001,905.3,28.9,0.1,25.0,3806.2,0.0,602.9000000000001,6317.299999999999,33.900000000000034,0.0,6240.8,6351.199999999999,6240.8,110.39999999999873
2026-01-21 02:00:00+00:00,354.8,625.5999999999999,829.9,30.6,0.0,25.0,4148.2,0.0,613.9,6627.999999999999,0.0,801.3000000000001,5923.6,6627.999999999999,6724.900000000001,-96.90000000000146
2026-01-21 03:00:00+00:00,351.8,679.9000000000001,758.6999999999999,28.8,0.1,25.0,4418.3,0.0,723.3,6985.900000000001,0.0,1273.1999999999998,5768.4,6985.900000000001,7041.599999999999,-55.69999999999891
2026-01-21 04:00:00+00:00,351.3,779.8,924.1,28.1,0.0,25.0,4375.2,0.0,702.0999999999999,7185.6,0.0,635.8000000000001,5690.4,7185.6,6326.2,859.4000000000005
2026-01-21 05:00:00+00:00,352.2,727.3,1169.1,28.4,0.0,25.0,4188.4,0.0,738.1,7228.5,903.6999999999999,0.0,5798.9,8132.2,5798.9,2333.3
2026-01-21 06:00:00+00:00,348.4,595.4000000000001,1777.6,29.6,0.0,25.0,4210.3,0.0,1070.5,8056.8,1285.7,0.0,6313.6,9342.5,6313.6,3028.8999999999996
2026-01-21 07:00:00+00:00,347.9,722.2,1930.6000000000001,28.8,0.1,25.0,4237.2,0.0,1060.4,8352.199999999999,1943.1,0.0,7312.0,10295.3,7312.0,2983.2999999999993
2026-01-21 08:00:00+00:00,351.0,694.6999999999999,2011.1000000000001,28.8,34.6,20.6,4258.0,0.0,1023.9000000000001,8422.7,1756.2,0.0,8259.1,10178.900000000001,8259.1,1919.800000000001
2026-01-21 09:00:00+00:00,347.7,716.7,1154.1,29.6,154.9,20.7,4153.1,0.0,751.2,7328.0,1362.0,0.0,8804.8,8690.0,8804.8,-114.79999999999927
2026-01-21 10:00:00+00:00,354.7,664.0,1158.5,30.0,309.9,24.9,4183.9,0.0,651.6999999999999,7377.599999999999,416.80000000000007,0.0,8891.9,7794.4,8891.9,-1097.5
2026-01-21 11:00:00+00:00,361.1,672.1,1170.2,30.2,562.8,24.8,4346.3,0.0,531.6,7699.1,0.0,199.29999999999998,8988.2,7699.1,9187.5,-1488.3999999999996
2026-01-21 12:00:00+00:00,358.5,752.5,1225.9,29.4,822.9,25.0,4557.8,0.0,425.2,8197.2,0.0,408.29999999999995,8852.3,8197.2,9260.599999999999,-1063.3999999999978
2026-01-21 13:00:00+00:00,356.7,672.5,1522.1,29.8,858.8,21.8,4628.7,0.0,468.4,8558.800000000001,161.30000000000007,0.0,8787.4,8720.1,8787.4,-67.29999999999927
2026-01-21 14:00:00+00:00,353.5,578.8,1841.5,28.1,866.6,24.9,4753.4,0.0,564.8,9011.599999999999,459.20000000000005,0.0,8936.8,9470.8,8936.8,534.0
2026-01-21 15:00:00+00:00,352.2,825.6999999999999,1760.3999999999999,28.4,626.6,24.8,4691.5,0.0,536.8,8846.4,582.6,0.0,8749.0,9429.0,8749.0,680.0
2026-01-21 16:00:00+00:00,348.2,1033.1,1875.8,27.7,241.3,20.4,4799.3,0.0,575.4,8921.199999999999,678.8,0.0,8824.1,9599.999999999998,8824.1,775.8999999999978
2026-01-21 17:00:00+00:00,348.2,1077.6000000000001,2284.5,28.0,18.8,25.0,4827.3,0.0,730.3000000000001,9339.7,943.1999999999999,0.0,9106.2,10282.900000000001,9106.2,1176.7000000000007
2026-01-21 18:00:00+00:00,349.0,1070.8000000000002,2342.2,29.3,0.1,12.0,4816.8,0.0,801.0,9421.2,1442.6,0.0,9640.8,10863.800000000001,9640.8,1223.0000000000018
2026-01-21 19:00:00+00:00,344.3,1100.6999999999998,2284.7,29.3,0.1,0.0,4762.2,0.0,879.6,9400.9,1875.4,0.0,10024.1,11276.3,10024.1,1252.199999999999
2026-01-21 20:00:00+00:00,339.4,1014.1,2298.9,29.1,0.0,0.0,4785.7,0.0,960.6,9427.800000000001,1738.4,0.0,9865.2,11166.2,9865.2,1301.0
2026-01-21 21:00:00+00:00,348.3,990.9,1649.5,29.7,0.0,0.0,4705.4,0.0,976.8000000000001,8700.599999999999,1919.6999999999998,0.0,9315.3,10620.3,9315.3,1305.0
2026-01-21 22:00:00+00:00,350.9,739.0999999999999,1583.2,29.4,0.0,0.0,4468.5,0.0,776.0,7947.1,698.3,0.0,8468.4,8645.4,8468.4,177.0
2026-01-21 23:00:00+00:00,350.8,571.6,1358.0,29.3,0.0,0.0,4477.1,0.0,765.4,7552.200000000001,0.0,166.59999999999997,7530.2,7552.200000000001,7696.8,-144.59999999999945
2026-01-22 00:00:00+00:00,352.2,608.4,1440.6000000000001,29.5,0.0,0.0,4513.3,0.0,755.6,7699.6,0.0,984.6,6723.2,7699.6,7707.8,-8.199999999999818
2026-01-22 01:00:00+00:00,349.5,659.4,1152.1000000000001,29.7,0.0,0.0,4335.9,0.0,604.5,7131.099999999999,0.0,1148.1000000000001,6162.7,7131.099999999999,7310.8,-179.70000000000073
2026-01-22 02:00:00+00:00,350.0,726.6,927.9,29.3,0.0,0.0,4134.2,0.0,587.9,6755.9,0.0,1385.1000000000001,5845.2,6755.9,7230.3,-474.40000000000055
2026-01-22 03:00:00+00:00,350.6,711.5,851.3,27.9,0.0,0.0,3880.6,0.0,583.1,6405.0,0.0,1385.3999999999999,5677.5,6405.0,7062.9,-657.8999999999996
2026-01-22 04:00:00+00:00,350.9,748.5,906.8,28.1,0.0,0.0,3556.9,0.0,649.6999999999999,6240.9,0.0,1008.1999999999999,5584.7,6240.9,6592.9,-352.0
2026-01-22 05:00:00+00:00,348.1,953.2,930.5,28.6,0.0,0.0,3445.0,0.0,737.8,6443.2,0.0,628.6,5672.8,6443.2,6301.400000000001,141.79999999999927
2026-01-22 06:00:00+00:00,348.2,1137.4,1560.3000000000002,28.3,0.0,0.0,3251.2,0.0,828.3000000000001,7153.700000000001,453.4,0.0,6263.1,7607.1,6263.1,1344.0
2026-01-22 07:00:00+00:00,350.6,1156.8999999999999,2187.9,27.0,2.2,0.0,2695.4,0.0,1057.0,7477.0,1786.2,0.0,7275.6,9263.2,7275.6,1987.6000000000004
2026-01-22 08:00:00+00:00,352.0,1033.1,2041.5,27.3,233.3,0.0,2384.2,0.0,1206.1,7277.5,1880.7,0.0,8219.7,9158.2,8219.7,938.5
2026-01-22 09:00:00+00:00,349.1,1019.6000000000001,1401.1,28.0,774.3,0.0,2180.3,0.0,814.9,6567.3,1030.0,0.0,8613.9,7597.3,8613.9,-1016.5999999999995
2026-01-22 10:00:00+00:00,346.7,822.6999999999999,1208.7,27.8,802.0,0.0,2266.2,0.0,838.4,6312.5,473.79999999999995,0.0,8847.6,6786.3,8847.6,-2061.3
2026-01-22 11:00:00+00:00,350.5,624.4,1144.6,28.7,595.8,0.0,2472.2,0.0,798.7,6014.9,473.50000000000006,0.0,9087.5,6488.4,9087.5,-2599.1000000000004
2026-01-22 12:00:00+00:00,355.7,796.4,1192.7,30.3,594.3,0.0,2402.8,0.0,877.1,6249.300000000001,487.9,0.0,8958.8,6737.200000000001,8958.8,-2221.5999999999985
2026-01-22 13:00:00+00:00,354.3,723.6999999999999,1219.4,30.2,470.2,0.0,2899.8,0.0,851.6,6549.200000000001,945.5,0.0,9147.1,7494.700000000001,9147.1,-1652.3999999999996
2026-01-22 14:00:00+00:00,330.8,709.5,1250.0,30.4,293.3,5.2,3628.9,0.0,868.8000000000001,7116.900000000001,1239.1,0.0,9466.0,8356.0,9466.0,-1110.0
2026-01-22 15:00:00+00:00,328.7,697.5999999999999,1291.0,19.8,139.2,25.0,4133.0,0.0,937.5,7571.8,1393.0,0.0,9509.7,8964.8,9509.7,-544.9000000000015
2026-01-22 16:00:00+00:00,348.5,754.3000000000001,2008.5,29.3,52.5,24.4,4232.8,0.0,1011.2,8461.500000000002,2274.2,0.0,9464.2,10735.7,9464.2,1271.5
2026-01-22 17:00:00+00:00,348.2,761.4000000000001,2293.7999999999997,29.8,3.7,22.2,4266.2,0.0,1240.1,8965.4,2484.9,0.0,9505.5,11450.3,9505.5,1944.7999999999993
2026-01-22 18:00:00+00:00,339.4,878.1999999999999,2333.9,30.2,0.1,23.9,4264.5,0.0,1249.6,9119.8,2425.3999999999996,0.0,9858.8,11545.199999999999,9858.8,1686.3999999999996
2026-01-22 19:00:00+00:00,341.2,825.5,2368.2999999999997,30.4,0.1,21.9,4535.9,0.0,1165.2,9288.5,2376.3,0.0,10140.0,11664.8,10140.0,1524.7999999999993
2026-01-22 20:00:00+00:00,340.6,859.0,2373.0,28.8,0.0,25.0,4692.4,0.0,1127.8,9446.599999999999,2029.0,0.0,9957.8,11475.599999999999,9957.8,1517.7999999999993
2026-01-22 21:00:00+00:00,341.2,814.4000000000001,1897.6999999999998,28.9,0.0,25.0,4609.2,0.0,1148.5,8864.9,1088.4,0.0,9329.9,9953.3,9329.9,623.3999999999996
2026-01-22 22:00:00+00:00,343.5,554.9,1606.0,30.2,0.0,25.0,4731.7,0.0,910.4,8201.699999999999,378.80000000000007,0.0,8527.1,8580.499999999998,8527.1,53.39999999999782
2026-01-22 23:00:00+00:00,341.8,643.3,1717.3,30.6,0.0,10.6,4707.0,0.0,813.1,8263.699999999999,29.399999999999977,0.0,7600.4,8293.099999999999,7600.4,692.6999999999989
2026-01-23 00:00:00+00:00,343.7,630.5,1660.8,29.8,0.0,0.0,4667.7,0.0,733.1,8065.6,0.0,661.7,6781.0,8065.6,7442.7,622.9000000000005
2026-01-23 01:00:00+00:00,336.3,601.2,1151.8,29.3,0.0,0.0,4639.4,0.0,657.4000000000001,7415.4,0.0,568.4,6206.8,7415.4,6775.2,640.1999999999998
2026-01-23 02:00:00+00:00,337.1,605.7,1176.0,28.6,0.0,0.0,4505.4,0.0,640.2,7292.999999999999,0.0,529.5,5843.5,7292.999999999999,6373.0,919.9999999999991
2026-01-23 03:00:00+00:00,339.9,648.3,1176.8000000000002,27.9,0.0,0.0,4321.7,0.0,678.7,7193.3,0.0,546.8,5627.2,7193.3,6174.0,1019.3000000000002
2026-01-23 04:00:00+00:00,343.0,618.2,1088.2,29.0,0.0,0.0,4334.5,0.0,620.4000000000001,7033.299999999999,0.0,144.9000000000001,5593.9,7033.299999999999,5738.799999999999,1294.5
2026-01-23 05:00:00+00:00,338.0,662.5,1138.2,28.9,0.0,0.0,4175.4,0.0,626.2,6969.2,707.2,0.0,5722.9,7676.4,5722.9,1953.5
2026-01-23 06:00:00+00:00,336.4,716.3000000000001,1283.1999999999998,27.8,0.1,0.0,3811.6,0.0,1107.7,7283.099999999999,1963.0,0.0,6293.7,9246.099999999999,6293.7,2952.3999999999987
2026-01-23 07:00:00+00:00,335.5,739.4,2183.7,29.4,4.8,0.0,3456.4,0.0,1365.5,8114.700000000001,1992.5,0.0,7304.5,10107.2,7304.5,2802.7000000000007
2026-01-23 08:00:00+00:00,333.2,654.9,2084.4,28.9,325.9,0.0,3350.6,0.0,1130.1,7908.0,1043.2,0.0,8186.7,8951.2,8186.7,764.5000000000009
2026-01-23 09:00:00+00:00,335.1,674.1999999999999,1202.3,29.1,861.1,0.0,3401.7,0.0,816.1,7319.6,0.0,443.20000000000005,8795.6,7319.6,9238.800000000001,-1919.2000000000007
2026-01-23 10:00:00+00:00,337.5,763.9,1204.0,30.0,991.2,0.0,3561.4,0.0,873.7,7761.7,0.0,932.8000000000001,9127.5,7761.7,10060.3,-2298.5999999999995
2026-01-23 11:00:00+00:00,338.4,799.0,1215.8,28.9,842.5,0.0,3607.7,0.0,903.8000000000001,7736.099999999999,0.0,975.4000000000001,9385.2,7736.099999999999,10360.6,-2624.500000000001
2026-01-23 12:00:00+00:00,339.2,714.2,1256.0,29.7,799.1,0.0,3611.7,0.0,807.5,7557.4,0.0,787.0,9334.8,7557.4,10121.8,-2564.3999999999996
2026-01-23 13:00:00+00:00,342.0,606.8000000000001,1247.8000000000002,29.6,865.8,0.0,3687.6,0.0,741.7,7521.3,0.0,599.5,9220.4,7521.3,9819.9,-2298.5999999999995
2026-01-23 14:00:00+00:00,348.7,859.3,1266.3,29.4,633.6,0.0,3528.1,0.0,1025.2,7690.599999999999,0.0,35.399999999999864,9423.2,7690.599999999999,9458.6,-1768.000000000001
2026-01-23 15:00:00+00:00,342.0,982.8,2131.4,29.7,447.8,0.0,3153.1,0.0,915.0,8001.799999999999,599.3,0.0,9323.4,8601.099999999999,9323.4,-722.3000000000011
2026-01-23 16:00:00+00:00,339.5,1188.8000000000002,2407.4,29.6,209.5,0.0,3264.9,0.0,1038.3,8478.0,1575.9,0.0,9264.6,10053.9,9264.6,789.2999999999993
2026-01-23 17:00:00+00:00,348.0,1331.1000000000001,2363.2,28.4,16.4,0.0,3325.3,0.0,1467.0,8879.400000000001,2600.2,0.0,9530.1,11479.600000000002,9530.1,1949.5000000000018
2026-01-23 18:00:00+00:00,342.6,1873.1000000000001,2344.7999999999997,28.4,0.1,0.0,3146.7,0.0,1513.0,9248.7,2468.1000000000004,0.0,9957.3,11716.800000000001,9957.3,1759.5000000000018
2026-01-23 19:00:00+00:00,345.2,1891.1,2345.7999999999997,28.8,0.0,0.0,3102.8,0.0,1476.0,9189.7,2411.6,0.0,10169.5,11601.300000000001,10169.5,1431.800000000001
2026-01-23 20:00:00+00:00,337.2,1812.6000000000001,2363.1,29.5,0.0,0.0,2977.7,0.0,1433.3,8953.4,2500.5,0.0,9934.3,11453.9,9934.3,1519.6000000000004
2026-01-23 21:00:00+00:00,346.3,1855.0,2434.1,29.8,0.0,0.0,2983.2,0.0,1070.8,8719.199999999999,2300.7,0.0,9364.2,11019.899999999998,9364.2,1655.699999999997
2026-01-23 22:00:00+00:00,346.7,1212.0,1785.1000000000001,30.1,0.0,0.0,2690.4,0.0,1108.6999999999998,7173.0,2393.6,0.0,8670.7,9566.6,8670.7,895.8999999999996
2026-01-23 23:00:00+00:00,347.7,692.2,2078.3999999999996,29.8,0.0,0.0,2689.4,0.0,1166.6999999999998,7004.2,1781.0,0.0,7794.4,8785.2,7794.4,990.8000000000011
2026-01-24 00:00:00+00:00,350.5,591.0999999999999,1573.3,30.7,0.0,0.0,2438.0,0.0,1091.6999999999998,6075.299999999999,1119.6,0.0,6957.4,7194.9,6957.4,237.5
2026-01-24 01:00:00+00:00,346.5,640.9,1642.9,28.9,0.0,0.0,2036.6,0.0,924.2,5620.0,871.9,0.0,6314.7,6491.9,6314.7,177.19999999999982
2026-01-24 02:00:00+00:00,343.0,676.9,1588.9,27.7,0.0,0.0,1497.6,0.0,909.4000000000001,5043.5,880.4,0.0,5894.0,5923.9,5894.0,29.899999999999636
2026-01-24 03:00:00+00:00,349.9,565.4,1203.6,28.2,0.0,0.0,1540.9,0.0,894.1,4582.099999999999,778.1999999999999,0.0,5690.0,5360.299999999999,5690.0,-329.7000000000007
2026-01-24 04:00:00+00:00,346.7,592.2,1184.3,28.1,0.0,0.0,1367.0,0.0,878.6,4396.9,606.8000000000001,0.0,5590.1,5003.7,5590.1,-586.4000000000005
2026-01-24 05:00:00+00:00,339.4,613.2,1223.8,27.9,0.0,0.0,1136.5,0.0,745.4000000000001,4086.2000000000003,426.5,0.0,5565.0,4512.700000000001,5565.0,-1052.2999999999993
2026-01-24 06:00:00+00:00,333.5,574.8,1184.4,27.8,0.0,0.0,1027.7,0.0,896.9000000000001,4045.1,960.9,0.0,5735.0,5006.0,5735.0,-729.0
2026-01-24 07:00:00+00:00,333.9,592.5,1272.5,28.0,2.8,0.0,981.1,0.0,896.6,4107.400000000001,1418.1,0.0,6017.9,5525.5,6017.9,-492.39999999999964
2026-01-24 08:00:00+00:00,331.7,613.0,1292.1000000000001,27.9,176.9,0.0,1258.7,0.0,1062.1999999999998,4762.5,897.4,0.0,6551.2,5659.9,6551.2,-891.3000000000002
2026-01-24 09:00:00+00:00,334.4,542.3,1267.3999999999999,27.8,856.6,0.0,1543.7,0.0,935.9,5508.099999999999,0.0,103.09999999999997,7044.7,5508.099999999999,7147.8,-1639.7000000000007
2026-01-24 10:00:00+00:00,342.0,574.0,1086.9,28.7,1633.2,0.0,2033.5,0.0,969.3,6667.6,0.0,1484.4,7391.2,6667.6,8875.6,-2208.0
2026-01-24 11:00:00+00:00,343.1,592.4,1062.2,28.2,1857.7,0.0,2511.0,0.0,903.9,7298.5,0.0,1884.7,7688.7,7298.5,9573.4,-2274.8999999999996
2026-01-24 12:00:00+00:00,339.9,636.5,1148.2,26.6,1687.0,0.0,3023.3,0.0,950.4,7811.9,0.0,1794.2,7915.9,7811.9,9710.1,-1898.2000000000007
2026-01-24 13:00:00+00:00,342.5,551.4,1127.2,27.6,1633.0,0.0,3317.2,0.0,898.4,7897.299999999999,0.0,1779.9,7761.2,7897.299999999999,9541.1,-1643.800000000001
2026-01-24 14:00:00+00:00,343.6,604.7,1111.0,27.7,1357.2,0.0,3454.7,0.0,935.6,7834.5,0.0,1743.4,7747.8,7834.5,9491.2,-1656.7000000000007
2026-01-24 15:00:00+00:00,339.4,577.4,1148.9,27.3,935.6,0.0,3773.6,0.0,919.0,7721.2,0.0,1700.6,7684.7,7721.2,9385.3,-1664.0999999999995
2026-01-24 16:00:00+00:00,340.3,614.0,1119.8000000000002,26.2,484.8,0.0,4028.2,0.0,1026.3,7639.6,0.0,263.9000000000001,7778.2,7639.6,8042.1,-402.5
2026-01-24 17:00:00+00:00,343.9,623.7,2059.2,28.2,74.7,0.0,4044.5,0.0,1160.9,8335.099999999999,677.6,0.0,8263.1,9012.699999999999,8263.1,749.5999999999985
2026-01-24 18:00:00+00:00,334.0,611.6,2332.6,27.7,0.1,0.0,3861.3,0.0,868.3000000000001,8035.599999999999,1301.5,0.0,8915.2,9337.099999999999,8915.2,421.8999999999978
2026-01-24 19:00:00+00:00,325.8,652.0,2219.7,26.2,0.1,0.0,3484.3,0.0,1028.8,7736.900000000001,1838.7,0.0,9132.2,9575.6,9132.2,443.39999999999964
2026-01-24 20:00:00+00:00,330.2,623.6999999999999,2234.7,26.4,0.1,0.0,3238.8,0.0,974.9,7428.799999999999,1955.3999999999999,0.0,9029.3,9384.199999999999,9029.3,354.89999999999964
2026-01-24 21:00:00+00:00,336.3,567.0,2131.2999999999997,25.9,0.1,0.0,3347.1,0.0,984.0,7391.699999999999,1127.1,0.0,8526.7,8518.8,8526.7,-7.900000000001455
2026-01-24 22:00:00+00:00,339.5,549.1999999999999,1726.6000000000001,27.0,0.0,0.0,3479.0,0.0,981.1,7102.400000000001,570.0999999999999,0.0,7904.6,7672.5,7904.6,-232.10000000000036
