,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-07 22:00:00+00:00,860.299987,1965.6,0.0,32.68,822.58,3681.1599869999995,494.25,0.0,7758.280273,4175.409986999999,7758.280273,-3582.870286000001
2026-01-07 23:00:00+00:00,1002.599975,1963.75,0.0,32.299999,540.58,3539.229974,261.58,0.0,8269.173828,3800.809974,8269.173828,-4468.363854000001
2026-01-08 00:00:00+00:00,1003.599975,1963.58,0.0,25.85,472.08,3465.109975,269.48,0.0,8748.568359,3734.589975,8748.568359,-5013.978384000001
2026-01-08 01:00:00+00:00,1004.400024,1964.4,0.0,24.78,424.1,3417.6800240000002,64.9,0.0,9162.43457,3482.5800240000003,9162.43457,-5679.854545999999
2026-01-08 02:00:00+00:00,1004.900024,1964.85,0.0,25.03,362.02,3356.800024,50.22,0.0,9581.199218,3407.020024,9581.199218,-6174.179194
2026-01-08 03:00:00+00:00,1005.099975,1964.22,0.0,24.879999,318.05,3312.2499740000003,96.38,0.0,9476.80957,3408.6299740000004,9476.80957,-6068.179595999999
2026-01-08 04:00:00+00:00,1004.799987,1963.12,0.0,25.6,715.4,3708.9199869999998,114.02,0.0,8562.599609,3822.9399869999997,8562.599609,-4739.659622000001
2026-01-08 05:00:00+00:00,1004.099975,1961.42,0.0,26.45,1659.75,4651.719975,703.22,0.0,8894.127929,5354.939975,8894.127929,-3539.187954
2026-01-08 06:00:00+00:00,1002.799987,1961.5,0.0,27.399999,2520.38,5512.079986000001,1788.58,0.0,9579.874023,7300.659986000001,9579.874023,-2279.2140369999997
2026-01-08 07:00:00+00:00,1000.799987,1964.05,31.262792,28.299999,2874.05,5898.462778,3457.72,0.0,9706.998046,9356.182778,9706.998046,-350.8152680000003
2026-01-08 08:00:00+00:00,998.099975,1962.48,110.317588,28.549999,2525.6,5625.047562,3502.0,0.0,9285.273437,9127.047562,9285.273437,-158.2258750000001
2026-01-08 09:00:00+00:00,994.599975,1958.9,180.566757,27.549999,3016.95,6178.566731,3431.5,0.0,9670.311523,9610.066730999999,9670.311523,-60.244792000001326
2026-01-08 10:00:00+00:00,990.200012,1959.42,256.893127,25.879999,3081.7,6314.093138,3294.4,0.0,9686.95996,9608.493138,9686.95996,-78.46682200000032
2026-01-08 11:00:00+00:00,984.799987,1959.48,279.047119,29.649999,2979.12,6232.097105,3078.7,0.0,9214.782226,9310.797105,9214.782226,96.01487900000029
2026-01-08 12:00:00+00:00,978.400024,1955.38,266.22113,29.6,2836.82,6066.421154,2867.88,0.0,9763.057617,8934.301154,9763.057617,-828.7564629999997
2026-01-08 13:00:00+00:00,971.0,1959.15,228.736557,24.549999,2461.98,5645.416556,1848.25,0.0,9336.336914,7493.666556,9336.336914,-1842.6703579999994
2026-01-08 14:00:00+00:00,962.700012,1958.35,111.55355,23.6,3172.6,6228.803561999999,3502.62,0.0,9408.609375,9731.423562,9408.609375,322.81418699999995
2026-01-08 15:00:00+00:00,953.599975,1958.65,23.52988,24.579999,3157.02,6117.379854000001,3668.75,0.0,9500.912109,9786.129854,9500.912109,285.2177449999999
2026-01-08 16:00:00+00:00,943.799987,1958.98,0.0,27.45,3130.75,6060.979987,3115.58,0.0,9432.585937,9176.559987,9432.585937,-256.0259499999993
2026-01-08 17:00:00+00:00,933.299987,1959.62,0.0,31.53,2890.95,5815.399987,2979.68,0.0,9686.802734,8795.079987,9686.802734,-891.7227470000016
2026-01-08 18:00:00+00:00,922.299987,1958.68,0.0,34.279998,2861.55,5776.809985,2384.75,0.0,8987.047851,8161.559985,8987.047851,-825.4878659999995
2026-01-08 19:00:00+00:00,910.799987,1958.48,0.0,34.979999,2435.3,5339.559986,2276.08,0.0,9144.046875,7615.639986,9144.046875,-1528.4068889999999
2026-01-08 20:00:00+00:00,898.900024,1959.48,0.0,34.580001,1921.1,4814.060025,887.22,0.0,8229.870117,5701.280025,8229.870117,-2528.5900920000004
2026-01-08 21:00:00+00:00,886.700012,1960.35,0.0,35.799999,1216.32,4099.170010999999,351.35,0.0,7614.733886,4450.520011,7614.733886,-3164.2138750000004
2026-01-08 22:00:00+00:00,874.200012,1961.4,0.0,36.549999,722.72,3594.870011,303.12,0.0,8408.78125,3897.990011,8408.78125,-4510.791239
2026-01-08 23:00:00+00:00,1046.300048,1959.95,0.0,38.43,579.25,3623.9300479999997,84.4,0.0,8819.211914,3708.330048,8819.211914,-5110.881866
2026-01-09 00:00:00+00:00,1044.300048,1958.45,0.0,38.93,449.92,3491.600048,66.5,0.0,8511.970703,3558.100048,8511.970703,-4953.870655000001
2026-01-09 01:00:00+00:00,1041.800048,1955.9,0.0,38.479999,309.82,3346.0000470000004,60.62,0.0,8492.429687,3406.6200470000003,8492.429687,-5085.8096399999995
2026-01-09 02:00:00+00:00,1038.800048,1953.48,0.0,38.150001,331.25,3361.680049,60.6,0.0,7677.580078,3422.280049,7677.580078,-4255.300029
2026-01-09 03:00:00+00:00,1035.099975,1952.48,0.0,38.95,361.85,3388.379975,63.6,0.0,8073.112304,3451.9799749999997,8073.112304,-4621.132329
2026-01-09 04:00:00+00:00,1031.0,1951.42,0.0,39.2,813.78,3835.3999999999996,116.62,0.0,8431.512695,3952.0199999999995,8431.512695,-4479.492695
2026-01-09 05:00:00+00:00,1026.099975,1950.02,0.0,37.979999,1573.18,4587.279974,648.92,0.0,9117.612304,5236.199974,9117.612304,-3881.41233
2026-01-09 06:00:00+00:00,1020.700012,1949.2,0.0,36.849998,2440.18,5446.93001,1343.02,0.0,9451.842773,6789.9500100000005,9451.842773,-2661.892763
2026-01-09 07:00:00+00:00,1014.599975,1949.2,40.147712,36.150001,2748.0,5788.097688,1654.48,0.0,8939.894531,7442.577687999999,8939.894531,-1497.3168430000005
2026-01-09 08:00:00+00:00,1007.900024,1954.65,205.798995,35.849998,2589.25,5793.449017000001,1467.0,0.0,9515.663085,7260.449017000001,9515.663085,-2255.2140679999993
2026-01-09 09:00:00+00:00,1000.400024,1959.02,366.884246,36.75,2646.7,6009.754269999999,1333.3,0.0,9362.469726,7343.05427,9362.469726,-2019.4154559999997
2026-01-09 10:00:00+00:00,992.200012,1956.18,443.63034,37.2,2533.62,5962.830352,1297.05,0.0,9446.125976,7259.880352,9446.125976,-2186.245623999999
2026-01-09 11:00:00+00:00,983.299987,1956.52,625.19989,37.029998,2178.52,5780.569874999999,1050.32,0.0,9079.474609,6830.889874999999,9079.474609,-2248.584734000002
2026-01-09 12:00:00+00:00,973.599975,1956.65,700.989868,37.130001,1975.15,5643.519844,955.28,0.0,8818.49707,6598.799844,8818.49707,-2219.6972259999993
2026-01-09 13:00:00+00:00,963.200012,1956.88,584.096069,37.25,2139.98,5681.406081000001,1352.95,0.0,8931.779296,7034.356081000001,8931.779296,-1897.4232149999998
2026-01-09 14:00:00+00:00,952.200012,1957.62,373.912872,36.880001,2129.08,5449.692885,1335.88,0.0,9036.655273,6785.5728850000005,9036.655273,-2251.082388
2026-01-09 15:00:00+00:00,940.700012,1959.2,87.907073,36.330001,2306.68,5330.817085999999,1511.68,0.0,9383.99414,6842.497085999999,9383.99414,-2541.4970540000013
2026-01-09 16:00:00+00:00,928.599975,1960.32,0.02332,35.549999,2662.38,5586.873293999999,1991.25,0.0,9480.816406,7578.123293999999,9480.816406,-1902.6931120000008
2026-01-09 17:00:00+00:00,916.200012,1960.15,0.0,35.43,2803.35,5715.130012,1821.25,0.0,9127.423828,7536.380012,9127.423828,-1591.0438160000012
2026-01-09 18:00:00+00:00,903.400024,1960.95,0.0,35.45,2932.18,5831.980024,1844.8,0.0,8949.949218,7676.780024000001,8949.949218,-1273.1691939999992
2026-01-09 19:00:00+00:00,890.400024,1961.05,0.0,34.93,2378.88,5265.260023999999,798.75,0.0,9247.943359,6064.010023999999,9247.943359,-3183.9333350000015
2026-01-09 20:00:00+00:00,877.099975,1961.75,0.0,35.650001,1887.92,4762.419976,658.95,0.0,8893.909179,5421.369976,8893.909179,-3472.5392030000003
2026-01-09 21:00:00+00:00,863.799987,1963.68,0.0,36.049999,942.38,3805.909986,299.5,0.0,8473.448242,4105.409986000001,8473.448242,-4368.038256
2026-01-09 22:00:00+00:00,850.299987,1963.75,0.0,35.330001,672.15,3521.529988,167.95,0.0,7945.296386,3689.4799879999996,7945.296386,-4255.816398000001
2026-01-09 23:00:00+00:00,914.700012,1964.78,0.0,36.299999,843.58,3759.3600109999998,128.18,0.0,8875.213867,3887.5400109999996,8875.213867,-4987.673856000001
2026-01-10 00:00:00+00:00,905.799987,1965.52,0.0,32.25,543.42,3446.989987,125.42,0.0,7986.102539,3572.409987,7986.102539,-4413.692552
2026-01-10 01:00:00+00:00,896.799987,1964.8,0.0,33.979999,533.58,3429.159986,67.4,0.0,8485.048828,3496.559986,8485.048828,-4988.488842000001
2026-01-10 02:00:00+00:00,887.900024,1964.62,0.0,33.549999,468.9,3354.970023,47.52,0.0,8264.698242,3402.490023,8264.698242,-4862.208219
2026-01-10 03:00:00+00:00,878.900024,1964.12,0.0,33.68,498.85,3375.5500239999997,52.4,0.0,7542.80371,3427.9500239999998,7542.80371,-4114.853686
2026-01-10 04:00:00+00:00,869.900024,1962.75,0.0,35.68,515.72,3384.050024,57.68,0.0,8431.047851,3441.730024,8431.047851,-4989.317826999999
2026-01-10 05:00:00+00:00,861.0,1961.25,0.0,38.95,948.45,3809.6499999999996,267.7,0.0,8714.759765,4077.3499999999995,8714.759765,-4637.409765000001
2026-01-10 06:00:00+00:00,852.099975,1962.6,0.0,40.5,1575.7,4430.899975,424.38,0.0,7696.905761,4855.279975,7696.905761,-2841.6257859999996
2026-01-10 07:00:00+00:00,843.400024,1963.22,28.05396,40.93,2156.32,5031.923984,757.35,0.0,8396.0625,5789.273984,8396.0625,-2606.7885159999996
2026-01-10 08:00:00+00:00,834.700012,1962.88,153.702117,40.400001,2423.95,5415.63213,693.65,0.0,8232.5625,6109.28213,8232.5625,-2123.2803700000004
2026-01-10 09:00:00+00:00,826.200012,1963.25,360.060791,39.330001,1642.25,4831.0908039999995,512.2,0.0,8729.18164,5343.290803999999,8729.18164,-3385.8908360000014
2026-01-10 10:00:00+00:00,817.900024,1963.4,511.468231,38.599998,1310.1,4641.468253,435.9,0.0,8671.740234,5077.368253,8671.740234,-3594.371981000001
2026-01-10 11:00:00+00:00,809.799987,1962.62,587.001708,38.25,1103.15,4500.821695000001,383.82,0.0,8328.238281,4884.641695,8328.238281,-3443.5965859999997
2026-01-10 12:00:00+00:00,802.0,1963.3,547.623535,38.150001,918.95,4270.023536,179.5,0.0,8352.96289,4449.523536,8352.96289,-3903.439354000001
2026-01-10 13:00:00+00:00,794.299987,1963.3,416.075439,36.729999,1013.52,4223.925425,107.68,0.0,8306.618164,4331.605425000001,8306.618164,-3975.012738999999
2026-01-10 14:00:00+00:00,787.0,1963.25,228.535995,36.650001,1501.22,4516.655996,304.52,0.0,8425.490234,4821.175996,8425.490234,-3604.314238000001
2026-01-10 15:00:00+00:00,779.799987,1963.35,54.405559,39.549999,2284.9,5122.005545,756.88,0.0,8263.995117,5878.885545,8263.995117,-2385.1095720000003
2026-01-10 16:00:00+00:00,772.900024,1963.25,0.013992,40.0,2403.25,5179.414016000001,604.92,0.0,8432.483398,5784.334016000001,8432.483398,-2648.1493819999996
2026-01-10 17:00:00+00:00,766.299987,1963.22,0.0,39.2,2581.48,5350.199987,540.65,0.0,8438.433593,5890.849987,8438.433593,-2547.583606
2026-01-10 18:00:00+00:00,759.900024,1963.02,0.0,38.75,1867.22,4628.890024,230.62,0.0,8681.935546,4859.510024,8681.935546,-3822.4255220000005
2026-01-10 19:00:00+00:00,753.799987,1964.42,0.0,36.2,1155.8,3910.2199869999995,116.08,0.0,8451.730468,4026.2999869999994,8451.730468,-4425.430481
2026-01-10 20:00:00+00:00,748.0,1965.38,0.0,30.75,783.72,3527.8500000000004,145.75,0.0,8314.350585,3673.6000000000004,8314.350585,-4640.750585
2026-01-10 21:00:00+00:00,742.400024,1966.25,0.0,27.379999,435.1,3171.130023,82.42,0.0,8186.566406,3253.5500230000002,8186.566406,-4933.016383
2026-01-10 22:00:00+00:00,737.099975,1966.42,0.0,24.45,355.58,3083.549975,86.25,0.0,7220.192382,3169.799975,7220.192382,-4050.3924070000003
2026-01-10 23:00:00+00:00,710.799987,1965.92,0.0,20.45,275.32,2972.489987,36.12,0.0,7764.40332,3008.609987,7764.40332,-4755.7933330000005
2026-01-11 00:00:00+00:00,703.200012,1965.42,0.0,20.0,171.98,2860.6000120000003,20.98,0.0,7669.268554,2881.5800120000004,7669.268554,-4787.688542
2026-01-11 01:00:00+00:00,696.0,1966.25,0.0,16.329999,171.12,2849.699999,23.05,0.0,8141.898437,2872.749999,8141.898437,-5269.148438
2026-01-11 02:00:00+00:00,689.200012,1965.85,0.0,15.399999,155.35,2825.800011,48.15,0.0,8292.552734,2873.950011,8292.552734,-5418.602723000001
2026-01-11 03:00:00+00:00,682.799987,1965.6,0.0,15.699999,204.8,2868.899986,21.68,0.0,7845.507324,2890.5799859999997,7845.507324,-4954.927338
2026-01-11 04:00:00+00:00,676.799987,1963.68,0.0,13.079999,155.1,2808.659986,21.52,0.0,7927.124023,2830.179986,7927.124023,-5096.944037
2026-01-11 05:00:00+00:00,671.400024,1963.1,0.0,10.649999,223.25,2868.400023,39.2,0.0,7729.605468,2907.600023,7729.605468,-4822.005445
2026-01-11 06:00:00+00:00,666.400024,1963.45,0.0,9.75,318.52,2958.1200240000003,69.92,0.0,7826.385742,3028.0400240000004,7826.385742,-4798.3457180000005
2026-01-11 07:00:00+00:00,662.099975,1963.2,37.489231,9.199999,431.82,3103.809205,162.22,0.0,7956.507324,3266.029205,7956.507324,-4690.478119
2026-01-11 08:00:00+00:00,658.299987,1964.42,241.562545,8.6,618.22,3491.102532,120.35,0.0,7825.266601,3611.452532,7825.266601,-4213.814069
2026-01-11 09:00:00+00:00,655.099975,1964.78,548.742919,7.15,343.0,3518.772894,62.95,0.0,8117.94873,3581.722894,8117.94873,-4536.225836
2026-01-11 10:00:00+00:00,652.599975,1964.8,857.606994,4.949999,295.08,3775.036968,42.25,0.0,7855.60498,3817.286968,7855.60498,-4038.318012
2026-01-11 11:00:00+00:00,650.799987,1964.42,1065.131713,3.75,329.42,4013.5217000000002,40.22,0.0,7729.334472,4053.7417,7729.334472,-3675.5927719999995
2026-01-11 12:00:00+00:00,649.700012,1964.68,1059.931274,4.599999,287.05,3965.9612850000003,39.9,0.0,8312.708007,4005.8612850000004,8312.708007,-4306.846721999998
2026-01-11 13:00:00+00:00,649.299987,1964.02,873.534545,4.349999,274.55,3765.754531,40.82,0.0,7739.115234,3806.574531,7739.115234,-3932.5407029999997
2026-01-11 14:00:00+00:00,649.5,1963.8,500.274627,3.349999,670.02,3786.944626,47.38,0.0,8358.493164,3834.324626,8358.493164,-4524.168538
2026-01-11 15:00:00+00:00,650.200012,1963.08,117.686714,5.079999,909.98,3646.026725,256.4,0.0,8414.908203,3902.4267250000003,8414.908203,-4512.481478000001
2026-01-11 16:00:00+00:00,651.599975,1961.8,0.02332,8.38,1318.72,3940.523295,502.28,0.0,8146.191894,4442.803295,8146.191894,-3703.388599
2026-01-11 17:00:00+00:00,653.400024,1961.68,0.0,9.43,1570.7,4195.210024,551.58,0.0,8196.694335,4746.790024,8196.694335,-3449.9043110000002
2026-01-11 18:00:00+00:00,655.599975,1961.72,0.0,8.949999,1918.02,4544.289973999999,672.18,0.0,8235.138671,5216.469974,8235.138671,-3018.668697000001
2026-01-11 19:00:00+00:00,658.299987,1962.02,0.0,11.05,1524.4,4155.769987,504.38,0.0,8633.33789,4660.149987,8633.33789,-3973.187903000001
2026-01-11 20:00:00+00:00,661.400024,1962.7,0.0,14.43,895.65,3534.1800240000002,225.98,0.0,8107.336425,3760.1600240000002,8107.336425,-4347.176401000001
2026-01-11 21:00:00+00:00,664.799987,1963.25,0.0,15.649999,611.95,3255.6499860000004,148.88,0.0,7827.229492,3404.5299860000005,7827.229492,-4422.699506
2026-01-11 22:00:00+00:00,668.400024,1964.52,0.0,16.5,344.45,2993.870024,100.6,0.0,8011.990722,3094.4700239999997,8011.990722,-4917.520698
2026-01-11 23:00:00+00:00,847.400024,1963.62,0.0,18.78,429.5,3259.300024,21.08,0.0,8346.219726,3280.380024,8346.219726,-5065.839701999999
2026-01-12 00:00:00+00:00,865.799987,1963.65,0.0,9.1,253.3,3091.849987,25.68,0.0,8516.412109,3117.529987,8516.412109,-5398.882122000001
2026-01-12 01:00:00+00:00,883.700012,1963.92,0.0,13.0,214.45,3075.070012,28.08,0.0,8398.989257,3103.150012,8398.989257,-5295.839244999999
2026-01-12 02:00:00+00:00,901.099975,1963.72,0.0,17.829999,245.98,3128.629974,24.25,0.0,8205.461914,3152.879974,8205.461914,-5052.58194
2026-01-12 03:00:00+00:00,917.799987,1963.95,0.0,21.049999,304.78,3207.5799859999997,20.05,0.0,8298.685546,3227.629986,8298.685546,-5071.055560000001
2026-01-12 04:00:00+00:00,933.400024,1962.25,0.0,24.729999,886.75,3807.130023,77.12,0.0,8949.943359,3884.250023,8949.943359,-5065.693336
2026-01-12 05:00:00+00:00,948.0,1962.1,0.0,28.829999,1986.9,4925.829999,840.6,0.0,8321.972656,5766.429999,8321.972656,-2555.542657
2026-01-12 06:00:00+00:00,961.200012,1961.62,0.0,29.379999,3154.72,6106.920011,2185.78,0.0,9372.943359,8292.700011,9372.943359,-1080.243348
2026-01-12 07:00:00+00:00,973.0,1960.98,30.283351,27.649999,3100.6,6092.51335,3097.08,0.0,9664.855468,9189.59335,9664.855468,-475.26211800000056
2026-01-12 08:00:00+00:00,983.099975,1961.95,198.583786,27.93,3125.9,6297.463761,2948.75,0.0,9125.362304,9246.213760999999,9125.362304,120.85145699999885
2026-01-12 09:00:00+00:00,991.299987,1961.18,549.349243,28.479999,3048.55,6578.859229000001,2890.6,0.0,9060.420898,9469.459229,9060.420898,409.03833099999974
2026-01-12 10:00:00+00:00,997.5,1960.92,588.470886,26.53,2962.38,6535.800886000001,2323.95,0.0,8914.635742,8859.750886000002,8914.635742,-54.88485599999876
2026-01-12 11:00:00+00:00,1001.400024,1962.1,692.114257,25.329999,2315.7,5996.64428,1481.45,0.0,8437.936523,7478.09428,8437.936523,-959.842243
2026-01-12 12:00:00+00:00,1003.0,1961.5,528.771667,23.649999,2572.08,6089.001666,1798.4,0.0,9147.160156,7887.401666,9147.160156,-1259.7584900000002
2026-01-12 13:00:00+00:00,1002.400024,1960.82,394.681671,22.45,2747.18,6127.531695,2342.12,0.0,9129.583984,8469.651695,9129.583984,-659.9322890000003
2026-01-12 14:00:00+00:00,999.599975,1960.75,230.438919,22.399999,3021.15,6234.338893,2916.92,0.0,9016.958984,9151.258893,9016.958984,134.2999089999994
2026-01-12 15:00:00+00:00,994.900024,1961.05,54.512832,23.1,3148.65,6182.212856,3187.98,0.0,8882.637695,9370.192856,8882.637695,487.5551610000002
2026-01-12 16:00:00+00:00,988.5,1961.18,0.083952,23.629999,3216.28,6189.673951000001,3556.52,0.0,8252.373046,9746.193951000001,8252.373046,1493.8209050000005
2026-01-12 17:00:00+00:00,980.299987,1960.8,0.0,22.649999,3250.38,6214.129986,3721.85,0.0,8491.702148,9935.979986,8491.702148,1444.277838
2026-01-12 18:00:00+00:00,970.799987,1961.32,0.0,22.28,3147.42,6101.819987000001,2862.65,0.0,7930.729492,8964.469987,7930.729492,1033.740495
2026-01-12 19:00:00+00:00,959.799987,1962.28,0.0,22.28,2598.12,5542.479987000001,1968.6,0.0,8461.973632,7511.079987000001,8461.973632,-950.8936449999983
2026-01-12 20:00:00+00:00,947.700012,1963.52,0.0,23.03,2266.48,5200.730012,1283.88,0.0,8398.790039,6484.610012,8398.790039,-1914.1800269999994
2026-01-12 21:00:00+00:00,934.599975,1964.6,0.0,24.78,1916.4,4840.379975,939.85,0.0,8335.186523,5780.229975,8335.186523,-2554.956548
2026-01-12 22:00:00+00:00,920.700012,1965.38,0.0,25.479999,884.8,3796.3600110000007,324.38,0.0,8105.149414,4120.740011000001,8105.149414,-3984.4094029999997
2026-01-12 23:00:00+00:00,1163.199951,1964.8,0.0,24.25,561.52,3713.7699509999998,176.48,0.0,8307.49414,3890.249951,8307.49414,-4417.244189000001
2026-01-13 00:00:00+00:00,1165.099975,1965.92,0.0,17.85,550.38,3699.249975,150.1,0.0,7381.08789,3849.349975,7381.08789,-3531.7379149999997
2026-01-13 01:00:00+00:00,1165.800048,1965.7,0.0,17.799999,539.4,3688.700047,132.05,0.0,7580.291992,3820.750047,7580.291992,-3759.5419450000004
2026-01-13 02:00:00+00:00,1165.400024,1966.72,0.0,17.28,500.12,3649.520024,145.62,0.0,7956.868164,3795.140024,7956.868164,-4161.728140000001
2026-01-13 03:00:00+00:00,1163.699951,1964.5,0.0,17.25,731.68,3877.129951,130.12,0.0,7842.698242,4007.249951,7842.698242,-3835.4482910000006
2026-01-13 04:00:00+00:00,1160.900024,1962.92,0.0,16.03,1101.98,4241.830024000001,435.78,0.0,8096.113769,4677.6100240000005,8096.113769,-3418.503744999999
2026-01-13 05:00:00+00:00,1156.800048,1961.12,0.0,13.779999,2148.78,5280.480047,1188.42,0.0,9023.813476,6468.900047,9023.813476,-2554.9134289999993
2026-01-13 06:00:00+00:00,1151.599975,1959.28,0.0,13.229999,2703.12,5827.229974,2456.95,0.0,9295.442382,8284.179973999999,9295.442382,-1011.2624080000005
2026-01-13 07:00:00+00:00,1145.0,1960.92,54.069751,17.629999,2852.2,6029.819750000001,3102.12,0.0,8883.913085,9131.939750000001,8883.913085,248.02666500000123
2026-01-13 08:00:00+00:00,1137.199951,1963.4,296.677032,22.78,2711.28,6131.336983000001,2387.78,0.0,8674.296875,8519.116983000002,8674.296875,-155.1798919999983
2026-01-13 09:00:00+00:00,1128.199951,1964.1,553.817321,25.75,2647.92,6319.787272,2435.98,0.0,8570.204101,8755.767272,8570.204101,185.56317099999978
2026-01-13 10:00:00+00:00,1117.800048,1960.98,791.923889,25.979999,2412.08,6308.763936,1915.7,0.0,8781.713867,8224.463936,8781.713867,-557.2499310000003
2026-01-13 11:00:00+00:00,1106.199951,1961.12,960.471496,23.129999,2278.3,6329.2214460000005,1633.85,0.0,8277.008789,7963.071446,8277.008789,-313.9373429999996
2026-01-13 12:00:00+00:00,1093.300048,1959.55,940.859375,21.1,2278.05,6292.859423,1467.08,0.0,9163.498046,7759.939423,9163.498046,-1403.5586230000008
2026-01-13 13:00:00+00:00,1079.199951,1958.95,758.459655,22.299999,2196.55,6015.459605,2040.32,0.0,8369.013671,8055.779605,8369.013671,-313.2340660000009
2026-01-13 14:00:00+00:00,1064.0,1957.7,452.81842,24.43,2385.18,5884.128419999999,2182.92,0.0,8499.978515,8067.048419999999,8499.978515,-432.93009500000153
2026-01-13 15:00:00+00:00,1047.900024,1957.92,114.314636,24.899999,2695.38,5840.414659,3114.18,0.0,8323.509765,8954.594659,8323.509765,631.0848939999996
2026-01-13 16:00:00+00:00,1030.900024,1957.95,0.107271,24.579999,2808.8,5822.337294000001,3438.68,0.0,8447.822265,9261.017294000001,8447.822265,813.1950290000004
2026-01-13 17:00:00+00:00,1013.200012,1958.9,0.0,24.829999,2737.15,5734.080011,2954.2,0.0,8560.33496,8688.280010999999,8560.33496,127.94505099999878
2026-01-13 18:00:00+00:00,994.900024,1959.3,0.0,25.379999,2702.78,5682.360023,2806.38,0.0,8812.273437,8488.740023,8812.273437,-323.53341399999954
2026-01-13 19:00:00+00:00,976.200012,1960.75,0.0,25.95,2365.08,5327.980012,2130.42,0.0,8459.345703,7458.400012,8459.345703,-1000.9456910000008
