,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-21 06:00:00+00:00,12.599408,329.67678,261.846218,1813.4208,471.647392,2.057,157.903891,65.9278,774.801,2355.31823,6245.198519,0.0,0.0,7135.60604,6245.198519,7135.60604,-890.4075210000001
2026-01-21 07:00:00+00:00,12.568208,328.063595,263.22315,1813.6944,743.2778,2.303,156.282805,66.2946,1004.41574,2376.8368,6766.9600980000005,0.0,0.0,7311.65505,6766.9600980000005,7311.65505,-544.6949519999998
2026-01-21 08:00:00+00:00,12.326672,318.23733,199.217036,1813.5576,863.084013,3.449,134.944741,65.8652,714.71404,2349.75584,6475.1514720000005,0.0,0.0,7509.95559,6475.1514720000005,7509.95559,-1034.804117999999
2026-01-21 09:00:00+00:00,11.90616,317.18306,136.126821,1813.284,871.120194,3.085,113.797242,66.3088,540.27299,2369.51262,6242.596887,0.0,0.0,7593.58084,6242.596887,7593.58084,-1350.983953
2026-01-21 10:00:00+00:00,11.922864,317.695555,123.219419,1814.1048,812.104548,3.183,90.696899,65.7697,485.3883,2376.09963,6100.184714999999,0.0,0.0,7790.87756,6100.184714999999,7790.87756,-1690.6928450000005
2026-01-21 11:00:00+00:00,12.394832,319.579945,117.382399,1813.4208,796.496002,3.462,114.209587,66.0498,460.40377,2365.73438,6069.1335149999995,0.0,0.0,7746.69083,6069.1335149999995,7746.69083,-1677.557315
2026-01-21 12:00:00+00:00,11.911344,321.893,124.965789,1813.0104,746.230638,3.154,118.587249,66.2272,417.7929,2375.72446,5999.49698,0.0,0.0,7618.63255,5999.49698,7618.63255,-1619.1355700000004
2026-01-21 13:00:00+00:00,12.001376,327.17766,133.596708,1813.5576,536.895139,2.155,111.015045,65.9063,461.88742,2368.64019,5832.832438,0.0,0.0,7075.18026,5832.832438,7075.18026,-1242.3478219999997
2026-01-21 14:00:00+00:00,12.369488,328.716895,187.81581,1813.8312,200.644763,2.005,129.938915,65.7031,537.15902,2376.46677,5654.650961,0.0,0.0,7086.15779,5654.650961,7086.15779,-1431.506829
2026-01-21 15:00:00+00:00,12.796528,328.25707,224.28936,1812.6,431.409229,1.646,169.118452,66.0849,662.55133,2364.35762,6073.110489000001,80.19,0.0,7094.09009,6153.300489,7094.09009,-940.7896009999995
2026-01-21 16:00:00+00:00,14.123088,328.09814,270.923716,1813.4208,544.482303,2.335,202.731932,65.845,825.47074,2390.34034,6457.771059000001,157.41,0.0,7244.34905,6615.1810590000005,7244.34905,-629.1679909999993
2026-01-21 17:00:00+00:00,14.437344,327.51391,270.369465,1813.5576,228.106093,1.557,211.857663,66.1123,922.44739,2356.45296,6212.411725,158.4,0.0,7270.95837,6370.811725,7270.95837,-900.1466450000007
2026-01-21 18:00:00+00:00,14.188768,327.9459,260.351655,1813.6944,107.99463,1.36,155.895161,65.795,918.95485,2359.74601,6025.926374000001,119.79,0.0,7229.68449,6145.7163740000005,7229.68449,-1083.968115999999
2026-01-21 19:00:00+00:00,14.527056,324.68029,234.673738,1813.0104,44.218047,1.326,167.759064,65.8196,713.70323,2357.5299,5737.247324999999,0.0,0.0,6968.71755,5737.247324999999,6968.71755,-1231.470225000001
2026-01-21 20:00:00+00:00,14.8456,324.156,210.806382,1812.6,8.348219,1.408,178.082655,65.8733,409.47336,2345.2223,5370.815816,0.0,0.0,6725.33427,5370.815816,6725.33427,-1354.518454
2026-01-21 21:00:00+00:00,14.16464,323.94792,134.047316,1813.0104,2.256678,1.53,159.735232,66.1305,312.04259,2308.25408,5135.119356000001,0.0,0.0,6302.30757,5135.119356000001,6302.30757,-1167.1882139999989
2026-01-21 22:00:00+00:00,13.075984,328.70253,121.631182,1814.1048,3.404956,1.653,130.110928,65.9842,205.30578,2150.71263,4834.68599,0.0,0.0,5956.14933,4834.68599,5956.14933,-1121.4633400000002
2026-01-21 23:00:00+00:00,13.136432,329.15422,116.42202,1813.968,0.888742,1.577,120.804116,67.0652,155.66814,1996.04171,4614.72558,0.0,0.0,5853.62158,4614.72558,5853.62158,-1238.8959999999997
2026-01-22 00:00:00+00:00,12.850976,329.270185,116.508694,1813.1472,0.152628,2.152,109.962418,66.9472,155.58893,1878.94518,4485.525411,0.0,0.0,6182.07917,4485.525411,6182.07917,-1696.5537590000004
2026-01-22 01:00:00+00:00,13.130704,330.036175,116.189092,1814.3784,0.084855,3.3,96.615288,67.0109,155.64434,1925.41684,4521.806594000001,0.0,0.0,6337.69565,4521.806594000001,6337.69565,-1815.889055999999
2026-01-22 02:00:00+00:00,12.644784,330.48898,118.777289,1814.1048,0.070263,2.548,69.840183,67.1747,155.63443,1909.8221,4481.1055289999995,0.0,0.0,6206.94597,4481.1055289999995,6206.94597,-1725.8404410000003
2026-01-22 03:00:00+00:00,12.655472,328.641055,124.04992,1813.4208,1.463277,2.084,60.599365,67.1238,155.58095,2037.90061,4603.519249,0.0,0.0,5925.28273,4603.519249,5925.28273,-1321.763481
2026-01-22 04:00:00+00:00,12.356608,329.947735,129.513443,1812.0528,2.446062,1.988,56.072709,67.1097,206.87282,2227.62727,4845.987147,0.0,0.0,6220.96322,4845.987147,6220.96322,-1374.9760729999998
2026-01-22 05:00:00+00:00,13.229344,328.77525,210.842388,1813.0104,12.771574,1.996,48.09214,67.0001,356.3786,2336.23824,5188.334036,0.0,0.0,6609.48729,5188.334036,6609.48729,-1421.1532539999998
2026-01-22 06:00:00+00:00,14.298624,329.35164,257.803078,1813.8312,163.000407,2.026,82.691601,66.5735,667.84245,2278.98142,5676.39992,0.0,0.0,6907.25108,5676.39992,6907.25108,-1230.8511600000002
2026-01-22 07:00:00+00:00,12.4688,327.50148,266.512187,1814.7888,347.519466,2.075,100.511126,67.1517,670.33626,2292.23911,5901.103929,0.0,0.0,7058.17758,5901.103929,7058.17758,-1157.0736509999997
2026-01-22 08:00:00+00:00,12.136224,326.80052,191.788868,1814.3784,423.130901,1.87,112.45797,67.0268,319.34856,2314.24133,5583.179572999999,0.0,0.0,7237.58258,5583.179572999999,7237.58258,-1654.4030070000008
2026-01-22 09:00:00+00:00,12.34856,324.212365,155.200626,1814.9256,407.572109,1.393,77.221435,67.0217,227.10225,2288.52656,5375.524205,0.0,0.0,7360.84937,5375.524205,7360.84937,-1985.3251650000002
2026-01-22 10:00:00+00:00,12.564032,323.869205,127.301357,1813.284,557.704976,1.46,58.950569,67.4285,236.90515,2310.88465,5510.352439,0.0,0.0,7597.49855,5510.352439,7597.49855,-2087.146111
2026-01-22 11:00:00+00:00,12.360464,323.336915,121.497789,1813.6944,646.141174,1.452,21.6493,66.8704,201.12944,2278.56395,5486.695832,0.0,0.0,7370.6144,5486.695832,7370.6144,-1883.918568
2026-01-22 12:00:00+00:00,13.09464,322.76211,120.747864,1813.4208,672.07454,1.469,11.892295,67.2395,194.98146,2251.71985,5469.402059,0.0,0.0,7063.20372,5469.402059,7063.20372,-1593.8016610000004
2026-01-22 13:00:00+00:00,13.775312,323.37299,128.88605,1813.284,505.32856,1.457,21.587573,67.5074,196.13274,2259.60262,5330.934245,0.0,0.0,6829.97596,5330.934245,6829.97596,-1499.0417149999994
2026-01-22 14:00:00+00:00,13.847168,324.40149,154.421714,1813.6944,334.271632,1.58,30.718987,67.0329,348.12539,2261.80179,5349.895471,0.0,0.0,6747.87482,5349.895471,6747.87482,-1397.9793490000002
2026-01-22 15:00:00+00:00,14.366224,325.38836,236.215089,1814.1048,274.384965,1.619,57.353125,67.7209,417.4769,2273.22093,5481.850293,79.2,0.0,6902.09831,5561.050293,6902.09831,-1341.048017
2026-01-22 16:00:00+00:00,12.34496,325.29224,279.526014,1814.2416,429.417148,1.631,48.381864,67.1364,592.85253,2261.21892,5832.042675999999,159.39,0.0,6913.66978,5991.432675999999,6913.66978,-922.2371040000007
2026-01-22 17:00:00+00:00,12.121312,325.15695,281.688501,1814.5152,371.245134,1.723,39.094199,66.7562,807.53809,2251.63749,5971.476076,158.4,0.0,6858.61874,6129.876076,6858.61874,-728.7426640000003
2026-01-22 18:00:00+00:00,12.05088,326.166675,270.810648,1813.5576,298.789657,1.983,8.699199,66.8927,810.54384,2217.18442,5826.678619,158.4,0.0,6841.16791,5985.078619,6841.16791,-856.0892910000002
2026-01-22 19:00:00+00:00,12.390544,325.8387,235.334929,1814.2416,63.239403,2.097,7.121089,67.108,420.10766,2138.67056,5086.149485000001,39.6,0.0,6642.18053,5125.749485000001,6642.18053,-1516.4310449999984
2026-01-22 20:00:00+00:00,12.422416,326.18721,172.063712,1814.9256,5.766482,2.011,9.488358,66.6295,384.65197,2123.47184,4917.618088,0.0,0.0,6444.86903,4917.618088,6444.86903,-1527.2509419999997
2026-01-22 21:00:00+00:00,11.238608,325.64805,138.744619,1813.1472,18.761084,2.067,43.932477,66.6478,309.682934,2114.31474,4844.184512,0.0,0.0,6009.92317,4844.184512,6009.92317,-1165.7386580000002
2026-01-22 22:00:00+00:00,10.920928,326.94565,124.151603,1813.968,0.065112,2.276,47.8071,67.0872,193.45352,1986.85714,4573.532253,0.0,0.0,5662.17679,4573.532253,5662.17679,-1088.6445370000001
2026-01-22 23:00:00+00:00,11.114128,326.73545,116.918792,1814.3784,0.120839,3.182,70.207305,68.125,153.64175,1875.32222,4439.745884,0.0,0.0,5525.02158,4439.745884,5525.02158,-1085.2756959999997
2026-01-23 00:00:00+00:00,10.970256,326.304345,117.088676,1814.7888,0.036065,2.677,90.731401,68.4509,153.68134,1868.54959,4453.278373,0.0,0.0,5905.34798,4453.278373,5905.34798,-1452.0696069999995
2026-01-23 01:00:00+00:00,10.415344,327.710195,116.592527,1814.2416,0.058619,2.075,96.567421,68.5258,153.74758,1856.84128,4446.775366,0.0,0.0,6031.07756,4446.775366,6031.07756,-1584.3021939999999
2026-01-23 02:00:00+00:00,10.076,327.96357,118.989684,1814.5152,0.13495,1.923,109.410919,68.3567,153.71877,1863.23444,4468.323232999999,0.0,0.0,6032.26136,4468.323232999999,6032.26136,-1563.9381270000013
2026-01-23 03:00:00+00:00,10.255632,327.33508,126.32097,1815.6096,0.262205,1.909,112.894214,68.3514,153.86321,1855.5712,4472.3725110000005,0.0,0.0,5690.7429,4472.3725110000005,5690.7429,-1218.3703889999997
2026-01-23 04:00:00+00:00,12.245504,328.90031,129.53654,1813.8312,1.803799,1.913,131.059724,68.2641,196.47459,2065.11355,4749.142317,0.0,0.0,5947.86252,4749.142317,5947.86252,-1198.7202029999999
2026-01-23 05:00:00+00:00,12.858576,320.54808,190.115006,1813.284,21.550176,1.895,123.345931,68.1707,278.31887,2188.28827,5018.374609,0.0,0.0,6478.2532,5018.374609,6478.2532,-1459.8785909999997
2026-01-23 06:00:00+00:00,12.647024,311.859365,260.397215,1817.1144,293.031304,1.995,106.876459,68.2489,591.96574,2247.2958,5711.431207,0.0,0.0,6687.34769,5711.431207,6687.34769,-975.916483
2026-01-23 07:00:00+00:00,12.67608,306.685805,269.873118,1820.6712,672.790056,2.494,68.296635,67.962,553.8538,2178.89087,5954.193564000001,0.0,0.0,6822.41882,5954.193564000001,6822.41882,-868.2252559999988
2026-01-23 08:00:00+00:00,12.9572,305.661535,229.333816,1825.8696,842.98497,2.412,33.966385,68.5729,250.50883,2254.75123,5827.018466,0.0,0.0,6913.08559,5827.018466,6913.08559,-1086.0671239999992
2026-01-23 09:00:00+00:00,12.467472,304.06324,148.069656,1830.384,1007.215824,2.079,25.88056,68.2127,141.25141,2296.69727,5836.321132,0.0,0.0,6994.59755,5836.321132,6994.59755,-1158.2764180000004
2026-01-23 10:00:00+00:00,12.785056,305.67236,121.829301,1834.0776,1011.43618,1.61,42.146161,68.2185,134.5718,2296.74573,5829.092688000001,0.0,0.0,7090.83254,5829.092688000001,7090.83254,-1261.7398519999997
2026-01-23 11:00:00+00:00,13.217664,310.45099,118.435392,1836.9504,926.188965,1.843,45.479619,68.325,117.44077,2318.99469,5757.32649,0.0,0.0,7159.06654,5757.32649,7159.06654,-1401.7400499999994
2026-01-23 12:00:00+00:00,13.964384,313.33811,128.151035,1835.5824,778.858096,2.41,47.200754,68.3037,117.55059,2326.35738,5631.716449,0.0,0.0,6955.09485,5631.716449,6955.09485,-1323.3784010000008
2026-01-23 13:00:00+00:00,12.77856,313.437245,124.491519,1836.9504,479.207829,2.155,55.025942,68.2675,142.35793,2325.23776,5359.9096850000005,0.0,0.0,6719.18373,5359.9096850000005,6719.18373,-1359.2740449999992
2026-01-23 14:00:00+00:00,13.563424,314.676225,197.400089,1836.6768,214.35779,1.77,61.50071,68.1517,409.14418,2323.73845,5440.979367999999,0.0,0.0,6678.80852,5440.979367999999,6678.80852,-1237.8291520000002
2026-01-23 15:00:00+00:00,13.338496,323.343095,258.73443,1835.0352,399.046307,1.848,80.762695,68.474,531.24793,2330.55254,5842.3826930000005,76.23,0.0,6692.80523,5918.612693,6692.80523,-774.1925369999999
2026-01-23 16:00:00+00:00,13.614608,332.800255,281.124102,1835.3088,462.640914,1.821,96.542265,68.2638,795.89583,2345.1737,6233.1852739999995,158.4,0.0,6747.83233,6391.585273999999,6747.83233,-356.24705600000107
2026-01-23 17:00:00+00:00,13.620304,331.901855,267.866032,1835.0352,336.879402,1.941,84.502727,68.0005,811.28451,2331.68766,6082.71919,159.39,0.0,6696.76128,6242.10919,6696.76128,-454.6520899999996
2026-01-23 18:00:00+00:00,13.296512,330.4729,256.309515,1835.172,157.567721,1.965,57.542977,68.1651,810.27283,2316.09341,5846.857965,117.81,0.0,6629.64438,5964.667965000001,6629.64438,-664.9764149999992
2026-01-23 19:00:00+00:00,13.010464,329.39157,208.223294,1834.6248,25.922798,1.98,83.183571,68.158,417.93986,2239.56901,5222.003367,0.0,0.0,6473.15735,5222.003367,6473.15735,-1251.1539830000002
2026-01-23 20:00:00+00:00,11.87968,330.82633,185.358472,1835.172,9.019419,1.925,72.404501,68.4393,327.96273,2086.67668,4929.664112,0.0,0.0,6286.39971,4929.664112,6286.39971,-1356.7355979999993
2026-01-23 21:00:00+00:00,11.902576,330.48522,128.361796,1834.3512,6.29459,2.008,50.24246,68.7561,305.68973,2051.66185,4789.753522,0.0,0.0,5935.23247,4789.753522,5935.23247,-1145.478948
2026-01-23 22:00:00+00:00,11.050656,330.060235,113.027904,1835.856,4.453683,1.945,34.538001,68.4736,212.94257,1785.85987,4398.2075190000005,0.0,0.0,5585.34044,4398.2075190000005,5585.34044,-1187.1329209999994
2026-01-23 23:00:00+00:00,10.724448,330.096525,108.89401,1835.856,2.775316,1.913,25.51914,68.5715,153.67719,1795.82411,4333.851239,0.0,0.0,5321.64247,4333.851239,5321.64247,-987.7912310000002
2026-01-24 00:00:00+00:00,11.195584,330.67944,108.648134,1835.172,0.136966,1.886,33.459772,68.5053,153.70589,1794.27614,4337.665226,0.0,0.0,5440.48509,4337.665226,5440.48509,-1102.819864
2026-01-24 01:00:00+00:00,11.170576,330.967445,108.837224,1836.9504,0.25436,1.852,28.811376,69.0525,153.70983,1794.43787,4336.043580999999,0.0,0.0,5616.9984,4336.043580999999,5616.9984,-1280.9548190000014
2026-01-24 02:00:00+00:00,10.749568,331.659495,111.7531,1835.856,0.172913,1.935,14.710924,68.173,153.67615,1790.31023,4318.9963800000005,0.0,0.0,5777.82272,4318.9963800000005,5777.82272,-1458.8263399999996
2026-01-24 03:00:00+00:00,10.09936,331.948335,114.468156,1834.3512,0.099247,1.931,3.868434,69.2718,153.6811,1794.59135,4314.309982,0.0,0.0,5722.37014,4314.309982,5722.37014,-1408.0601580000002
2026-01-24 04:00:00+00:00,9.589744,330.87712,115.883172,1834.2144,0.152262,1.857,4.306638,68.1728,193.28701,1786.60387,4344.9440159999995,0.0,0.0,5479.46699,4344.9440159999995,5479.46699,-1134.5229740000004
2026-01-24 05:00:00+00:00,9.953024,330.91819,142.078275,1834.7616,1.359083,1.88,5.342,68.6219,236.96967,1835.40349,4467.287232,0.0,0.0,5641.46924,4467.287232,5641.46924,-1174.1820080000007
2026-01-24 06:00:00+00:00,10.82168,330.121795,180.618352,1835.0352,138.20533,1.941,4.042298,68.0828,626.81972,1936.42868,5132.116854999999,0.0,0.0,6142.45102,5132.116854999999,6142.45102,-1010.3341650000011
2026-01-24 07:00:00+00:00,12.487008,329.692335,224.189143,1834.8984,352.242312,1.878,6.130089,68.4982,645.45638,2087.48171,5562.953577,0.0,0.0,6587.50101,5562.953577,6587.50101,-1024.5474329999997
2026-01-24 08:00:00+00:00,12.932544,328.429045,211.535577,1834.488,569.483969,1.828,18.380478,68.5116,418.22363,2149.76779,5613.580633,0.0,0.0,6716.63325,5613.580633,6716.63325,-1103.0526170000003
2026-01-24 09:00:00+00:00,13.304992,327.837575,174.021754,1835.172,757.946691,1.826,26.843741,68.6508,400.92933,2176.76046,5783.293342999999,0.0,0.0,6681.6736,5783.293342999999,6681.6736,-898.3802570000007
2026-01-24 10:00:00+00:00,13.279104,329.19244,136.342423,1835.7192,814.641474,1.858,16.080589,68.6552,373.61031,2042.40958,5631.788320000001,0.0,0.0,6597.78803,5631.788320000001,6597.78803,-965.9997099999991
2026-01-24 11:00:00+00:00,11.837824,329.302135,116.151967,1835.172,700.536611,1.941,15.132051,68.581,329.78794,2063.36778,5471.810308,0.0,0.0,6467.57347,5471.810308,6467.57347,-995.7631620000002
2026-01-24 12:00:00+00:00,11.521824,330.27534,113.210232,1835.172,504.030906,1.904,26.691924,68.5118,288.04054,2155.72746,5335.086026,0.0,0.0,6341.04111,5335.086026,6341.04111,-1005.9550840000002
2026-01-24 13:00:00+00:00,11.720592,330.038105,121.431637,1835.3088,315.06999,1.836,25.257978,68.4995,289.61246,2075.17175,5073.946812,0.0,0.0,6311.14112,5073.946812,6311.14112,-1237.194308
2026-01-24 14:00:00+00:00,11.71776,330.671545,169.867526,1836.4032,190.607273,1.837,39.248856,68.4925,342.64966,2087.90108,5079.3964,0.0,0.0,6358.83259,5079.3964,6358.83259,-1279.4361900000004
2026-01-24 15:00:00+00:00,11.427104,331.812555,222.899341,1836.54,231.760351,1.859,84.799261,68.7867,420.82402,2118.93118,5329.639512,0.0,0.0,6473.2521,5329.639512,6473.2521,-1143.612588
2026-01-24 16:00:00+00:00,11.361584,331.945505,232.997024,1835.5824,179.965377,2.2,102.797501,68.5606,793.38289,2137.89958,5696.692460999999,0.0,0.0,6465.53192,5696.692460999999,6465.53192,-768.8394590000016
2026-01-24 17:00:00+00:00,11.795968,331.985925,233.002756,1836.8136,160.041083,2.499,116.227504,68.0805,811.77422,1987.43019,5559.650746,0.0,0.0,6311.08536,5559.650746,6311.08536,-751.4346139999998
2026-01-24 18:00:00+00:00,11.818672,333.065605,199.129867,1836.2664,84.256454,2.476,137.549293,67.8504,797.55219,2044.15518,5514.120061,0.0,0.0,6308.62397,5514.120061,6308.62397,-794.503909
2026-01-24 19:00:00+00:00,11.69432,332.97,144.57859,1836.6768,34.157692,2.41,153.727635,68.2832,419.1741,2042.88954,5046.561877,0.0,0.0,6043.26804,5046.561877,6043.26804,-996.7061629999998
2026-01-24 20:00:00+00:00,11.338144,332.71982,126.535731,1836.1296,2.862852,2.552,139.01475,68.2332,306.03005,1996.10608,4821.5222269999995,0.0,0.0,5914.61602,4821.5222269999995,5914.61602,-1093.093793000001
2026-01-24 21:00:00+00:00,10.605056,332.331445,104.74889,1836.1296,4.148763,2.6,128.903633,68.7273,305.75989,1979.15102,4773.105597,0.0,0.0,5645.4269,4773.105597,5645.4269,-872.3213030000006
2026-01-24 22:00:00+00:00,10.619584,331.736815,107.385092,1836.8136,4.955514,2.445,107.913177,68.1469,153.79889,1916.50505,4540.319622,0.0,0.0,5341.69747,4540.319622,5341.69747,-801.3778480000001
2026-01-24 23:00:00+00:00,10.653952,332.65193,102.536181,1837.224,2.608917,2.857,93.6747,68.4188,153.54048,1752.72236,4356.88832,0.0,0.0,5103.17176,4356.88832,5103.17176,-746.2834400000002
2026-01-25 00:00:00+00:00,10.979936,332.055735,101.816084,1837.3608,0.081516,2.789,108.744055,68.5105,153.62065,1748.2248,4364.183076,0.0,0.0,5318.63325,4364.183076,5318.63325,-954.4501739999996
2026-01-25 01:00:00+00:00,10.975472,331.012855,100.568179,1837.3608,0.225244,2.568,174.840989,68.0671,153.5543,1747.15426,4426.327199,0.0,0.0,5346.94508,4426.327199,5346.94508,-920.6178810000001
2026-01-25 02:00:00+00:00,10.64936,330.421855,102.457832,1836.8136,0.078655,2.627,151.834191,68.0577,153.5018,1741.77802,4398.220012999999,0.0,0.0,5510.15492,4398.220012999999,5510.15492,-1111.9349070000007
2026-01-25 03:00:00+00:00,10.560608,329.83024,106.844274,1837.0872,0.049846,2.681,97.344482,68.1586,153.58495,1746.63664,4352.77784,0.0,0.0,5448.0017,4352.77784,5448.0017,-1095.22386
2026-01-25 04:00:00+00:00,10.694416,330.722035,107.848026,1837.3608,0.219809,2.661,91.852467,67.8905,193.84623,1741.9908,4385.086083,0.0,0.0,5205.1761,4385.086083,5205.1761,-820.0900169999995
2026-01-25 05:00:00+00:00,11.099488,331.428655,130.469199,1837.0872,2.160093,2.828,91.808036,68.459,237.04679,1754.49684,4466.883301,0.0,0.0,5361.61803,4466.883301,5361.61803,-894.7347289999998
2026-01-25 06:00:00+00:00,10.84568,330.690535,148.301495,1837.224,95.85814,2.828,80.896563,68.3877,469.01755,1846.08673,4890.136392999999,0.0,0.0,5714.51065,4890.136392999999,5714.51065,-824.3742570000013
2026-01-25 07:00:00+00:00,11.357136,330.061155,195.547007,1837.0872,329.853523,2.818,78.122137,68.4675,503.49223,1955.87737,5312.683258,0.0,0.0,6136.26314,5312.683258,6136.26314,-823.579882
2026-01-25 08:00:00+00:00,11.826944,328.34535,182.088729,1837.7712,598.97235,3.081,59.099881,68.611,389.70552,2070.0567,5549.558674,0.0,0.0,6315.4683,5549.558674,6315.4683,-765.9096260000006
2026-01-25 09:00:00+00:00,12.155776,326.91122,161.637319,1837.224,766.660631,2.97,27.826939,68.1995,366.03656,2071.78425,5641.406195,0.0,0.0,6269.20262,5641.406195,6269.20262,-627.7964250000005
2026-01-25 10:00:00+00:00,11.980368,326.53395,108.748906,1837.4976,786.621648,2.882,56.167877,68.3009,334.9854,2032.21706,5565.935709,0.0,0.0,6207.36779,5565.935709,6207.36779,-641.4320809999999
2026-01-25 11:00:00+00:00,11.842944,327.524695,105.642395,1837.0872,701.935582,3.274,63.750178,68.1323,288.00782,2028.79626,5435.993374,0.0,0.0,6029.73729,5435.993374,6029.73729,-593.7439160000004
