,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Other renewable,Fossil Peat,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-05 20:00:00+00:00,1465.1,920.3299999999999,0.0,1922.925,4179.95,398.6675,1.2,53.24125,1588.25,189.5125,85.20825,561.385,11365.7695,0.0,49.812799999999996,13524.5,11365.7695,13574.3128,-2208.5432999999994
2026-01-05 21:00:00+00:00,1432.075,802.515,0.0,1792.45,4179.975,401.2125,1.2,44.05,1649.125,168.04,86.4,551.6524999999999,11108.695,0.0,15.603750000000002,13434.0,11108.695,13449.60375,-2340.9087500000005
2026-01-05 22:00:00+00:00,1368.675,749.51,0.0,1711.25,4179.85,404.745,1.2,37.457,1472.25,161.525,83.90875,547.8875,10718.258250000003,5.43875,0.0,13166.75,10723.697000000002,13166.75,-2443.052999999998
2026-01-05 23:00:00+00:00,1327.85,773.7075,0.0,1800.15,4209.725,397.89,1.2,34.125,1294.925,163.8725,71.86775,533.41,10608.722749999999,59.948975,0.0,12804.75,10668.671724999998,12804.75,-2136.0782750000017
2026-01-06 00:00:00+00:00,1268.275,795.5999999999999,0.0,1831.5,4218.925,410.225,1.2,44.22375,1055.8174999999999,187.4475,69.2515,540.45,10422.91525,0.0,20.899,12693.5,10422.91525,12714.399,-2291.4837499999994
2026-01-06 01:00:00+00:00,1280.525,803.5275,0.0,1843.5,4218.95,420.775,1.2,47.45825,939.83,189.065,72.47475,537.2775,10354.583,0.0,34.421549999999996,12557.75,10354.583,12592.17155,-2237.5885499999986
2026-01-06 02:00:00+00:00,1337.025,816.28,0.0,1873.45,4219.125,424.9425,1.2,51.379,737.62,189.07999999999998,74.9285,539.2625,10264.292500000003,0.0,1.5940249999999985,12506.75,10264.292500000003,12508.344025,-2244.051524999997
2026-01-06 03:00:00+00:00,1409.35,865.7674999999999,0.0,1883.7250000000001,4218.575,431.4375,1.2,55.0125,536.66,191.9725,77.67,543.665,10215.035,16.944875000000003,0.0,12514.0,10231.979874999999,12514.0,-2282.020125000001
2026-01-06 04:00:00+00:00,1431.95,925.1025,0.0,2034.15,4218.2,436.995,1.2,56.543,579.0325,199.255,78.3,540.0225,10500.750499999998,0.0,30.09075,12863.25,10500.750499999998,12893.34075,-2392.590250000001
2026-01-06 05:00:00+00:00,1459.625,930.84,0.0,1972.675,4217.85,438.0425,1.2,42.044,759.8,196.92000000000002,78.11675,560.8475,10657.96075,0.0,29.19155,12862.75,10657.96075,12891.94155,-2233.9807999999994
2026-01-06 06:00:00+00:00,1444.5,928.135,0.0,2093.7,4231.675,433.73749999999995,1.2,53.4165,1041.4524999999999,206.10250000000002,77.43,568.825,11080.174,17.5835,0.0,13037.75,11097.757500000002,13037.75,-1939.9924999999985
2026-01-06 07:00:00+00:00,1427.875,903.1925,0.0,2149.1,4212.4,437.39,7.51835,50.71275,1302.4,238.7475,78.2,569.1424999999999,11376.6786,20.135849999999998,0.0,12975.0,11396.81445,12975.0,-1578.1855500000001
2026-01-06 08:00:00+00:00,1459.225,869.83,0.0,2183.0,4216.725,421.4775,34.132,49.724999999999994,1577.475,240.0625,77.6635,569.455,11698.770500000002,40.531075,0.0,13145.25,11739.301575000003,13145.25,-1405.9484249999969
2026-01-06 09:00:00+00:00,1505.125,838.845,0.0,2176.325,4225.275,417.6975,57.20725,54.49725,1771.4,227.91,75.9,563.995,11914.177,15.045749999999998,0.0,13295.75,11929.222749999999,13295.75,-1366.527250000001
2026-01-06 10:00:00+00:00,1457.675,833.5575,0.0,2050.075,4233.85,401.44,56.551,53.82,1856.0,227.4625,75.9,560.28,11806.611,11.42275,0.0,13278.75,11818.03375,13278.75,-1460.7162499999995
2026-01-06 11:00:00+00:00,1463.225,823.355,0.0,1977.2,4233.8,391.1175,34.3835,54.695,1846.775,239.0025,75.9,569.595,11709.048499999999,7.897550000000001,0.0,13135.5,11716.946049999999,13135.5,-1418.5539500000014
2026-01-06 12:00:00+00:00,1482.875,808.835,0.0,1951.65,4233.8,384.5625,8.237825,50.566,2005.45,229.20749999999998,58.1515,477.855,11691.190325000001,4.6195,0.0,13168.5,11695.809825000002,13168.5,-1472.690174999998
2026-01-06 13:00:00+00:00,1507.6,820.4449999999999,0.0,2009.525,4233.525,379.4275,1.9,51.7585,2181.475,232.475,49.1,465.62,11932.851,0.0,37.112475,13322.5,11932.851,13359.612475,-1426.7614749999993
2026-01-06 14:00:00+00:00,1546.65,865.37,0.0,2057.95,4233.625,380.3375,1.9,49.83975,2292.1,244.725,48.697500000000005,463.765,12184.959749999998,11.67145,0.0,13398.5,12196.631199999998,13398.5,-1201.868800000002
2026-01-06 15:00:00+00:00,1568.65,887.48,0.0,2103.675,4233.625,382.7625,1.9,61.7275,2339.725,264.32,46.8,474.8175,12365.4825,40.4425,0.0,13272.5,12405.925,13272.5,-866.5750000000007
2026-01-06 16:00:00+00:00,1580.175,901.4025,0.0,2165.625,4233.299999999999,386.6975,1.9,63.5275,2501.9,255.52,46.8,485.7275,12622.574999999999,0.0,21.588250000000002,13324.25,12622.574999999999,13345.83825,-723.2632500000018
2026-01-06 17:00:00+00:00,1559.75,793.885,0.0,2022.725,4233.35,375.025,1.9,56.409,2769.85,222.85750000000002,46.54275,468.19,12550.484250000001,7.717000000000002,0.0,13233.25,12558.201250000002,13233.25,-675.0487499999981
2026-01-06 18:00:00+00:00,1497.65,717.1750000000001,0.0,1910.925,4233.05,370.625,1.9,54.000249999999994,2865.875,194.1925,29.9225,457.35249999999996,12332.667749999997,14.92925,0.0,13104.5,12347.596999999996,13104.5,-756.9030000000039
2026-01-06 19:00:00+00:00,1389.075,688.445,0.0,1832.025,4233.375,373.2075,1.9,46.027249999999995,2827.65,183.06,18.58305,429.9575,12023.305299999998,0.0,20.153750000000002,12788.75,12023.305299999998,12808.90375,-785.5984500000013
2026-01-06 20:00:00+00:00,1381.225,651.39,0.0,1826.425,4231.875,375.885,1.9,32.04525,2864.075,179.745,6.8,384.655,11936.020249999998,0.0,37.079975,13004.75,11936.020249999998,13041.829975,-1105.8097250000028
2026-01-06 21:00:00+00:00,1376.5,615.95,0.0,1759.375,4233.05,370.53499999999997,1.9,27.740000000000002,2933.175,167.315,6.8,368.8175,11861.157499999998,0.0,4.279824999999999,12881.0,11861.157499999998,12885.279825,-1024.122325000002
2026-01-06 22:00:00+00:00,1358.875,565.455,0.0,1519.725,4233.25,383.4525,1.9,26.2,2948.95,166.8175,10.47745,369.02,11584.122449999999,0.0,47.040299999999995,12761.25,11584.122449999999,12808.2903,-1224.1678500000016
2026-01-06 23:00:00+00:00,1334.9250000000002,285.4,0.0,1507.575,4233.675,378.705,1.9,26.2,3032.225,164.28,11.5,358.475,11334.86,0.0,67.675025,12758.5,11334.86,12826.175025,-1491.3150249999999
2026-01-07 00:00:00+00:00,1306.5,278.235,0.0,1407.625,4233.925,374.5475,1.9,26.2,3080.05,157.0725,11.5,347.58500000000004,11225.14,19.58775,0.0,12658.0,11244.72775,12658.0,-1413.27225
2026-01-07 01:00:00+00:00,1299.75,278.015,0.0,1388.275,4233.775,373.88,1.9,26.2,3032.3,157.2375,11.5,344.7375,11147.569999999998,33.82315,0.0,12673.75,11181.393149999998,12673.75,-1492.356850000002
2026-01-07 02:00:00+00:00,1303.475,279.725,0.0,1480.2,4233.05,371.2175,1.5381,26.695999999999998,3153.85,153.6725,14.541,349.0575,11367.0226,0.0,33.44075,12682.25,11367.0226,12715.69075,-1348.6681499999995
2026-01-07 03:00:00+00:00,1305.35,322.55,0.0,1579.5,4233.325000000001,366.295,1.1,27.3,3286.925,153.445,15.3,353.7675,11644.8575,0.0,32.2611,12913.5,11644.8575,12945.7611,-1300.9035999999996
2026-01-07 04:00:00+00:00,1304.825,427.21000000000004,0.0,1782.675,4233.0,363.4225,1.1,27.3,3323.625,159.9575,15.3,362.6725,12001.087500000001,0.0,8.2045,13439.75,12001.087500000001,13447.9545,-1446.8669999999984
2026-01-07 05:00:00+00:00,1295.025,478.33500000000004,0.0,1869.75,4232.775,368.065,1.1,27.3,3290.025,159.24,16.63325,352.06,12090.30825,0.0,6.827500000000001,13774.0,12090.30825,13780.8275,-1690.5192499999994
2026-01-07 06:00:00+00:00,1321.35,576.6375,0.0,2029.525,4232.95,367.8375,1.1,27.3,3373.95,159.4775,21.9005,353.405,12465.432999999999,57.435300000000005,0.0,13863.0,12522.868299999998,13863.0,-1340.1317000000017
2026-01-07 07:00:00+00:00,1292.85,686.895,23.0915,2187.675,4231.15,366.5825,4.9620999999999995,27.3,3376.275,166.185,22.2,350.1925,12735.3586,54.197475000000004,0.0,13830.5,12789.556075,13830.5,-1040.9439249999996
2026-01-07 08:00:00+00:00,1311.3249999999998,710.9275,0.0,2236.025,4232.9,370.9275,20.5095,27.3,3493.4,169.9525,26.6905,347.02,12946.977499999999,5.07025,0.0,13864.75,12952.04775,13864.75,-912.7022500000003
2026-01-07 09:00:00+00:00,1349.025,661.67,0.0,2201.975,4234.85,365.3225,51.07575,27.3,3343.925,172.0375,28.7675,346.0,12781.948250000001,0.0,1.115749999999998,13857.75,12781.948250000001,13858.86575,-1076.9174999999996
2026-01-07 10:00:00+00:00,1352.85,652.8325,0.0,2158.525,4236.95,373.415,57.74675,25.8915,3030.05,169.5,24.92925,343.825,12426.515000000001,30.722099999999998,0.0,13732.0,12457.237100000002,13732.0,-1274.762899999998
2026-01-07 11:00:00+00:00,1364.65,652.765,0.0,2070.75,4235.275,374.935,38.839,27.84975,2825.0,170.82999999999998,8.15375,357.7075,12126.754999999997,0.0,23.34975,13655.0,12126.754999999997,13678.34975,-1551.594750000002
2026-01-07 12:00:00+00:00,1368.15,653.345,0.0,2024.2,4234.475,370.37,13.99755,26.3445,2771.15,159.45999999999998,6.4,359.4375,11987.329549999999,0.0,0.11200000000000099,13540.5,11987.329549999999,13540.612,-1553.2824500000006
2026-01-07 13:00:00+00:00,1378.425,742.21,0.0,2047.25,4233.65,373.45500000000004,1.288725,34.11,2594.825,172.5,6.4,362.315,11946.428725000002,0.0,3.6652500000000003,13650.0,11946.428725000002,13653.66525,-1707.2365249999984
2026-01-07 14:00:00+00:00,1392.75,817.12,0.0,2181.3,4233.55,375.065,1.2,43.9005,2504.525,200.2,6.5346,378.52750000000003,12134.672600000004,26.4885,0.0,13761.0,12161.161100000003,13761.0,-1599.838899999997
2026-01-07 15:00:00+00:00,1420.7,830.3275,0.0,2206.55,4233.325000000001,384.9875,1.2,64.82425,2489.9249999999997,220.61,9.1,404.355,12265.90425,34.69175,0.0,13635.25,12300.596,13635.25,-1334.6540000000005
2026-01-07 16:00:00+00:00,1382.35,832.3775,0.0,2199.7,4232.625,386.7125,1.2,64.5,2497.3500000000004,208.8325,15.5165,414.14750000000004,12235.3115,0.0,69.76462500000001,13721.0,12235.3115,13790.764625,-1555.453125
2026-01-07 17:00:00+00:00,1334.5,832.7075,0.0,2187.05,4232.45,389.08,1.2,57.348,2614.275,190.8625,15.341750000000001,421.67,12276.48475,0.0,45.187625,13775.5,12276.48475,13820.687625,-1544.2028750000009
2026-01-07 18:00:00+00:00,1254.175,825.96,0.0,2071.825,4232.45,391.445,1.2,53.80375,2630.0,185.2625,12.13725,419.9525,12078.211,0.0,42.26905,13686.5,12078.211,13728.76905,-1650.5580500000015
2026-01-07 19:00:00+00:00,1229.4,788.7275,0.0,1981.0,4232.675,391.155,1.2,48.78125,2471.55,175.2875,9.141,427.065,11755.982250000001,25.86325,0.0,13417.75,11781.845500000001,13417.75,-1635.9044999999987
2026-01-07 20:00:00+00:00,1233.55,666.825,0.0,2007.575,4232.875,394.4625,1.2,45.18,2496.15,178.245,8.39265,441.47499999999997,11705.930150000002,27.194874999999996,0.0,13408.5,11733.125025000001,13408.5,-1675.3749749999988
2026-01-07 21:00:00+00:00,1230.875,580.52,0.0,1971.15,4231.725,401.85,1.2,36.85275,2493.525,174.02,6.395975,440.65999999999997,11568.773725000001,0.0,30.51265,13312.25,11568.773725000001,13342.76265,-1773.9889249999997
2026-01-07 22:00:00+00:00,1202.05,548.9449999999999,0.0,1823.575,4232.325,395.1825,1.2,30.56025,2601.125,138.7775,6.3,433.96000000000004,11414.000250000001,0.0,37.138425,13412.25,11414.000250000001,13449.388425,-2035.3881749999982
2026-01-07 23:00:00+00:00,1194.4,538.86,0.0,1674.0,4232.4,402.355,1.2,24.1495,2985.875,86.15625,6.3,421.6925,11567.388249999998,0.0,30.229200000000002,13264.75,11567.388249999998,13294.9792,-1727.5909500000016
2026-01-08 00:00:00+00:00,1158.25,472.78249999999997,0.0,1541.8,4231.9,406.5725,1.2,25.535,3154.725,33.414500000000004,6.3,408.90749999999997,11441.386999999999,29.8629,0.0,13283.25,11471.249899999999,13283.25,-1812.000100000001
2026-01-08 01:00:00+00:00,1139.45,472.0,0.0,1423.7,4232.875,413.46000000000004,1.2,25.7,3466.075,34.545,6.3,414.40250000000003,11629.707499999999,0.0,47.053999999999995,13455.0,11629.707499999999,13502.054,-1872.3465000000015
2026-01-08 02:00:00+00:00,1131.3249999999998,472.27,0.0,1325.975,4232.975,425.655,1.2,25.521,3540.625,31.47175,6.6134,420.775,11614.406149999999,0.0,22.768075,13475.25,11614.406149999999,13498.018075,-1883.611925000001
2026-01-08 03:00:00+00:00,1117.95,471.9475,0.0,1373.2,4232.5,425.3125,1.2,25.3,3753.2,29.4595,7.0,433.555,11870.624500000002,0.0,7.2319999999999975,13707.0,11870.624500000002,13714.232,-1843.6074999999983
2026-01-08 04:00:00+00:00,1115.55,496.7525,0.0,1467.05,4232.225,417.065,1.2,25.3,4392.45,46.5325,7.0,451.4975,12652.622499999998,0.0,16.18125,14383.75,12652.622499999998,14399.93125,-1747.308750000002
2026-01-08 05:00:00+00:00,1136.85,506.9125,0.0,1508.6499999999999,4233.025,413.1575,1.2,25.3,4954.424999999999,42.00925,7.0,460.9475,13289.476749999998,46.72435,0.0,14602.75,13336.201099999998,14602.75,-1266.5489000000016
2026-01-08 06:00:00+00:00,1121.725,507.5625,0.0,1536.75,4232.475,409.25,1.2,25.3,5226.575,42.5285,7.0,460.7775,13571.143500000002,82.63012499999999,0.0,14962.25,13653.773625000002,14962.25,-1308.4763749999984
2026-01-08 07:00:00+00:00,1050.675,529.69,0.0,1565.75,4232.2,416.6625,11.490475,25.3,5274.475,40.54325,7.0,457.525,13611.311225000001,36.86295,0.0,15109.5,13648.174175000002,15109.5,-1461.325824999998
2026-01-08 08:00:00+00:00,1052.175,507.8975,0.0,1534.725,4232.45,441.47749999999996,42.9315,25.3,5253.8,41.0135,7.0,450.83,13589.599999999999,8.751399999999999,0.0,15207.75,13598.351399999998,15207.75,-1609.3986000000023
2026-01-08 09:00:00+00:00,1044.55,506.18,0.0,1512.75,4232.05,417.1175,74.669,25.3,5252.1,41.79425,7.0,454.17,13567.680750000003,0.0,29.003425,15230.5,13567.680750000003,15259.503425,-1691.8226749999976
2026-01-08 10:00:00+00:00,1027.1,506.2475,0.0,1614.55,4232.35,400.12,75.0,25.3,5105.325000000001,42.80175,7.0,448.0675,13483.86175,15.003025,0.0,15071.25,13498.864775,15071.25,-1572.385225
2026-01-08 11:00:00+00:00,1005.2025,507.4575,0.0,1600.25,4233.275,389.7,50.80975,25.8415,5129.25,37.975,6.857975,450.0325,13436.651725000002,18.39345,0.0,15052.0,13455.045175000001,15052.0,-1596.954824999999
2026-01-08 12:00:00+00:00,1020.275,507.4325,0.0,1658.725,4231.675,411.1525,17.37415,25.88275,5233.3,24.917,6.5,453.42,13590.6539,5.217975,0.0,15052.25,13595.871874999999,15052.25,-1456.378125000001
2026-01-08 13:00:00+00:00,1030.05,513.2725,0.0,1678.525,4231.7,403.62,1.20675,27.44325,5395.475,24.14,6.5,460.6775,13772.609999999999,0.0,0.03422500000000017,15222.0,13772.609999999999,15222.034225,-1449.4242250000007
2026-01-08 14:00:00+00:00,1041.1,531.72,0.0,1767.9,4231.575,407.2375,1.1,35.73375,5539.6,23.21825,6.5,471.19,14056.874500000002,0.0,12.0453,15392.0,14056.874500000002,15404.0453,-1347.170799999998
2026-01-08 15:00:00+00:00,1042.85,530.1825,0.0,1785.0749999999998,4231.925,411.0925,1.1,39.191500000000005,5703.05,23.61825,6.848325,471.6725,14246.605575,0.0,11.51005,15458.75,14246.605575,15470.26005,-1223.6544750000012
2026-01-08 16:00:00+00:00,1054.725,526.4025,0.0,1765.25,4232.225,419.17,1.1,40.949999999999996,5529.625,24.58825,6.9,473.3325,14074.268250000003,71.4352,0.0,15360.75,14145.703450000003,15360.75,-1215.0465499999973
2026-01-08 17:00:00+00:00,1073.05,526.4200000000001,0.0,1819.025,4232.275,416.225,1.1,41.3,5464.825,26.27675,6.9,482.89250000000004,14090.289250000002,0.9907499999999998,0.0,15360.5,14091.280000000002,15360.5,-1269.2199999999975
2026-01-08 18:00:00+00:00,1062.8,528.3025,0.0,1875.8,4231.95,426.9575,1.1,38.58175,5242.6,28.51075,6.9,482.96000000000004,13926.462499999998,0.0,3.07415,15200.75,13926.462499999998,15203.82415,-1277.3616500000026
2026-01-08 19:00:00+00:00,1085.45,541.5525,0.0,1654.2250000000001,4231.425,425.075,1.1,40.08,4843.3,30.89575,6.9,488.98,13348.98325,0.0,59.404574999999994,14958.25,13348.98325,15017.654575,-1668.6713250000012
2026-01-08 20:00:00+00:00,1110.825,540.4525,0.0,1757.5,4231.325,421.74,1.1,41.2,4448.475,20.52175,6.9,487.2125,13067.25175,0.0,19.199725,14982.0,13067.25175,15001.199725,-1933.947975000001
2026-01-08 21:00:00+00:00,1140.05,548.81,0.0,1728.4,4230.8,421.625,1.1,40.78325,4114.4,61.47,6.9,479.5825,12773.920750000001,1.9850000000000003,0.0,14720.75,12775.905750000002,14720.75,-1944.8442499999983
2026-01-08 22:00:00+00:00,1154.975,499.245,0.0,1630.2749999999999,4231.825,422.975,1.1,40.118249999999996,4014.625,70.65425,6.740025,459.6,12532.132524999999,0.0,53.05585000000001,14608.5,12532.132524999999,14661.55585,-2129.4233250000016
2026-01-08 23:00:00+00:00,1154.8,444.905,0.0,1490.85,4232.05,422.75,1.1,39.8,3611.375,88.05675,6.5,475.03499999999997,11967.22175,7.441675,0.0,14026.5,11974.663425,14026.5,-2051.8365749999994
2026-01-09 00:00:00+00:00,1162.225,447.7375,0.0,1436.75,4231.25,431.2975,1.1,39.8,3439.05,90.3005,6.5,484.3225,11770.332999999999,0.0,2.1284249999999996,13879.5,11770.332999999999,13881.628425,-2111.295425000002
2026-01-09 01:00:00+00:00,1139.2,448.1475,0.0,1356.95,4232.375,416.5225,1.1,39.8,3364.025,119.975,6.5,480.44,11605.035000000002,0.0,62.24735,13965.25,11605.035000000002,14027.49735,-2422.462349999998
2026-01-09 02:00:00+00:00,1161.35,449.4125,0.0,1394.9,4232.275,416.36,1.1367500000000001,40.202749999999995,3200.125,130.1,6.536625,483.9175,11516.316125,0.0,7.921500000000001,13849.25,11516.316125,13857.1715,-2340.855375000001
2026-01-09 03:00:00+00:00,1160.225,544.5375,0.0,1469.2,4231.65,412.9775,1.2,38.9925,3107.725,172.9925,6.744149999999999,483.705,11629.94915,0.0,7.581975,13938.25,11629.94915,13945.831975,-2315.882824999999
2026-01-09 04:00:00+00:00,1147.2,651.385,0.0,1666.275,4231.025,412.3675,1.2,48.86475,3002.7,188.3475,16.925649999999997,493.0475,11859.3379,15.261775,0.0,14386.25,11874.599675000001,14386.25,-2511.6503249999987
2026-01-09 05:00:00+00:00,1238.6,681.8425,0.0,1808.725,4232.125,430.645,1.2,53.734,3062.525,220.77499999999998,25.6,527.3375,12283.109,92.42805,0.0,14622.75,12375.53705,14622.75,-2247.212949999999
2026-01-09 06:00:00+00:00,1325.25,712.235,0.0,1884.8,4231.65,445.165,1.2,54.61325,3122.65,204.77,25.6,543.0775,12551.010750000001,6.400500000000001,0.0,14917.5,12557.411250000001,14917.5,-2360.088749999999
2026-01-09 07:00:00+00:00,1312.625,713.84,0.0,1824.625,4233.525,437.85,12.74695,49.852000000000004,3154.975,203.445,25.6,540.64,12509.723950000001,0.0,19.602575,15026.75,12509.723950000001,15046.352575,-2536.6286249999994
2026-01-09 08:00:00+00:00,1331.3,724.1800000000001,0.0,1874.875,4233.299999999999,447.13,50.089,44.3025,3175.25,203.95499999999998,25.6,555.0675,12665.048999999997,0.0,4.08845,15024.25,12665.048999999997,15028.33845,-2363.289450000002
2026-01-09 09:00:00+00:00,1383.675,746.26,0.0,1964.925,4232.525,440.22249999999997,80.32375,51.98725,3034.225,148.865,25.6,538.58,12647.188499999998,29.21565,0.0,15002.5,12676.404149999998,15002.5,-2326.0958500000015
2026-01-09 10:00:00+00:00,1424.15,772.545,0.0,1882.8,4232.8,420.9275,82.2,60.2545,3028.85,78.77975,25.6,532.8775,12541.78425,0.0,12.73385,14914.75,12541.78425,14927.48385,-2385.6996
2026-01-09 11:00:00+00:00,1403.65,734.3325,0.0,1713.025,4233.7,412.8775,55.9195,67.885,3136.6,77.63825,24.725250000000003,530.2850000000001,12390.638,0.0,12.120249999999999,14944.5,12390.638,14956.62025,-2565.982249999999
2026-01-09 12:00:00+00:00,1388.575,722.03,0.0,1718.9,4233.05,394.2525,19.1794,64.95025,3189.325,77.786,24.97,539.82,12372.838150000001,0.0,41.908225,14885.75,12372.838150000001,14927.658225,-2554.820074999998
2026-01-09 13:00:00+00:00,1322.2,726.0475,0.0,1791.85,4233.475,399.825,1.324525,59.99525,3580.65,74.70824999999999,25.6,534.495,12750.170525000001,12.661525000000001,0.0,14967.5,12762.83205,14967.5,-2204.667949999999
2026-01-09 14:00:00+00:00,1299.225,707.81,0.0,1755.8249999999998,4235.45,409.6325,1.2,59.4,4173.2,74.6015,15.624324999999999,532.6175000000001,13264.585825000002,3.0828,0.0,15292.5,13267.668625000002,15292.5,-2024.831374999998
2026-01-09 15:00:00+00:00,1269.275,673.3675,0.0,1660.9,4235.325,414.28,1.2,57.3795,4889.025,141.5,7.0,532.495,13881.747000000001,17.606425,0.0,15406.75,13899.353425000001,15406.75,-1507.3965749999988
2026-01-09 16:00:00+00:00,1262.9,642.5550000000001,0.0,1710.125,4233.525,420.0375,1.2,46.52125,5451.8,155.7775,7.0,539.515,14470.95625,20.969375,0.0,15435.5,14491.925625,15435.5,-943.5743750000001
2026-01-09 17:00:00+00:00,1229.075,610.05,0.0,1634.75,4233.425,431.7025,1.2,40.18575,5669.125,172.2175,7.0,522.375,14551.10575,0.0,2.6501,15422.0,14551.10575,15424.6501,-873.5443500000001
2026-01-09 18:00:00+00:00,1212.675,567.3824999999999,0.0,1438.575,4233.5,433.33,1.2,39.4,5682.174999999999,169.0925,7.0,500.15250000000003,14284.4825,0.0,22.589375,15311.25,14284.4825,15333.839375,-1049.3568749999995
2026-01-09 19:00:00+00:00,1207.475,527.5525,0.0,1287.7,4234.2,443.90250000000003,1.2,39.4,5518.549999999999,166.4475,7.0,493.5925,13927.02,12.458099999999998,0.0,14912.0,13939.4781,14912.0,-972.5218999999997
2026-01-09 20:00:00+00:00,1207.9,362.4175,0.0,1321.25,4233.725,450.4225,1.2,39.4,5492.475,151.5125,7.0,464.9625,13732.265000000001,27.674075,0.0,14930.0,13759.939075000002,14930.0,-1170.060924999998
2026-01-09 21:00:00+00:00,1208.875,333.87,0.0,1180.55,4234.275,449.08,1.2,39.4,5538.025,144.54500000000002,7.0,450.7675,13587.587499999998,10.356874999999999,0.0,14707.25,13597.944374999997,14707.25,-1109.3056250000027
2026-01-09 22:00:00+00:00,1202.4,253.05,0.0,1093.025,4233.7,439.65250000000003,1.2,39.4,5404.475,144.7225,8.767299999999999,440.4,13260.7923,0.0,15.368,14441.0,13260.7923,14456.368,-1195.5757000000012
