,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-02-16 11:00:00+00:00,1200.0,0.0,0.0,662.725,0.0,1919.1,662.725,-1919.1,-1200.0,-2456.375
2026-02-16 12:00:00+00:00,1200.0,0.0,0.0,908.1,0.0,1925.925,908.1,-1925.925,-1200.0,-2217.825
2026-02-16 13:00:00+00:00,1167.975,0.0,0.0,965.125,0.0,1928.825,965.125,-1928.825,-1167.975,-2131.675
2026-02-16 14:00:00+00:00,1018.025,0.0,0.0,815.825,0.0,1934.15,815.825,-1934.15,-1018.025,-2136.35
2026-02-16 15:00:00+00:00,811.175,0.0,0.0,862.1999999999999,0.0,1937.65,862.1999999999999,-1937.65,-811.175,-1886.6250000000002
2026-02-16 16:00:00+00:00,374.6,0.0,0.0,923.575,0.0,1938.725,923.575,-1938.725,-374.6,-1389.75
2026-02-16 17:00:00+00:00,357.425,0.0,0.0,947.3,0.0,1939.025,947.3,-1939.025,-357.425,-1349.15
2026-02-16 18:00:00+00:00,416.425,0.0,0.0,947.575,0.0,1936.575,947.575,-1936.575,-416.425,-1405.425
2026-02-16 19:00:00+00:00,465.775,0.0,0.0,996.975,0.0,1929.35,996.975,-1929.35,-465.775,-1398.1499999999999
2026-02-16 20:00:00+00:00,565.75,0.0,0.0,941.3,0.0,1921.85,941.3,-1921.85,-565.75,-1546.3
2026-02-16 21:00:00+00:00,438.15,0.0,0.0,933.1750000000001,0.0,1907.9,933.1750000000001,-1907.9,-438.15,-1412.875
2026-02-16 22:00:00+00:00,143.9,0.0,0.0,914.625,0.0,1900.175,914.625,-1900.175,-143.9,-1129.45
2026-02-16 23:00:00+00:00,269.25,0.0,0.0,947.6,0.0,1868.8,947.6,-1868.8,-269.25,-1190.4499999999998
2026-02-17 00:00:00+00:00,432.55,0.0,0.0,1007.15,0.0,1870.8,1007.15,-1870.8,-432.55,-1296.2
2026-02-17 01:00:00+00:00,189.2,0.0,0.0,981.85,0.0,1872.725,981.85,-1872.725,-189.2,-1080.0749999999998
2026-02-17 02:00:00+00:00,79.975,0.0,0.0,982.7,0.0,1879.975,982.7,-1879.975,-79.975,-977.2499999999999
2026-02-17 03:00:00+00:00,407.9,0.0,0.0,966.3,0.0,1887.875,966.3,-1887.875,-407.9,-1329.475
2026-02-17 04:00:00+00:00,270.475,0.0,0.0,710.15,0.0,1868.125,710.15,-1868.125,-270.475,-1428.4499999999998
2026-02-17 05:00:00+00:00,85.875,16.675,0.0,655.4,0.0,1922.15,655.4,-1922.15,-69.2,-1335.95
2026-02-17 06:00:00+00:00,0.0,170.15,0.0,783.7,0.0,1921.275,783.7,-1921.275,170.15,-967.4250000000001
2026-02-17 07:00:00+00:00,0.0,175.85,0.0,792.125,0.0,1923.1,792.125,-1923.1,175.85,-955.1249999999999
2026-02-17 08:00:00+00:00,0.0,94.2,0.0,849.325,0.0,1917.75,849.325,-1917.75,94.2,-974.2249999999999
2026-02-17 09:00:00+00:00,94.35,0.0,0.0,750.675,0.0,1916.55,750.675,-1916.55,-94.35,-1260.225
2026-02-17 10:00:00+00:00,338.525,0.0,0.0,898.95,0.0,1918.45,898.95,-1918.45,-338.525,-1358.025
2026-02-17 11:00:00+00:00,353.925,0.0,0.0,1012.275,0.0,1916.975,1012.275,-1916.975,-353.925,-1258.625
2026-02-17 12:00:00+00:00,149.725,0.0,0.0,1009.825,0.0,1919.875,1009.825,-1919.875,-149.725,-1059.7749999999999
2026-02-17 13:00:00+00:00,10.675,11.65,0.0,1000.65,0.0,1911.225,1000.65,-1911.225,0.9749999999999996,-909.5999999999999
2026-02-17 14:00:00+00:00,34.0,1.65,0.0,1013.075,0.0,1854.125,1013.075,-1854.125,-32.35,-873.4
2026-02-17 15:00:00+00:00,0.0,155.2,0.0,982.525,0.0,1881.15,982.525,-1881.15,155.2,-743.4250000000002
2026-02-17 16:00:00+00:00,0.0,362.2,0.0,868.6,0.0,1901.7,868.6,-1901.7,362.2,-670.8999999999999
2026-02-17 17:00:00+00:00,0.0,337.7,0.0,787.4,0.0,1903.575,787.4,-1903.575,337.7,-778.4750000000001
2026-02-17 18:00:00+00:00,0.0,291.25,0.0,832.35,0.0,1902.775,832.35,-1902.775,291.25,-779.1750000000002
2026-02-17 19:00:00+00:00,0.0,226.225,0.0,923.075,0.0,1735.7,923.075,-1735.7,226.225,-586.4
2026-02-17 20:00:00+00:00,0.0,110.775,0.0,982.225,0.0,1828.275,982.225,-1828.275,110.775,-735.2750000000001
2026-02-17 21:00:00+00:00,0.0,239.125,0.0,1010.875,0.0,1882.525,1010.875,-1882.525,239.125,-632.5250000000001
2026-02-17 22:00:00+00:00,0.0,450.525,0.0,1010.7,0.0,1930.95,1010.7,-1930.95,450.525,-469.725
2026-02-17 23:00:00+00:00,0.0,458.625,0.0,1005.1,0.0,1873.0,1005.1,-1873.0,458.625,-409.275
2026-02-18 00:00:00+00:00,0.0,696.975,0.0,1016.0,0.0,1872.75,1016.0,-1872.75,696.975,-159.77499999999998
2026-02-18 01:00:00+00:00,0.0,751.825,0.0,1016.0,0.0,1727.475,1016.0,-1727.475,751.825,40.350000000000136
2026-02-18 02:00:00+00:00,0.0,914.2,0.0,993.25,0.0,1767.375,993.25,-1767.375,914.2,140.07500000000005
2026-02-18 03:00:00+00:00,0.0,772.45,0.0,966.025,0.0,1734.975,966.025,-1734.975,772.45,3.5000000000001137
2026-02-18 04:00:00+00:00,0.0,695.425,0.0,1001.875,0.0,1668.0,1001.875,-1668.0,695.425,29.299999999999955
2026-02-18 05:00:00+00:00,0.0,737.575,0.0,1015.675,0.0,1913.925,1015.675,-1913.925,737.575,-160.67499999999995
2026-02-18 06:00:00+00:00,0.0,1164.475,0.0,1012.725,0.0,1805.375,1012.725,-1805.375,1164.475,371.82499999999993
2026-02-18 07:00:00+00:00,0.0,1047.475,0.0,1016.0,0.0,1865.425,1016.0,-1865.425,1047.475,198.04999999999995
2026-02-18 08:00:00+00:00,0.0,568.675,0.0,1016.0,0.0,1865.025,1016.0,-1865.025,568.675,-280.35000000000014
2026-02-18 09:00:00+00:00,0.0,748.55,0.0,1016.0,0.0,1931.275,1016.0,-1931.275,748.55,-166.72500000000014
2026-02-18 10:00:00+00:00,0.0,290.35,0.0,1008.575,0.0,1929.375,1008.575,-1929.375,290.35,-630.4499999999999
2026-02-18 11:00:00+00:00,0.0,191.725,0.0,994.0,0.0,1929.25,994.0,-1929.25,191.725,-743.525
2026-02-18 12:00:00+00:00,67.375,0.0,0.0,1016.0,0.0,1927.675,1016.0,-1927.675,-67.375,-979.05
2026-02-18 13:00:00+00:00,12.9,18.2,0.0,1016.0,0.0,1925.625,1016.0,-1925.625,5.299999999999999,-904.325
2026-02-18 14:00:00+00:00,0.0,145.25,0.0,1016.0,0.0,1920.275,1016.0,-1920.275,145.25,-759.0250000000001
2026-02-18 15:00:00+00:00,0.0,209.75,0.0,1016.0,0.0,1917.7,1016.0,-1917.7,209.75,-691.95
2026-02-18 16:00:00+00:00,0.0,601.225,0.0,1016.0,0.0,1867.35,1016.0,-1867.35,601.225,-250.1249999999999
2026-02-18 17:00:00+00:00,0.0,564.75,0.0,1016.0,0.0,1847.975,1016.0,-1847.975,564.75,-267.2249999999999
2026-02-18 18:00:00+00:00,0.0,342.95,0.0,1016.0,0.0,1906.1,1016.0,-1906.1,342.95,-547.1499999999999
2026-02-18 19:00:00+00:00,0.0,189.875,0.0,1016.0,0.0,1832.5,1016.0,-1832.5,189.875,-626.625
2026-02-18 20:00:00+00:00,20.925,45.9,0.0,1016.0,0.0,1908.875,1016.0,-1908.875,24.974999999999998,-867.9
2026-02-18 21:00:00+00:00,79.55,0.0,0.0,1014.5,0.0,1912.0,1014.5,-1912.0,-79.55,-977.05
2026-02-18 22:00:00+00:00,102.6,0.0,0.0,1016.0,0.0,1925.175,1016.0,-1925.175,-102.6,-1011.775
2026-02-18 23:00:00+00:00,106.875,0.0,0.0,1016.0,0.0,1752.375,1016.0,-1752.375,-106.875,-843.25
2026-02-19 00:00:00+00:00,324.725,0.0,0.0,1016.0,0.0,1696.325,1016.0,-1696.325,-324.725,-1005.0500000000001
2026-02-19 01:00:00+00:00,532.725,0.0,0.0,1012.375,0.0,1554.85,1012.375,-1554.85,-532.725,-1075.1999999999998
2026-02-19 02:00:00+00:00,632.625,0.0,0.0,1011.3,0.0,1640.9,1011.3,-1640.9,-632.625,-1262.2250000000001
2026-02-19 03:00:00+00:00,878.875,0.0,0.0,1005.575,0.0,1742.575,1005.575,-1742.575,-878.875,-1615.875
2026-02-19 04:00:00+00:00,1090.675,0.0,0.0,955.5,0.0,1853.1,955.5,-1853.1,-1090.675,-1988.2749999999999
2026-02-19 05:00:00+00:00,918.225,0.0,0.0,864.6,0.0,1933.4,864.6,-1933.4,-918.225,-1987.025
2026-02-19 06:00:00+00:00,485.125,0.0,0.0,705.325,0.0,1784.025,705.325,-1784.025,-485.125,-1563.825
2026-02-19 07:00:00+00:00,629.7,0.0,0.0,720.825,0.0,1812.075,720.825,-1812.075,-629.7,-1720.95
2026-02-19 08:00:00+00:00,1028.525,0.0,0.0,765.4,0.0,1757.2,765.4,-1757.2,-1028.525,-2020.3250000000003
2026-02-19 09:00:00+00:00,1188.325,0.0,0.0,802.9499999999999,0.0,1911.925,802.9499999999999,-1911.925,-1188.325,-2297.3
2026-02-19 10:00:00+00:00,1196.45,0.0,0.0,456.625,0.0,1901.2,456.625,-1901.2,-1196.45,-2641.025
2026-02-19 11:00:00+00:00,1200.0,0.0,0.0,348.575,0.0,1851.3,348.575,-1851.3,-1200.0,-2702.725
2026-02-19 12:00:00+00:00,1200.0,0.0,0.0,396.575,0.0,1886.9,396.575,-1886.9,-1200.0,-2690.325
2026-02-19 13:00:00+00:00,1200.0,0.0,0.0,498.25,0.0,1864.9,498.25,-1864.9,-1200.0,-2566.65
2026-02-19 14:00:00+00:00,1200.0,0.0,0.0,398.1,0.0,1824.75,398.1,-1824.75,-1200.0,-2626.65
2026-02-19 15:00:00+00:00,1160.225,0.0,0.0,349.15,0.0,1721.425,349.15,-1721.425,-1160.225,-2532.5
2026-02-19 16:00:00+00:00,865.35,0.0,0.0,322.4,0.0,1749.25,322.4,-1749.25,-865.35,-2292.2
2026-02-19 17:00:00+00:00,1050.625,0.0,0.0,451.175,0.0,1737.0,451.175,-1737.0,-1050.625,-2336.45
2026-02-19 18:00:00+00:00,1173.475,0.0,0.0,758.25,0.0,1863.775,758.25,-1863.775,-1173.475,-2279.0
2026-02-19 19:00:00+00:00,1181.025,0.0,0.0,684.025,0.0,1831.1,684.025,-1831.1,-1181.025,-2328.1
2026-02-19 20:00:00+00:00,1196.775,0.0,0.0,407.375,0.0,1797.9,407.375,-1797.9,-1196.775,-2587.3
2026-02-19 21:00:00+00:00,1187.575,0.0,0.0,399.775,0.0,1819.3,399.775,-1819.3,-1187.575,-2607.1000000000004
2026-02-19 22:00:00+00:00,1199.475,0.0,0.0,267.575,0.0,1861.825,267.575,-1861.825,-1199.475,-2793.725
2026-02-19 23:00:00+00:00,1200.0,0.0,0.0,578.525,0.0,1946.675,578.525,-1946.675,-1200.0,-2568.15
2026-02-20 00:00:00+00:00,1200.0,0.0,0.0,604.8,0.0,1957.9,604.8,-1957.9,-1200.0,-2553.1000000000004
2026-02-20 01:00:00+00:00,1200.0,0.0,0.0,763.15,0.0,1960.65,763.15,-1960.65,-1200.0,-2397.5
2026-02-20 02:00:00+00:00,1200.0,0.0,0.0,748.025,0.0,1963.75,748.025,-1963.75,-1200.0,-2415.725
2026-02-20 03:00:00+00:00,1200.0,0.0,0.0,623.95,0.0,1965.575,623.95,-1965.575,-1200.0,-2541.625
2026-02-20 04:00:00+00:00,1200.0,0.0,0.0,407.85,0.0,1964.05,407.85,-1964.05,-1200.0,-2756.2
2026-02-20 05:00:00+00:00,1200.0,0.0,0.0,404.025,0.0,1957.925,404.025,-1957.925,-1200.0,-2753.9
2026-02-20 06:00:00+00:00,1200.0,0.0,0.0,261.125,0.0,1950.5,261.125,-1950.5,-1200.0,-2889.375
2026-02-20 07:00:00+00:00,1194.25,0.0,0.0,346.3,0.0,1948.15,346.3,-1948.15,-1194.25,-2796.1000000000004
2026-02-20 08:00:00+00:00,1200.0,0.0,0.0,523.9,0.0,1945.05,523.9,-1945.05,-1200.0,-2621.15
2026-02-20 09:00:00+00:00,1199.75,0.0,0.0,503.9,0.0,1943.375,503.9,-1943.375,-1199.75,-2639.225
2026-02-20 10:00:00+00:00,1200.0,0.0,0.0,499.2,0.0,1946.125,499.2,-1946.125,-1200.0,-2646.925
2026-02-20 11:00:00+00:00,1200.0,0.0,0.0,533.775,0.0,1944.225,533.775,-1944.225,-1200.0,-2610.45
2026-02-20 12:00:00+00:00,1200.0,0.0,0.0,390.275,0.0,1936.95,390.275,-1936.95,-1200.0,-2746.675
2026-02-20 13:00:00+00:00,1200.0,0.0,0.0,705.275,0.0,1930.0,705.275,-1930.0,-1200.0,-2424.725
2026-02-20 14:00:00+00:00,1200.0,0.0,0.0,906.1,0.0,1923.1,906.1,-1923.1,-1200.0,-2217.0
2026-02-20 15:00:00+00:00,1197.125,0.0,0.0,985.875,0.0,1918.875,985.875,-1918.875,-1197.125,-2130.125
2026-02-20 16:00:00+00:00,1157.0,0.0,0.0,1006.65,0.0,1914.65,1006.65,-1914.65,-1157.0,-2065.0
2026-02-20 17:00:00+00:00,893.225,0.0,0.0,1010.4,0.0,1903.675,1010.4,-1903.675,-893.225,-1786.5
2026-02-20 18:00:00+00:00,370.25,0.0,0.0,999.6,0.0,1895.425,999.6,-1895.425,-370.25,-1266.0749999999998
2026-02-20 19:00:00+00:00,55.3,68.525,0.0,1002.85,0.0,1891.675,1002.85,-1891.675,13.225000000000009,-875.5999999999999
2026-02-20 20:00:00+00:00,54.175,8.125,0.0,995.775,0.0,1881.675,995.775,-1881.675,-46.05,-931.9499999999999
2026-02-20 21:00:00+00:00,0.0,389.825,0.0,978.325,0.0,1883.1,978.325,-1883.1,389.825,-514.9499999999998
2026-02-20 22:00:00+00:00,0.0,918.15,0.0,955.325,0.0,1884.325,955.325,-1884.325,918.15,-10.850000000000023
2026-02-20 23:00:00+00:00,0.0,444.65,0.0,812.625,0.0,615.75,812.625,-615.75,444.65,641.525
2026-02-21 00:00:00+00:00,0.0,1200.0,0.0,818.3,0.0,1131.775,818.3,-1131.775,1200.0,886.5249999999999
2026-02-21 01:00:00+00:00,0.0,1199.85,0.0,633.5,0.0,951.3,633.5,-951.3,1199.85,882.05
2026-02-21 02:00:00+00:00,0.0,1200.0,0.0,593.65,0.0,929.125,593.65,-929.125,1200.0,864.525
2026-02-21 03:00:00+00:00,0.0,1200.0,0.0,648.8,0.0,1024.375,648.8,-1024.375,1200.0,824.425
2026-02-21 04:00:00+00:00,0.0,1199.85,0.0,615.6,0.0,1441.375,615.6,-1441.375,1199.85,374.07499999999993
2026-02-21 05:00:00+00:00,0.0,1119.65,0.0,554.35,0.0,1601.525,554.35,-1601.525,1119.65,72.47499999999991
2026-02-21 06:00:00+00:00,0.0,979.75,0.0,671.575,0.0,1848.8,671.575,-1848.8,979.75,-197.4749999999999
2026-02-21 07:00:00+00:00,0.0,923.05,0.0,723.5,0.0,1903.5,723.5,-1903.5,923.05,-256.95000000000005
2026-02-21 08:00:00+00:00,0.0,987.45,0.0,584.6,0.0,1915.5,584.6,-1915.5,987.45,-343.45000000000005
2026-02-21 09:00:00+00:00,0.0,666.475,0.0,577.4000000000001,0.0,1915.525,577.4000000000001,-1915.525,666.475,-671.65
2026-02-21 10:00:00+00:00,0.0,296.4,0.0,573.3,0.0,1852.95,573.3,-1852.95,296.4,-983.2500000000001
2026-02-21 11:00:00+00:00,0.0,546.075,142.875,16.225,0.0,1855.7,-126.65,-1855.7,546.075,-1436.275
2026-02-21 12:00:00+00:00,27.8,203.05,153.7,0.0,0.0,1727.025,-153.7,-1727.025,175.25,-1705.4750000000001
2026-02-21 13:00:00+00:00,249.675,0.0,0.725,375.225,0.0,1879.725,374.5,-1879.725,-249.675,-1754.8999999999999
2026-02-21 14:00:00+00:00,539.4,0.0,0.0,795.025,0.0,1927.325,795.025,-1927.325,-539.4,-1671.7000000000003
2026-02-21 15:00:00+00:00,1104.5,0.0,0.0,878.825,0.0,1924.9,878.825,-1924.9,-1104.5,-2150.575
2026-02-21 16:00:00+00:00,1145.5,0.0,0.0,712.325,0.0,1917.9,712.325,-1917.9,-1145.5,-2351.075
2026-02-21 17:00:00+00:00,1135.525,0.0,0.0,534.3,0.0,1888.725,534.3,-1888.725,-1135.525,-2489.95
2026-02-21 18:00:00+00:00,1178.075,0.0,0.0,263.0,0.0,1893.25,263.0,-1893.25,-1178.075,-2808.325
2026-02-21 19:00:00+00:00,1200.0,0.0,0.0,163.875,0.0,1884.55,163.875,-1884.55,-1200.0,-2920.675
2026-02-21 20:00:00+00:00,1200.0,0.0,20.099999999999998,34.025,0.0,1874.325,13.925,-1874.325,-1200.0,-3060.4
2026-02-21 21:00:00+00:00,1200.0,0.0,0.0,114.275,0.0,1871.55,114.275,-1871.55,-1200.0,-2957.2749999999996
2026-02-21 22:00:00+00:00,1200.0,0.0,0.0,308.1,0.0,1874.675,308.1,-1874.675,-1200.0,-2766.575
2026-02-21 23:00:00+00:00,1085.55,0.0,0.0,731.225,0.0,1801.6,731.225,-1801.6,-1085.55,-2155.925
2026-02-22 00:00:00+00:00,899.875,0.0,0.0,908.1,0.0,1798.9,908.1,-1798.9,-899.875,-1790.6750000000002
2026-02-22 01:00:00+00:00,686.425,0.0,0.0,1016.0,0.0,1795.1,1016.0,-1795.1,-686.425,-1465.5249999999999
2026-02-22 02:00:00+00:00,360.475,0.0,0.0,1016.0,0.0,1793.425,1016.0,-1793.425,-360.475,-1137.9
2026-02-22 03:00:00+00:00,89.35,0.0,0.0,979.75,0.0,1888.8,979.75,-1888.8,-89.35,-998.4
2026-02-22 04:00:00+00:00,251.85,0.0,0.0,922.75,0.0,1886.425,922.75,-1886.425,-251.85,-1215.5249999999999
2026-02-22 05:00:00+00:00,275.575,0.0,0.0,714.525,0.0,1885.7,714.525,-1885.7,-275.575,-1446.7500000000002
2026-02-22 06:00:00+00:00,283.0,0.0,0.0,820.925,0.0,1892.875,820.925,-1892.875,-283.0,-1354.95
2026-02-22 07:00:00+00:00,115.225,0.0,0.0,800.475,0.0,1914.15,800.475,-1914.15,-115.225,-1228.9
2026-02-22 08:00:00+00:00,371.8,0.0,0.0,790.675,0.0,1924.9,790.675,-1924.9,-371.8,-1506.025
2026-02-22 09:00:00+00:00,684.2,0.0,0.0,680.225,0.0,1837.65,680.225,-1837.65,-684.2,-1841.6250000000002
2026-02-22 10:00:00+00:00,1050.675,0.0,0.0,719.35,0.0,1868.375,719.35,-1868.375,-1050.675,-2199.7
2026-02-22 11:00:00+00:00,973.45,0.0,0.0,496.025,0.0,1760.525,496.025,-1760.525,-973.45,-2237.95
2026-02-22 12:00:00+00:00,930.675,0.0,0.0,474.2,0.0,1584.625,474.2,-1584.625,-930.675,-2041.1
2026-02-22 13:00:00+00:00,910.575,0.0,0.0,808.85,0.0,1706.95,808.85,-1706.95,-910.575,-1808.6750000000002
2026-02-22 14:00:00+00:00,992.125,0.0,0.0,893.875,0.0,1585.05,893.875,-1585.05,-992.125,-1683.3
2026-02-22 15:00:00+00:00,433.525,0.0,0.0,930.55,0.0,1913.625,930.55,-1913.625,-433.525,-1416.6
2026-02-22 16:00:00+00:00,220.275,0.0,0.0,945.225,0.0,1913.775,945.225,-1913.775,-220.275,-1188.825
2026-02-22 17:00:00+00:00,0.0,32.05,0.0,1006.0,0.0,1919.1,1006.0,-1919.1,32.05,-881.05
2026-02-22 18:00:00+00:00,131.725,0.0,0.0,1016.0,0.0,1918.75,1016.0,-1918.75,-131.725,-1034.475
2026-02-22 19:00:00+00:00,334.7,0.0,0.0,1016.0,0.0,1923.425,1016.0,-1923.425,-334.7,-1242.125
2026-02-22 20:00:00+00:00,892.075,0.0,0.0,1016.0,0.0,1928.225,1016.0,-1928.225,-892.075,-1804.3
2026-02-22 21:00:00+00:00,1168.575,0.0,0.0,1016.0,0.0,1930.45,1016.0,-1930.45,-1168.575,-2083.025
2026-02-22 22:00:00+00:00,1198.95,0.0,0.0,972.325,0.0,1930.825,972.325,-1930.825,-1198.95,-2157.45
2026-02-22 23:00:00+00:00,1200.0,0.0,0.0,865.375,0.0,1944.35,865.375,-1944.35,-1200.0,-2278.975
2026-02-23 00:00:00+00:00,1199.5,0.0,0.0,731.675,0.0,1933.825,731.675,-1933.825,-1199.5,-2401.65
2026-02-23 01:00:00+00:00,1171.225,0.0,0.0,537.375,0.0,1893.325,537.375,-1893.325,-1171.225,-2527.175
2026-02-23 02:00:00+00:00,1152.675,0.0,0.0,375.725,0.0,1884.2,375.725,-1884.2,-1152.675,-2661.1499999999996
2026-02-23 03:00:00+00:00,1171.475,0.0,0.0,294.3,0.0,1894.825,294.3,-1894.825,-1171.475,-2772.0
2026-02-23 04:00:00+00:00,1177.525,0.0,0.0,275.825,0.0,1898.125,275.825,-1898.125,-1177.525,-2799.825
2026-02-23 05:00:00+00:00,1199.15,0.0,0.0,267.55,0.0,1930.85,267.55,-1930.85,-1199.15,-2862.45
2026-02-23 06:00:00+00:00,1195.125,0.0,0.0,463.675,0.0,1872.175,463.675,-1872.175,-1195.125,-2603.625
2026-02-23 07:00:00+00:00,1149.5,0.0,0.0,480.975,0.0,1845.075,480.975,-1845.075,-1149.5,-2513.6
2026-02-23 08:00:00+00:00,1124.125,0.0,0.0,231.15,0.0,1866.875,231.15,-1866.875,-1124.125,-2759.85
2026-02-23 09:00:00+00:00,1101.825,0.0,0.0,231.975,0.0,1789.8,231.975,-1789.8,-1101.825,-2659.65
2026-02-23 10:00:00+00:00,1117.0,0.0,0.0,205.575,0.0,1907.225,205.575,-1907.225,-1117.0,-2818.6499999999996
2026-02-23 11:00:00+00:00,1200.0,0.0,0.0,302.1,0.0,1920.725,302.1,-1920.725,-1200.0,-2818.625
2026-02-23 12:00:00+00:00,1200.0,0.0,0.0,405.20000000000005,0.0,1922.875,405.20000000000005,-1922.875,-1200.0,-2717.675
2026-02-23 13:00:00+00:00,1200.0,0.0,0.0,524.225,0.0,1822.7,524.225,-1822.7,-1200.0,-2498.475
2026-02-23 14:00:00+00:00,1200.0,0.0,0.0,530.5749999999999,0.0,1821.15,530.5749999999999,-1821.15,-1200.0,-2490.5750000000003
2026-02-23 15:00:00+00:00,1200.0,0.0,0.0,673.0,0.0,1918.775,673.0,-1918.775,-1200.0,-2445.775
2026-02-23 16:00:00+00:00,1200.0,0.0,0.0,764.1500000000001,0.0,1919.075,764.1500000000001,-1919.075,-1200.0,-2354.925
2026-02-23 17:00:00+00:00,1200.0,0.0,0.0,802.4,0.0,1920.425,802.4,-1920.425,-1200.0,-2318.025
2026-02-23 18:00:00+00:00,1192.9,0.0,0.0,859.95,0.0,1918.125,859.95,-1918.125,-1192.9,-2251.075
2026-02-23 19:00:00+00:00,1200.0,0.0,0.0,919.375,0.0,1918.35,919.375,-1918.35,-1200.0,-2198.975
2026-02-23 20:00:00+00:00,1200.0,0.0,0.0,743.675,0.0,1919.85,743.675,-1919.85,-1200.0,-2376.175
2026-02-23 21:00:00+00:00,1200.0,0.0,0.0,752.6,0.0,1920.95,752.6,-1920.95,-1200.0,-2368.35
2026-02-23 22:00:00+00:00,1200.0,0.0,0.0,960.95,0.0,1923.55,960.95,-1923.55,-1200.0,-2162.6
2026-02-23 23:00:00+00:00,1190.2,0.0,0.0,997.325,0.0,1945.65,997.325,-1945.65,-1190.2,-2138.525
2026-02-24 00:00:00+00:00,1133.9,0.0,0.0,972.275,0.0,1943.275,972.275,-1943.275,-1133.9,-2104.9
2026-02-24 01:00:00+00:00,1199.225,0.0,0.0,990.575,0.0,1935.225,990.575,-1935.225,-1199.225,-2143.875
2026-02-24 02:00:00+00:00,1200.0,0.0,0.0,946.375,0.0,1931.2,946.375,-1931.2,-1200.0,-2184.825
2026-02-24 03:00:00+00:00,1198.7,0.0,0.0,979.35,0.0,1932.7,979.35,-1932.7,-1198.7,-2152.05
2026-02-24 04:00:00+00:00,1199.925,0.0,0.0,864.075,0.0,1929.95,864.075,-1929.95,-1199.925,-2265.8
2026-02-24 05:00:00+00:00,1195.775,0.0,0.0,767.425,0.0,1927.475,767.425,-1927.475,-1195.775,-2355.825
2026-02-24 06:00:00+00:00,969.5,0.0,0.0,933.325,0.0,1925.325,933.325,-1925.325,-969.5,-1961.5
2026-02-24 07:00:00+00:00,678.875,0.0,0.0,983.8,0.0,1913.9,983.8,-1913.9,-678.875,-1608.9750000000001
2026-02-24 08:00:00+00:00,637.15,0.0,0.0,928.5250000000001,0.0,1918.775,928.5250000000001,-1918.775,-637.15,-1627.4
2026-02-24 09:00:00+00:00,1029.8,0.0,0.0,889.25,0.0,1874.025,889.25,-1874.025,-1029.8,-2014.575
2026-02-24 10:00:00+00:00,1137.625,0.0,0.0,787.775,0.0,1819.475,787.775,-1819.475,-1137.625,-2169.325
2026-02-24 11:00:00+00:00,1196.15,0.0,0.0,794.55,0.0,1830.0,794.55,-1830.0,-1196.15,-2231.6000000000004
2026-02-24 12:00:00+00:00,1200.0,0.0,0.0,667.125,0.0,1841.575,667.125,-1841.575,-1200.0,-2374.45
2026-02-24 13:00:00+00:00,1200.0,0.0,0.0,857.475,0.0,1815.025,857.475,-1815.025,-1200.0,-2157.55
2026-02-24 14:00:00+00:00,1196.7,0.0,0.0,945.25,0.0,1692.75,945.25,-1692.75,-1196.7,-1944.2
2026-02-24 15:00:00+00:00,1109.375,0.0,0.0,1013.575,0.0,1661.325,1013.575,-1661.325,-1109.375,-1757.125
2026-02-24 16:00:00+00:00,283.225,0.0,0.0,978.7,0.0,1691.6,978.7,-1691.6,-283.225,-996.1249999999999
2026-02-24 17:00:00+00:00,204.8,0.0,0.0,969.05,0.0,1823.1,969.05,-1823.1,-204.8,-1058.85
2026-02-24 18:00:00+00:00,587.35,0.0,0.0,965.6,0.0,1763.15,965.6,-1763.15,-587.35,-1384.9
2026-02-24 19:00:00+00:00,954.575,0.0,0.0,929.6999999999999,0.0,1710.975,929.6999999999999,-1710.975,-954.575,-1735.85
2026-02-24 20:00:00+00:00,1198.05,0.0,0.0,866.675,0.0,1751.15,866.675,-1751.15,-1198.05,-2082.525
2026-02-24 21:00:00+00:00,1200.0,0.0,0.0,714.55,0.0,1573.025,714.55,-1573.025,-1200.0,-2058.4750000000004
2026-02-24 22:00:00+00:00,1200.0,0.0,0.0,602.05,0.0,1624.425,602.05,-1624.425,-1200.0,-2222.375
2026-02-24 23:00:00+00:00,1164.975,0.0,0.0,560.6,0.0,1621.2,560.6,-1621.2,-1164.975,-2225.575
2026-02-25 00:00:00+00:00,1200.0,0.0,0.0,557.125,0.0,1604.4,557.125,-1604.4,-1200.0,-2247.275
2026-02-25 01:00:00+00:00,1200.0,0.0,0.0,591.45,0.0,1587.175,591.45,-1587.175,-1200.0,-2195.725
2026-02-25 02:00:00+00:00,1200.0,0.0,0.0,605.4,0.0,1583.35,605.4,-1583.35,-1200.0,-2177.95
2026-02-25 03:00:00+00:00,1200.0,0.0,0.0,439.35,0.0,1680.475,439.35,-1680.475,-1200.0,-2441.125
2026-02-25 04:00:00+00:00,1200.0,0.0,0.0,383.3,0.0,1730.15,383.3,-1730.15,-1200.0,-2546.8500000000004
2026-02-25 05:00:00+00:00,1177.6,0.0,0.0,290.9,0.0,1848.1,290.9,-1848.1,-1177.6,-2734.7999999999997
2026-02-25 06:00:00+00:00,1110.925,0.0,0.0,657.45,0.0,1891.575,657.45,-1891.575,-1110.925,-2345.05
