,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-03-01 05:00:00+00:00,0.0,1.175,787.7,0.0,0.0,182.675,-1.175,787.7,-182.675,603.8500000000001
2026-03-01 06:00:00+00:00,0.0,5.075,781.75,0.0,5.65,40.975,-5.075,781.75,-35.325,741.3499999999999
2026-03-01 07:00:00+00:00,0.0,2.5,642.525,0.0,0.0,52.3,-2.5,642.525,-52.3,587.725
2026-03-01 08:00:00+00:00,0.15,3.525,233.275,0.0,2.0,0.0,-3.375,233.275,2.0,231.9
2026-03-01 09:00:00+00:00,26.2,0.0,533.3,0.0,31.275,0.0,26.2,533.3,31.275,590.775
2026-03-01 10:00:00+00:00,26.925,0.0,623.25,0.0,28.925,0.0,26.925,623.25,28.925,679.0999999999999
2026-03-01 11:00:00+00:00,74.65,0.0,613.975,0.0,18.75,0.0,74.65,613.975,18.75,707.375
2026-03-01 12:00:00+00:00,23.7,0.0,568.8,0.0,27.3,0.0,23.7,568.8,27.3,619.8
2026-03-01 13:00:00+00:00,25.5,0.0,434.8,0.0,32.975,0.0,25.5,434.8,32.975,493.27500000000003
2026-03-01 14:00:00+00:00,6.65,8.825,388.875,0.0,2.5,0.0,-2.174999999999999,388.875,2.5,389.2
2026-03-01 15:00:00+00:00,5.675,6.775,907.075,0.0,0.0,187.825,-1.1000000000000005,907.075,-187.825,718.1500000000001
2026-03-01 16:00:00+00:00,0.0,0.125,1173.625,0.0,0.0,133.95,-0.125,1173.625,-133.95,1039.55
2026-03-01 17:00:00+00:00,3.525,0.0,1200.25,0.0,0.0,181.675,3.525,1200.25,-181.675,1022.1000000000001
2026-03-01 18:00:00+00:00,0.0,3.275,1190.325,0.0,0.0,131.0,-3.275,1190.325,-131.0,1056.05
2026-03-01 19:00:00+00:00,0.0,1.025,1113.9,0.0,0.0,100.775,-1.025,1113.9,-100.775,1012.1
2026-03-01 20:00:00+00:00,0.0,3.15,1067.675,0.0,0.0,2.0,-3.15,1067.675,-2.0,1062.5249999999999
2026-03-01 21:00:00+00:00,0.0,16.75,925.525,0.0,0.0,0.0,-16.75,925.525,0.0,908.775
2026-03-01 22:00:00+00:00,0.0,16.775,882.3,0.0,0.0,12.05,-16.775,882.3,-12.05,853.475
2026-03-01 23:00:00+00:00,10.05,0.0,719.6,0.0,0.0,3.325,10.05,719.6,-3.325,726.3249999999999
2026-03-02 00:00:00+00:00,0.0,0.55,788.5,0.0,0.0,3.85,-0.55,788.5,-3.85,784.1
2026-03-02 01:00:00+00:00,0.0,0.525,722.05,0.0,0.0,3.25,-0.525,722.05,-3.25,718.275
2026-03-02 02:00:00+00:00,174.6,0.0,422.6,0.0,0.0,2.0,174.6,422.6,-2.0,595.2
2026-03-02 03:00:00+00:00,168.85,0.0,236.325,0.0,0.0,0.275,168.85,236.325,-0.275,404.9
2026-03-02 04:00:00+00:00,432.75,0.0,3.95,0.0,0.0,0.0,432.75,3.95,0.0,436.7
2026-03-02 05:00:00+00:00,497.05,0.0,2.375,0.0,0.0,3.425,497.05,2.375,-3.425,496.0
2026-03-02 06:00:00+00:00,174.25,0.0,153.375,0.0,0.0,0.0,174.25,153.375,0.0,327.625
2026-03-02 07:00:00+00:00,13.9,0.0,192.55,0.0,0.0,0.0,13.9,192.55,0.0,206.45000000000002
2026-03-02 08:00:00+00:00,18.325,0.0,210.2,0.0,0.0,0.0,18.325,210.2,0.0,228.52499999999998
2026-03-02 09:00:00+00:00,9.65,0.0,144.025,0.0,0.0,0.0,9.65,144.025,0.0,153.675
2026-03-02 10:00:00+00:00,0.0,0.0,128.65,0.0,0.0,0.0,0.0,128.65,0.0,128.65
2026-03-02 11:00:00+00:00,92.175,0.0,95.15,0.0,0.0,0.0,92.175,95.15,0.0,187.325
2026-03-02 12:00:00+00:00,35.9,0.0,76.725,0.0,0.0,0.0,35.9,76.725,0.0,112.625
2026-03-02 13:00:00+00:00,80.2,0.0,27.025,0.0,0.0,0.0,80.2,27.025,0.0,107.225
2026-03-02 14:00:00+00:00,94.975,0.0,51.5,0.0,0.0,14.775,94.975,51.5,-14.775,131.7
2026-03-02 15:00:00+00:00,201.95,0.0,56.05,0.0,10.0,0.0,201.95,56.05,10.0,268.0
2026-03-02 16:00:00+00:00,12.8,0.0,133.3,0.0,12.15,0.0,12.8,133.3,12.15,158.25000000000003
2026-03-02 17:00:00+00:00,86.425,0.0,102.7,0.0,13.025,0.0,86.425,102.7,13.025,202.15
2026-03-02 18:00:00+00:00,2.7,0.0,125.8,0.0,0.0,130.375,2.7,125.8,-130.375,-1.875
2026-03-02 19:00:00+00:00,0.0,0.0,337.3,0.0,0.0,382.425,0.0,337.3,-382.425,-45.125
2026-03-02 20:00:00+00:00,1.375,0.0,307.775,0.0,0.0,276.35,1.375,307.775,-276.35,32.799999999999955
2026-03-02 21:00:00+00:00,1.225,0.0,209.325,0.0,0.0,143.075,1.225,209.325,-143.075,67.475
2026-03-02 22:00:00+00:00,0.0,7.475,43.225,0.0,0.0,84.55,-7.475,43.225,-84.55,-48.8
2026-03-02 23:00:00+00:00,4.625,79.175,2.725,0.0,27.0,0.0,-74.55,2.725,27.0,-44.825
2026-03-03 00:00:00+00:00,0.0,79.15,0.0,0.0,3.075,0.0,-79.15,0.0,3.075,-76.075
2026-03-03 01:00:00+00:00,0.0,65.95,0.0,0.0,1.5,0.0,-65.95,0.0,1.5,-64.45
2026-03-03 02:00:00+00:00,0.0,131.725,0.0,0.0,0.0,0.0,-131.725,0.0,0.0,-131.725
2026-03-03 03:00:00+00:00,0.0,70.225,0.0,0.0,0.0,0.0,-70.225,0.0,0.0,-70.225
2026-03-03 04:00:00+00:00,0.0,17.85,121.6,0.0,0.0,0.0,-17.85,121.6,0.0,103.75
2026-03-03 05:00:00+00:00,0.0,0.0,546.9,0.0,0.0,0.0,0.0,546.9,0.0,546.9
2026-03-03 06:00:00+00:00,0.0,0.0,820.55,0.0,0.0,152.3,0.0,820.55,-152.3,668.25
2026-03-03 07:00:00+00:00,0.0,0.0,708.975,0.0,0.0,106.75,0.0,708.975,-106.75,602.225
2026-03-03 08:00:00+00:00,0.0,22.65,324.725,0.0,0.0,300.45,-22.65,324.725,-300.45,1.6250000000000568
2026-03-03 09:00:00+00:00,0.0,191.9,0.0,0.025,4.875,45.7,-191.9,-0.025,-40.825,-232.75
2026-03-03 10:00:00+00:00,0.0,316.6,0.0,0.0,27.9,0.0,-316.6,0.0,27.9,-288.70000000000005
2026-03-03 11:00:00+00:00,0.0,262.95,0.0,0.0,13.575,0.0,-262.95,0.0,13.575,-249.375
2026-03-03 12:00:00+00:00,0.0,273.075,0.0,0.0,4.325,0.0,-273.075,0.0,4.325,-268.75
2026-03-03 13:00:00+00:00,0.0,345.45,0.0,0.0,0.0,0.05,-345.45,0.0,-0.05,-345.5
2026-03-03 14:00:00+00:00,0.0,273.575,0.0,0.0,0.0,0.0,-273.575,0.0,0.0,-273.575
2026-03-03 15:00:00+00:00,0.0,94.7,0.0,0.0,0.0,0.0,-94.7,0.0,0.0,-94.7
2026-03-03 16:00:00+00:00,0.0,102.275,0.0,0.0,1.925,0.0,-102.275,0.0,1.925,-100.35000000000001
2026-03-03 17:00:00+00:00,0.0,0.0,130.275,0.0,1.25,0.0,0.0,130.275,1.25,131.525
2026-03-03 18:00:00+00:00,0.0,87.475,8.075,0.0,0.0,0.0,-87.475,8.075,0.0,-79.39999999999999
2026-03-03 19:00:00+00:00,0.0,162.9,16.15,0.0,0.125,0.0,-162.9,16.15,0.125,-146.625
2026-03-03 20:00:00+00:00,0.0,387.475,0.0,0.0,0.0,0.0,-387.475,0.0,0.0,-387.475
2026-03-03 21:00:00+00:00,0.0,448.0,0.0,0.0,0.0,0.0,-448.0,0.0,0.0,-448.0
2026-03-03 22:00:00+00:00,0.0,813.825,0.0,0.0,0.0,0.0,-813.825,0.0,0.0,-813.825
2026-03-03 23:00:00+00:00,0.0,776.0,0.0,0.0,16.8,0.0,-776.0,0.0,16.8,-759.2
2026-03-04 00:00:00+00:00,0.0,787.2,0.0,0.0,5.975,0.0,-787.2,0.0,5.975,-781.225
2026-03-04 01:00:00+00:00,0.0,825.125,0.0,0.0,1.85,0.0,-825.125,0.0,1.85,-823.275
2026-03-04 02:00:00+00:00,0.0,67.625,388.975,0.0,0.0,998.075,-67.625,388.975,-998.075,-676.725
2026-03-04 03:00:00+00:00,0.0,0.0,730.4,0.0,0.0,1416.825,0.0,730.4,-1416.825,-686.4250000000001
2026-03-04 04:00:00+00:00,0.075,0.0,429.475,0.0,0.0,1126.75,0.075,429.475,-1126.75,-697.2
2026-03-04 05:00:00+00:00,0.0,0.0,462.225,0.0,0.0,951.875,0.0,462.225,-951.875,-489.65
2026-03-04 06:00:00+00:00,0.0,0.0,426.15,0.0,0.0,607.6,0.0,426.15,-607.6,-181.45000000000005
2026-03-04 07:00:00+00:00,0.0,0.0,192.9,0.0,0.0,508.525,0.0,192.9,-508.525,-315.625
2026-03-04 08:00:00+00:00,0.0,108.375,7.55,0.0,0.0,217.525,-108.375,7.55,-217.525,-318.35
2026-03-04 09:00:00+00:00,0.0,465.175,0.0,0.0,0.0,115.7,-465.175,0.0,-115.7,-580.875
2026-03-04 10:00:00+00:00,0.0,586.875,0.0,0.0,0.0,0.0,-586.875,0.0,0.0,-586.875
2026-03-04 11:00:00+00:00,0.0,597.3,0.0,0.0,0.0,0.0,-597.3,0.0,0.0,-597.3
2026-03-04 12:00:00+00:00,0.0,595.8,0.0,0.0,0.0,0.0,-595.8,0.0,0.0,-595.8
2026-03-04 13:00:00+00:00,0.0,587.0,0.0,0.0,0.45,0.0,-587.0,0.0,0.45,-586.55
2026-03-04 14:00:00+00:00,0.0,419.775,0.0,0.0,0.0,18.525,-419.775,0.0,-18.525,-438.29999999999995
2026-03-04 15:00:00+00:00,0.0,146.575,0.0,0.0,0.0,32.225,-146.575,0.0,-32.225,-178.79999999999998
2026-03-04 16:00:00+00:00,0.0,0.0,171.35,0.0,0.0,0.0,0.0,171.35,0.0,171.35
2026-03-04 17:00:00+00:00,0.0,0.0,590.475,0.0,3.5,0.0,0.0,590.475,3.5,593.975
2026-03-04 18:00:00+00:00,9.3,0.0,709.7,0.0,0.0,0.0,9.3,709.7,0.0,719.0
2026-03-04 19:00:00+00:00,8.0,0.0,812.575,0.0,0.0,0.0,8.0,812.575,0.0,820.575
2026-03-04 20:00:00+00:00,0.0,0.0,819.1,0.0,2.925,0.0,0.0,819.1,2.925,822.025
2026-03-04 21:00:00+00:00,0.0,0.0,840.075,0.0,0.0,59.1,0.0,840.075,-59.1,780.975
2026-03-04 22:00:00+00:00,0.0,0.0,729.4,0.0,0.0,240.55,0.0,729.4,-240.55,488.84999999999997
2026-03-04 23:00:00+00:00,11.675,0.0,552.75,0.0,0.0,382.225,11.675,552.75,-382.225,182.19999999999993
2026-03-05 00:00:00+00:00,30.5,0.0,829.675,0.0,0.0,763.4,30.5,829.675,-763.4,96.77499999999998
2026-03-05 01:00:00+00:00,30.95,0.0,861.375,0.0,0.0,744.4,30.95,861.375,-744.4,147.92500000000007
2026-03-05 02:00:00+00:00,31.075,0.0,921.95,0.0,0.0,796.525,31.075,921.95,-796.525,156.5000000000001
2026-03-05 03:00:00+00:00,24.9,0.0,984.8,0.0,0.0,900.25,24.9,984.8,-900.25,109.44999999999993
2026-03-05 04:00:00+00:00,0.0,0.0,1116.025,0.0,0.0,516.725,0.0,1116.025,-516.725,599.3000000000001
2026-03-05 05:00:00+00:00,13.625,0.0,1158.35,0.0,0.0,211.375,13.625,1158.35,-211.375,960.5999999999999
2026-03-05 06:00:00+00:00,242.725,0.0,711.475,0.0,0.0,0.0,242.725,711.475,0.0,954.2
2026-03-05 07:00:00+00:00,50.075,0.0,1021.475,0.0,0.0,175.125,50.075,1021.475,-175.125,896.425
2026-03-05 08:00:00+00:00,0.0,8.575,1183.8,0.0,0.0,304.3,-8.575,1183.8,-304.3,870.925
2026-03-05 09:00:00+00:00,0.0,28.65,1215.65,0.0,0.0,382.175,-28.65,1215.65,-382.175,804.825
2026-03-05 10:00:00+00:00,0.0,16.4,1099.75,0.0,0.0,554.325,-16.4,1099.75,-554.325,529.0249999999999
2026-03-05 11:00:00+00:00,1.8,4.5,977.55,0.0,0.0,625.85,-2.7,977.55,-625.85,348.9999999999999
2026-03-05 12:00:00+00:00,0.0,14.9,1065.775,0.0,0.0,507.0,-14.9,1065.775,-507.0,543.875
2026-03-05 13:00:00+00:00,0.0,6.4,1196.45,0.0,0.0,399.725,-6.4,1196.45,-399.725,790.3249999999999
2026-03-05 14:00:00+00:00,56.35,0.0,1218.375,0.0,0.0,168.9,56.35,1218.375,-168.9,1105.8249999999998
2026-03-05 15:00:00+00:00,608.75,0.0,596.3,0.0,1.25,50.3,608.75,596.3,-49.05,1156.0
2026-03-05 16:00:00+00:00,996.925,0.0,277.3,0.0,1.0,0.0,996.925,277.3,1.0,1275.225
2026-03-05 17:00:00+00:00,994.45,0.0,328.3,0.0,3.525,0.0,994.45,328.3,3.525,1326.275
2026-03-05 18:00:00+00:00,498.3,0.0,748.35,0.0,2.525,0.0,498.3,748.35,2.525,1249.1750000000002
2026-03-05 19:00:00+00:00,90.3,0.0,1195.3,0.0,0.5,88.75,90.3,1195.3,-88.25,1197.35
2026-03-05 20:00:00+00:00,59.475,0.0,1290.6,0.0,1.775,83.875,59.475,1290.6,-82.1,1267.975
2026-03-05 21:00:00+00:00,9.95,0.0,1342.75,0.0,0.0,233.125,9.95,1342.75,-233.125,1119.575
2026-03-05 22:00:00+00:00,10.2,0.0,1431.925,0.0,0.0,302.95,10.2,1431.925,-302.95,1139.175
2026-03-05 23:00:00+00:00,6.95,0.0,1246.55,0.0,0.0,520.575,6.95,1246.55,-520.575,732.925
2026-03-06 00:00:00+00:00,0.55,0.0,1133.1,0.0,0.0,334.5,0.55,1133.1,-334.5,799.1499999999999
2026-03-06 01:00:00+00:00,24.175,0.0,1092.7,0.0,0.0,294.95,24.175,1092.7,-294.95,821.925
2026-03-06 02:00:00+00:00,25.275,0.0,1193.125,0.0,0.0,560.975,25.275,1193.125,-560.975,657.4250000000001
2026-03-06 03:00:00+00:00,25.1,0.0,1329.35,0.0,0.0,659.1,25.1,1329.35,-659.1,695.3499999999998
2026-03-06 04:00:00+00:00,35.125,0.0,1385.55,0.0,0.0,451.85,35.125,1385.55,-451.85,968.8249999999999
2026-03-06 05:00:00+00:00,124.525,0.0,1340.9,0.0,3.075,97.975,124.525,1340.9,-94.89999999999999,1370.525
2026-03-06 06:00:00+00:00,258.75,0.0,1116.275,0.0,0.0,70.15,258.75,1116.275,-70.15,1304.875
2026-03-06 07:00:00+00:00,12.075,0.0,1437.675,0.0,0.0,403.075,12.075,1437.675,-403.075,1046.675
2026-03-06 08:00:00+00:00,20.85,0.0,1194.975,0.0,0.0,547.725,20.85,1194.975,-547.725,668.0999999999998
2026-03-06 09:00:00+00:00,22.25,0.0,889.025,0.0,0.0,549.675,22.25,889.025,-549.675,361.6
2026-03-06 10:00:00+00:00,23.925,0.0,497.85,0.0,0.0,440.55,23.925,497.85,-440.55,81.22499999999997
2026-03-06 11:00:00+00:00,32.0,0.0,77.425,0.0,0.0,90.325,32.0,77.425,-90.325,19.099999999999994
2026-03-06 12:00:00+00:00,0.0,65.325,0.0,0.0,42.85,0.0,-65.325,0.0,42.85,-22.475
2026-03-06 13:00:00+00:00,0.275,0.0,132.925,0.0,10.15,7.675,0.275,132.925,2.4750000000000005,135.675
2026-03-06 14:00:00+00:00,0.05,0.0,637.525,0.0,0.0,131.075,0.05,637.525,-131.075,506.49999999999994
2026-03-06 15:00:00+00:00,0.0,0.0,1183.925,0.0,8.125,0.0,0.0,1183.925,8.125,1192.05
2026-03-06 16:00:00+00:00,98.25,0.0,1228.275,0.0,0.0,4.875,98.25,1228.275,-4.875,1321.65
2026-03-06 17:00:00+00:00,137.075,0.0,1169.35,0.0,0.0,0.0,137.075,1169.35,0.0,1306.425
2026-03-06 18:00:00+00:00,0.0,0.0,1387.475,0.0,0.0,118.4,0.0,1387.475,-118.4,1269.0749999999998
2026-03-06 19:00:00+00:00,0.0,0.0,1477.2,0.0,0.0,536.55,0.0,1477.2,-536.55,940.6500000000001
2026-03-06 20:00:00+00:00,5.0,0.0,1353.4,0.0,0.0,850.3,5.0,1353.4,-850.3,508.10000000000014
2026-03-06 21:00:00+00:00,5.35,0.0,1389.175,0.0,0.0,1027.15,5.35,1389.175,-1027.15,367.3749999999998
2026-03-06 22:00:00+00:00,1.25,0.0,1340.075,0.0,0.0,1015.475,1.25,1340.075,-1015.475,325.85
2026-03-06 23:00:00+00:00,0.0,0.0,1358.55,0.0,0.0,762.45,0.0,1358.55,-762.45,596.0999999999999
